liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,FC Baltimore Christos,9z7vbl0hv6r5lkl3adk4oav9x,J. Bender,Midfielder,0,120.0,53.0,6.0,21.0,23.0,20.0,10.0,54.0,,1.0,37.0,1.0,14.0,13.0,11.0,12.0,1.0,4.0,76.0,1.0,12.0,20.0,10.0,20.0,,1.0,1.0,6.0,15.0,40.0,40.0,8.0,1.0,,,1.0,1.0,4.0,,,,1.0,1.0,,,12.0,3.0,1.0,6.0,,1.0,8.0,6.0,,,,4.0,,,1.0,,,2.0,1.0,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,atoxhr9rica0j5cxmkw9yt49,C. Beyers,Goalkeeper,0,120.0,22.0,,4.0,16.0,19.0,,39.0,,,15.0,1.0,16.0,3.0,9.0,19.0,1.0,7.0,57.0,1.0,,28.0,10.0,,1.0,1.0,1.0,,8.0,12.0,23.0,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,20.0,,6.0,,,4.0,,,,,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,9m2l2wpu8cht54izobml845t6,N. Brown,Midfielder,0,120.0,29.0,9.0,15.0,19.0,7.0,7.0,29.0,,3.0,22.0,1.0,7.0,12.0,7.0,4.0,1.0,1.0,59.0,1.0,19.0,6.0,10.0,25.0,3.0,1.0,1.0,13.0,2.0,22.0,22.0,16.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,,4.0,9.0,,,3.0,3.0,1.0,6.0,6.0,,,1.0,2.0,,2.0,,,,3.0,,2.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,4bkqs5h416304f9yk8dlb0jmy,L. Cornish,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,5lfsx6h5cktgy9mbk5hg6mt0q,J. Dengler,Defender,0,120.0,86.0,1.0,23.0,23.0,45.0,10.0,89.0,,1.0,53.0,1.0,21.0,28.0,13.0,8.0,1.0,8.0,105.0,1.0,8.0,51.0,10.0,16.0,3.0,1.0,1.0,4.0,9.0,66.0,68.0,8.0,3.0,,,,,11.0,,,1.0,2.0,,,1.0,8.0,15.0,,4.0,1.0,,8.0,4.0,1.0,1.0,1.0,4.0,,2.0,,1.0,1.0,,,2.0,2.0,,4.0,9.0,,1.0,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,amg304opfal5d0s8lc2x5jw4q,J. Gielen,Midfielder,0,39.0,15.0,4.0,8.0,1.0,6.0,1.0,15.0,,,12.0,,1.0,3.0,1.0,2.0,,,22.0,1.0,4.0,7.0,10.0,5.0,,,1.0,,1.0,14.0,14.0,,2.0,,,,,,,1.0,,,,,,5.0,2.0,,1.0,,,1.0,4.0,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,4udb8mvb2dx6ymgt8o2mnrxpm,N. Gumbs,Midfielder,0,23.0,3.0,,1.0,4.0,,2.0,3.0,,,1.0,,2.0,1.0,1.0,,,1.0,7.0,1.0,1.0,1.0,10.0,4.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,1.0,,,,,,1.0,,3.0,,,,1.0,,,2.0,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,9ujle0o32ioq7x02vbvzb17th,M. Harris,Defender,0,120.0,74.0,6.0,22.0,30.0,30.0,17.0,75.0,,3.0,52.0,1.0,23.0,21.0,15.0,7.0,1.0,8.0,94.0,1.0,13.0,29.0,10.0,17.0,1.0,1.0,1.0,8.0,19.0,51.0,52.0,10.0,1.0,,,,,6.0,1.0,2.0,1.0,,,,1.0,7.0,,,2.0,2.0,,4.0,5.0,,,,1.0,,1.0,,,,2.0,,1.0,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,tikbhhxvfk3045yhqwf6t27e,C. Marconi,Forward,0,97.0,16.0,7.0,6.0,19.0,5.0,7.0,18.0,1.0,,10.0,1.0,7.0,5.0,15.0,4.0,1.0,,33.0,1.0,4.0,3.0,10.0,8.0,,1.0,1.0,3.0,3.0,9.0,11.0,6.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,2.0,1.0,,1.0,,8.0,4.0,1.0,,,,,,3.0,4.0,,1.0,1.0,4.0,,,,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,bvo0lutc8fj0e99abi34x3luy,D. Mason,Defender,0,120.0,45.0,3.0,14.0,28.0,13.0,14.0,46.0,,3.0,24.0,1.0,19.0,20.0,10.0,5.0,1.0,10.0,90.0,1.0,11.0,21.0,10.0,20.0,7.0,1.0,1.0,6.0,2.0,26.0,27.0,10.0,3.0,1.0,13.0,1.0,,5.0,,,,1.0,,3.0,1.0,10.0,3.0,,5.0,,1.0,9.0,5.0,,,1.0,4.0,,4.0,,,,1.0,,4.0,,,4.0,4.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,1ok5uqb34rffq0y6ywzd1971l,J. Mesias,Midfielder,0,62.0,24.0,9.0,11.0,11.0,10.0,2.0,24.0,1.0,2.0,20.0,1.0,3.0,7.0,3.0,4.0,1.0,1.0,44.0,1.0,7.0,3.0,10.0,7.0,2.0,1.0,1.0,3.0,5.0,21.0,21.0,3.0,1.0,,,,,1.0,,1.0,2.0,,1.0,,1.0,4.0,1.0,,,,1.0,,4.0,,,,3.0,,,1.0,,2.0,,1.0,2.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,drkyclp69vzbugo534lnzzu5m,G. Nichols,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Baltimore Christos,4jzbw5npgkt6pvq6lpu8v9l62,C. Niedermeier,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
