liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Headed Goals,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Hit Woodwork,Penalties Taken,Successful Launches,Unsuccessful Corners into Box,Clearances Off the Line,Attempts from Set Pieces,Penalties Conceded,Last Man Tackle,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Penalty Goals,Successful Corners into Box,Other Goals,Own Goal Scored,Set Pieces Goals,Penalty Goals Conceded,Second Goal Assists,Penalties Off Target
USA_MLS,2014,Vancouver Whitecaps FC,5poofr1j8221dhowins42c1jp,E. Hurtado,Midfielder,19,31.0,6.0,1.0,,,,11.0,14.0,15.0,19.0,1883.0,5.0,35.0,3.0,451.0,22.0,139.0,4.0,316.0,1.0,2.0,6.0,23.0,3.0,64.0,298.0,61.0,8.0,106.0,481.0,34.0,31.0,367.0,23.0,46.0,108.0,110.0,29.0,105.0,11.0,1.0,57.0,20.0,20.0,18.0,865.0,,31.0,7.0,1.0,202.0,1.0,85.0,11.0,90.0,90.0,23.0,6.0,4.0,24.0,29.0,36.0,295.0,25.0,26.0,2.0,15.0,2.0,1.0,6.0,2.0,141.0,147.0,5.0,343.0,373.0,93.0,2.0,6.0,2.0,,8.0,205.0,,4.0,61.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,
USA_MLS,2014,Vancouver Whitecaps FC,7rm45d0aaim966m3xt2xkjdud,G. Koffie,Midfielder,28,22.0,1.0,5.0,,,,4.0,5.0,3.0,,1628.0,3.0,29.0,,846.0,2.0,102.0,,423.0,8.0,23.0,31.0,12.0,2.0,24.0,213.0,288.0,55.0,130.0,864.0,39.0,31.0,634.0,20.0,17.0,153.0,201.0,21.0,126.0,3.0,,161.0,18.0,42.0,30.0,1179.0,,22.0,27.0,3.0,214.0,1.0,319.0,1.0,97.0,147.0,5.0,77.0,,39.0,24.0,9.0,262.0,32.0,22.0,1.0,3.0,,,2.0,1.0,91.0,242.0,,695.0,711.0,48.0,4.0,,1.0,8.0,42.0,115.0,13.0,18.0,123.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
USA_MLS,2014,Vancouver Whitecaps FC,583d50xr2ktdxm8bnbmzsc9ud,M. Laba,Midfielder,15,33.0,,7.0,1.0,,1.0,1.0,4.0,4.0,,2828.0,3.0,44.0,,1685.0,2.0,173.0,1.0,735.0,33.0,58.0,64.0,3.0,5.0,35.0,332.0,725.0,162.0,206.0,1723.0,64.0,12.0,1303.0,32.0,4.0,264.0,475.0,14.0,192.0,4.0,1.0,272.0,32.0,84.0,76.0,2284.0,,33.0,46.0,11.0,367.0,,587.0,1.0,51.0,242.0,1.0,156.0,1.0,40.0,33.0,2.0,435.0,59.0,37.0,,4.0,,,5.0,,158.0,488.0,,1425.0,1459.0,68.0,11.0,1.0,,4.0,132.0,193.0,30.0,92.0,209.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,
USA_MLS,2014,Vancouver Whitecaps FC,5k2vjr67b2ppezr738btyr179,J. Leverón,Defender,16,16.0,,2.0,1.0,1.0,,1.0,,,1.0,1394.0,,,,592.0,1.0,21.0,,126.0,38.0,60.0,9.0,2.0,2.0,25.0,123.0,389.0,25.0,54.0,629.0,15.0,4.0,454.0,15.0,4.0,114.0,198.0,3.0,86.0,1.0,,82.0,15.0,15.0,28.0,852.0,,16.0,9.0,21.0,50.0,,290.0,,52.0,68.0,2.0,61.0,,5.0,35.0,,110.0,88.0,17.0,,,,,2.0,,17.0,120.0,,487.0,515.0,60.0,7.0,1.0,,1.0,25.0,42.0,,42.0,33.0,,,6.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,
USA_MLS,2014,Vancouver Whitecaps FC,2iui9n4roa80d6yjnvbmru191,K. Manneh,Forward,23,30.0,4.0,2.0,,,,17.0,11.0,30.0,14.0,1230.0,8.0,27.0,3.0,477.0,17.0,105.0,6.0,276.0,2.0,15.0,14.0,21.0,3.0,15.0,269.0,94.0,22.0,103.0,482.0,14.0,37.0,360.0,14.0,44.0,118.0,190.0,21.0,134.0,13.0,1.0,77.0,13.0,31.0,14.0,831.0,1.0,30.0,9.0,,180.0,1.0,125.0,6.0,100.0,96.0,23.0,4.0,6.0,22.0,15.0,39.0,210.0,8.0,17.0,1.0,30.0,,,1.0,,99.0,62.0,3.0,359.0,364.0,30.0,2.0,1.0,1.0,2.0,17.0,114.0,5.0,10.0,81.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
USA_MLS,2014,Vancouver Whitecaps FC,e77l3wpj8gep8h3o736y18xjp,D. Mattocks,Forward,11,31.0,6.0,2.0,,,,11.0,7.0,10.0,15.0,1814.0,6.0,51.0,6.0,411.0,21.0,114.0,4.0,255.0,,8.0,15.0,21.0,5.0,90.0,261.0,61.0,11.0,114.0,434.0,25.0,22.0,303.0,17.0,44.0,122.0,147.0,13.0,121.0,10.0,,44.0,20.0,27.0,11.0,761.0,5.0,31.0,13.0,1.0,150.0,1.0,95.0,4.0,53.0,112.0,23.0,9.0,3.0,33.0,47.0,29.0,287.0,14.0,22.0,,10.0,3.0,,1.0,1.0,85.0,78.0,5.0,289.0,312.0,137.0,4.0,9.0,3.0,3.0,10.0,175.0,1.0,7.0,65.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,
USA_MLS,2014,Vancouver Whitecaps FC,2o1lu71kpaz4xmhspc6y0jaol,N. Mezquida,Midfielder,11,15.0,2.0,,,,,11.0,3.0,8.0,1.0,421.0,1.0,9.0,2.0,159.0,6.0,37.0,4.0,96.0,,4.0,6.0,2.0,,12.0,107.0,26.0,10.0,44.0,166.0,11.0,2.0,114.0,7.0,7.0,48.0,41.0,10.0,57.0,4.0,1.0,13.0,4.0,18.0,5.0,282.0,8.0,15.0,5.0,,60.0,,37.0,,81.0,22.0,5.0,4.0,2.0,6.0,4.0,11.0,76.0,4.0,7.0,,14.0,,,,,42.0,51.0,2.0,112.0,118.0,16.0,,,,2.0,8.0,54.0,2.0,5.0,18.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,
USA_MLS,2014,Vancouver Whitecaps FC,317g0yet0dcc2j01bi2j0jsut,K. Miller,Forward,9,9.0,3.0,,,,,2.0,3.0,11.0,6.0,637.0,3.0,24.0,3.0,190.0,3.0,52.0,3.0,131.0,,2.0,2.0,6.0,1.0,16.0,91.0,37.0,3.0,36.0,203.0,10.0,1.0,160.0,6.0,13.0,38.0,51.0,8.0,47.0,2.0,1.0,19.0,7.0,4.0,3.0,313.0,1.0,9.0,3.0,2.0,35.0,1.0,59.0,,59.0,15.0,7.0,5.0,3.0,8.0,4.0,4.0,55.0,7.0,7.0,,12.0,,,3.0,1.0,24.0,41.0,2.0,153.0,165.0,20.0,1.0,3.0,1.0,2.0,2.0,40.0,1.0,2.0,11.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_MLS,2014,Vancouver Whitecaps FC,cf16f87uzb890wxoe3mny7xsl,C. Mitchell,Defender,24,8.0,1.0,2.0,,,,,,3.0,,720.0,9.0,1.0,,273.0,,24.0,,55.0,10.0,10.0,4.0,2.0,1.0,15.0,45.0,190.0,5.0,23.0,278.0,7.0,2.0,232.0,8.0,4.0,33.0,57.0,,27.0,1.0,3.0,44.0,8.0,6.0,9.0,385.0,,8.0,1.0,1.0,19.0,,106.0,,699.0,30.0,2.0,13.0,,3.0,21.0,1.0,55.0,44.0,9.0,,3.0,,1.0,1.0,,10.0,91.0,1.0,241.0,245.0,36.0,3.0,,,,4.0,25.0,1.0,19.0,9.0,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,
USA_MLS,2014,Vancouver Whitecaps FC,2u2t8qu7e6vjzgb4g9sy7qa51,P. Morales,Midfielder,77,34.0,10.0,5.0,,,,5.0,11.0,39.0,2.0,2612.0,14.0,109.0,9.0,1652.0,28.0,258.0,47.0,1011.0,4.0,83.0,15.0,42.0,6.0,28.0,666.0,442.0,12.0,256.0,1745.0,20.0,28.0,1200.0,31.0,83.0,339.0,497.0,75.0,415.0,25.0,5.0,167.0,29.0,55.0,46.0,2390.0,109.0,34.0,10.0,3.0,231.0,1.0,560.0,8.0,100.0,84.0,41.0,206.0,12.0,30.0,15.0,26.0,274.0,7.0,37.0,1.0,122.0,,,5.0,8.0,162.0,430.0,9.0,1330.0,1406.0,43.0,4.0,9.0,10.0,24.0,11.0,190.0,1.0,8.0,69.0,,8.0,2.0,59.0,1.0,24.0,,,,,,,,,,,,,,,,,,7.0,30.0,,,,5.0,2.0,
USA_MLS,2014,Vancouver Whitecaps FC,dp9x92bdmoc4xetp23u9fnz6d,A. O'Brien,Defender,40,27.0,,3.0,,,,1.0,2.0,1.0,1.0,2348.0,1.0,2.0,,731.0,3.0,57.0,1.0,120.0,54.0,72.0,8.0,1.0,5.0,39.0,159.0,503.0,14.0,70.0,764.0,26.0,3.0,571.0,25.0,2.0,142.0,150.0,4.0,99.0,,,94.0,26.0,14.0,44.0,1142.0,,27.0,6.0,19.0,47.0,,337.0,,51.0,95.0,1.0,51.0,1.0,6.0,73.0,,159.0,197.0,30.0,,1.0,,,1.0,1.0,25.0,220.0,,596.0,622.0,112.0,11.0,,1.0,,13.0,64.0,1.0,86.0,22.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
USA_MLS,2014,Vancouver Whitecaps FC,bdayxszeb2bubo1605vdaz8ph,D. Ousted,Goalkeeper,1,35.0,,1.0,,,,,,,,3150.0,,,,376.0,,,,155.0,161.0,336.0,1.0,,7.0,2.0,365.0,338.0,,11.0,840.0,1.0,2.0,255.0,35.0,,347.0,101.0,2.0,296.0,,,339.0,35.0,1.0,51.0,1219.0,,35.0,,,6.0,,617.0,,58.0,24.0,,238.0,,6.0,20.0,,28.0,32.0,42.0,,,,,,,2.0,122.0,,252.0,493.0,22.0,13.0,,1.0,,,4.0,,4.0,4.0,,,82.0,,,,,,97.0,335.0,1.0,20.0,,4.0,4.0,43.0,45.0,19.0,50.0,6.0,,29.0,129.0,,,,,,6.0,,
USA_MLS,2014,Vancouver Whitecaps FC,bbabq4rq1yft6wb39790ivo5,N. Reo-Coker,Midfielder,20,21.0,,4.0,1.0,1.0,,4.0,4.0,11.0,,1467.0,36.0,23.0,,833.0,4.0,129.0,3.0,432.0,11.0,27.0,9.0,4.0,6.0,2.0,200.0,314.0,54.0,93.0,863.0,31.0,22.0,702.0,29.0,6.0,120.0,204.0,11.0,107.0,1.0,8.0,123.0,17.0,22.0,24.0,1145.0,,21.0,21.0,5.0,166.0,,291.0,1.0,28.0,95.0,2.0,41.0,3.0,18.0,2.0,7.0,170.0,9.0,35.0,,11.0,,,1.0,2.0,73.0,239.0,,715.0,743.0,4.0,1.0,,2.0,7.0,45.0,75.0,9.0,19.0,93.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,
USA_MLS,2014,Vancouver Whitecaps FC,9cgi9f9q7hml7dshvyw88edp1,M. Rosales,Midfielder,7,33.0,,5.0,,,,6.0,13.0,87.0,3.0,2456.0,54.0,51.0,,968.0,26.0,204.0,48.0,568.0,11.0,40.0,37.0,12.0,5.0,35.0,564.0,249.0,51.0,210.0,1019.0,34.0,25.0,738.0,31.0,19.0,250.0,144.0,48.0,386.0,10.0,3.0,201.0,27.0,65.0,41.0,1733.0,82.0,33.0,19.0,4.0,279.0,,347.0,3.0,76.0,168.0,7.0,31.0,21.0,76.0,18.0,20.0,332.0,10.0,36.0,,177.0,1.0,,3.0,6.0,129.0,324.0,,746.0,769.0,53.0,2.0,7.0,8.0,4.0,42.0,164.0,9.0,31.0,150.0,1.0,,4.0,58.0,,15.0,,,,,,,,,,,,,,,,,,,21.0,,,,2.0,3.0,
USA_MLS,2014,Vancouver Whitecaps FC,7t3izm0mlvwpqdurg5120k34l,O. Salgado,Forward,17,8.0,,,,,,6.0,2.0,4.0,1.0,198.0,1.0,5.0,,51.0,1.0,12.0,2.0,34.0,,1.0,2.0,2.0,,9.0,36.0,9.0,3.0,10.0,52.0,3.0,5.0,40.0,1.0,4.0,11.0,9.0,4.0,14.0,,1.0,7.0,2.0,4.0,1.0,112.0,,8.0,,,33.0,,16.0,,82.0,23.0,2.0,1.0,2.0,9.0,8.0,2.0,50.0,1.0,1.0,,4.0,1.0,,1.0,,18.0,15.0,,40.0,41.0,17.0,,,,,2.0,27.0,1.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Vancouver Whitecaps FC,844r86cenb7wckm3p47a4j0et,E. Sampson,Defender,27,3.0,,,,,,,1.0,4.0,,234.0,18.0,,,65.0,2.0,11.0,,17.0,7.0,11.0,4.0,,1.0,4.0,34.0,29.0,16.0,10.0,67.0,5.0,,42.0,3.0,,21.0,1.0,,21.0,1.0,2.0,13.0,3.0,5.0,4.0,148.0,,3.0,3.0,,34.0,,31.0,,59.0,26.0,,4.0,,4.0,6.0,3.0,44.0,11.0,4.0,,4.0,,,,,14.0,24.0,,44.0,46.0,10.0,,,,,13.0,18.0,3.0,12.0,20.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
USA_MLS,2014,Vancouver Whitecaps FC,cibach2kp6y1w697co2e4k2c5,R. Teibert,Forward,31,29.0,,4.0,,,,7.0,5.0,28.0,,1971.0,17.0,22.0,,1047.0,6.0,206.0,10.0,510.0,12.0,37.0,19.0,8.0,4.0,18.0,239.0,424.0,54.0,112.0,1073.0,29.0,7.0,858.0,24.0,9.0,149.0,252.0,24.0,161.0,6.0,1.0,127.0,22.0,37.0,30.0,1383.0,21.0,29.0,21.0,2.0,156.0,,316.0,,38.0,85.0,1.0,66.0,5.0,16.0,8.0,2.0,182.0,22.0,28.0,,42.0,,,1.0,1.0,79.0,299.0,,899.0,924.0,26.0,6.0,,1.0,5.0,43.0,97.0,11.0,28.0,77.0,,,5.0,13.0,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,1.0,
USA_MLS,2014,Vancouver Whitecaps FC,7fxaj4n7lke081ce5flf3eimt,P. Tornaghi,Goalkeeper,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2014,Vancouver Whitecaps FC,deoif7y6l43fo1xcqt66oiq51,K. Waston,Defender,4,11.0,2.0,6.0,,,,1.0,,,,911.0,,2.0,,300.0,,9.0,,60.0,27.0,35.0,3.0,9.0,1.0,14.0,79.0,178.0,19.0,38.0,311.0,22.0,,212.0,10.0,11.0,73.0,71.0,2.0,54.0,1.0,,51.0,10.0,3.0,19.0,545.0,,11.0,11.0,9.0,48.0,,173.0,3.0,100.0,74.0,2.0,26.0,,11.0,50.0,,112.0,115.0,11.0,,,2.0,2.0,1.0,,24.0,58.0,2.0,228.0,238.0,64.0,5.0,,,,17.0,38.0,2.0,47.0,24.0,,,13.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
