liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Chattanooga FC,53zmc257rzr74zaut60r0b7dg,I. Cerro,Midfielder,7,163.0,2.0,13.0,8.0,1.0,9.0,4.0,,3.0,58.0,1.0,,1.0,4.0,6.0,5.0,16.0,8.0,97.0,9.0,1.0,27.0,2.0,15.0,9.0,1.0,46.0,59.0,5.0,2.0,17.0,2.0,,11.0,,10.0,24.0,16.0,1.0,1.0,23.0,23.0,2.0,,,5.0,3.0,45.0,17.0,46.0,31.0,,0.0,0.0,0.0,2.0,8.0,1.0,2.0,,1.0,1.0,,,2.0,1.0,2.0,,1.0,,1.0,4.0,2.0,1.0,3.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,33pqpsacje65m7xhh0x5ln2dx,R. Dixon,Defender,4,180.0,2.0,20.0,12.0,2.0,10.0,4.0,1.0,,82.0,1.0,1.0,3.0,,7.0,10.0,7.0,14.0,121.0,31.0,2.0,18.0,2.0,6.0,24.0,,65.0,86.0,3.0,9.0,13.0,5.0,2.0,15.0,,10.0,21.0,30.0,7.0,5.0,18.0,48.0,2.0,,3.0,1.0,,62.0,12.0,66.0,28.0,,0.0,0.0,0.0,,4.0,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,dcmmzw29iygwvdc544mndppm,L. Ferreira,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,5sshwfkwkn6ryxxtf69j8sovd,K. Gonzalez,Goalkeeper,25,180.0,2.0,20.0,,,13.0,4.0,,,23.0,,5.0,,,7.0,7.0,,,67.0,10.0,,2.0,2.0,,17.0,,21.0,46.0,,,,18.0,,2.0,1.0,10.0,,25.0,,,,24.0,2.0,,2.0,,,12.0,11.0,26.0,22.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,1.0,7.0,23.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,4hdai9za2ls03tjpcw0ahu5wq,T. Gray,Forward,22,180.0,2.0,15.0,9.0,1.0,10.0,4.0,1.0,3.0,41.0,1.0,3.0,1.0,7.0,7.0,7.0,14.0,9.0,86.0,11.0,1.0,16.0,2.0,13.0,11.0,1.0,24.0,42.0,4.0,3.0,8.0,1.0,,14.0,1.0,10.0,23.0,18.0,2.0,3.0,22.0,11.0,2.0,,,,,26.0,5.0,27.0,38.0,,1.0,0.0,0.0,,13.0,2.0,2.0,,2.0,1.0,,3.0,2.0,,2.0,1.0,2.0,,4.0,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,cacf3tf6r7rssfapgxnr5agdm,R. Green,Forward,19,39.0,2.0,3.0,2.0,,3.0,1.0,,,10.0,,,,2.0,2.0,,8.0,2.0,19.0,2.0,,3.0,2.0,8.0,2.0,,9.0,12.0,,1.0,4.0,1.0,,2.0,,10.0,10.0,3.0,1.0,,10.0,6.0,,,,4.0,2.0,7.0,3.0,9.0,6.0,,0.0,0.0,0.0,,2.0,,,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,31dj4kf53fhgosmkwx5gwgcbu,A. Hernandez,Midfielder,30,9.0,1.0,1.0,,,,,,,3.0,,,,,1.0,1.0,,,3.0,1.0,,1.0,1.0,,,,2.0,3.0,,,,,,1.0,,10.0,,1.0,,,,1.0,,,,,,2.0,1.0,2.0,1.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,7gb3v6q2tizfch4kuzkzimms,B. Jones,Forward,20,141.0,2.0,5.0,2.0,,3.0,3.0,,1.0,11.0,1.0,,1.0,1.0,5.0,3.0,8.0,2.0,35.0,4.0,,4.0,2.0,7.0,4.0,,13.0,18.0,,1.0,9.0,1.0,,4.0,,10.0,10.0,1.0,1.0,,9.0,9.0,2.0,1.0,,2.0,1.0,6.0,4.0,13.0,15.0,,0.0,0.0,0.0,2.0,5.0,1.0,,,1.0,,,1.0,1.0,,,,1.0,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,9gk1m714ni2m8n26uybsgadey,E. Koren,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chattanooga FC,37k3gk290wnkyq9e0q8q29mvo,F. Martinez,Defender,5,36.0,1.0,3.0,1.0,,1.0,,,,15.0,,1.0,,,,2.0,1.0,1.0,26.0,1.0,1.0,4.0,1.0,1.0,7.0,,12.0,16.0,,1.0,1.0,2.0,,1.0,,10.0,2.0,12.0,1.0,2.0,2.0,9.0,1.0,1.0,1.0,,,12.0,2.0,13.0,6.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
