root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,efma0zrimza00ykod1yqmatm2,G. Aguilar,Midfielder,66,39.0,532.0,60.0,38.0,11.0,91.0,155.0,14.0,12.0,32.0,144.0,7.0,3.0,223.0,5.0,13.0,18.0,1.0,6.0,675.0,,25.0,23.0,147.0,123.0,5.0,7.0,28.0,7.0,34.0,5.0,15.0,164.0,28.0,20.0,6.0,14.0,288.0,268.0,102.0,215.0,126.0,10.0,7.0,,3.0,,950.0,8.0,168.0,37.0,42.0,42.0,22.0,549.0,104.0,1593.0,515.0,12.0,25.0,22.0,66.0,14.0,693.0,16.0,10.0,17.0,2.0,13.0,15.0,10.0,73.0,19.0,1.0,3.0,0.0,2.0,2.0,2.0,7.0,2.0,4.0,4.0,,,,,,,,,,,2.0,,,,,,,,2.0,,8.0,,,,,,2.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,9r5wts47bv195z3rm8gajztg,A. Ahmed,Midfielder,51,54.0,544.0,67.0,17.0,21.0,123.0,151.0,17.0,121.0,39.0,140.0,2.0,1.0,215.0,3.0,11.0,21.0,11.0,5.0,684.0,1.0,6.0,12.0,277.0,107.0,16.0,10.0,23.0,3.0,28.0,1.0,21.0,201.0,17.0,16.0,,38.0,303.0,261.0,122.0,236.0,184.0,10.0,11.0,1.0,3.0,,1119.0,7.0,50.0,36.0,58.0,18.0,15.0,553.0,152.0,1184.0,525.0,23.0,39.0,15.0,117.0,5.0,693.0,6.0,19.0,26.0,2.0,5.0,29.0,1.0,78.0,14.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,7x7xhip6e917xsx57gap6314a,B. Alexander,Goalkeeper,40,18.0,72.0,,1.0,,4.0,,,,1.0,33.0,,,68.0,,,,,,95.0,,1.0,,20.0,15.0,,,5.0,,27.0,,,4.0,,3.0,,2.0,85.0,19.0,5.0,35.0,3.0,10.0,,,1.0,,187.0,2.0,49.0,,1.0,28.0,4.0,104.0,34.0,360.0,77.0,,1.0,4.0,3.0,,137.0,5.0,,,,15.0,,,,4.0,0.0,0.0,0.0,,,7.0,,,,,,,,,,,,,,,,1.0,,41.0,6.0,2.0,13.0,,,19.0,,4.0,5.0,,2.0,8.0,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,6cdhdb44atdm9b3n7swgi002y,M. Anchor,Goalkeeper,50,6.0,58.0,,3.0,,3.0,,,,,7.0,,,16.0,,,,,,63.0,,3.0,,29.0,1.0,,,11.0,,8.0,,,3.0,1.0,8.0,,,88.0,3.0,1.0,9.0,,10.0,,,,,142.0,3.0,53.0,,,6.0,5.0,91.0,35.0,450.0,83.0,1.0,1.0,5.0,,,98.0,5.0,,,,2.0,,,,5.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,47.0,3.0,4.0,13.0,,,16.0,,2.0,7.0,,,2.0,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,2wu0t979tuh0b63hs2j90o1nu,O. Antoniuk,Midfielder,68,15.0,111.0,27.0,11.0,6.0,33.0,42.0,2.0,4.0,5.0,40.0,4.0,10.0,52.0,3.0,8.0,3.0,1.0,3.0,150.0,,3.0,7.0,33.0,28.0,5.0,2.0,12.0,4.0,3.0,,3.0,68.0,11.0,9.0,3.0,14.0,71.0,50.0,28.0,61.0,57.0,10.0,2.0,1.0,2.0,,258.0,3.0,32.0,12.0,10.0,12.0,13.0,119.0,36.0,477.0,116.0,5.0,11.0,13.0,30.0,8.0,159.0,6.0,5.0,4.0,,6.0,9.0,2.0,35.0,3.0,2.0,1.0,0.0,,,,1.0,2.0,3.0,3.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,2z2u3vezttpjwfwf2yc6aelg4,E. Bah,Defender,57,28.0,243.0,59.0,13.0,8.0,53.0,85.0,8.0,109.0,13.0,84.0,1.0,7.0,98.0,1.0,10.0,22.0,25.0,8.0,327.0,,3.0,16.0,55.0,78.0,21.0,5.0,19.0,2.0,12.0,1.0,19.0,122.0,23.0,14.0,4.0,23.0,161.0,92.0,66.0,197.0,109.0,10.0,7.0,1.0,2.0,,683.0,5.0,92.0,19.0,20.0,18.0,19.0,246.0,58.0,1074.0,234.0,10.0,26.0,19.0,50.0,3.0,330.0,14.0,7.0,23.0,,5.0,26.0,3.0,69.0,12.0,1.0,0.0,1.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,2jwbnsl7zicnbgutmpop29d61,M. Baldisimo,Midfielder,0,3.0,80.0,11.0,1.0,5.0,16.0,22.0,3.0,,2.0,8.0,,,15.0,1.0,1.0,2.0,,,88.0,,,4.0,22.0,7.0,1.0,,1.0,,13.0,,1.0,28.0,5.0,1.0,1.0,6.0,55.0,28.0,6.0,17.0,27.0,10.0,,,,1.0,122.0,,32.0,2.0,5.0,2.0,2.0,83.0,11.0,150.0,70.0,,,2.0,16.0,,91.0,,3.0,1.0,,,4.0,1.0,12.0,2.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,2xewnia49fvj3u2x3y8tfq2ju,S. Becher,Forward,29,20.0,240.0,86.0,70.0,17.0,116.0,93.0,14.0,4.0,6.0,147.0,23.0,2.0,118.0,9.0,41.0,11.0,1.0,19.0,385.0,,29.0,14.0,115.0,138.0,20.0,2.0,34.0,17.0,16.0,7.0,11.0,243.0,22.0,26.0,4.0,63.0,98.0,158.0,124.0,287.0,173.0,10.0,2.0,1.0,4.0,1.0,735.0,8.0,75.0,113.0,7.0,23.0,22.0,254.0,51.0,1775.0,238.0,10.0,22.0,22.0,87.0,40.0,401.0,7.0,1.0,7.0,2.0,5.0,60.0,2.0,127.0,20.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,7.0,8.0,8.0,1.0,,2.0,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,54b4j04ondrq28e4eenma1rai,S. Berhalter,Midfielder,16,,16.0,4.0,1.0,,1.0,3.0,1.0,,,4.0,,,7.0,,1.0,,,,19.0,,,,5.0,4.0,,,3.0,,3.0,,,6.0,3.0,3.0,,,9.0,7.0,2.0,7.0,5.0,10.0,,,,1.0,27.0,,5.0,1.0,1.0,2.0,1.0,16.0,5.0,45.0,13.0,,,1.0,1.0,,20.0,2.0,1.0,,,,1.0,,5.0,1.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Vancouver Whitecaps FC II,Vancouver_Whitecaps_FC_II,1g87lk1nglquvmvpowjfpcpre,I. Boehmer,Goalkeeper,60,28.0,133.0,2.0,6.0,,11.0,,,,1.0,66.0,,,130.0,,,,,,173.0,,6.0,1.0,82.0,38.0,,,16.0,,45.0,,,13.0,1.0,14.0,1.0,4.0,221.0,14.0,4.0,70.0,7.0,10.0,,1.0,2.0,,420.0,2.0,89.0,,1.0,62.0,10.0,235.0,99.0,900.0,190.0,,,10.0,5.0,,301.0,9.0,,,,20.0,,,2.0,10.0,0.0,0.0,0.0,,,9.0,,,,,,,,,,,,,,,,2.0,,141.0,13.0,3.0,16.0,,1.0,30.0,,8.0,8.0,,,18.0,,,,,,1.0,,,,,,
