liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,FC Cincinnati 2,ejztyr0yny1hh0eukahp8mpec,A. Chirilă,Defender,88,20.0,10.0,5.0,12.0,,58.0,1.0,38.0,16.0,22.0,8.0,124.0,1.0,5.0,,,9.0,3.0,,,18.0,6.0,12.0,,52.0,,267.0,,24.0,6.0,5.0,24.0,,100.0,,2.0,,5.0,,,,2.0,,27.0,216.0,59.0,172.0,204.0,3.0,,450.0,5.0,30.0,2.0,3.0,67.0,288.0,2.0,231.0,7.0,2.0,57.0,372.0,,,1.0,44.0,16.0,1.0,,,0.0,,10.0,,6.0,,,,,4.0,,,,13.0,10.0,,,,9.0,,,,9.0,1.0,1.0,,21.0,41.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,dle7vdziz4yge5whx1mdnfy8k,Ayoub Lajhar,Defender,55,7.0,6.0,5.0,36.0,1.0,47.0,5.0,45.0,17.0,28.0,71.0,36.0,1.0,5.0,1.0,,8.0,2.0,,,38.0,16.0,22.0,2.0,3.0,,103.0,,30.0,8.0,2.0,19.0,,31.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,7.0,,3.0,75.0,37.0,43.0,74.0,1.0,,386.0,8.0,6.0,5.0,5.0,75.0,106.0,3.0,77.0,10.0,9.0,29.0,221.0,16.0,12.0,3.0,34.0,21.0,2.0,,,0.0,,1.0,,6.0,,,,,9.0,2.0,,,11.0,2.0,,,1.0,1.0,,,,,5.0,22.0,,2.0,8.0,1.0,,1.0,,,,,,,4.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,2wrsvrjkc77nfo16e6gxjlbtg,L. Broz,Goalkeeper,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,7ot9ngo8usbdkhjlim9omaj9w,A. Chávez,Midfielder,30,4.0,,9.0,61.0,2.0,88.0,3.0,52.0,39.0,13.0,136.0,45.0,4.0,9.0,2.0,,16.0,3.0,,,48.0,35.0,13.0,7.0,45.0,1.0,154.0,5.0,39.0,9.0,5.0,28.0,,11.0,9.0,6.0,3.0,9.0,6.0,3.0,2.0,8.0,4.0,9.0,121.0,83.0,48.0,119.0,,2.0,730.0,22.0,,7.0,3.0,88.0,162.0,9.0,128.0,2.0,17.0,34.0,259.0,13.0,7.0,14.0,41.0,30.0,2.0,,,0.0,,4.0,,13.0,,,,,2.0,1.0,,,6.0,,,,,1.0,,,,,1.0,6.0,,,4.0,1.0,,,,,,,,2.0,9.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,8fe13xurna6pqvg9kue62y4no,C. Dale,Goalkeeper,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,8kuf67zeoswi5joj57rr7rl04,G. DeHart,Defender,79,2.0,1.0,5.0,12.0,,30.0,,8.0,5.0,3.0,16.0,25.0,,5.0,,,5.0,,,,6.0,4.0,2.0,,9.0,,93.0,,24.0,,,7.0,,47.0,,,,1.0,,,,,,,84.0,37.0,47.0,84.0,,,132.0,,5.0,2.0,1.0,12.0,93.0,,84.0,1.0,,9.0,116.0,1.0,1.0,,8.0,5.0,,,,0.0,4.0,1.0,,5.0,,,,,1.0,,,,2.0,,,,,2.0,,,,,,11.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,31,1.0,1.0,5.0,,,13.0,,1.0,,1.0,,55.0,,5.0,,,13.0,5.0,,,,,,,47.0,,90.0,,6.0,1.0,,44.0,,31.0,,,,5.0,,,,,,21.0,67.0,6.0,94.0,79.0,,,450.0,,6.0,,,35.0,133.0,,100.0,,,33.0,194.0,,,,17.0,1.0,,,,0.0,,,,8.0,,,,,,,,,16.0,,60.0,37.0,,,,,,6.0,,,,17.0,32.0,,,3.0,8.0,19.0,14.0,5.0,4.0,,,,,,2.0,1.0,,,,,,,,,,,3.0,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,xzxet84cej8bv5oyk69izo4,G. Flores,Defender,3,3.0,3.0,1.0,5.0,,2.0,,5.0,1.0,4.0,4.0,16.0,,1.0,,,1.0,,,,2.0,1.0,1.0,,4.0,1.0,34.0,,1.0,1.0,1.0,2.0,,11.0,,1.0,,1.0,1.0,,,,,2.0,26.0,8.0,20.0,26.0,,,63.0,,4.0,1.0,1.0,8.0,36.0,1.0,28.0,,1.0,8.0,44.0,,,,5.0,5.0,,,,0.0,,,,1.0,,,,,,,1.0,,3.0,,,,,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,75nqkzmdvrnp8b8de9zoee9lg,N. Gassan,Midfielder,62,5.0,1.0,4.0,13.0,1.0,18.0,,19.0,10.0,9.0,13.0,17.0,2.0,4.0,,,6.0,1.0,,,14.0,6.0,8.0,1.0,20.0,,68.0,,8.0,4.0,3.0,9.0,,19.0,1.0,,,1.0,,,,3.0,,2.0,55.0,27.0,29.0,54.0,1.0,,190.0,1.0,4.0,3.0,3.0,19.0,69.0,,56.0,2.0,1.0,13.0,100.0,,,,8.0,11.0,,,,0.0,3.0,4.0,,5.0,,,,,1.0,,,,5.0,2.0,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,FC Cincinnati 2,1x9uiwhoqu3qumt0urv5trlec,G. Marioni,Midfielder,44,,,3.0,7.0,,7.0,2.0,11.0,7.0,4.0,22.0,6.0,1.0,3.0,,,2.0,,,,11.0,7.0,4.0,,,1.0,20.0,,5.0,,,3.0,,7.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,15.0,11.0,5.0,15.0,,,79.0,3.0,1.0,3.0,2.0,14.0,20.0,1.0,15.0,1.0,2.0,5.0,40.0,2.0,2.0,2.0,7.0,4.0,,,,0.0,2.0,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
