root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,2dxri3w81fjumfvu9c7z6b5gq,A. Astwood,Midfielder,4,270.0,,78.0,1.0,24.0,18.0,,31.0,,2.0,1.0,1.0,2.0,46.0,36.0,5.0,11.0,102.0,4.0,4.0,49.0,11.0,3.0,42.0,21.0,,29.0,,,14.0,3.0,4.0,13.0,148.0,3.0,2.0,23.0,62.0,1.0,10.0,12.0,1.0,11.0,2.0,1.0,1.0,26.0,10.0,12.0,3.0,12.0,18.0,50.0,60.0,3.0,2.0,14.0,3.0,6.0,11.0,,,4.0,,,6.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,5jtkwiadunk55onqhpwvitp4a,O. Bascome,Midfielder,3,50.0,,7.0,2.0,,1.0,,1.0,,,,1.0,2.0,4.0,5.0,,1.0,7.0,,,5.0,,,2.0,,,2.0,,1.0,1.0,,,,15.0,1.0,,4.0,4.0,,10.0,1.0,,,1.0,,,6.0,2.0,1.0,1.0,3.0,1.0,5.0,5.0,2.0,,5.0,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,8w2iwb5s030e3rrlm3atuf3oq,J. Basden,Defender,19,180.0,,54.0,4.0,14.0,8.0,,17.0,,,,,1.0,31.0,14.0,5.0,11.0,56.0,1.0,,23.0,9.0,1.0,28.0,10.0,1.0,16.0,,,12.0,2.0,,13.0,76.0,2.0,,9.0,33.0,1.0,10.0,6.0,,5.0,1.0,,,10.0,6.0,9.0,2.0,3.0,9.0,27.0,28.0,1.0,2.0,4.0,3.0,3.0,6.0,1.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,1w8gjrkpldnddio7kz6p5shuy,J. Bean,Forward,20,125.0,,27.0,13.0,11.0,,,1.0,,1.0,1.0,1.0,3.0,23.0,9.0,2.0,10.0,31.0,3.0,2.0,20.0,4.0,1.0,11.0,7.0,2.0,11.0,,,4.0,1.0,3.0,,55.0,3.0,1.0,16.0,4.0,4.0,10.0,9.0,,,2.0,3.0,4.0,22.0,2.0,5.0,3.0,10.0,7.0,16.0,20.0,6.0,2.0,13.0,,,6.0,,2.0,,,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,8s46a2e8t8k8qtsc08uoauy5m,N. Dailey,Midfielder,7,138.0,1.0,14.0,2.0,7.0,,1.0,,,2.0,1.0,1.0,1.0,17.0,4.0,1.0,3.0,14.0,,,11.0,5.0,3.0,3.0,4.0,1.0,5.0,1.0,,3.0,1.0,3.0,1.0,37.0,3.0,,5.0,4.0,6.0,10.0,2.0,,,1.0,,2.0,6.0,,6.0,3.0,3.0,4.0,11.0,11.0,1.0,,4.0,1.0,,2.0,1.0,2.0,,3.0,,,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,486thrhh6lhsfahw2cwxi05m2,A. Dill,Goalkeeper,1,90.0,,7.0,,3.0,6.0,,9.0,,,,1.0,,10.0,12.0,,,24.0,,,9.0,2.0,,9.0,3.0,,9.0,,,11.0,1.0,,,39.0,1.0,,,15.0,,10.0,1.0,,6.0,,1.0,,1.0,1.0,3.0,1.0,,6.0,6.0,15.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,cjc8ajppvm702d3ihcl02b8mi,J. Ebbin,Forward,8,135.0,6.0,36.0,4.0,10.0,2.0,,4.0,,,,1.0,,23.0,12.0,3.0,12.0,38.0,1.0,,21.0,4.0,1.0,16.0,9.0,1.0,10.0,,1.0,8.0,2.0,,7.0,67.0,2.0,,11.0,18.0,,10.0,8.0,,1.0,3.0,3.0,,14.0,3.0,5.0,2.0,6.0,7.0,20.0,22.0,3.0,3.0,6.0,,4.0,5.0,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,bdcgk1i6uawgvvf1eejfs9d2i,C. Fubler,Goalkeeper,12,180.0,,8.0,1.0,6.0,4.0,,23.0,,,,,,24.0,12.0,,,41.0,,,9.0,9.0,,23.0,8.0,,14.0,,,20.0,2.0,,9.0,73.0,2.0,,1.0,31.0,,10.0,2.0,,9.0,1.0,1.0,,2.0,1.0,9.0,2.0,,1.0,5.0,18.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,18.0,1.0,4.0,8.0,14.0,13.0,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,eyjmp3mra6bud5c7dlahxjqlm,S. Greenidge-Saltus,Midfielder,16,104.0,13.0,47.0,4.0,20.0,4.0,,7.0,,3.0,,,,20.0,15.0,2.0,6.0,48.0,,,34.0,5.0,,13.0,15.0,,8.0,,,2.0,2.0,3.0,5.0,76.0,2.0,,9.0,27.0,,10.0,2.0,,1.0,,,3.0,9.0,,5.0,2.0,7.0,2.0,35.0,35.0,,1.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Bermuda Under 17,Bermuda_Under_17,6k98kuf64x492spyszffz36ga,Z. Lee,Midfielder,2,180.0,13.0,51.0,4.0,19.0,2.0,1.0,2.0,,1.0,1.0,,1.0,30.0,23.0,5.0,11.0,53.0,4.0,1.0,36.0,9.0,1.0,13.0,10.0,,7.0,,8.0,12.0,2.0,3.0,7.0,103.0,2.0,3.0,18.0,35.0,3.0,10.0,8.0,,4.0,1.0,1.0,2.0,20.0,2.0,9.0,2.0,11.0,4.0,38.0,40.0,2.0,4.0,12.0,1.0,5.0,7.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
