root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,50yw1dhnpr9wb3gf12mjilcve,A. Alejandre,Defender,4,225.0,,222.0,4.0,52.0,3.0,,10.0,,,1.0,,2.0,21.0,153.0,3.0,9.0,224.0,1.0,1.0,186.0,2.0,3.0,19.0,49.0,2.0,14.0,,,13.0,3.0,1.0,5.0,244.0,3.0,1.0,8.0,60.0,2.0,10.0,7.0,,19.0,2.0,1.0,,11.0,2.0,2.0,3.0,2.0,111.0,203.0,205.0,3.0,1.0,4.0,2.0,2.0,6.0,,,,,,4.0,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,blzz9pnbehjnxt77cuoxjye0a,A. Armour,Defender,3,403.0,46.0,238.0,33.0,94.0,7.0,1.0,12.0,,4.0,1.0,,2.0,61.0,110.0,5.0,31.0,246.0,8.0,7.0,187.0,3.0,1.0,43.0,80.0,3.0,34.0,,2.0,27.0,4.0,9.0,11.0,354.0,5.0,5.0,38.0,116.0,5.0,10.0,27.0,,16.0,10.0,5.0,3.0,45.0,3.0,3.0,5.0,16.0,17.0,195.0,203.0,7.0,4.0,18.0,1.0,5.0,22.0,2.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,3haxsyfrccsgw6x5jgbwdjze,G. Busio,Midfielder,7,471.0,,227.0,55.0,135.0,1.0,,2.0,,7.0,10.0,,8.0,89.0,59.0,13.0,41.0,233.0,4.0,7.0,180.0,4.0,22.0,43.0,69.0,16.0,49.0,6.0,,25.0,6.0,11.0,4.0,359.0,6.0,1.0,45.0,60.0,52.0,10.0,38.0,1.0,10.0,5.0,13.0,6.0,66.0,1.0,4.0,6.0,20.0,49.0,185.0,190.0,21.0,11.0,28.0,2.0,2.0,25.0,4.0,,,10.0,,,,1.0,5.0,4.0,10.0,12.0,2.0,3.0,3.0,2.0,4.0,9.0,3.0,6.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,7x3sqcf8wtq2qwyqcbv2itw8a,M. Cuevas,Defender,13,216.0,12.0,129.0,21.0,66.0,3.0,,7.0,,,1.0,,,29.0,50.0,5.0,11.0,133.0,6.0,3.0,108.0,,1.0,18.0,18.0,2.0,16.0,,5.0,13.0,2.0,,6.0,172.0,3.0,1.0,16.0,35.0,,10.0,12.0,,7.0,2.0,2.0,,18.0,,,3.0,6.0,59.0,111.0,115.0,2.0,4.0,6.0,1.0,1.0,10.0,4.0,1.0,,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,2rrt0ya9hvxu58vd0y5zoh756,J. de Vries,Midfielder,18,107.0,2.0,38.0,22.0,20.0,,,1.0,,1.0,1.0,,1.0,26.0,13.0,8.0,9.0,42.0,3.0,5.0,32.0,1.0,1.0,10.0,1.0,2.0,14.0,1.0,1.0,6.0,1.0,3.0,1.0,81.0,2.0,1.0,24.0,12.0,6.0,10.0,15.0,,,1.0,1.0,3.0,26.0,,1.0,2.0,10.0,7.0,28.0,32.0,2.0,6.0,11.0,2.0,,14.0,1.0,1.0,,5.0,,,,,,,3.0,,,,1.0,1.0,1.0,6.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,1x89wne2srx1dupb7vt5gf3ai,T. Freeman,Forward,17,154.0,,52.0,18.0,25.0,,,,,1.0,1.0,,,30.0,21.0,6.0,8.0,54.0,2.0,3.0,46.0,2.0,3.0,8.0,14.0,2.0,8.0,1.0,,8.0,1.0,2.0,1.0,97.0,4.0,1.0,30.0,12.0,4.0,10.0,13.0,1.0,,4.0,,8.0,30.0,2.0,2.0,4.0,17.0,10.0,44.0,46.0,,3.0,17.0,3.0,,13.0,1.0,3.0,,1.0,,,,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,6u7x9vpr7bkj7ma0yb8z1va7e,G. Fuentes,Midfielder,20,260.0,,124.0,26.0,82.0,1.0,,4.0,,2.0,4.0,,4.0,46.0,17.0,8.0,29.0,130.0,5.0,5.0,87.0,1.0,4.0,33.0,25.0,4.0,30.0,1.0,,12.0,2.0,9.0,3.0,176.0,6.0,2.0,35.0,40.0,7.0,10.0,21.0,,10.0,7.0,1.0,2.0,40.0,,1.0,6.0,15.0,39.0,91.0,97.0,5.0,4.0,19.0,4.0,2.0,20.0,,4.0,,,,,,,,,4.0,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,3dt4cojmf1ahkayoeob2ryl4a,T. Gray,Defender,14,480.0,3.0,393.0,20.0,106.0,10.0,,19.0,,3.0,3.0,,7.0,35.0,259.0,5.0,11.0,395.0,5.0,5.0,331.0,3.0,5.0,30.0,58.0,1.0,21.0,1.0,,32.0,5.0,4.0,10.0,445.0,5.0,3.0,20.0,122.0,7.0,10.0,15.0,,34.0,3.0,3.0,1.0,30.0,5.0,3.0,5.0,8.0,195.0,363.0,365.0,10.0,4.0,15.0,1.0,10.0,12.0,1.0,,2.0,1.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,Defender,5,570.0,1.0,638.0,10.0,212.0,8.0,,34.0,,,2.0,,4.0,65.0,376.0,1.0,24.0,645.0,3.0,2.0,523.0,5.0,4.0,58.0,289.0,4.0,45.0,1.0,,32.0,6.0,,14.0,684.0,6.0,1.0,9.0,260.0,,10.0,7.0,2.0,64.0,,4.0,2.0,17.0,8.0,5.0,6.0,6.0,86.0,581.0,587.0,8.0,,10.0,1.0,7.0,3.0,1.0,,7.0,1.0,,4.0,,,1.0,,,2.0,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,United States Under 17,United_States_Under_17,6s1as3jlv3ho6veougdpwx6cq,B. Kayo,Midfielder,8,274.0,2.0,132.0,33.0,59.0,,,3.0,,2.0,4.0,,3.0,25.0,64.0,6.0,10.0,136.0,5.0,7.0,120.0,2.0,6.0,13.0,36.0,2.0,10.0,1.0,,18.0,3.0,2.0,3.0,193.0,5.0,2.0,31.0,31.0,7.0,10.0,21.0,,3.0,6.0,2.0,2.0,36.0,,2.0,5.0,12.0,36.0,119.0,123.0,5.0,5.0,15.0,1.0,3.0,19.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
