root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,cekgs1e2bksgxu7c8tzzwcij9,A. Machado,Defender,13,,360.0,4.0,,2.0,171.0,1.0,6.0,,40.0,10.0,16.0,8.0,44.0,104.0,3.0,21.0,181.0,1.0,135.0,3.0,37.0,,22.0,2.0,16.0,4.0,4.0,15.0,236.0,4.0,1.0,18.0,87.0,55.0,21.0,9.0,,4.0,40.0,12.0,3.0,,4.0,11.0,58.0,136.0,144.0,22.0,3.0,19.0,,12.0,7.0,,,,5.0,30.0,,,,,,,,,1.0,4.0,,,1.0,14.0,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,be80971vhtw14r4dxajtixuy1,C. Martínez,Midfielder,25,,207.0,,1.0,1.0,100.0,,7.0,,37.0,4.0,4.0,1.0,12.0,54.0,2.0,6.0,101.0,,87.0,4.0,10.0,1.0,8.0,,14.0,2.0,2.0,3.0,118.0,3.0,3.0,14.0,32.0,49.0,4.0,4.0,,2.0,15.0,2.0,4.0,1.0,3.0,10.0,24.0,90.0,91.0,1.0,2.0,11.0,,4.0,4.0,,,,7.0,38.0,,,,,,,,,2.0,1.0,,1.0,4.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,4cztrk7wtkr6glyg2qxnl1yad,J. Medina,Midfielder,14,,12.0,,2.0,,8.0,,1.0,,4.0,,,,3.0,3.0,,2.0,9.0,,6.0,,2.0,,1.0,,2.0,,,1.0,12.0,2.0,,,1.0,25.0,,1.0,,,,1.0,,,2.0,,4.0,7.0,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,5qd4hawpf9514beiyu4cmncgl,R. Miller,Defender,31,1.0,527.0,3.0,,2.0,216.0,,9.0,,48.0,9.0,14.0,3.0,36.0,138.0,1.0,20.0,220.0,,171.0,7.0,34.0,3.0,21.0,,25.0,6.0,2.0,14.0,263.0,6.0,1.0,11.0,88.0,45.0,14.0,15.0,,1.0,26.0,17.0,7.0,1.0,6.0,9.0,31.0,183.0,186.0,15.0,1.0,12.0,,16.0,2.0,,,,4.0,92.0,,,,,,,,,1.0,1.0,1.0,,2.0,12.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,5824uzgiv40159q4t1wareeol,H. Mora,Midfielder,6,5.0,180.0,7.0,,1.0,45.0,,3.0,2.0,21.0,,,2.0,22.0,23.0,1.0,5.0,47.0,3.0,41.0,4.0,5.0,2.0,10.0,8.0,6.0,2.0,1.0,,93.0,2.0,,17.0,15.0,40.0,9.0,1.0,2.0,3.0,21.0,4.0,4.0,5.0,2.0,10.0,19.0,40.0,42.0,4.0,1.0,12.0,,6.0,7.0,,,,4.0,10.0,,,,,,,,,1.0,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,bzrkd4tflwk4mcuohced0htqt,J. Mora,Defender,28,2.0,107.0,9.0,2.0,,43.0,,7.0,,13.0,3.0,7.0,3.0,18.0,18.0,3.0,6.0,44.0,1.0,30.0,,13.0,1.0,10.0,1.0,7.0,1.0,2.0,5.0,68.0,3.0,,7.0,26.0,46.0,4.0,1.0,,,10.0,1.0,,2.0,3.0,3.0,3.0,30.0,31.0,3.0,2.0,6.0,1.0,3.0,4.0,,,,3.0,8.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,buwbwuz3dse0ucp3mzsudl2hh,D. Myrie,Defender,18,2.0,91.0,7.0,1.0,,24.0,,2.0,,7.0,,1.0,,12.0,10.0,5.0,7.0,25.0,,15.0,4.0,8.0,,6.0,,2.0,1.0,1.0,4.0,46.0,2.0,,13.0,15.0,1.0,7.0,2.0,,,15.0,,4.0,2.0,2.0,8.0,7.0,16.0,17.0,2.0,5.0,8.0,,3.0,5.0,,,,3.0,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,lrf5awykbyvmzr9xvdlthr6d,A. Porras,Forward,21,,39.0,,2.0,,5.0,,2.0,,4.0,,,1.0,3.0,,,1.0,5.0,,4.0,,1.0,,1.0,,,,,,10.0,2.0,1.0,3.0,1.0,16.0,2.0,,,1.0,5.0,1.0,,,2.0,2.0,2.0,4.0,4.0,2.0,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,2xha3pk6ro9fdlpkokgoi4hqt,F. Ronchetti,Forward,11,,117.0,,1.0,,25.0,,5.0,,15.0,,,1.0,13.0,8.0,2.0,6.0,29.0,1.0,22.0,4.0,6.0,1.0,5.0,,1.0,1.0,,1.0,50.0,2.0,,9.0,4.0,49.0,7.0,1.0,,3.0,12.0,1.0,4.0,,2.0,4.0,7.0,20.0,23.0,3.0,1.0,5.0,1.0,,5.0,,,,4.0,13.0,,,,,,,,,1.0,,1.0,,2.0,2.0,,,2.0,5.0,10.0,,2.0,,,1.0,,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,e3x8a76sa2mrv1wkbx3jv3x05,U. Segura,Midfielder,7,10.0,419.0,2.0,2.0,,199.0,4.0,30.0,1.0,114.0,1.0,8.0,,67.0,54.0,8.0,27.0,202.0,2.0,165.0,7.0,35.0,7.0,37.0,,23.0,4.0,4.0,9.0,278.0,6.0,1.0,37.0,64.0,95.0,19.0,2.0,1.0,6.0,40.0,5.0,7.0,11.0,6.0,21.0,48.0,164.0,167.0,3.0,6.0,21.0,2.0,4.0,16.0,,,,2.0,60.0,,,,,,,,,,1.0,,1.0,1.0,3.0,3.0,,6.0,8.0,10.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,9z6mjhgvvqg7sviq7efst2x2h,M. Sequeira,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,8c880ihhbhxc1i5012yfmex2h,J. Sánchez,Midfielder,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Deportivo Saprissa,Deportivo_Saprissa,905r4pirto8izy6j053kl91hx,M. Torres,Midfielder,20,6.0,501.0,3.0,,,259.0,6.0,41.0,3.0,149.0,,5.0,2.0,95.0,79.0,9.0,41.0,271.0,3.0,208.0,7.0,46.0,8.0,64.0,,24.0,6.0,2.0,6.0,371.0,6.0,,50.0,92.0,58.0,32.0,17.0,1.0,14.0,59.0,,7.0,24.0,6.0,25.0,78.0,215.0,225.0,9.0,8.0,27.0,1.0,4.0,25.0,,,,11.0,60.0,,,,,,,,,1.0,2.0,4.0,13.0,7.0,7.0,4.0,,5.0,7.0,5.0,11.0,,2.0,2.0,1.0,3.0,2.0,1.0,,1.0,,2.0,,3.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
