liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Substitute On,Penalty Goals Conceded,Aerial Duels won,Total Clearances,Handballs conceded,Successful Launches,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Blocked Shots,Throw Ins to Opposition Player,Second Goal Assists,Hit Woodwork,Penalties Conceded,Total Red Cards,Red Cards - 2nd Yellow,Successful Corners into Box,Attempts from Set Pieces,Left Foot Goals,Goals from Outside Box,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Foul Won Penalty,Penalties Taken,Penalty Goals,Goalkeeper Smother,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Penalties Saved,Saves from Penalty,Straight Red Cards,Last Man Tackle,Clearances Off the Line,Home Goals,Away Goals,Set Pieces Goals,Saves made - caught
Canada_Canadian_Premier_League,2020,Valour FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Forward,33,11.0,,453.0,11.0,2.0,1.0,1.0,157.0,5.0,6.0,36.0,5.0,95.0,3.0,14.0,10.0,1.0,3.0,82.0,34.0,2.0,26.0,164.0,4.0,10.0,1.0,113.0,6.0,9.0,40.0,19.0,8.0,51.0,22.0,6.0,18.0,10.0,262.0,8.0,6.0,6.0,28.0,54.0,7.0,10.0,10.0,7.0,11.0,3.0,5.0,3.0,33.0,7.0,21.0,6.0,6.0,,20.0,55.0,1.0,119.0,124.0,5.0,,,1.0,2.0,23.0,,,8.0,1.0,,1.0,2.0,5.0,,1.0,4.0,2.0,1.0,2.0,5.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,7pb4kdsbaj2dfwo99st2v7g7p,A. Bouka,Defender,29,1.0,,70.0,3.0,,,,17.0,,3.0,2.0,,6.0,,2.0,,,2.0,16.0,3.0,2.0,6.0,17.0,2.0,1.0,,8.0,3.0,,8.0,1.0,,3.0,4.0,1.0,,6.0,34.0,,2.0,,8.0,13.0,,10.0,5.0,,1.0,,2.0,2.0,11.0,3.0,1.0,2.0,,,4.0,1.0,,9.0,9.0,3.0,,,,1.0,6.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,bewzox1rnh1n28tkj5k0rmrqh,D. Campbell,Defender,48,1.0,,227.0,14.0,,,,92.0,,5.0,10.0,,36.0,1.0,8.0,2.0,,2.0,45.0,32.0,6.0,18.0,94.0,2.0,4.0,,65.0,5.0,,26.0,18.0,1.0,19.0,19.0,2.0,7.0,8.0,158.0,,5.0,3.0,25.0,43.0,2.0,10.0,13.0,,3.0,,4.0,1.0,30.0,5.0,1.0,5.0,,,15.0,23.0,,67.0,68.0,5.0,,,,5.0,17.0,1.0,6.0,10.0,0.0,3.0,1.0,3.0,4.0,,1.0,4.0,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,6rj6gpjhz8sk2405943kpii1h,D. Carreiro,Midfielder,10,3.0,,333.0,1.0,1.0,1.0,,106.0,7.0,3.0,22.0,6.0,66.0,1.0,5.0,,1.0,2.0,49.0,34.0,5.0,21.0,120.0,2.0,,5.0,80.0,6.0,6.0,26.0,28.0,7.0,34.0,12.0,3.0,5.0,6.0,189.0,16.0,7.0,,28.0,45.0,9.0,10.0,23.0,4.0,14.0,2.0,13.0,,30.0,7.0,14.0,7.0,9.0,,5.0,25.0,,82.0,94.0,2.0,,,,2.0,7.0,3.0,,23.0,0.0,4.0,1.0,,,,,,2.0,,3.0,,,,,,,6.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,c5afaf96xtx4341sic680d711,S. Cebara,Forward,14,2.0,,458.0,26.0,,,,197.0,1.0,13.0,51.0,,70.0,1.0,6.0,1.0,1.0,6.0,80.0,88.0,7.0,38.0,202.0,3.0,6.0,5.0,151.0,6.0,2.0,44.0,5.0,4.0,30.0,31.0,6.0,7.0,16.0,309.0,,6.0,2.0,36.0,72.0,10.0,10.0,21.0,1.0,7.0,,5.0,10.0,46.0,7.0,2.0,6.0,,,19.0,74.0,,154.0,158.0,10.0,,,,6.0,25.0,1.0,7.0,17.0,0.0,,1.0,4.0,7.0,2.0,1.0,1.0,1.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,13wkddshf1c9zrygeg7r3s6w9,J. Dunn,Defender,5,1.0,,630.0,1.0,,,,270.0,2.0,9.0,7.0,,55.0,,26.0,3.0,1.0,9.0,73.0,172.0,17.0,26.0,279.0,,8.0,2.0,204.0,8.0,,52.0,48.0,2.0,37.0,31.0,7.0,5.0,16.0,381.0,,7.0,5.0,42.0,141.0,11.0,10.0,39.0,,23.0,,3.0,3.0,68.0,9.0,1.0,7.0,,,20.0,83.0,,218.0,227.0,26.0,2.0,,,8.0,29.0,9.0,13.0,22.0,0.0,,1.0,17.0,24.0,,5.0,11.0,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,bwozu57m3yt2hypmbqe1hlbyt,M. Dyer,Midfielder,6,3.0,2.0,272.0,,1.0,1.0,,69.0,2.0,9.0,14.0,,43.0,,4.0,1.0,,2.0,37.0,15.0,4.0,10.0,72.0,2.0,10.0,8.0,51.0,2.0,8.0,14.0,18.0,3.0,15.0,10.0,3.0,2.0,2.0,135.0,,6.0,6.0,40.0,22.0,12.0,10.0,27.0,2.0,7.0,,12.0,4.0,46.0,2.0,3.0,6.0,,,17.0,18.0,1.0,55.0,58.0,6.0,,,,3.0,19.0,1.0,3.0,23.0,0.0,3.0,,4.0,2.0,1.0,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,dpee0p2qzqrzcefewdtey4vyt,D. Fordyce,Forward,16,1.0,1.0,164.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,15.0,,16.0,,4.0,2.0,,8.0,21.0,11.0,2.0,12.0,43.0,2.0,5.0,2.0,27.0,5.0,4.0,16.0,8.0,,14.0,3.0,2.0,3.0,3.0,64.0,,5.0,1.0,12.0,11.0,5.0,10.0,8.0,3.0,,,3.0,1.0,21.0,5.0,1.0,5.0,,,5.0,9.0,1.0,25.0,27.0,9.0,,,,,13.0,2.0,1.0,7.0,0.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,6qm5qftpaq8l38b3irrum4bqi,R. Garcia,Defender,2,,,26.0,1.0,,,,6.0,1.0,,2.0,,3.0,,,1.0,,1.0,1.0,3.0,2.0,,6.0,,,,6.0,1.0,1.0,,3.0,,,1.0,,1.0,,14.0,,1.0,,3.0,1.0,1.0,10.0,2.0,1.0,,,,,4.0,1.0,,1.0,,,1.0,,,6.0,6.0,1.0,,,,,2.0,2.0,1.0,2.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,16q3kpp7uxqjn9993xd5woauh,D. Gutiérrez,Midfielder,8,,,489.0,5.0,3.0,,,293.0,2.0,8.0,54.0,3.0,141.0,1.0,14.0,4.0,,2.0,70.0,121.0,9.0,36.0,309.0,1.0,10.0,3.0,240.0,4.0,1.0,50.0,84.0,2.0,45.0,36.0,5.0,9.0,9.0,389.0,2.0,7.0,6.0,41.0,93.0,5.0,10.0,20.0,,19.0,2.0,6.0,2.0,46.0,4.0,4.0,7.0,2.0,,24.0,78.0,,251.0,259.0,5.0,2.0,,,7.0,26.0,2.0,9.0,17.0,0.0,2.0,,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,b4fvyjouvib12km5n7fa11n85,C. Hocine,Defender,3,,,66.0,,,,,22.0,,,2.0,,3.0,,1.0,,1.0,3.0,6.0,15.0,1.0,4.0,23.0,1.0,3.0,,18.0,1.0,1.0,5.0,6.0,,2.0,2.0,,1.0,3.0,29.0,,1.0,1.0,4.0,9.0,1.0,10.0,4.0,,,,1.0,,9.0,2.0,,1.0,,,2.0,6.0,,17.0,18.0,5.0,,,,1.0,5.0,,,2.0,0.0,1.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,11,2.0,3.0,232.0,,1.0,,,29.0,2.0,6.0,18.0,,12.0,1.0,2.0,1.0,,10.0,27.0,14.0,1.0,6.0,34.0,1.0,7.0,3.0,25.0,4.0,4.0,8.0,5.0,2.0,10.0,7.0,2.0,3.0,,66.0,,6.0,5.0,19.0,6.0,8.0,10.0,4.0,4.0,1.0,,,2.0,29.0,4.0,2.0,6.0,,1.0,15.0,5.0,,21.0,26.0,10.0,,2.0,,,25.0,1.0,1.0,4.0,0.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,etxxyk4izi97gchj7fo58ogd1,A. Jean-Baptiste,Defender,35,1.0,,462.0,1.0,,1.0,,225.0,1.0,1.0,9.0,,68.0,,27.0,,,7.0,49.0,114.0,5.0,18.0,227.0,1.0,8.0,1.0,147.0,5.0,2.0,45.0,64.0,,30.0,16.0,6.0,,16.0,281.0,,6.0,3.0,17.0,117.0,5.0,10.0,19.0,1.0,35.0,,5.0,1.0,32.0,5.0,1.0,6.0,,,6.0,37.0,1.0,180.0,182.0,15.0,2.0,,,5.0,13.0,,8.0,11.0,0.0,,1.0,8.0,19.0,3.0,,9.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,4g57cr61ps0y0w29dv3f5s3c9,M. Kacher,Forward,7,2.0,1.0,360.0,,1.0,1.0,1.0,118.0,5.0,10.0,30.0,3.0,59.0,1.0,4.0,3.0,1.0,1.0,61.0,36.0,1.0,27.0,123.0,3.0,2.0,4.0,83.0,2.0,4.0,31.0,42.0,7.0,32.0,19.0,4.0,7.0,6.0,184.0,11.0,6.0,1.0,25.0,34.0,9.0,10.0,12.0,1.0,9.0,1.0,6.0,5.0,27.0,3.0,7.0,6.0,5.0,,14.0,17.0,1.0,87.0,92.0,2.0,1.0,,,1.0,15.0,,2.0,11.0,1.0,2.0,,1.0,,,1.0,1.0,3.0,,3.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,3noqd54py6sbd1ph9xbj7tkyy,S. Antwi,Forward,25,,,80.0,,,,,24.0,,4.0,11.0,,11.0,,,1.0,,1.0,16.0,7.0,4.0,6.0,24.0,1.0,3.0,,18.0,,1.0,6.0,9.0,,5.0,5.0,1.0,2.0,1.0,44.0,,4.0,2.0,17.0,3.0,5.0,10.0,5.0,,,,1.0,2.0,18.0,,,4.0,,,12.0,1.0,,18.0,18.0,1.0,,,,3.0,13.0,1.0,1.0,5.0,0.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,92cutl9629yad2jm1srr6rzzd,Y. Le Bourhis,Defender,4,,,90.0,,,1.0,,34.0,,,,,7.0,,1.0,2.0,,2.0,9.0,20.0,,8.0,36.0,,2.0,,24.0,2.0,2.0,9.0,12.0,,4.0,4.0,1.0,4.0,5.0,44.0,,1.0,1.0,1.0,21.0,4.0,10.0,4.0,2.0,3.0,,,,7.0,2.0,,1.0,,,1.0,3.0,1.0,25.0,27.0,6.0,,,,,3.0,,,,0.0,,,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Valour FC,7v7c25arh4yqd7tz8demrxa6t,B. Levis,Forward,17,2.0,,383.0,30.0,1.0,,,179.0,4.0,8.0,44.0,6.0,85.0,1.0,13.0,2.0,1.0,2.0,55.0,76.0,12.0,18.0,186.0,2.0,9.0,9.0,146.0,4.0,2.0,31.0,77.0,3.0,27.0,32.0,5.0,5.0,10.0,301.0,7.0,5.0,7.0,50.0,60.0,5.0,10.0,32.0,2.0,9.0,2.0,9.0,5.0,55.0,5.0,6.0,5.0,2.0,2.0,21.0,5.0,,150.0,155.0,5.0,1.0,2.0,,8.0,23.0,4.0,9.0,29.0,0.0,,1.0,3.0,4.0,1.0,2.0,7.0,,2.0,,3.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
