liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,1a36iatgcd053dmg9huk15wr8,T. Henry,Forward,27,9.0,,,,1.0,,,2.0,1.0,2.0,2.0,12.0,,6.0,,45.0,2.0,3.0,,6.0,1.0,1.0,,2.0,,10.0,,6.0,,2.0,6.0,9.0,4.0,2.0,,2.0,10.0,10.0,27.0,1.0,3.0,1.0,,12.0,10.0,0.0,,,,2.0,,,2.0,9.0,2.0,,,7.0,,4.0,,2.0,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,,1.0,,,,,,,2.0,,2.0,0.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,1gmev07zcxquf8bohfjoo8xzo,K. Joseph,Midfielder,30,10.0,1.0,2.0,13.0,2.0,,,10.0,,17.0,3.0,98.0,6.0,3.0,10.0,270.0,60.0,2.0,3.0,6.0,3.0,2.0,8.0,24.0,3.0,74.0,,21.0,,7.0,6.0,8.0,,1.0,,6.0,10.0,76.0,136.0,3.0,4.0,41.0,5.0,92.0,81.0,0.0,2.0,2.0,,,1.0,2.0,1.0,21.0,1.0,2.0,,32.0,,3.0,,2.0,,,,,,,7.0,,,,,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,fb6gvejecn8zc8dhum9tkx78,M. Louis,Defender,32,12.0,4.0,1.0,8.0,,11.0,3.0,7.0,1.0,12.0,1.0,21.0,5.0,5.0,7.0,108.0,8.0,2.0,1.0,9.0,2.0,1.0,6.0,3.0,1.0,7.0,,20.0,,5.0,10.0,11.0,4.0,2.0,,6.0,10.0,7.0,62.0,2.0,2.0,16.0,2.0,16.0,9.0,0.0,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,2.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,f3s79gw8zh7xntr72khyyu9lg,R. Montoute,Midfielder,40,21.0,1.0,2.0,5.0,1.0,,,10.0,1.0,11.0,1.0,44.0,2.0,6.0,7.0,165.0,10.0,5.0,3.0,13.0,3.0,1.0,1.0,10.0,2.0,29.0,1.0,15.0,,4.0,14.0,18.0,5.0,3.0,2.0,11.0,10.0,33.0,74.0,3.0,7.0,22.0,5.0,44.0,33.0,0.0,6.0,2.0,,,,3.0,4.0,23.0,2.0,1.0,1.0,8.0,1.0,1.0,,,1.0,,,,,,4.0,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,c8uthsfpkbhef5mvru4sh7kt0,T. Morille,Midfielder,39,28.0,1.0,2.0,1.0,3.0,,,10.0,,15.0,4.0,62.0,,9.0,1.0,237.0,19.0,8.0,3.0,15.0,3.0,5.0,5.0,16.0,3.0,41.0,4.0,25.0,2.0,14.0,17.0,23.0,5.0,4.0,2.0,13.0,10.0,47.0,108.0,3.0,11.0,27.0,5.0,62.0,47.0,0.0,5.0,3.0,,1.0,4.0,5.0,6.0,29.0,2.0,,1.0,13.0,,3.0,,3.0,2.0,,,,,,6.0,,,,,,,1.0,,,3.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,,1.0,0.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,h1g3l2e9uj0zjz7j8z5gpqfo,E. Oculi,Midfielder,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,95v6eu4ful0vsitca4ru27vo4,E. Prospere,Defender,33,4.0,,,,,5.0,1.0,4.0,1.0,5.0,,26.0,,3.0,2.0,45.0,11.0,,,4.0,1.0,,1.0,,,19.0,,6.0,,3.0,4.0,4.0,3.0,,,4.0,10.0,21.0,38.0,1.0,,9.0,,26.0,21.0,0.0,1.0,,,,1.0,,5.0,10.0,,,,12.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,m4jzpyi7menif07c71phzh1w,K. Russell,Midfielder,43,27.0,3.0,1.0,,3.0,,,17.0,1.0,15.0,,45.0,3.0,3.0,6.0,197.0,7.0,18.0,1.0,8.0,3.0,3.0,2.0,12.0,2.0,26.0,1.0,38.0,1.0,9.0,8.0,26.0,3.0,11.0,1.0,12.0,10.0,30.0,94.0,3.0,19.0,21.0,2.0,45.0,30.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,23.0,5.0,,2.0,7.0,,3.0,,6.0,,,,,,,4.0,,,,,,,1.0,,,3.0,,5.0,4.0,,,1.0,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,25qpkh7o0yqdw8078u45ee2hg,D. Saul,Goalkeeper,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,6wppoeiubhs43dru0bro1iq6s,T. Vidal,Goalkeeper,45,,,,,,,,,1.0,,,3.0,,,,14.0,3.0,,,,1.0,,,1.0,,3.0,,,,,,,,,,,10.0,1.0,3.0,1.0,,,,1.0,3.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,St. Lucia Under 17,93s0peq8wh0dfyck0v91c36z8,T. Walter,Forward,46,17.0,,1.0,2.0,2.0,,,6.0,,11.0,,18.0,1.0,3.0,3.0,98.0,5.0,11.0,2.0,3.0,2.0,4.0,5.0,6.0,2.0,7.0,3.0,20.0,2.0,8.0,5.0,14.0,3.0,4.0,2.0,2.0,10.0,7.0,36.0,2.0,12.0,7.0,3.0,18.0,7.0,0.0,,1.0,,,,3.0,3.0,2.0,1.0,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
