root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,Defender,18,245.0,121.0,4.0,,76.0,10.0,4.0,13.0,1.0,2.0,32.0,3.0,34.0,5.0,3.0,10.0,,4.0,4.0,183.0,54.0,21.0,13.0,87.0,133.0,18.0,142.0,173.0,338.0,41.0,15.0,11.0,61.0,6.0,69.0,,6.0,9.0,24.0,0.0,8.0,,7.0,,1.0,9.0,,2.0,,,,,,1.0,,,7.0,,,5.0,6.0,8.0,1.0,19.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,61.0,27.0,1.0,,9.0,4.0,3.0,8.0,2.0,3.0,6.0,5.0,5.0,5.0,1.0,10.0,,3.0,1.0,45.0,13.0,5.0,6.0,11.0,32.0,6.0,32.0,45.0,104.0,13.0,9.0,5.0,25.0,3.0,23.0,4.0,6.0,7.0,4.0,0.0,1.0,,4.0,,2.0,3.0,,3.0,,,,,,1.0,,,4.0,,2.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,eyks55tzqu6xmvgvhypzhlwr8,T. Avilés,Defender,6,189.0,113.0,3.0,3.0,27.0,5.0,3.0,11.0,5.0,5.0,14.0,10.0,17.0,12.0,1.0,10.0,,3.0,5.0,156.0,30.0,15.0,14.0,12.0,124.0,11.0,128.0,148.0,251.0,28.0,18.0,58.0,68.0,5.0,101.0,7.0,13.0,14.0,18.0,0.0,2.0,,7.0,,3.0,5.0,,4.0,,,,,,1.0,,,7.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,bmuuex6k6mwfnqmvvq4ai0f10,Y. Bright,Defender,42,194.0,111.0,3.0,3.0,42.0,7.0,4.0,9.0,6.0,14.0,18.0,20.0,15.0,30.0,2.0,10.0,1.0,4.0,4.0,141.0,31.0,6.0,45.0,46.0,115.0,25.0,117.0,139.0,294.0,24.0,48.0,35.0,41.0,4.0,75.0,,31.0,6.0,19.0,0.0,15.0,,5.0,,,17.0,,3.0,,,,,,1.0,,,5.0,,1.0,,,2.0,8.0,,2.0,1.0,3.0,1.0,9.0,9.0,4.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,Midfielder,5,259.0,195.0,3.0,1.0,59.0,5.0,4.0,6.0,2.0,7.0,8.0,9.0,8.0,17.0,2.0,10.0,1.0,4.0,4.0,222.0,18.0,13.0,23.0,45.0,196.0,21.0,208.0,209.0,291.0,14.0,26.0,86.0,78.0,7.0,149.0,2.0,18.0,6.0,13.0,0.0,6.0,,7.0,,,8.0,1.0,3.0,,,,,,1.0,,,7.0,1.0,1.0,,,1.0,8.0,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,1,119.0,49.0,3.0,,9.0,,3.0,9.0,,,,,16.0,1.0,,10.0,,3.0,1.0,89.0,25.0,15.0,1.0,17.0,43.0,24.0,64.0,59.0,270.0,25.0,1.0,28.0,44.0,,55.0,12.0,1.0,25.0,,0.0,,4.0,8.0,5.0,4.0,,20.0,,10.0,2.0,,5.0,,,3.0,,8.0,32.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,cill28qniq1r7s5xy7eli31wq,L. Campana,Forward,8,65.0,35.0,1.0,,22.0,3.0,4.0,2.0,1.0,,6.0,1.0,5.0,7.0,1.0,10.0,,4.0,,43.0,13.0,2.0,14.0,16.0,33.0,1.0,37.0,39.0,110.0,6.0,17.0,6.0,7.0,,15.0,,8.0,,14.0,0.0,7.0,,2.0,,,9.0,,3.0,,,,,,1.0,,,2.0,,3.0,1.0,1.0,10.0,4.0,,2.0,3.0,4.0,,2.0,3.0,3.0,,2.0,2.0,,,,,2.0,,,1.0,,,,,,,,5.0,1.0,1.0,5.0,0.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,cliiemf1ih37qhh1wi1olk9ka,R. Carmichael,Forward,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,cjjvy22j5q0piz5omn2tf18us,Pep Casas,Midfielder,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Inter Miami CF,Inter_Miami_CF,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,Midfielder,30,22.0,13.0,,,6.0,,2.0,,,,3.0,,3.0,,,10.0,,2.0,,17.0,5.0,1.0,3.0,3.0,14.0,1.0,14.0,17.0,12.0,3.0,3.0,8.0,3.0,,8.0,,,,3.0,0.0,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,,3.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
