liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Miami FC,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,Defender,35,2.0,9.0,6.0,10.0,4.0,6.0,14.0,7.0,2.0,,,8.0,3.0,5.0,3.0,1.0,25.0,6.0,3.0,1.0,6.0,9.0,1.0,1.0,1.0,,,,17.0,9.0,8.0,15.0,3.0,104.0,2.0,,1.0,15.0,25.0,17.0,4.0,2.0,8.0,48.0,4.0,7.0,0.0,2.0,1.0,,1.0,,1.0,1.0,4.0,,,,1.0,,1.0,5.0,,,1.0,,,,2.0,,,,,1.0,,,,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,4gctibyzv5egjgzk7ng3k251w,A. Calfo,Defender,4,2.0,6.0,3.0,7.0,6.0,1.0,,14.0,2.0,,,4.0,3.0,1.0,,,38.0,,,,2.0,16.0,,1.0,,,,,34.0,2.0,33.0,34.0,1.0,103.0,,,,5.0,40.0,35.0,1.0,,5.0,54.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,4.0,11.0,3.0,3.0,,,,,,1.0,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,27jil7uv857zj1zlwq7fbbo5w,T. Castro Celdran,Forward,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,3oh2ma0xjbwjw1m1lc3yw3ris,M. Diallo,Midfielder,18,1.0,5.0,3.0,9.0,5.0,4.0,9.0,6.0,1.0,1.0,1.0,9.0,5.0,4.0,,,17.0,1.0,1.0,1.0,4.0,4.0,,1.0,1.0,,,1.0,14.0,7.0,8.0,15.0,1.0,61.0,3.0,,1.0,8.0,18.0,15.0,2.0,,3.0,29.0,3.0,2.0,0.0,,,,1.0,3.0,,2.0,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,bbic10tw6eaf7rgpogt37rgtl,G. Díaz,Midfielder,16,3.0,18.0,12.0,16.0,11.0,5.0,21.0,24.0,3.0,1.0,1.0,10.0,7.0,3.0,1.0,2.0,78.0,2.0,1.0,,2.0,23.0,2.0,1.0,1.0,1.0,,,64.0,25.0,43.0,53.0,1.0,156.0,3.0,,,26.0,83.0,67.0,3.0,3.0,16.0,100.0,14.0,11.0,0.0,6.0,4.0,1.0,3.0,18.0,,3.0,2.0,,,,,,2.0,1.0,,,5.0,1.0,1.0,2.0,1.0,,,,,,,,,,,2.0,,,,,1.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,3los2grhdumn99p8zxy8s7yfo,A. García,Defender,38,2.0,,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,,1.0,1.0,,,,4.0,,,,,3.0,,,,,,,3.0,2.0,1.0,3.0,,9.0,,,,1.0,4.0,3.0,,1.0,1.0,6.0,1.0,,0.0,1.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,7kuq58g9wpee9frbd7ak5zqj8,S. García,Defender,39,2.0,1.0,,3.0,3.0,,2.0,,2.0,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,10.0,,,,,1.0,1.0,,,,2.0,,,0.0,1.0,1.0,,2.0,,,2.0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,ahza0fhih4ok1x14o28sk5p4a,P. Kilwien,Defender,3,1.0,,,1.0,,1.0,,6.0,1.0,,,,,,,,7.0,,,,1.0,1.0,,,,,,,5.0,2.0,3.0,5.0,,20.0,,,,5.0,7.0,5.0,,,2.0,14.0,1.0,1.0,0.0,1.0,,,,,3.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,Defender,13,3.0,4.0,11.0,30.0,12.0,18.0,5.0,50.0,3.0,5.0,4.0,15.0,7.0,8.0,3.0,,104.0,7.0,3.0,3.0,4.0,37.0,,3.0,1.0,,,1.0,85.0,28.0,65.0,80.0,4.0,250.0,1.0,,2.0,22.0,113.0,93.0,5.0,2.0,20.0,164.0,13.0,8.0,0.0,15.0,5.0,,3.0,22.0,24.0,4.0,7.0,1.0,,,,,,,,1.0,12.0,,,1.0,,,,,,7.0,,,,,,1.0,,,,,5.0,13.0,10.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Miami FC,bbgnf53iva9u2rzc6xz045j9x,J. Locadia,Forward,10,2.0,11.0,15.0,14.0,8.0,6.0,31.0,8.0,2.0,1.0,1.0,10.0,8.0,2.0,,,39.0,9.0,1.0,1.0,5.0,14.0,2.0,2.0,1.0,,,,34.0,25.0,11.0,31.0,,142.0,6.0,1.0,2.0,14.0,41.0,36.0,,8.0,5.0,72.0,3.0,5.0,0.0,4.0,,,1.0,8.0,2.0,2.0,4.0,,2.0,2.0,3.0,5.0,,,1.0,10.0,,,,6.0,2.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,0.0,,2.0,,5.0,4.0,,,,,,,,,,1.0,,5.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
