liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,FC Motown,3c6wehei7yzqs80q3g6x652ad,R. Allen,Defender,27,120.0,47.0,7.0,27.0,37.0,8.0,13.0,48.0,,2.0,30.0,3.0,15.0,,18.0,5.0,1.0,5.0,98.0,1.0,17.0,16.0,10.0,19.0,1.0,4.0,1.0,9.0,25.0,32.0,33.0,10.0,,8.0,7.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,,1.0,8.0,9.0,3.0,2.0,1.0,4.0,8.0,2.0,8.0,,,,2.0,,4.0,1.0,,2.0,2.0,,2.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,cvzd6elqamcll8bhv01wfswh6,R. Campbell,Forward,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,dr9qaucma18aulnrn3r0411bd,D. Cordeiro,Midfielder,14,45.0,12.0,3.0,8.0,7.0,4.0,1.0,13.0,1.0,,9.0,1.0,1.0,4.0,,4.0,1.0,1.0,23.0,1.0,6.0,4.0,10.0,7.0,,2.0,1.0,4.0,2.0,11.0,12.0,5.0,,,,,,,1.0,,1.0,1.0,,,2.0,2.0,3.0,,,2.0,,1.0,2.0,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,ddir8i0gu6mxm4qk22vd842cp,F. De Sousa,Forward,33,55.0,12.0,,5.0,14.0,2.0,4.0,12.0,,,6.0,1.0,5.0,4.0,8.0,3.0,,2.0,26.0,1.0,3.0,8.0,10.0,7.0,2.0,1.0,1.0,2.0,,7.0,7.0,4.0,,5.0,,,,1.0,1.0,,1.0,,,,1.0,3.0,1.0,,2.0,,5.0,4.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,bf8zaj4o8gx7srtfi6w47bjzd,K. Eze,Forward,9,75.0,17.0,7.0,10.0,11.0,4.0,5.0,19.0,,,14.0,2.0,5.0,6.0,4.0,3.0,,1.0,31.0,1.0,3.0,4.0,10.0,5.0,,2.0,1.0,2.0,2.0,12.0,14.0,3.0,,,,,,,,,2.0,1.0,1.0,,3.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,fumvse37mzst4pm8muq78mei,J. Fala,Forward,0,65.0,22.0,7.0,7.0,18.0,10.0,9.0,26.0,1.0,1.0,17.0,2.0,9.0,6.0,10.0,3.0,1.0,2.0,41.0,1.0,2.0,5.0,10.0,5.0,,3.0,1.0,2.0,8.0,13.0,17.0,3.0,,3.0,1.0,1.0,,,,,2.0,1.0,,,4.0,2.0,,,2.0,,3.0,3.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,5f748in1pfvpvq5259woj8lbd,M. Garcia,Forward,11,30.0,16.0,1.0,6.0,10.0,5.0,5.0,18.0,,2.0,9.0,1.0,7.0,4.0,6.0,2.0,,1.0,29.0,1.0,6.0,8.0,10.0,8.0,2.0,1.0,1.0,4.0,5.0,11.0,11.0,4.0,,,,,,2.0,,,1.0,,,,,4.0,2.0,,2.0,,,2.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,ahdd5wsea7wy4994wo04hag2x,A. Gogic,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,8228opqekl1nxkm0mmqdvm415,D. Greczek,Goalkeeper,1,120.0,18.0,,7.0,21.0,10.0,3.0,38.0,,,7.0,3.0,21.0,3.0,15.0,16.0,1.0,6.0,57.0,1.0,1.0,31.0,10.0,2.0,2.0,4.0,1.0,,4.0,5.0,17.0,,,,,,,18.0,,1.0,,,,,,2.0,10.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,12.0,,,16.0,1.0,,,,4.0,,,,,6.0,2.0,3.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2019,FC Motown,3qqxutlybmdt2zz6a2bge0wyd,M. Hackett,Defender,13,120.0,50.0,1.0,10.0,36.0,19.0,19.0,52.0,,,23.0,3.0,23.0,3.0,18.0,9.0,1.0,8.0,101.0,1.0,10.0,38.0,10.0,23.0,8.0,4.0,1.0,2.0,10.0,28.0,29.0,3.0,4.0,3.0,8.0,1.0,,4.0,1.0,1.0,3.0,1.0,,4.0,7.0,20.0,6.0,,12.0,,3.0,13.0,8.0,,,,6.0,,,,,2.0,1.0,,4.0,2.0,,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
