root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,c9tlhc4q94mdlvjwgnl6fono5,J. Acosta,Defender,33,,90.0,,,,46.0,,1.0,,6.0,,2.0,,8.0,35.0,1.0,4.0,47.0,,40.0,2.0,6.0,,4.0,,5.0,1.0,,2.0,55.0,1.0,,1.0,18.0,22.0,1.0,1.0,,,1.0,4.0,3.0,,1.0,,14.0,40.0,41.0,,,,1.0,2.0,1.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,9g44s484ebg54aoq473vg72l1,E. Aguilar,Midfielder,10,5.0,253.0,,,,116.0,5.0,20.0,4.0,76.0,,6.0,,60.0,19.0,3.0,29.0,126.0,9.0,86.0,3.0,35.0,3.0,41.0,,13.0,3.0,4.0,1.0,191.0,3.0,,38.0,39.0,67.0,27.0,5.0,3.0,13.0,40.0,,4.0,7.0,3.0,13.0,17.0,84.0,91.0,2.0,3.0,13.0,,,25.0,,,,4.0,50.0,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,5.0,,4.0,7.0,7.0,,1.0,,,,,3.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,6l535qm19qwagklkn4havns2d,Y. Arias,Midfielder,50,1.0,35.0,,2.0,,23.0,,3.0,,10.0,1.0,3.0,,13.0,6.0,1.0,5.0,24.0,,16.0,1.0,8.0,1.0,9.0,,2.0,,1.0,1.0,33.0,2.0,,4.0,11.0,81.0,3.0,,,1.0,5.0,,1.0,2.0,2.0,2.0,7.0,15.0,16.0,1.0,,2.0,1.0,,2.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,5bstk01n6ztaxsklnka1sl3h1,R. Azofeifa,Midfielder,12,1.0,360.0,1.0,,1.0,232.0,,32.0,3.0,120.0,3.0,15.0,4.0,45.0,88.0,7.0,21.0,241.0,1.0,176.0,5.0,36.0,3.0,35.0,,20.0,4.0,,9.0,281.0,4.0,2.0,20.0,75.0,47.0,14.0,29.0,2.0,1.0,29.0,1.0,7.0,8.0,4.0,11.0,64.0,198.0,205.0,9.0,6.0,15.0,1.0,5.0,9.0,,,,5.0,70.0,,,,,,,,,1.0,,,9.0,5.0,5.0,,,6.0,6.0,,6.0,,,,,2.0,,,,,,2.0,,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,8qsp4sjkr8vybteqgyrst25ed,D. Cambronero,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,4vht6agi4tcgd9ebnv6anw5w5,L. Colitto,Midfielder,15,2.0,20.0,,1.0,,21.0,,7.0,,16.0,1.0,1.0,,6.0,3.0,2.0,1.0,21.0,,19.0,,2.0,1.0,3.0,,2.0,,,1.0,28.0,1.0,,5.0,4.0,81.0,2.0,,,,5.0,,,2.0,1.0,3.0,7.0,19.0,19.0,,2.0,3.0,,,2.0,,,,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,e0iu7n5o8q79zkctgj8z8cwr9,J. Condega,Midfielder,17,,62.0,,,,20.0,,,,11.0,,,,13.0,6.0,,3.0,20.0,,16.0,1.0,3.0,,3.0,,3.0,1.0,1.0,,34.0,1.0,,14.0,7.0,19.0,1.0,1.0,,1.0,14.0,,2.0,,1.0,13.0,11.0,17.0,17.0,,,13.0,,,1.0,,,,2.0,2.0,,,,,,,,,,1.0,1.0,,2.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,5fdum0hnh3fh2699fyp5k02j9,J. Cubero,Midfielder,22,1.0,270.0,2.0,,,109.0,,8.0,,25.0,3.0,4.0,5.0,24.0,69.0,1.0,13.0,111.0,1.0,83.0,5.0,17.0,,11.0,,11.0,3.0,1.0,7.0,146.0,3.0,,9.0,33.0,31.0,8.0,11.0,,3.0,17.0,13.0,7.0,1.0,3.0,4.0,42.0,93.0,94.0,8.0,1.0,9.0,,12.0,5.0,,,,5.0,28.0,,,,,,,,,1.0,1.0,,,3.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,9cpveg5hypf5zi7artti4f5cl,L. González,Defender,26,1.0,165.0,8.0,,1.0,63.0,,6.0,1.0,24.0,3.0,4.0,,19.0,30.0,5.0,7.0,64.0,1.0,49.0,3.0,11.0,2.0,5.0,4.0,8.0,2.0,3.0,7.0,103.0,2.0,,14.0,29.0,20.0,11.0,4.0,1.0,4.0,15.0,2.0,4.0,1.0,2.0,4.0,4.0,52.0,53.0,1.0,5.0,4.0,,5.0,10.0,,,,2.0,25.0,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CS Herediano,CS_Herediano,3m6byyqx4abd37yto3er98v6d,E. Granados,Midfielder,5,4.0,270.0,1.0,,1.0,154.0,1.0,16.0,1.0,87.0,4.0,8.0,2.0,36.0,41.0,4.0,20.0,155.0,1.0,118.0,3.0,28.0,1.0,25.0,,15.0,3.0,,7.0,184.0,3.0,,15.0,46.0,51.0,13.0,9.0,1.0,3.0,22.0,3.0,4.0,4.0,3.0,7.0,55.0,126.0,127.0,7.0,2.0,9.0,2.0,5.0,8.0,,,,1.0,38.0,,,,,,,,,,,,,1.0,5.0,,,2.0,3.0,5.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,
