liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Vancouver Whitecaps FC,84krgh1swq0ul9b6eowjs05p1,S. Adekugbe,Defender,3,,,111.0,12.0,1.0,,1.0,,,37.0,,5.0,,11.0,5.0,,8.0,,,,2.0,22.0,10.0,3.0,8.0,37.0,,2.0,2.0,19.0,3.0,,16.0,,6.0,,13.0,,1.0,6.0,1.0,,3.0,69.0,,2.0,1.0,2.0,11.0,,26.0,1.0,3.0,7.0,,,2.0,,2.0,,,13.0,1.0,3.0,,,2.0,,,,,4.0,,,,21.0,21.0,2.0,,,,,,3.0,6.0,,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,cseaof8mo75i2fufyg0b4bpat,F. Aird,Midfielder,8,47.0,,1455.0,108.0,2.0,1.0,11.0,,,491.0,6.0,63.0,20.0,198.0,31.0,3.0,53.0,6.0,2.0,1.0,9.0,264.0,188.0,45.0,79.0,498.0,2.0,23.0,9.0,328.0,17.0,3.0,132.0,,12.0,16.0,140.0,2.0,31.0,60.0,16.0,18.0,39.0,913.0,,18.0,14.0,3.0,119.0,,231.0,4.0,29.0,64.0,1.0,,38.0,19.0,6.0,5.0,11.0,133.0,30.0,18.0,,47.0,18.0,,,,,60.0,192.0,,,360.0,366.0,14.0,4.0,,,,2.0,33.0,69.0,12.0,30.0,59.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,ba0arukvcwn1gagiglyxqz5jp,G. Barnes,Forward,9,38.0,7.0,1807.0,15.0,3.0,5.0,3.0,6.0,4.0,465.0,29.0,112.0,16.0,266.0,3.0,1.0,11.0,13.0,24.0,2.0,46.0,284.0,101.0,17.0,127.0,489.0,8.0,27.0,9.0,331.0,26.0,43.0,138.0,2.0,135.0,21.0,160.0,8.0,1.0,56.0,21.0,22.0,19.0,839.0,4.0,24.0,11.0,2.0,143.0,2.0,160.0,46.0,47.0,113.0,19.0,6.0,20.0,11.0,33.0,55.0,26.0,244.0,20.0,28.0,2.0,41.0,24.0,1.0,3.0,2.0,1.0,85.0,82.0,4.0,,328.0,351.0,101.0,2.0,1.0,2.0,,,13.0,131.0,4.0,12.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,6r7lv7woj3lwr3lynpjkqtwph,C. Bolaños,Midfielder,7,42.0,5.0,2116.0,20.0,4.0,24.0,,5.0,3.0,885.0,13.0,251.0,35.0,492.0,9.0,2.0,32.0,17.0,14.0,4.0,20.0,384.0,285.0,25.0,145.0,919.0,5.0,24.0,10.0,718.0,36.0,27.0,177.0,23.0,135.0,39.0,248.0,7.0,1.0,95.0,23.0,38.0,35.0,1364.0,79.0,27.0,12.0,1.0,152.0,1.0,251.0,56.0,50.0,77.0,13.0,2.0,24.0,10.0,32.0,11.0,18.0,183.0,4.0,40.0,2.0,106.0,27.0,52.0,1.0,,4.0,86.0,282.0,4.0,1.0,724.0,742.0,31.0,2.0,,7.0,,6.0,16.0,106.0,9.0,31.0,66.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,Midfielder,32,2.0,,63.0,,2.0,,3.0,,,30.0,,6.0,,13.0,3.0,,3.0,1.0,1.0,,,14.0,8.0,3.0,6.0,30.0,1.0,2.0,1.0,18.0,1.0,1.0,9.0,,1.0,,7.0,,,4.0,1.0,2.0,4.0,42.0,,3.0,1.0,,8.0,,16.0,1.0,13.0,5.0,,,3.0,,,1.0,2.0,9.0,,1.0,,2.0,3.0,,,,,4.0,7.0,,,21.0,21.0,1.0,,,,,,2.0,4.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,582uvj0i3dvm0zwbou9q68pgp,A. Davies,Midfielder,67,4.0,1.0,299.0,3.0,6.0,,1.0,,,99.0,3.0,20.0,,51.0,2.0,,8.0,1.0,4.0,1.0,5.0,64.0,20.0,10.0,21.0,100.0,,10.0,10.0,68.0,6.0,6.0,29.0,,12.0,5.0,26.0,1.0,,18.0,2.0,2.0,7.0,192.0,,8.0,6.0,1.0,60.0,,40.0,13.0,70.0,34.0,2.0,,3.0,,10.0,4.0,7.0,69.0,2.0,7.0,,4.0,8.0,,,,,30.0,28.0,,,70.0,71.0,9.0,,1.0,,,,7.0,35.0,3.0,7.0,30.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,f4kk7aprmqxgig9hyyntfgs0l,C. Dean,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,b84lif9t7gwlw9ou9izawvumt,D. Edgar,Defender,6,,,720.0,,,,6.0,,,231.0,,16.0,,41.0,19.0,2.0,27.0,3.0,2.0,1.0,14.0,59.0,150.0,13.0,23.0,241.0,,7.0,2.0,169.0,12.0,3.0,50.0,,57.0,,23.0,1.0,,29.0,8.0,4.0,27.0,330.0,,8.0,1.0,8.0,23.0,,85.0,7.0,30.0,29.0,1.0,,22.0,,1.0,13.0,,50.0,38.0,13.0,,,8.0,,,,,7.0,83.0,,,181.0,191.0,27.0,1.0,,,,,8.0,21.0,5.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,202fppogvtu6vm32hr1gvy6l1,D. Flores,Midfielder,27,,,45.0,,,,,,,14.0,,1.0,,1.0,1.0,,1.0,,2.0,1.0,,5.0,9.0,3.0,3.0,14.0,1.0,3.0,,10.0,1.0,2.0,4.0,,7.0,,1.0,,,5.0,1.0,,3.0,23.0,,1.0,2.0,,6.0,,4.0,,23.0,3.0,,,,,,,,6.0,1.0,2.0,,,1.0,,,,,3.0,2.0,,,10.0,10.0,,,,,,,3.0,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Vancouver Whitecaps FC,4yw7lx6jo4jlb2xwb11jdv8b9,K. Froese,Midfielder,38,2.0,,150.0,1.0,4.0,,,,,87.0,,21.0,1.0,37.0,,1.0,2.0,1.0,1.0,,3.0,20.0,42.0,6.0,9.0,89.0,1.0,3.0,3.0,75.0,4.0,1.0,11.0,,23.0,2.0,12.0,1.0,,5.0,1.0,1.0,1.0,116.0,,5.0,2.0,,17.0,,26.0,3.0,21.0,13.0,,,3.0,1.0,2.0,2.0,1.0,22.0,,4.0,,2.0,5.0,,,,,6.0,19.0,,,76.0,78.0,5.0,,,,,,4.0,9.0,2.0,2.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
