liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),1ehuv6gy09ukbz11p8mjdmjo4,R. Aloko,Forward,37,13.0,2.0,5.0,19.0,5.0,59.0,8.0,62.0,35.0,27.0,107.0,22.0,6.0,5.0,2.0,6.0,3.0,1.0,4.0,,49.0,24.0,25.0,11.0,16.0,4.0,77.0,,35.0,10.0,4.0,21.0,2.0,21.0,13.0,5.0,8.0,5.0,2.0,1.0,1.0,10.0,5.0,4.0,59.0,41.0,20.0,56.0,3.0,,420.0,13.0,1.0,10.0,5.0,50.0,78.0,13.0,60.0,10.0,51.0,18.0,176.0,2.0,2.0,8.0,18.0,17.0,1.0,4.0,2.0,3.0,,11.0,,2.0,6.0,,3.0,,7.0,3.0,2.0,5.0,2.0,1.0,,,1.0,,,1.0,,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),6jfvrnc043xc7k2tm3m42ruok,M. Ayoví,Forward,74,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,15.0,,,,,,,,,,1.0,,1.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),9ohy24mxhsqao5kymh0lbxxck,N. Berchimas,Forward,27,9.0,3.0,9.0,39.0,10.0,151.0,16.0,111.0,69.0,42.0,245.0,41.0,6.0,9.0,1.0,6.0,13.0,4.0,6.0,,102.0,63.0,39.0,11.0,7.0,2.0,180.0,1.0,102.0,18.0,6.0,28.0,4.0,97.0,12.0,6.0,13.0,9.0,6.0,8.0,3.0,16.0,1.0,7.0,118.0,100.0,30.0,115.0,5.0,1.0,779.0,45.0,3.0,16.0,11.0,159.0,184.0,19.0,122.0,12.0,62.0,62.0,389.0,26.0,13.0,26.0,81.0,57.0,2.0,3.0,3.0,1.0,,6.0,,9.0,6.0,1.0,2.0,,7.0,5.0,3.0,3.0,7.0,1.0,,,2.0,1.0,,2.0,,2.0,,6.0,,1.0,5.0,1.0,,,,,,,,1.0,16.0,3.0,12.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),4kwb3huwcvtgy9mi2hgfasyz8,B. Blama,Forward,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),cpobbzhpzb5a5ax8x53h5wqac,D. Brown,Midfielder,78,,,2.0,,,2.0,,3.0,2.0,1.0,8.0,3.0,,2.0,,,,,,,3.0,2.0,1.0,,2.0,,9.0,,1.0,1.0,,,,4.0,,1.0,,,,,,,1.0,,7.0,6.0,1.0,7.0,,,23.0,2.0,,,,5.0,9.0,1.0,7.0,1.0,1.0,2.0,14.0,1.0,,1.0,3.0,2.0,,,,0.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),e7xym5luhaecx5p4dyea88dg4,W. Cleary,Defender,35,18.0,9.0,8.0,77.0,2.0,90.0,5.0,66.0,26.0,40.0,118.0,181.0,2.0,8.0,,1.0,8.0,3.0,,,48.0,17.0,31.0,10.0,122.0,,375.0,1.0,43.0,12.0,3.0,42.0,,10.0,10.0,2.0,2.0,8.0,1.0,5.0,5.0,8.0,,20.0,291.0,137.0,173.0,285.0,6.0,,718.0,8.0,25.0,6.0,5.0,129.0,390.0,4.0,305.0,18.0,15.0,85.0,597.0,12.0,12.0,7.0,72.0,56.0,,1.0,0.0,0.0,,9.0,,5.0,1.0,,,,12.0,1.0,,1.0,25.0,1.0,,,,6.0,,2.0,,1.0,15.0,70.0,,17.0,29.0,,3.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),7sitox7ubssxusmiqnoy5sxlg,B. Coulibaly,Midfielder,20,11.0,5.0,8.0,71.0,4.0,85.0,2.0,84.0,42.0,42.0,71.0,96.0,7.0,8.0,,,7.0,3.0,,,73.0,36.0,37.0,7.0,99.0,,362.0,,25.0,4.0,2.0,53.0,,105.0,7.0,3.0,1.0,8.0,5.0,,,7.0,5.0,27.0,329.0,161.0,176.0,310.0,9.0,1.0,655.0,12.0,7.0,15.0,12.0,56.0,371.0,4.0,337.0,18.0,3.0,34.0,465.0,1.0,1.0,8.0,24.0,21.0,4.0,,,0.0,,6.0,,4.0,,,,,9.0,2.0,1.0,,11.0,1.0,,,,3.0,,2.0,,1.0,,,,2.0,13.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),2xxc82nzakrrhhbuupjxj4k5w,E. Curtis,Defender,87,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,2.0,,2.0,2.0,,,45.0,,,,,3.0,2.0,,2.0,1.0,,,9.0,,,,,,,,,0.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),f4q1z0logmdgjog9tao0wt05w,W. Holt,Defender,63,2.0,1.0,2.0,1.0,,,,3.0,1.0,2.0,,7.0,,2.0,,,4.0,,,,1.0,,1.0,,4.0,,12.0,,,,,2.0,,1.0,,,,1.0,,,,,,1.0,9.0,3.0,7.0,9.0,,,94.0,,2.0,,,3.0,13.0,,10.0,1.0,,3.0,16.0,,,,2.0,,,,,0.0,1.0,1.0,,4.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,Crown Legacy FC (Charlotte FC II),3ve0xap9f0gjsslhgjsmakx04,A. John,Midfielder,48,6.0,2.0,3.0,38.0,1.0,30.0,1.0,23.0,11.0,12.0,63.0,54.0,1.0,3.0,1.0,,4.0,1.0,,,17.0,7.0,10.0,4.0,21.0,,153.0,,8.0,5.0,2.0,8.0,,46.0,5.0,2.0,1.0,3.0,,4.0,,2.0,1.0,10.0,129.0,83.0,56.0,125.0,4.0,1.0,270.0,3.0,2.0,3.0,2.0,44.0,159.0,3.0,135.0,6.0,4.0,24.0,213.0,12.0,3.0,1.0,27.0,15.0,,,,0.0,,4.0,,3.0,,,,,2.0,,1.0,,9.0,1.0,,,1.0,3.0,,1.0,,,,2.0,,1.0,9.0,1.0,1.0,,,,,,,,16.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,
