liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Miami FC,11mgxgt8kvmipe8kfoia6r2ay,O. Bah,Defender,2,5.0,,768.0,60.0,1.0,,4.0,,411.0,5.0,11.0,39.0,3.0,171.0,10.0,2.0,22.0,8.0,3.0,3.0,1.0,112.0,167.0,33.0,58.0,1.0,415.0,5.0,9.0,7.0,299.0,13.0,4.0,80.0,,157.0,5.0,,59.0,1.0,52.0,10.0,14.0,26.0,601.0,,11.0,8.0,1.0,76.0,202.0,8.0,10.0,50.0,1.0,36.0,3.0,2.0,,8.0,4.0,85.0,11.0,16.0,,5.0,11.0,,,,,34.0,17.0,,332.0,335.0,9.0,1.0,1.0,22.0,35.0,11.0,13.0,42.0,0.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,3b0qlsm91qrzskc5n9hgiqpcl,V. Bezecourt,Midfielder,7,15.0,1.0,1231.0,15.0,,10.0,1.0,1.0,435.0,10.0,42.0,109.0,15.0,265.0,4.0,1.0,15.0,8.0,11.0,5.0,14.0,224.0,109.0,12.0,75.0,2.0,449.0,6.0,10.0,21.0,332.0,25.0,25.0,90.0,8.0,114.0,19.0,,121.0,9.0,53.0,15.0,28.0,13.0,739.0,39.0,15.0,8.0,1.0,130.0,138.0,47.0,10.0,57.0,14.0,27.0,6.0,20.0,,4.0,18.0,148.0,4.0,30.0,,44.0,15.0,26.0,,,1.0,77.0,88.0,1.0,347.0,359.0,18.0,1.0,7.0,10.0,91.0,2.0,7.0,53.0,0.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2020,Miami FC,8xb6vbl893w17b5laexwqn5cl,M. Franco,Defender,3,19.0,,1079.0,85.0,1.0,,3.0,,431.0,4.0,18.0,62.0,5.0,169.0,20.0,,37.0,5.0,,4.0,14.0,159.0,177.0,26.0,61.0,1.0,439.0,6.0,7.0,8.0,317.0,20.0,,98.0,,41.0,15.0,,75.0,1.0,52.0,13.0,10.0,42.0,689.0,,14.0,4.0,1.0,81.0,183.0,5.0,10.0,59.0,,24.0,5.0,11.0,,14.0,11.0,109.0,13.0,24.0,,19.0,14.0,,,,,36.0,153.0,,333.0,341.0,28.0,,,14.0,50.0,12.0,14.0,45.0,0.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,f13c3qnsbsgfhvhkuqhyydzvt,M. Gonzalez,Forward,12,8.0,2.0,638.0,2.0,10.0,2.0,,4.0,217.0,5.0,9.0,56.0,1.0,113.0,1.0,2.0,3.0,3.0,2.0,1.0,13.0,86.0,61.0,11.0,42.0,,218.0,5.0,16.0,8.0,169.0,13.0,8.0,45.0,,60.0,11.0,,43.0,2.0,36.0,6.0,8.0,12.0,321.0,2.0,16.0,9.0,,56.0,51.0,35.0,10.0,26.0,6.0,4.0,1.0,5.0,,2.0,5.0,71.0,,14.0,2.0,10.0,16.0,2.0,,,,32.0,51.0,4.0,172.0,173.0,15.0,1.0,1.0,9.0,45.0,2.0,4.0,24.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,33ltcg2de7e96evqkdqzx9m1h,T. Granitto,Midfielder,8,21.0,,1105.0,14.0,4.0,3.0,2.0,1.0,569.0,4.0,6.0,75.0,5.0,277.0,9.0,3.0,45.0,19.0,13.0,5.0,5.0,155.0,207.0,25.0,66.0,2.0,590.0,5.0,15.0,3.0,437.0,20.0,17.0,111.0,3.0,77.0,11.0,,113.0,4.0,51.0,12.0,33.0,23.0,786.0,7.0,16.0,10.0,6.0,82.0,233.0,8.0,10.0,48.0,4.0,42.0,2.0,17.0,,3.0,1.0,90.0,9.0,25.0,,25.0,16.0,2.0,,,,37.0,205.0,,460.0,479.0,8.0,2.0,1.0,11.0,42.0,14.0,18.0,45.0,1.0,1.0,,1.0,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2020,Miami FC,56unbt2wkhtit4zq01ekax8t1,B. Griffiths,Defender,23,,1.0,765.0,,3.0,,4.0,,390.0,1.0,1.0,15.0,,119.0,14.0,3.0,31.0,2.0,1.0,1.0,11.0,67.0,217.0,9.0,33.0,,400.0,5.0,11.0,1.0,310.0,22.0,1.0,64.0,,117.0,2.0,,42.0,,37.0,9.0,3.0,22.0,492.0,,12.0,8.0,8.0,25.0,160.0,4.0,10.0,28.0,,26.0,,2.0,,16.0,,52.0,39.0,23.0,,,12.0,,,,,13.0,108.0,,326.0,336.0,27.0,,,6.0,24.0,3.0,14.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,5o6melk45g3fe0ho1d0fwxl1x,H. Heath,Midfielder,6,5.0,,1235.0,4.0,2.0,3.0,1.0,,737.0,6.0,12.0,129.0,6.0,357.0,7.0,4.0,34.0,6.0,5.0,5.0,2.0,150.0,354.0,13.0,65.0,1.0,804.0,3.0,19.0,7.0,653.0,22.0,7.0,99.0,4.0,229.0,14.0,,108.0,4.0,76.0,14.0,18.0,23.0,966.0,27.0,16.0,11.0,2.0,85.0,258.0,3.0,10.0,47.0,2.0,52.0,2.0,23.0,,5.0,5.0,92.0,8.0,27.0,,32.0,16.0,21.0,1.0,1.0,2.0,43.0,188.0,,642.0,705.0,7.0,2.0,,7.0,45.0,6.0,18.0,42.0,0.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,5px5jugfz3nh9uu6cdem1xhpl,B. James,Midfielder,17,11.0,,536.0,15.0,6.0,,1.0,,276.0,2.0,8.0,57.0,1.0,139.0,3.0,1.0,12.0,1.0,2.0,2.0,5.0,66.0,105.0,7.0,26.0,1.0,281.0,3.0,7.0,5.0,235.0,12.0,2.0,38.0,,60.0,3.0,,40.0,,22.0,6.0,5.0,10.0,367.0,,12.0,6.0,1.0,37.0,87.0,4.0,10.0,20.0,,8.0,1.0,5.0,,3.0,3.0,45.0,3.0,14.0,,12.0,12.0,,,,,20.0,77.0,,238.0,243.0,8.0,,,4.0,25.0,3.0,11.0,17.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,77revz4bhbejs3ykkje6jzs9h,J. Löbe,Defender,19,23.0,7.0,820.0,42.0,8.0,2.0,7.0,,334.0,12.0,9.0,97.0,4.0,161.0,11.0,1.0,14.0,4.0,1.0,2.0,12.0,120.0,112.0,11.0,52.0,1.0,335.0,1.0,7.0,4.0,255.0,17.0,1.0,66.0,,127.0,11.0,,64.0,1.0,52.0,7.0,24.0,25.0,514.0,,15.0,3.0,2.0,50.0,94.0,18.0,10.0,32.0,,14.0,4.0,7.0,,10.0,7.0,72.0,9.0,19.0,,23.0,15.0,,,,1.0,28.0,17.0,,268.0,269.0,22.0,1.0,,7.0,40.0,4.0,20.0,22.0,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Miami FC,4xtq46xr65mlz2cnsvzib1nxm,J. Markey,Defender,45,1.0,,402.0,2.0,6.0,,3.0,,241.0,,2.0,10.0,,73.0,23.0,2.0,37.0,1.0,,2.0,13.0,69.0,118.0,9.0,24.0,1.0,252.0,1.0,9.0,1.0,180.0,4.0,,61.0,,66.0,1.0,,28.0,,20.0,3.0,4.0,34.0,299.0,,9.0,2.0,3.0,32.0,117.0,3.0,10.0,38.0,,11.0,,12.0,,18.0,1.0,63.0,7.0,6.0,,1.0,9.0,,1.0,,,12.0,59.0,,182.0,191.0,31.0,,1.0,4.0,25.0,5.0,1.0,20.0,0.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
