liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,New York Red Bulls II,7c1kwydcq4cb61mz50e7u3kt0,S. Baitinger,Midfielder,94,,,1.0,1.0,,3.0,,1.0,1.0,,6.0,6.0,,1.0,,,,,,,1.0,1.0,,,,,10.0,,3.0,1.0,,,,3.0,,2.0,,,,,,,,,7.0,6.0,1.0,7.0,,,10.0,1.0,,,,4.0,10.0,2.0,7.0,,1.0,3.0,14.0,,,,3.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,5vs8nlpijmnefyq6m0tne4t1w,J. Bazán,Defender,14,10.0,5.0,3.0,13.0,,69.0,,22.0,11.0,11.0,4.0,55.0,1.0,3.0,2.0,1.0,3.0,,,,12.0,6.0,6.0,,84.0,1.0,189.0,,31.0,4.0,1.0,25.0,,45.0,2.0,,2.0,3.0,1.0,,,1.0,,4.0,175.0,42.0,141.0,179.0,1.0,2.0,247.0,1.0,15.0,3.0,1.0,17.0,197.0,2.0,183.0,4.0,3.0,14.0,237.0,,,1.0,7.0,5.0,,1.0,0.0,0.0,,5.0,,3.0,1.0,,1.0,,3.0,1.0,1.0,1.0,7.0,2.0,,,,5.0,,,,2.0,,1.0,,4.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,65p0a68vn2iw3ev3liepvchec,N. Benedetti,Midfielder,39,1.0,,2.0,15.0,,10.0,,10.0,8.0,2.0,19.0,14.0,,2.0,,,1.0,,,,9.0,7.0,2.0,2.0,9.0,2.0,42.0,,4.0,2.0,,3.0,,7.0,2.0,,,2.0,2.0,,,2.0,2.0,,32.0,20.0,15.0,35.0,,,92.0,3.0,,3.0,,16.0,45.0,,35.0,,1.0,10.0,61.0,,,,5.0,10.0,1.0,,,0.0,,1.0,,1.0,,,,,,,,,5.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,erxqd9is306g07s1l7k2x6nmc,J. Bori,Defender,38,,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,4.0,,9.0,,,,,,,2.0,,,,,,,,,,,5.0,,5.0,5.0,,,1.0,,,,,4.0,9.0,,5.0,,,4.0,9.0,,,,4.0,2.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,2dh4kxat8r4kqi3l32temneac,B. Boulanger,Defender,85,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,dkgm698yqd2k8rqdttvwmy2ac,D. Cadigan,Midfielder,61,9.0,3.0,10.0,62.0,1.0,108.0,,84.0,42.0,42.0,91.0,226.0,13.0,10.0,,,12.0,4.0,,,75.0,36.0,39.0,6.0,177.0,,622.0,,42.0,23.0,12.0,71.0,,176.0,6.0,3.0,1.0,9.0,2.0,1.0,1.0,5.0,8.0,22.0,543.0,278.0,285.0,540.0,8.0,,876.0,8.0,8.0,18.0,6.0,103.0,641.0,4.0,562.0,28.0,3.0,79.0,757.0,2.0,2.0,1.0,63.0,63.0,,,,0.0,1.0,6.0,,8.0,,1.0,,,20.0,,,,18.0,2.0,,,,11.0,,,,2.0,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,62awqz56meu6i0fnwg7vynq7e,A. Causey,Goalkeeper,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,8lzfqkemaq1uqau02lepse2vo,C. Faello,Defender,45,5.0,2.0,5.0,19.0,1.0,44.0,1.0,34.0,16.0,18.0,66.0,82.0,2.0,5.0,,,5.0,4.0,,,29.0,13.0,16.0,1.0,24.0,,171.0,1.0,22.0,6.0,1.0,21.0,,55.0,1.0,3.0,,3.0,1.0,,,4.0,,6.0,133.0,75.0,67.0,136.0,3.0,1.0,319.0,6.0,9.0,2.0,3.0,67.0,180.0,3.0,142.0,9.0,2.0,38.0,282.0,2.0,2.0,6.0,25.0,31.0,,,,0.0,2.0,3.0,,1.0,,,,,6.0,,,,15.0,1.0,,,,6.0,,,,1.0,9.0,26.0,,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,e2qkq9nufewx28y5xv3wi5n2s,C. Gallagher,Forward,87,1.0,1.0,3.0,6.0,1.0,11.0,,20.0,9.0,11.0,32.0,6.0,3.0,3.0,,2.0,3.0,2.0,1.0,,19.0,9.0,10.0,,7.0,,25.0,,7.0,,,4.0,2.0,10.0,,2.0,2.0,,,,,5.0,2.0,,15.0,15.0,4.0,19.0,,,80.0,5.0,,3.0,4.0,18.0,29.0,4.0,19.0,1.0,10.0,10.0,54.0,,,2.0,9.0,9.0,,2.0,0.0,0.0,3.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2026,New York Red Bulls II,1bmpw7r7k157fav4g5w4j14yy,D. Gjengaar,Forward,22,3.0,1.0,9.0,56.0,1.0,98.0,5.0,57.0,39.0,18.0,170.0,104.0,10.0,9.0,3.0,2.0,7.0,3.0,1.0,,54.0,37.0,17.0,9.0,94.0,4.0,298.0,1.0,58.0,21.0,11.0,29.0,2.0,48.0,12.0,1.0,6.0,7.0,2.0,2.0,2.0,4.0,1.0,12.0,237.0,152.0,91.0,229.0,4.0,2.0,634.0,16.0,5.0,17.0,3.0,110.0,302.0,7.0,241.0,10.0,32.0,61.0,449.0,14.0,14.0,9.0,62.0,50.0,3.0,2.0,0.0,1.0,2.0,2.0,,4.0,2.0,,,,6.0,2.0,1.0,2.0,13.0,,,,,5.0,,,,2.0,2.0,36.0,,5.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
