root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,ez5qi7ygxfxcf4dk7c3dy70lx,A. Abelinti,Forward,0,4.0,3.0,4.0,,20.0,12.0,3.0,3.0,9.0,88.0,134.0,16.0,21.0,10.0,18.0,4.0,29.0,19.0,46.0,14.0,17.0,34.0,72.0,26.0,16.0,295.0,31.0,83.0,,,9.0,70.0,67.0,4.0,3.0,7.0,1.0,21.0,,,,,,,,,,2.0,,,1.0,2.0,5.0,,1.0,,13.0,,,8.0,,,,6.0,,5.0,,1.0,,2.0,2.0,,,2.0,,2.0,2.0,,18.0,14.0,1.0,8.0,,,2.0,6.0,,,,,1.0,3.0,,,,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,aistjqjs98ud9xtshvavav95g,V. Abionie,Midfielder,0,1.0,1.0,1.0,4.0,8.0,7.0,1.0,,4.0,26.0,43.0,5.0,8.0,10.0,8.0,1.0,12.0,9.0,14.0,1.0,7.0,9.0,21.0,8.0,5.0,65.0,6.0,26.0,,3.0,1.0,20.0,21.0,1.0,,1.0,0.0,4.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,4.0,,,4.0,,4.0,1.0,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,7xmkrcfl4rtq0ymrmlq3q9h3p,A. Ajaïso,Defender,0,2.0,1.0,2.0,,5.0,1.0,1.0,1.0,12.0,57.0,68.0,11.0,2.0,10.0,11.0,2.0,21.0,11.0,6.0,4.0,27.0,9.0,37.0,31.0,20.0,180.0,4.0,57.0,,,1.0,36.0,37.0,,2.0,1.0,1.0,15.0,,,,9.0,,,,,9.0,1.0,,,2.0,,3.0,,1.0,,7.0,,,4.0,,,1.0,,,,,,,,,,,,,1.0,,,2.0,1.0,,1.0,6.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,bznxtd0n1fm4ghpbhbn015k44,R. Atchaliso,Defender,0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,28.0,36.0,6.0,6.0,10.0,5.0,2.0,11.0,2.0,15.0,4.0,3.0,9.0,21.0,6.0,7.0,75.0,9.0,28.0,,1.0,3.0,20.0,21.0,1.0,,1.0,0.0,14.0,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,1.0,3.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,4wg86dzfjmct1d13bngpunskq,I. Baal,Defender,2,1.0,2.0,,2.0,2.0,2.0,2.0,1.0,3.0,22.0,37.0,5.0,4.0,10.0,6.0,1.0,6.0,1.0,7.0,3.0,10.0,5.0,16.0,9.0,6.0,45.0,4.0,22.0,,2.0,2.0,15.0,16.0,,1.0,,0.0,7.0,,,,,,,,,1.0,1.0,,,1.0,4.0,1.0,3.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,4fg9782f08hchiwpnh92rxgid,L. Baal,Midfielder,0,6.0,6.0,6.0,17.0,37.0,35.0,6.0,5.0,32.0,213.0,288.0,31.0,58.0,10.0,32.0,6.0,53.0,53.0,103.0,26.0,81.0,63.0,173.0,70.0,40.0,499.0,32.0,211.0,,8.0,23.0,157.0,172.0,3.0,4.0,14.0,0.0,47.0,,,,9.0,,,,,9.0,16.0,,,,7.0,3.0,4.0,4.0,,5.0,,6.0,2.0,9.0,1.0,1.0,6.0,,4.0,,1.0,,1.0,4.0,1.0,,1.0,,6.0,4.0,,9.0,7.0,,3.0,3.0,,,4.0,,,,,,1.0,,,1.0,,2.0,1.0,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,dpl5m66fi4moteuftl4ha0atx,Ludovic Baal,Defender,0,5.0,4.0,5.0,16.0,30.0,30.0,4.0,3.0,34.0,179.0,254.0,25.0,44.0,10.0,34.0,5.0,60.0,31.0,110.0,14.0,71.0,44.0,146.0,37.0,33.0,361.0,24.0,177.0,,12.0,14.0,139.0,144.0,2.0,7.0,6.0,0.0,53.0,,,,5.0,,,,,8.0,7.0,,,,3.0,,2.0,3.0,,,,,,4.0,,,7.0,1.0,8.0,,,,6.0,1.0,2.0,2.0,2.0,2.0,11.0,3.0,1.0,6.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,5fpxnfeekzgqpxhx0yg14wh04,J. Benice,Defender,0,2.0,2.0,2.0,4.0,10.0,7.0,2.0,1.0,13.0,61.0,76.0,6.0,11.0,10.0,5.0,2.0,13.0,17.0,13.0,4.0,26.0,14.0,49.0,36.0,12.0,180.0,5.0,59.0,,3.0,4.0,42.0,47.0,,1.0,3.0,0.0,13.0,,,,7.0,,,,,6.0,7.0,,,5.0,,,,,,3.0,1.0,,3.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,5osf61so8i5eo80fu08worn6c,M. Buisan,Goalkeeper,0,1.0,2.0,1.0,,,,2.0,,9.0,26.0,34.0,,,10.0,4.0,1.0,5.0,8.0,1.0,1.0,16.0,1.0,21.0,20.0,5.0,90.0,,13.0,,,,15.0,12.0,,,,0.0,2.0,2.0,2.0,13.0,1.0,,2.0,,10.0,5.0,6.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,French Guiana,French_Guiana,mpdixksrrpwak67vpqbf7lzo,Z. Charlec,Midfielder,0,4.0,3.0,4.0,11.0,22.0,18.0,3.0,10.0,26.0,112.0,174.0,18.0,41.0,10.0,25.0,4.0,47.0,23.0,54.0,26.0,43.0,48.0,81.0,27.0,31.0,341.0,14.0,106.0,,7.0,23.0,68.0,77.0,,4.0,2.0,0.0,32.0,,,,7.0,,,,,13.0,13.0,,,1.0,5.0,3.0,2.0,9.0,,7.0,,,4.0,4.0,,2.0,7.0,,5.0,,,1.0,1.0,,1.0,,1.0,,3.0,5.0,,4.0,5.0,,1.0,3.0,,,4.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
