root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,1mv4da8ypk8kfs5c55l1egp1x,L. Jaramillo,Midfielder,27,,134.0,,1.0,,39.0,,2.0,,16.0,1.0,4.0,,19.0,13.0,3.0,8.0,41.0,,24.0,1.0,12.0,1.0,11.0,,2.0,2.0,1.0,3.0,66.0,3.0,1.0,7.0,22.0,91.0,5.0,5.0,,2.0,7.0,1.0,1.0,2.0,3.0,2.0,12.0,29.0,29.0,,2.0,2.0,1.0,3.0,5.0,,,,1.0,5.0,,,,,,,,,,,2.0,2.0,,,,,1.0,5.0,2.0,2.0,1.0,,,,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,9j40igdw7za4o4mdwmm90im6t,L. Jimenez,Defender,6,,270.0,,,1.0,28.0,,,,3.0,4.0,12.0,4.0,23.0,16.0,1.0,8.0,39.0,,16.0,6.0,20.0,,13.0,,3.0,3.0,,7.0,58.0,3.0,1.0,6.0,31.0,5.0,4.0,3.0,,1.0,12.0,8.0,6.0,,3.0,4.0,3.0,16.0,19.0,6.0,1.0,8.0,,6.0,2.0,,,1.0,1.0,5.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,93he4158sgnwbi2snkt94w0yd,L. Mendoza,Defender,2,,360.0,5.0,,,50.0,,5.0,,7.0,6.0,14.0,2.0,30.0,23.0,1.0,9.0,53.0,,27.0,6.0,23.0,1.0,17.0,3.0,4.0,4.0,4.0,6.0,98.0,4.0,4.0,9.0,28.0,22.0,8.0,3.0,,2.0,16.0,16.0,6.0,,4.0,6.0,9.0,27.0,30.0,7.0,1.0,8.0,,3.0,3.0,,,,4.0,11.0,,,,,,,,,,3.0,,,2.0,5.0,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,ebkiloq5gljgm045jxn9326l1,J. Murillo,Forward,20,,59.0,,,,17.0,,4.0,,4.0,,,,9.0,11.0,1.0,4.0,19.0,2.0,15.0,,4.0,,3.0,,6.0,1.0,2.0,1.0,32.0,1.0,,8.0,2.0,63.0,5.0,,,,10.0,1.0,,,1.0,5.0,8.0,14.0,15.0,2.0,1.0,5.0,,,3.0,,,,2.0,5.0,,,,,,,,,,1.0,1.0,,2.0,2.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,bjaertyjgeexnc2q7n83k8mol,S. Ortega,Defender,22,4.0,360.0,4.0,,,55.0,2.0,8.0,1.0,25.0,5.0,6.0,3.0,38.0,16.0,10.0,11.0,57.0,5.0,37.0,6.0,17.0,1.0,17.0,2.0,17.0,4.0,4.0,4.0,120.0,4.0,2.0,39.0,22.0,40.0,24.0,3.0,1.0,9.0,42.0,2.0,6.0,4.0,4.0,15.0,3.0,38.0,40.0,3.0,4.0,18.0,6.0,2.0,24.0,,,,7.0,24.0,,,,,,,,,,,,,6.0,,1.0,1.0,1.0,3.0,3.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,cqrveiksfz8nf5wa00fspoamt,F. Piedrahita,Midfielder,3,,90.0,,,,29.0,,3.0,,8.0,,2.0,,9.0,13.0,6.0,6.0,29.0,,18.0,,8.0,,6.0,,6.0,1.0,,2.0,41.0,1.0,,7.0,14.0,45.0,8.0,3.0,,,9.0,2.0,,,1.0,1.0,4.0,21.0,21.0,2.0,4.0,1.0,2.0,3.0,6.0,,,,,8.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,27pcttn3hkrrvi5c06p1b26t,C. Pineda,Midfielder,12,2.0,270.0,12.0,,1.0,50.0,,2.0,,16.0,6.0,14.0,2.0,40.0,13.0,6.0,9.0,52.0,1.0,26.0,6.0,23.0,,20.0,11.0,7.0,3.0,3.0,6.0,112.0,3.0,1.0,13.0,28.0,16.0,11.0,3.0,,1.0,18.0,4.0,6.0,3.0,3.0,5.0,2.0,27.0,29.0,5.0,4.0,7.0,2.0,13.0,8.0,,,1.0,5.0,20.0,,,,,,,,,2.0,2.0,,,4.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,cocgusa7flclqfxhkvg49auax,E. Powell,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,2r6qjb0l5qdyu3ft7s68bpyad,D. Vergara,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,e351fvqk3cwapzwyt2p2icyqd,H. Ward,Forward,7,,139.0,,3.0,,26.0,3.0,9.0,,12.0,,,6.0,24.0,7.0,1.0,10.0,29.0,2.0,16.0,2.0,10.0,1.0,7.0,,5.0,1.0,1.0,3.0,57.0,4.0,,19.0,10.0,91.0,13.0,3.0,,6.0,30.0,1.0,2.0,,4.0,11.0,5.0,17.0,19.0,11.0,1.0,17.0,,1.0,8.0,,,,2.0,5.0,,,,,,,,,1.0,,1.0,,1.0,5.0,2.0,2.0,,3.0,10.0,,,,,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,4txqko80ztj1h6r3zfqoj4hjp,D. Welch,Forward,9,2.0,253.0,,1.0,,50.0,1.0,11.0,,23.0,,5.0,9.0,40.0,8.0,2.0,20.0,56.0,3.0,30.0,4.0,25.0,5.0,25.0,,8.0,3.0,1.0,2.0,91.0,4.0,1.0,21.0,12.0,29.0,20.0,1.0,,9.0,37.0,,4.0,2.0,4.0,8.0,15.0,27.0,31.0,16.0,1.0,17.0,1.0,2.0,13.0,,,,,18.0,,,,,,,,,,,2.0,,,7.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,CD Plaza Amador,CD_Plaza_Amador,d3gxvr96f9not2gcuehvjlsyd,M. Ávila,Forward,11,7.0,296.0,7.0,1.0,,64.0,3.0,10.0,3.0,26.0,3.0,6.0,3.0,58.0,16.0,7.0,20.0,65.0,2.0,36.0,4.0,26.0,1.0,28.0,1.0,12.0,3.0,5.0,10.0,141.0,4.0,,29.0,27.0,32.0,19.0,3.0,2.0,5.0,37.0,4.0,4.0,12.0,4.0,15.0,24.0,39.0,39.0,8.0,6.0,18.0,1.0,4.0,14.0,,,,2.0,4.0,,,,,,,,,,2.0,,6.0,2.0,5.0,3.0,1.0,4.0,4.0,7.0,5.0,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
