root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,1o9gtc0b71tummwmj1ycpxp1w,B. Ndiaye,Midfielder,27,4.0,7.0,38.0,174.0,212.0,2.0,1.0,211.0,5.0,8.0,4.0,,10.0,173.0,58.0,,551.0,3.0,18.0,,6.0,96.0,53.0,65.0,7.0,66.0,1.0,29.0,42.0,,35.0,4.0,274.0,13.0,,38.0,,8.0,10.0,6.0,9.0,,,6.0,6.0,1.0,,7.0,8.0,30.0,26.0,3.0,7.0,2.0,2.0,167.0,,1.0,15.0,12.0,30.0,20.0,27.0,9.0,46.0,,2.0,78.0,1.0,,,1.0,3.0,,,,9.0,1.0,,,,2.0,1.0,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,95p5exnd7bm81vbir9y5zp9be,F. Ngah,Defender,2,3.0,15.0,29.0,91.0,123.0,3.0,2.0,119.0,7.0,4.0,2.0,1.0,10.0,88.0,37.0,,268.0,4.0,12.0,1.0,2.0,42.0,47.0,42.0,7.0,54.0,2.0,15.0,3.0,,22.0,5.0,201.0,10.0,1.0,32.0,1.0,6.0,4.0,3.0,17.0,18.0,1.0,4.0,8.0,,,2.0,6.0,20.0,24.0,2.0,8.0,,10.0,83.0,3.0,2.0,5.0,8.0,17.0,17.0,13.0,4.0,29.0,,,52.0,0.0,,,,5.0,,,,7.0,2.0,,2.0,4.0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,ceod7s03kocxptt0apbefbuhg,C. Obara,Midfielder,77,,,6.0,11.0,12.0,4.0,,11.0,1.0,1.0,,,10.0,10.0,4.0,,15.0,,2.0,,,8.0,3.0,6.0,2.0,3.0,1.0,1.0,4.0,,4.0,,18.0,,,1.0,,4.0,1.0,,,,,,,,,1.0,4.0,2.0,1.0,,,,1.0,11.0,,,,,,4.0,,2.0,1.0,,,3.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,hjyr7mwtn82wuf2akzl928k5,G. Obertan,Midfielder,56,18.0,,35.0,162.0,202.0,1.0,7.0,198.0,5.0,8.0,9.0,2.0,10.0,159.0,53.0,4.0,448.0,2.0,21.0,1.0,2.0,132.0,69.0,49.0,7.0,55.0,2.0,38.0,50.0,,21.0,3.0,286.0,6.0,2.0,40.0,6.0,7.0,7.0,6.0,2.0,3.0,,3.0,8.0,7.0,1.0,6.0,7.0,28.0,41.0,6.0,9.0,12.0,4.0,153.0,2.0,2.0,7.0,7.0,14.0,14.0,14.0,5.0,44.0,,5.0,32.0,0.0,2.0,,,5.0,1.0,,,3.0,2.0,,,1.0,4.0,,,,3.0,1.0,2.0,,,1.0,,1.0,0.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,4bx148bm87t5863m9oycurxwq,J. Obregón,Forward,29,45.0,1.0,65.0,106.0,132.0,,,123.0,3.0,6.0,9.0,1.0,10.0,97.0,40.0,12.0,700.0,2.0,30.0,,4.0,72.0,78.0,87.0,25.0,30.0,2.0,24.0,30.0,2.0,46.0,1.0,262.0,5.0,8.0,26.0,20.0,8.0,18.0,8.0,2.0,,,9.0,6.0,,,3.0,8.0,41.0,21.0,4.0,8.0,7.0,4.0,98.0,1.0,3.0,11.0,11.0,9.0,35.0,22.0,10.0,32.0,,8.0,35.0,1.0,7.0,,,6.0,1.0,,,2.0,3.0,,,,6.0,1.0,1.0,,3.0,3.0,1.0,2.0,,,,1.0,2.0,1.0,4.0,,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,1fs7rq391ssjoyodqa5b9xyax,A. Pack,Goalkeeper,1,,33.0,2.0,189.0,265.0,,,138.0,,11.0,,,10.0,109.0,55.0,,810.0,,2.0,,,31.0,78.0,5.0,,142.0,,4.0,68.0,,,,373.0,19.0,,76.0,,9.0,4.0,9.0,72.0,,11.0,,,,,8.0,9.0,5.0,57.0,,48.0,,7.0,141.0,,3.0,,3.0,76.0,,3.0,,,,,158.0,0.0,,,,1.0,,83.0,99.0,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,9.0,22.0,1.0,1.0,6.0,19.0,42.0,31.0,,3.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,8lrn7x6cmdlbetphm91ubctbe,Nelson Pierre,Forward,18,2.0,,2.0,,2.0,2.0,,2.0,,,,,10.0,,1.0,2.0,22.0,,1.0,,,,3.0,11.0,1.0,1.0,,2.0,,,7.0,,8.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,2.0,4.0,2.0,,,,1.0,,,,6.0,3.0,,1.0,9.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,7tpgi9n5bp18oo50ei1kblmnd,N. Pilato,Midfielder,15,,4.0,8.0,73.0,91.0,3.0,2.0,87.0,3.0,2.0,,,10.0,70.0,20.0,,173.0,4.0,3.0,,1.0,37.0,21.0,12.0,,25.0,1.0,12.0,28.0,1.0,8.0,2.0,117.0,6.0,,18.0,,5.0,,2.0,6.0,,,,5.0,2.0,,2.0,5.0,4.0,14.0,2.0,7.0,2.0,8.0,66.0,,,3.0,1.0,2.0,5.0,4.0,1.0,18.0,,1.0,36.0,0.0,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,21dj727h17dk7bc4ts8irjhzp,H. Roberts,Defender,3,1.0,4.0,14.0,160.0,188.0,3.0,,184.0,5.0,6.0,,,10.0,156.0,45.0,,412.0,2.0,7.0,,,38.0,29.0,32.0,,69.0,3.0,16.0,59.0,,8.0,2.0,244.0,8.0,,28.0,,7.0,3.0,4.0,12.0,,,,2.0,,,6.0,7.0,24.0,20.0,,12.0,,28.0,148.0,,,1.0,17.0,10.0,7.0,18.0,2.0,15.0,,,122.0,0.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,f3c8i0krxzx95n116943o5zbo,I. Scheer,Midfielder,47,,,,7.0,8.0,2.0,2.0,7.0,,1.0,,,10.0,6.0,2.0,,5.0,,,,,5.0,3.0,2.0,,2.0,,1.0,1.0,,1.0,,11.0,,,1.0,,2.0,,,,,,,,,,1.0,2.0,1.0,3.0,,1.0,,,6.0,,,1.0,1.0,,,2.0,,3.0,,,2.0,0.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,793bjb2bgku4cw2iu6k1fxcve,A. Sorenson,Defender,13,10.0,12.0,54.0,205.0,256.0,2.0,12.0,252.0,10.0,8.0,9.0,4.0,10.0,201.0,102.0,2.0,576.0,9.0,29.0,9.0,1.0,116.0,93.0,73.0,10.0,95.0,3.0,29.0,10.0,,36.0,7.0,438.0,19.0,,51.0,2.0,8.0,10.0,6.0,22.0,50.0,3.0,7.0,17.0,8.0,,7.0,8.0,37.0,44.0,1.0,16.0,,14.0,189.0,8.0,1.0,11.0,8.0,20.0,25.0,19.0,10.0,49.0,2.0,5.0,97.0,0.0,2.0,1.0,1.0,6.0,2.0,,,7.0,3.0,,4.0,9.0,3.0,,1.0,4.0,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,b4cookdvowyvfm2lghy2ezfu1,N. Spielman,Defender,4,9.0,9.0,31.0,412.0,470.0,,,454.0,8.0,10.0,,,10.0,397.0,158.0,,720.0,5.0,12.0,2.0,2.0,142.0,66.0,61.0,3.0,203.0,4.0,28.0,90.0,,27.0,4.0,563.0,17.0,1.0,58.0,1.0,8.0,4.0,8.0,30.0,3.0,4.0,2.0,8.0,,,7.0,8.0,34.0,41.0,,39.0,,41.0,373.0,,3.0,8.0,22.0,27.0,19.0,30.0,17.0,19.0,,2.0,270.0,0.0,,,,2.0,1.0,1.0,1.0,6.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,Charlotte Independence,Charlotte_Independence,1m1s5p5j607baa6lany39txxw,L. Álvarez,Midfielder,14,16.0,7.0,87.0,280.0,352.0,1.0,23.0,335.0,25.0,9.0,12.0,,10.0,267.0,88.0,7.0,691.0,9.0,45.0,,8.0,178.0,135.0,101.0,17.0,126.0,7.0,56.0,74.0,,49.0,18.0,512.0,8.0,3.0,72.0,10.0,9.0,8.0,8.0,16.0,8.0,2.0,12.0,14.0,11.0,,6.0,9.0,52.0,87.0,5.0,30.0,9.0,6.0,250.0,1.0,3.0,7.0,7.0,39.0,42.0,14.0,11.0,64.0,2.0,4.0,103.0,0.0,2.0,,,8.0,3.0,,,1.0,2.0,,1.0,16.0,3.0,,,9.0,2.0,4.0,2.0,3.0,,,,2.0,2.0,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,
