matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Matchday 1,ckh8hqh1jzx34y9uup1lepkic,Atlas,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/8jjxbd5vr23vhu1v5r21rzkrn,Puebla,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/4kw25nmgmacpbvo24ttr994k5,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/ckh8hqh1jzx34y9uup1lepkic,10/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,cl7yll5l29ov7jme842g7i978,Mazatlán,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/dsm1dxw4j3f973w7kzhe2n816,Juárez,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/ecphe4bqgmin2tzsohf50egvd,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/cl7yll5l29ov7jme842g7i978,10/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,clwuludsdahn0n4pd44tr45xw,Tijuana,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/c1wcescnsnfuyv06enhwaoqr6,Club América,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/eu8c408f59yx7egaqossbv25e,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/clwuludsdahn0n4pd44tr45xw,10/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,cmjrjmvs75p16mn0n0ox8tn2s,Chivas,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/e603sojy77s4u0ypqds2v2a1g,Pachuca,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/cynfvfb31rml7xrlsnejf8r6j,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/cmjrjmvs75p16mn0n0ox8tn2s,11/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,cn6oqyozhl5wu1eopnvu4bqc4,León,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/2ei66pjfsrr6uxqp1bywq31lo,Cruz Azul,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/1aw67co8uut64yckd3wbhy9t2,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/cn6oqyozhl5wu1eopnvu4bqc4,11/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,cnu0s2rhw7gic9hyitrsfzrpw,Santos Laguna,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9,Necaxa,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/b7hn6knkuxbpj1i8rmzapns7b,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/cnu0s2rhw7gic9hyitrsfzrpw,11/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,coi6uyl0i88v8ao460v2uq904,Monterrey,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/233335xtoe3e3phg3hp91xguq,Toluca,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/3390h9hdgoxzzofnrpyktanuz,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/coi6uyl0i88v8ao460v2uq904,11/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,cp5epdiv1i33iuegqxafv1444,Pumas,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/ayabrorjqa1bj7jk1fdqu1t57,Querétaro,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/ccye1b5fvtq8tzlz0gosyw10b,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/cp5epdiv1i33iuegqxafv1444,11/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,cpsw8cxhbmaj60otu87qecgt0,San Luis,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/54ph1k82y99hhjsf7m2usns8u,Tigres,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/6hmo9mrlz73nwxkshwuu5vsfm,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/cpsw8cxhbmaj60otu87qecgt0,12/01/2026,2025-2026,Mexico_Liga_MX,results
Matchday 1,6ymnjlfj6amq4tdupgmzy7uvo,Puebla,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/4kw25nmgmacpbvo24ttr994k5,Atlas,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/view/8jjxbd5vr23vhu1v5r21rzkrn,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/match/view/6ymnjlfj6amq4tdupgmzy7uvo,12/07/2025,2025-2026,Mexico_Liga_MX,results
