equipo,link,logo,cod_equipo,cod_liga,liga
Atlas FC,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/atlas-fc/8jjxbd5vr23vhu1v5r21rzkrn,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8jjxbd5vr23vhu1v5r21rzkrn,8jjxbd5vr23vhu1v5r21rzkrn,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Atlético de San Luis,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/atlético-de-san-luis/54ph1k82y99hhjsf7m2usns8u,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=54ph1k82y99hhjsf7m2usns8u,54ph1k82y99hhjsf7m2usns8u,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
CD Guadalajara,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/cd-guadalajara/e603sojy77s4u0ypqds2v2a1g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e603sojy77s4u0ypqds2v2a1g,e603sojy77s4u0ypqds2v2a1g,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
CF América,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/cf-américa/eu8c408f59yx7egaqossbv25e,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=eu8c408f59yx7egaqossbv25e,eu8c408f59yx7egaqossbv25e,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
CF Cruz Azul,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/cf-cruz-azul/1aw67co8uut64yckd3wbhy9t2,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1aw67co8uut64yckd3wbhy9t2,1aw67co8uut64yckd3wbhy9t2,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
CF Monterrey,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/cf-monterrey/233335xtoe3e3phg3hp91xguq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=233335xtoe3e3phg3hp91xguq,233335xtoe3e3phg3hp91xguq,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
CF Pachuca,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/cf-pachuca/cynfvfb31rml7xrlsnejf8r6j,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cynfvfb31rml7xrlsnejf8r6j,cynfvfb31rml7xrlsnejf8r6j,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club León,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-león/2ei66pjfsrr6uxqp1bywq31lo,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2ei66pjfsrr6uxqp1bywq31lo,2ei66pjfsrr6uxqp1bywq31lo,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club Necaxa,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-necaxa/b7hn6knkuxbpj1i8rmzapns7b,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b7hn6knkuxbpj1i8rmzapns7b,b7hn6knkuxbpj1i8rmzapns7b,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club Puebla,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-puebla/4kw25nmgmacpbvo24ttr994k5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=4kw25nmgmacpbvo24ttr994k5,4kw25nmgmacpbvo24ttr994k5,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club Santos Laguna,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-santos-laguna/8yn3l36qkq1fxbw4ufmwyfyt9,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8yn3l36qkq1fxbw4ufmwyfyt9,8yn3l36qkq1fxbw4ufmwyfyt9,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club Tigres UANL,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-tigres-uanl/6hmo9mrlz73nwxkshwuu5vsfm,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6hmo9mrlz73nwxkshwuu5vsfm,6hmo9mrlz73nwxkshwuu5vsfm,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club Tijuana Xoloitzcuintles de Caliente,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-tijuana-xoloitzcuintles-de-caliente/c1wcescnsnfuyv06enhwaoqr6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c1wcescnsnfuyv06enhwaoqr6,c1wcescnsnfuyv06enhwaoqr6,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Club Universidad Nacional,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/club-universidad-nacional/ayabrorjqa1bj7jk1fdqu1t57,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ayabrorjqa1bj7jk1fdqu1t57,ayabrorjqa1bj7jk1fdqu1t57,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Deportivo Toluca FC,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/deportivo-toluca-fc/3390h9hdgoxzzofnrpyktanuz,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3390h9hdgoxzzofnrpyktanuz,3390h9hdgoxzzofnrpyktanuz,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
FC Juárez,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/fc-juárez/ecphe4bqgmin2tzsohf50egvd,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ecphe4bqgmin2tzsohf50egvd,ecphe4bqgmin2tzsohf50egvd,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Mazatlán FC,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/mazatlán-fc/dsm1dxw4j3f973w7kzhe2n816,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dsm1dxw4j3f973w7kzhe2n816,dsm1dxw4j3f973w7kzhe2n816,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
Querétaro FC,https://www.scoresway.com/en_GB/soccer/liga-mx-2025-2026/aegyls91smdw9kipjgbsu8tn8/teams/querétaro-fc/ccye1b5fvtq8tzlz0gosyw10b,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ccye1b5fvtq8tzlz0gosyw10b,ccye1b5fvtq8tzlz0gosyw10b,aegyls91smdw9kipjgbsu8tn8,liga-mx-2025-2026
