root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,8u8t7yd5f98u4vj8vsx8t07e2,J. Araujo-Wilson,Forward,9,270.0,,73.0,25.0,32.0,,,,,1.0,5.0,,14.0,61.0,18.0,9.0,34.0,84.0,10.0,8.0,44.0,7.0,9.0,34.0,13.0,2.0,31.0,3.0,,9.0,3.0,4.0,4.0,151.0,3.0,4.0,48.0,32.0,18.0,10.0,35.0,,6.0,5.0,13.0,8.0,75.0,1.0,7.0,3.0,26.0,14.0,40.0,50.0,27.0,4.0,40.0,5.0,,22.0,1.0,,1.0,1.0,,,3.0,1.0,3.0,2.0,5.0,4.0,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,3olozahlpysszwz3tvjwm388a,J. Britto,Defender,4,259.0,,53.0,1.0,8.0,18.0,,21.0,,2.0,,,3.0,33.0,15.0,4.0,10.0,54.0,4.0,1.0,15.0,7.0,1.0,31.0,4.0,,18.0,,,5.0,3.0,3.0,13.0,90.0,3.0,1.0,11.0,47.0,3.0,10.0,11.0,,8.0,2.0,4.0,,18.0,14.0,7.0,3.0,4.0,2.0,23.0,23.0,7.0,2.0,7.0,2.0,5.0,7.0,,,6.0,,,3.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,w859xmfy3lzj5sc7oy94xy0a,K. Burnett-Acevaro,Midfielder,16,90.0,,11.0,2.0,,,,,,,,,3.0,5.0,8.0,8.0,3.0,11.0,4.0,,8.0,5.0,,3.0,2.0,,3.0,,,4.0,1.0,,,30.0,1.0,4.0,19.0,5.0,,10.0,13.0,,,4.0,1.0,,23.0,1.0,5.0,1.0,7.0,2.0,8.0,8.0,4.0,7.0,10.0,1.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,bpa0k31pluu3rxou9rojz77u2,N. Carraby,Defender,2,360.0,34.0,81.0,5.0,12.0,12.0,,16.0,,3.0,,,5.0,51.0,38.0,15.0,22.0,88.0,2.0,2.0,44.0,12.0,,38.0,5.0,,25.0,,11.0,17.0,4.0,5.0,13.0,186.0,4.0,2.0,29.0,61.0,,10.0,24.0,,6.0,2.0,5.0,,39.0,13.0,12.0,4.0,10.0,17.0,47.0,50.0,10.0,10.0,15.0,5.0,6.0,19.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,Midfielder,19,300.0,4.0,78.0,12.0,34.0,2.0,1.0,6.0,,1.0,2.0,,5.0,36.0,27.0,15.0,14.0,79.0,10.0,3.0,57.0,8.0,3.0,20.0,15.0,3.0,26.0,,,16.0,3.0,2.0,2.0,147.0,4.0,5.0,40.0,33.0,3.0,10.0,24.0,2.0,2.0,5.0,1.0,,46.0,3.0,8.0,4.0,17.0,19.0,58.0,59.0,6.0,8.0,22.0,7.0,8.0,23.0,1.0,1.0,1.0,8.0,,1.0,,,,,,1.0,,,,,2.0,5.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,7e6baml68yvb7vsadlkq5d0tm,G. Griffith,Midfielder,13,56.0,,3.0,6.0,2.0,,,,,1.0,,,,5.0,4.0,,1.0,7.0,1.0,,6.0,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,,12.0,1.0,1.0,4.0,1.0,,10.0,,,,,,1.0,4.0,,3.0,1.0,4.0,,2.0,6.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,4xow9zpn93rg0ivpfwo0bih62,K. Kahoussi,Midfielder,17,266.0,,86.0,17.0,38.0,4.0,,6.0,,1.0,,,5.0,39.0,31.0,4.0,17.0,89.0,11.0,3.0,62.0,9.0,,23.0,14.0,2.0,14.0,,1.0,13.0,3.0,2.0,10.0,130.0,4.0,5.0,26.0,32.0,2.0,10.0,15.0,,4.0,3.0,5.0,1.0,36.0,2.0,9.0,4.0,16.0,26.0,63.0,66.0,10.0,3.0,21.0,1.0,3.0,10.0,,1.0,,1.0,,,,,,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,7siyrk3fvwk8d9uaq3bolluga,J. Lashley,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,8sk9pmq4mrki8nrgsdabe5ega,J. Mc Fee,Forward,11,137.0,,40.0,4.0,15.0,,,1.0,,1.0,,,5.0,30.0,10.0,6.0,14.0,40.0,,3.0,23.0,5.0,1.0,15.0,5.0,2.0,12.0,2.0,,15.0,2.0,8.0,3.0,73.0,3.0,,17.0,19.0,4.0,10.0,15.0,,2.0,2.0,5.0,3.0,27.0,,5.0,3.0,7.0,12.0,25.0,25.0,10.0,4.0,12.0,2.0,1.0,10.0,,1.0,,,1.0,1.0,,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Trinidad and Tobago Under 17,Trinidad_and_Tobago_Under_17,gxe5htogh5w3rkcc3jtfor56,J. Nixon,Forward,14,113.0,2.0,26.0,6.0,11.0,,,1.0,,2.0,,,5.0,28.0,6.0,2.0,12.0,29.0,3.0,1.0,16.0,4.0,,13.0,2.0,,15.0,1.0,,8.0,1.0,2.0,1.0,59.0,3.0,,15.0,16.0,4.0,10.0,7.0,,,1.0,3.0,5.0,23.0,,4.0,3.0,11.0,5.0,13.0,16.0,8.0,,16.0,2.0,1.0,4.0,3.0,2.0,,3.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
