liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Athletic Club Boise,b74ii2r7xq8zx25n6zbe8lfc9,D. Kostyshyn,Midfielder,10,5.0,1.0,4.0,8.0,58.0,5.0,93.0,11.0,56.0,33.0,23.0,150.0,69.0,3.0,,8.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,51.0,32.0,19.0,,,3.0,57.0,201.0,,,,47.0,15.0,8.0,28.0,2.0,20.0,4.0,7.0,9.0,8.0,6.0,,5.0,2.0,3.0,7.0,15.0,159.0,108.0,58.0,146.0,1.0,3.0,,1.0,625.0,11.0,1.0,2.0,7.0,10.0,12.0,87.0,204.0,16.0,161.0,4.0,20.0,43.0,318.0,23.0,18.0,7.0,10.0,60.0,6.0,33.0,1.0,2.0,2.0,1.0,,3.0,,,2.0,7.0,,3.0,1.0,4.0,,1.0,,2.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,xkuuky825e530gg3c1cs7pw,Luan Brito,Forward,9,11.0,3.0,8.0,6.0,25.0,1.0,9.0,2.0,21.0,9.0,12.0,36.0,12.0,1.0,,6.0,2.0,3.0,2.0,1.0,1.0,2.0,,10.0,6.0,4.0,,,1.0,11.0,54.0,2.0,1.0,,2.0,3.0,2.0,4.0,,13.0,1.0,2.0,5.0,5.0,5.0,1.0,,,,5.0,,41.0,29.0,18.0,47.0,,,,,325.0,3.0,1.0,2.0,2.0,2.0,4.0,25.0,61.0,7.0,47.0,,18.0,14.0,94.0,,,2.0,2.0,13.0,1.0,12.0,,1.0,1.0,0.0,1.0,,,,1.0,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,dercetgxemr74f5yasq86s5t6,P. Mayaka,Midfielder,66,3.0,1.0,2.0,8.0,81.0,1.0,143.0,1.0,75.0,48.0,27.0,90.0,117.0,11.0,1.0,8.0,1.0,8.0,6.0,2.0,1.0,,1.0,72.0,47.0,25.0,,,5.0,188.0,513.0,,,,71.0,10.0,6.0,48.0,1.0,144.0,5.0,1.0,1.0,8.0,,,2.0,,4.0,5.0,20.0,478.0,223.0,273.0,474.0,6.0,7.0,,5.0,720.0,18.0,,,12.0,16.0,8.0,71.0,530.0,2.0,494.0,13.0,9.0,36.0,662.0,4.0,2.0,9.0,11.0,30.0,10.0,25.0,3.0,0.0,1.0,0.0,3.0,14.0,,,4.0,4.0,,2.0,1.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,113mck575esofosg0reheh7je,J. Mazzola,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,cbbip5xc4xfipnk6aal6cfywa,N. Moon,Forward,14,6.0,2.0,4.0,8.0,64.0,1.0,99.0,3.0,80.0,39.0,41.0,126.0,28.0,4.0,,8.0,2.0,5.0,3.0,2.0,1.0,2.0,,74.0,37.0,37.0,,1.0,7.0,53.0,160.0,,,,46.0,11.0,1.0,19.0,1.0,17.0,8.0,1.0,2.0,8.0,8.0,,2.0,2.0,11.0,1.0,6.0,134.0,73.0,64.0,129.0,9.0,6.0,,30.0,556.0,24.0,1.0,1.0,6.0,8.0,11.0,69.0,162.0,3.0,135.0,15.0,16.0,27.0,306.0,4.0,4.0,14.0,4.0,27.0,4.0,23.0,1.0,1.0,1.0,0.0,2.0,3.0,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,9lucpehmfe4z2vdlica1kc9d6,T. Moshobane,Midfielder,11,9.0,4.0,5.0,6.0,58.0,2.0,76.0,4.0,52.0,25.0,27.0,126.0,42.0,3.0,1.0,6.0,2.0,5.0,3.0,2.0,,2.0,,43.0,21.0,22.0,,,4.0,43.0,176.0,,,,37.0,10.0,5.0,18.0,1.0,35.0,4.0,7.0,6.0,6.0,3.0,,,,7.0,12.0,5.0,151.0,96.0,57.0,148.0,,1.0,,1.0,519.0,14.0,,2.0,2.0,6.0,14.0,59.0,178.0,13.0,153.0,1.0,35.0,25.0,272.0,1.0,1.0,11.0,2.0,22.0,4.0,23.0,,2.0,0.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,dt3phs3k3wk753785rwrcwk5w,M. Ndiaye,Defender,5,10.0,4.0,6.0,8.0,51.0,2.0,100.0,4.0,36.0,18.0,18.0,59.0,134.0,7.0,,8.0,,7.0,6.0,1.0,,,,26.0,14.0,12.0,1.0,,3.0,121.0,353.0,,,,48.0,13.0,5.0,31.0,,55.0,3.0,2.0,,6.0,1.0,2.0,1.0,1.0,1.0,4.0,14.0,312.0,137.0,184.0,306.0,2.0,7.0,2.0,13.0,580.0,1.0,,,12.0,11.0,3.0,56.0,361.0,2.0,320.0,9.0,10.0,41.0,437.0,5.0,5.0,,8.0,36.0,10.0,33.0,1.0,,,0.0,3.0,5.0,,5.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,5hjagbbn4gqn4amv07x1jllas,K. Oyler,Midfielder,3,1.0,1.0,,6.0,16.0,1.0,9.0,1.0,7.0,5.0,2.0,28.0,7.0,1.0,,6.0,,2.0,2.0,,,,,6.0,4.0,2.0,1.0,,2.0,7.0,42.0,,,,6.0,3.0,2.0,5.0,,12.0,3.0,1.0,,,,6.0,1.0,1.0,,,,37.0,19.0,19.0,37.0,,1.0,,3.0,123.0,1.0,3.0,,1.0,3.0,1.0,16.0,42.0,1.0,37.0,1.0,7.0,5.0,67.0,5.0,5.0,,1.0,9.0,1.0,4.0,,,,0.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,Defender,2,19.0,4.0,15.0,8.0,51.0,1.0,93.0,1.0,68.0,26.0,42.0,74.0,131.0,6.0,,8.0,,7.0,5.0,2.0,,,,49.0,22.0,27.0,,,4.0,103.0,297.0,,,,43.0,9.0,3.0,35.0,,19.0,7.0,3.0,,6.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,252.0,120.0,140.0,253.0,4.0,5.0,1.0,11.0,586.0,5.0,1.0,,24.0,13.0,17.0,64.0,304.0,3.0,259.0,9.0,10.0,45.0,406.0,3.0,3.0,2.0,20.0,32.0,16.0,25.0,1.0,,,0.0,2.0,5.0,,2.0,11.0,,,,1.0,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,3my2fxybaxfqoofh89bwixg8a,H. Sargis,Midfielder,33,1.0,,1.0,2.0,1.0,,,,2.0,,2.0,,2.0,,,2.0,,,,,,,,1.0,,1.0,,,,,4.0,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,3.0,,3.0,2.0,,,,1.0,16.0,,,,1.0,,1.0,2.0,4.0,,3.0,,,1.0,10.0,,,,,,1.0,1.0,,,,0.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,8a9vasc8plyf069pgmqv6cnx0,J. Stephens,Midfielder,27,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,26gy69a3547kn79nkmm9t8a38,B. Yao,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Athletic Club Boise,6dqe52vttjqq2g9wfsvnmy32s,O. Yehya,Midfielder,23,6.0,6.0,,6.0,5.0,,12.0,2.0,23.0,18.0,5.0,24.0,5.0,1.0,,6.0,,4.0,4.0,,,,,17.0,12.0,5.0,1.0,,2.0,1.0,12.0,,,,8.0,3.0,1.0,3.0,,2.0,2.0,,,1.0,,5.0,1.0,1.0,1.0,,,10.0,9.0,3.0,11.0,,1.0,,1.0,179.0,8.0,,,2.0,4.0,3.0,22.0,13.0,,11.0,1.0,4.0,2.0,49.0,2.0,2.0,3.0,,4.0,,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
