liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Indy Eleven,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,Forward,22,19.0,26.0,149.0,1.0,3.0,4.0,3.0,12.0,12.0,6.0,2.0,3.0,12.0,2.0,10.0,15.0,21.0,3.0,32.0,2.0,7.0,1.0,3.0,22.0,,17.0,2.0,3.0,2.0,1.0,4.0,1.0,11.0,,5.0,24.0,2.0,4.0,5.0,7.0,4.0,,6.0,3.0,1.0,6.0,2.0,,21.0,51.0,,10.0,1.0,10.0,,10.0,0.0,1.0,3.0,,3.0,,,1.0,1.0,,,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,8,18.0,32.0,120.0,1.0,8.0,8.0,2.0,16.0,5.0,2.0,1.0,,,2.0,15.0,,20.0,2.0,12.0,1.0,6.0,1.0,13.0,7.0,,12.0,1.0,2.0,1.0,,2.0,1.0,5.0,,12.0,28.0,3.0,8.0,9.0,5.0,,,6.0,,1.0,2.0,,3.0,20.0,58.0,,7.0,1.0,10.0,,5.0,0.0,,3.0,3.0,6.0,,,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,Forward,21,1.0,1.0,14.0,,,1.0,,2.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,1.0,5.0,,1.0,,10.0,,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,Goalkeeper,23,10.0,52.0,239.0,1.0,1.0,20.0,,20.0,,,2.0,1.0,,,20.0,1.0,32.0,,1.0,2.0,2.0,,40.0,,,,2.0,,,,,,12.0,,20.0,17.0,5.0,10.0,,,,,21.0,,1.0,,1.0,,16.0,94.0,,,,10.0,,1.0,0.0,,1.0,20.0,1.0,,4.0,,,16.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,19.0,5.0,29.0,,,3.0,9.0,16.0,7.0,3.0,,,,,,,,,2.0,,1.0,,,,,1.0,,
USA_US_Open_Cup,2025,Indy Eleven,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,18,20.0,36.0,137.0,,3.0,15.0,3.0,29.0,9.0,7.0,2.0,2.0,3.0,1.0,4.0,5.0,20.0,1.0,20.0,2.0,7.0,4.0,10.0,11.0,1.0,15.0,1.0,1.0,1.0,,1.0,2.0,16.0,,16.0,36.0,1.0,10.0,16.0,7.0,3.0,,3.0,,,10.0,1.0,,19.0,64.0,,8.0,,10.0,,9.0,0.0,,4.0,,1.0,,,,,1.0,,,2.0,,2.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,d50x000h9o6i8kd8aihie4lx,M. Foster,Forward,99,22.0,30.0,103.0,1.0,2.0,7.0,,15.0,6.0,3.0,2.0,,,1.0,10.0,,22.0,,9.0,2.0,10.0,1.0,5.0,4.0,1.0,9.0,1.0,,,,1.0,,12.0,,8.0,30.0,,9.0,7.0,5.0,2.0,,3.0,,1.0,3.0,1.0,,20.0,45.0,,4.0,,10.0,1.0,5.0,0.0,,1.0,1.0,1.0,,,,,2.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,97d0drjb3zqkh5ozfufg17nys,P. Hogan,Defender,3,15.0,22.0,30.0,,,4.0,,5.0,2.0,,1.0,,1.0,1.0,12.0,1.0,18.0,1.0,5.0,1.0,3.0,,6.0,3.0,1.0,4.0,,1.0,,,2.0,,6.0,,4.0,19.0,,11.0,2.0,2.0,,,4.0,,,1.0,,3.0,15.0,28.0,,2.0,,10.0,,2.0,0.0,,1.0,2.0,,,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,8delieh6jv1cgaukmgcwfjsic,E. Kizza,Forward,19,10.0,18.0,56.0,,,4.0,1.0,8.0,8.0,1.0,1.0,2.0,,,3.0,2.0,11.0,,4.0,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,,8.0,,7.0,17.0,,8.0,7.0,1.0,1.0,,2.0,,,2.0,,,10.0,22.0,,1.0,,10.0,,3.0,0.0,,1.0,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,blts89a19itip4gjeagcwc1xx,C. Lindley,Midfielder,6,62.0,82.0,150.0,,3.0,12.0,,16.0,8.0,,2.0,,2.0,,33.0,2.0,68.0,7.0,13.0,2.0,22.0,2.0,29.0,4.0,1.0,11.0,1.0,6.0,,,2.0,,39.0,1.0,14.0,74.0,1.0,23.0,5.0,9.0,,1.0,3.0,,,,,3.0,58.0,106.0,1.0,2.0,2.0,10.0,1.0,9.0,0.0,,2.0,9.0,2.0,,2.0,,,10.0,,,,,4.0,,,2.0,,,,2.0,4.0,,,4.0,,6.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Indy Eleven,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,Defender,4,53.0,66.0,120.0,,1.0,7.0,,15.0,5.0,,1.0,3.0,2.0,,29.0,5.0,54.0,,8.0,1.0,24.0,,29.0,4.0,,3.0,1.0,,,,2.0,,25.0,,12.0,65.0,4.0,8.0,7.0,1.0,,,2.0,,,2.0,,6.0,46.0,83.0,,2.0,,10.0,1.0,4.0,0.0,,1.0,5.0,1.0,,5.0,,,8.0,,,,,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
