liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,1l9y46n47adq6puujt4pt072t,N. Hasler,Defender,26,1.0,133.0,,,,1.0,,48.0,11.0,30.0,,,4.0,1.0,1.0,23.0,8.0,,,10.0,48.0,1.0,35.0,2.0,1.0,10.0,7.0,1.0,9.0,9.0,1.0,6.0,2.0,71.0,5.0,,1.0,12.0,,15.0,6.0,68.0,3.0,,,3.0,,2.0,15.0,1.0,2.0,,1.0,5.0,,,11.0,15.0,,38.0,38.0,3.0,,,12.0,,1.0,1.0,1.0,,4.0,,,2.0,3.0,,1.0,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,aij1pddtm5ch0o8dstl3mc1jp,C. Irwin,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,a15hw8b954xv3x2rvui23hed,C. Mavinga,Defender,23,,202.0,,7.0,1.0,1.0,,77.0,7.0,30.0,3.0,9.0,1.0,1.0,3.0,17.0,35.0,6.0,,6.0,80.0,3.0,61.0,2.0,1.0,15.0,25.0,1.0,13.0,10.0,3.0,1.0,2.0,114.0,4.0,1.0,1.0,13.0,,43.0,1.0,100.0,8.0,,,4.0,,1.0,17.0,5.0,2.0,,,4.0,,,6.0,5.0,,63.0,65.0,4.0,,6.0,9.0,,7.0,7.0,1.0,1.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,dkbz951l9u6th48yiv7qqdmfp,D. Moor,Defender,3,,625.0,,,1.0,1.0,,293.0,15.0,77.0,8.0,14.0,2.0,2.0,20.0,62.0,176.0,15.0,,39.0,306.0,7.0,236.0,7.0,4.0,53.0,53.0,1.0,29.0,29.0,7.0,4.0,24.0,403.0,7.0,3.0,7.0,37.0,,163.0,6.0,59.0,52.0,2.0,,17.0,4.0,33.0,90.0,33.0,8.0,,,7.0,,,18.0,75.0,,242.0,253.0,53.0,1.0,12.0,38.0,3.0,14.0,19.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,5,1.0,337.0,,29.0,1.0,,1.0,55.0,6.0,17.0,8.0,12.0,8.0,,1.0,40.0,15.0,11.0,,12.0,55.0,8.0,28.0,4.0,1.0,24.0,9.0,,10.0,13.0,4.0,13.0,15.0,143.0,4.0,,,36.0,,38.0,1.0,30.0,16.0,1.0,,3.0,3.0,2.0,39.0,2.0,4.0,,1.0,4.0,,,22.0,2.0,1.0,31.0,31.0,3.0,,10.0,23.0,1.0,8.0,14.0,,,,1.0,1.0,1.0,3.0,,1.0,3.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,b7xpyb832znharyanthhks91x,J. Morrow,Defender,2,3.0,308.0,,11.0,1.0,1.0,,127.0,46.0,66.0,1.0,4.0,3.0,2.0,4.0,30.0,46.0,7.0,,14.0,130.0,,108.0,1.0,2.0,18.0,43.0,2.0,16.0,14.0,4.0,3.0,5.0,178.0,5.0,,,16.0,,33.0,9.0,32.0,14.0,,,4.0,2.0,3.0,23.0,3.0,2.0,,3.0,5.0,,,5.0,8.0,,109.0,112.0,7.0,2.0,7.0,9.0,,3.0,11.0,2.0,,1.0,,,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,a31s7t25qa1llzl3v79x2iimt,J. Osorio,Midfielder,21,1.0,717.0,,4.0,10.0,,4.0,299.0,55.0,155.0,5.0,8.0,11.0,3.0,5.0,86.0,102.0,8.0,,36.0,301.0,6.0,244.0,8.0,8.0,44.0,102.0,5.0,36.0,53.0,8.0,16.0,9.0,434.0,8.0,5.0,2.0,66.0,,104.0,17.0,65.0,31.0,5.0,,13.0,11.0,2.0,73.0,13.0,9.0,2.0,1.0,8.0,1.0,,37.0,40.0,4.0,255.0,257.0,7.0,1.0,5.0,42.0,3.0,8.0,29.0,11.0,4.0,,,,,3.0,1.0,1.0,1.0,9.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,68oxh92004pbiboo5b5bf4pg5,T. Ricketts,Forward,87,,78.0,,,,,,16.0,4.0,8.0,,,1.0,,4.0,14.0,3.0,,,5.0,16.0,5.0,11.0,,,5.0,3.0,,5.0,2.0,,2.0,,30.0,2.0,1.0,,8.0,,7.0,,12.0,5.0,,,,1.0,5.0,17.0,1.0,,,,2.0,,,8.0,2.0,,11.0,11.0,9.0,,,12.0,,,,,,2.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,4dc9yjpa5o68aihbdyz8oi8r9,B. Spencer,Forward,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,afbi7ba716z8at1irydcx44ix,R. Telfer,Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,80fgto4ghk3gxvb4mz9hdretx,Víctor Vázquez,Midfielder,7,2.0,277.0,,,7.0,1.0,,193.0,39.0,106.0,3.0,8.0,4.0,,,49.0,63.0,4.0,,23.0,194.0,6.0,142.0,3.0,1.0,31.0,57.0,9.0,32.0,14.0,3.0,6.0,5.0,242.0,5.0,4.0,,28.0,,56.0,3.0,29.0,10.0,1.0,,21.0,4.0,,28.0,,3.0,,6.0,5.0,,,18.0,42.0,,162.0,163.0,,2.0,2.0,18.0,2.0,5.0,10.0,2.0,1.0,2.0,6.0,1.0,,3.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,5.0,8.0,3.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,45vy8s9kzx0k094lg2cicj1zp,E. Zavaleta,Defender,15,,413.0,,5.0,1.0,,,146.0,11.0,43.0,11.0,19.0,1.0,,5.0,49.0,63.0,15.0,,25.0,150.0,4.0,102.0,6.0,,44.0,20.0,1.0,30.0,15.0,4.0,3.0,14.0,209.0,6.0,1.0,6.0,26.0,,87.0,,93.0,29.0,,,4.0,1.0,12.0,43.0,13.0,7.0,,,6.0,,,9.0,32.0,,106.0,106.0,17.0,,9.0,14.0,6.0,9.0,17.0,1.0,,2.0,,,,,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,45ovlkdfdnizixhst51gto0d1,Auro,Defender,96,9.0,613.0,,35.0,4.0,3.0,,238.0,53.0,121.0,12.0,16.0,3.0,,7.0,93.0,80.0,16.0,,29.0,242.0,11.0,184.0,7.0,,45.0,23.0,6.0,34.0,65.0,6.0,11.0,20.0,398.0,8.0,8.0,,59.0,,94.0,11.0,53.0,37.0,,,13.0,9.0,5.0,71.0,9.0,8.0,,9.0,8.0,,,27.0,72.0,,194.0,197.0,12.0,1.0,14.0,34.0,2.0,10.0,32.0,9.0,2.0,2.0,4.0,4.0,,2.0,1.0,1.0,17.0,3.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Toronto FC,3bq1nw2l97vl5q0pw8gg6f9p1,G. van der Wiel,Defender,9,6.0,485.0,,7.0,,,,145.0,20.0,58.0,4.0,5.0,1.0,,7.0,39.0,65.0,14.0,,19.0,146.0,4.0,114.0,7.0,,24.0,13.0,2.0,21.0,28.0,6.0,4.0,9.0,223.0,6.0,2.0,,24.0,,59.0,2.0,34.0,24.0,,,8.0,1.0,6.0,37.0,16.0,8.0,,6.0,6.0,,,6.0,54.0,,121.0,122.0,13.0,,11.0,13.0,3.0,13.0,18.0,3.0,1.0,,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
