liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Greenville Triumph SC,5nwr0jfy6na631d30mcp9ndre,C. Herrera,Midfielder,8,34.0,26.0,8.0,27.0,253.0,413.0,291.0,141.0,150.0,376.0,19.0,27.0,3.0,37.0,32.0,3.0,257.0,115.0,142.0,10.0,360.0,1.0,1291.0,2.0,3.0,3.0,208.0,51.0,30.0,181.0,3.0,343.0,4.0,,24.0,26.0,64.0,1108.0,595.0,556.0,1084.0,36.0,,2392.0,53.0,3.0,16.0,36.0,297.0,1332.0,13.0,1148.0,55.0,13.0,184.0,1752.0,21.0,51.0,130.0,133.0,3.0,1.0,2.0,2.0,8.0,6.0,6.0,74.0,5.0,,4.0,,21.0,3.0,9.0,27.0,1.0,3.0,3.0,1.0,63.0,2.0,7.0,7.0,13.0,61.0,6.0,,38.0,5.0,19.0,2.0,2.0,,,2.0,1.0,3.0,3.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Midfielder,12,45.0,26.0,19.0,26.0,84.0,177.0,140.0,75.0,65.0,190.0,4.0,26.0,,24.0,21.0,,95.0,49.0,46.0,10.0,147.0,,554.0,1.0,,,95.0,20.0,13.0,62.0,,154.0,1.0,6.0,8.0,12.0,13.0,469.0,232.0,259.0,475.0,17.0,,1632.0,23.0,,26.0,17.0,150.0,575.0,7.0,488.0,25.0,22.0,87.0,799.0,9.0,18.0,63.0,69.0,1.0,,,0.0,5.0,4.0,6.0,43.0,3.0,,,,12.0,1.0,6.0,20.0,,15.0,5.0,,14.0,,1.0,1.0,9.0,25.0,,,13.0,2.0,8.0,2.0,,,,,,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,6df08vjd9oynh6tgj5n2mbd1x,C. Marsh,Midfielder,19,23.0,15.0,8.0,25.0,67.0,196.0,151.0,76.0,75.0,92.0,11.0,25.0,6.0,24.0,20.0,5.0,128.0,61.0,67.0,10.0,74.0,2.0,318.0,5.0,1.0,1.0,102.0,33.0,13.0,70.0,1.0,90.0,16.0,12.0,22.0,2.0,11.0,243.0,165.0,84.0,236.0,16.0,1.0,1263.0,31.0,4.0,1.0,20.0,173.0,323.0,26.0,247.0,22.0,64.0,76.0,593.0,13.0,9.0,90.0,67.0,3.0,1.0,5.0,0.0,16.0,,15.0,73.0,4.0,2.0,2.0,2.0,10.0,2.0,10.0,13.0,,9.0,11.0,2.0,23.0,,23.0,23.0,3.0,9.0,,,6.0,2.0,6.0,2.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,b04dnzjt176a4hyhff3j1p7u1,R. Mensah,Forward,20,110.0,56.0,54.0,23.0,82.0,108.0,223.0,126.0,97.0,43.0,7.0,23.0,6.0,21.0,16.0,6.0,113.0,70.0,43.0,10.0,54.0,8.0,249.0,1.0,,,45.0,15.0,5.0,21.0,5.0,86.0,26.0,9.0,12.0,23.0,8.0,173.0,138.0,52.0,181.0,4.0,,1352.0,40.0,4.0,26.0,28.0,176.0,265.0,44.0,189.0,8.0,98.0,76.0,539.0,13.0,7.0,77.0,69.0,1.0,4.0,2.0,1.0,13.0,3.0,16.0,110.0,5.0,4.0,,3.0,13.0,2.0,18.0,14.0,,5.0,,10.0,24.0,,7.0,7.0,3.0,6.0,2.0,,3.0,,4.0,1.0,1.0,,2.0,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,3w6csiufxqmnjddm91fy4mvpw,A. Patti,Defender,2,34.0,19.0,15.0,15.0,40.0,101.0,57.0,32.0,25.0,186.0,3.0,15.0,,10.0,10.0,,23.0,13.0,10.0,10.0,25.0,1.0,407.0,,,,69.0,13.0,5.0,28.0,,170.0,,5.0,,2.0,28.0,329.0,138.0,209.0,313.0,5.0,10.0,854.0,2.0,,43.0,10.0,102.0,421.0,2.0,341.0,10.0,9.0,80.0,573.0,2.0,41.0,62.0,39.0,5.0,,,0.0,2.0,1.0,1.0,51.0,,,1.0,,5.0,,2.0,10.0,,5.0,27.0,,,,5.0,5.0,24.0,23.0,1.0,,15.0,3.0,5.0,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,44.0,24.0,20.0,27.0,149.0,225.0,193.0,84.0,109.0,370.0,13.0,27.0,,31.0,25.0,,149.0,60.0,89.0,10.0,37.0,1.0,866.0,,,,119.0,29.0,15.0,90.0,,349.0,2.0,4.0,10.0,3.0,40.0,704.0,368.0,384.0,702.0,38.0,27.0,1994.0,14.0,,52.0,24.0,264.0,905.0,4.0,742.0,53.0,13.0,163.0,1428.0,6.0,67.0,129.0,96.0,6.0,,,0.0,2.0,6.0,4.0,38.0,6.0,,,,17.0,1.0,2.0,23.0,,11.0,150.0,,26.0,,27.0,18.0,41.0,61.0,4.0,,33.0,11.0,15.0,,1.0,13.0,,1.0,,10.0,8.0,2.0,9.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,dd2u6cbf15lfoynnufvlspbf8,G. Rankenburg,Goalkeeper,1,5.0,,5.0,27.0,,55.0,13.0,1.0,12.0,366.0,,27.0,,37.0,31.0,,8.0,1.0,7.0,10.0,149.0,,324.0,,,,16.0,1.0,,197.0,,132.0,,,,,100.0,235.0,59.0,399.0,358.0,1.0,,2430.0,,,25.0,2.0,191.0,647.0,,458.0,1.0,,189.0,881.0,,178.0,151.0,11.0,2.0,,,0.0,,,,,6.0,,1.0,,,3.0,,27.0,,,,,6.0,,,,97.0,38.0,8.0,,,38.0,,,,,,,,,,,,,,,,,,288.0,221.0,,,1.0,1.0,15.0,2.0,48.0,,4.0,1.0,10.0,66.0,33.0,33.0,1.0,1.0,24.0,,,,1.0,,
USA_USL_League_One,2025,Greenville Triumph SC,5mhrnu76n8g9cbeeprd9ttses,R. Robles,Forward,9,57.0,39.0,18.0,25.0,150.0,193.0,258.0,148.0,110.0,119.0,15.0,25.0,5.0,28.0,23.0,4.0,201.0,109.0,92.0,10.0,67.0,11.0,471.0,7.0,2.0,2.0,104.0,37.0,21.0,58.0,5.0,148.0,16.0,2.0,19.0,25.0,17.0,368.0,273.0,114.0,363.0,18.0,,1750.0,59.0,4.0,5.0,28.0,248.0,484.0,32.0,380.0,26.0,89.0,104.0,870.0,33.0,18.0,114.0,86.0,5.0,1.0,4.0,1.0,16.0,,11.0,157.0,5.0,3.0,1.0,,21.0,2.0,16.0,23.0,,17.0,9.0,3.0,49.0,,25.0,25.0,8.0,15.0,2.0,,11.0,3.0,8.0,2.0,4.0,,3.0,5.0,1.0,7.0,7.0,6.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,7npjqejdzaz3o4esp8wccomxg,T. Sims,Defender,4,51.0,14.0,37.0,13.0,90.0,116.0,118.0,41.0,77.0,193.0,5.0,13.0,2.0,20.0,18.0,2.0,67.0,27.0,40.0,10.0,131.0,1.0,463.0,,,,60.0,24.0,11.0,29.0,1.0,60.0,5.0,1.0,1.0,1.0,36.0,337.0,181.0,179.0,311.0,20.0,56.0,1073.0,6.0,2.0,45.0,17.0,241.0,474.0,9.0,347.0,27.0,26.0,127.0,813.0,1.0,53.0,142.0,74.0,2.0,2.0,0.0,1.0,2.0,5.0,8.0,,2.0,,,1.0,12.0,2.0,4.0,12.0,,3.0,65.0,1.0,12.0,,41.0,41.0,26.0,26.0,1.0,,10.0,10.0,7.0,,2.0,,,2.0,,13.0,13.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,22p6n3oird085u2kbkiqp4pg,E. Soto,Forward,21,17.0,11.0,6.0,19.0,54.0,96.0,91.0,55.0,36.0,57.0,9.0,19.0,1.0,11.0,10.0,1.0,74.0,44.0,30.0,10.0,50.0,2.0,199.0,5.0,,,51.0,19.0,8.0,29.0,,40.0,3.0,10.0,6.0,1.0,6.0,152.0,98.0,60.0,148.0,12.0,3.0,793.0,17.0,1.0,5.0,22.0,109.0,201.0,10.0,154.0,15.0,32.0,47.0,371.0,9.0,6.0,49.0,41.0,5.0,1.0,0.0,0.0,2.0,,3.0,72.0,1.0,1.0,,,10.0,,7.0,9.0,,9.0,18.0,1.0,9.0,,13.0,13.0,3.0,11.0,,,8.0,,3.0,,,,,,,4.0,4.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,4bcpxix0fowl6kkn80q55nllg,G. Tomas,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,3d6tss3gkeqsznmpdxz39t5hw,S. Torman,Goalkeeper,30,1.0,,1.0,3.0,,12.0,2.0,,2.0,30.0,,3.0,,6.0,6.0,,1.0,,1.0,10.0,22.0,,40.0,,,,3.0,,,16.0,,15.0,,,,,13.0,31.0,5.0,48.0,40.0,,,270.0,,,,,16.0,67.0,,53.0,1.0,,14.0,89.0,,14.0,8.0,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,7.0,6.0,,,,6.0,1.0,,,,,,,,,,,,,,,,,31.0,22.0,,,,1.0,3.0,,4.0,,,,,4.0,3.0,1.0,,1.0,1.0,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,8jnmj4fxii9xo32vvgjmioafp,S. Velásquez,Midfielder,10,10.0,9.0,1.0,8.0,34.0,69.0,48.0,24.0,24.0,44.0,3.0,8.0,1.0,6.0,5.0,1.0,38.0,15.0,23.0,10.0,43.0,,153.0,,2.0,1.0,26.0,6.0,5.0,19.0,,35.0,3.0,4.0,11.0,7.0,6.0,134.0,85.0,53.0,131.0,,,362.0,7.0,1.0,3.0,6.0,36.0,156.0,4.0,137.0,,9.0,19.0,227.0,1.0,3.0,19.0,16.0,,1.0,0.0,0.0,1.0,1.0,,,1.0,,,,8.0,1.0,1.0,4.0,,3.0,3.0,1.0,12.0,,3.0,2.0,1.0,3.0,,,2.0,,,,,2.0,,,,1.0,,,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Greenville Triumph SC,61cyx4y7cwhqa0w489q1uvg9g,B. Zakowski,Forward,7,32.0,20.0,12.0,23.0,85.0,115.0,139.0,79.0,60.0,60.0,6.0,23.0,3.0,17.0,16.0,3.0,107.0,59.0,48.0,10.0,55.0,4.0,251.0,,,,61.0,20.0,13.0,41.0,,57.0,10.0,10.0,7.0,10.0,11.0,185.0,124.0,76.0,178.0,15.0,,1129.0,26.0,3.0,11.0,17.0,152.0,257.0,29.0,189.0,24.0,48.0,68.0,507.0,10.0,16.0,87.0,52.0,3.0,1.0,2.0,1.0,6.0,2.0,7.0,3.0,1.0,2.0,1.0,3.0,10.0,1.0,19.0,13.0,,9.0,6.0,3.0,17.0,,28.0,19.0,7.0,9.0,1.0,,14.0,1.0,9.0,,2.0,13.0,,2.0,,11.0,4.0,4.0,5.0,3.0,,,,6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
