liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Los Angeles FC,9bsl9l00l69qc7odmqzez5xp1,D. Bouanga,Forward,99,23.0,18.0,5.0,13.0,2.0,121.0,9.0,,154.0,5.0,34.0,15.0,154.0,97.0,57.0,368.0,74.0,16.0,13.0,2.0,12.0,10.0,2.0,131.0,79.0,52.0,1.0,4.0,17.0,27.0,5.0,354.0,5.0,93.0,21.0,10.0,46.0,152.0,19.0,14.0,20.0,13.0,4.0,5.0,5.0,3.0,24.0,14.0,20.0,289.0,237.0,76.0,288.0,8.0,8.0,3.0,,7.0,1111.0,44.0,6.0,8.0,6.0,27.0,12.0,193.0,374.0,34.0,308.0,16.0,102.0,66.0,652.0,17.0,37.0,17.0,31.0,1.0,8.0,91.0,12.0,58.0,0.0,,5.0,,,,,1.0,,,2.0,6.0,5.0,6.0,,5.0,4.0,2.0,2.0,,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,aybt4s09eeonv6pdk2v9c9v6c,A. Boudri,Midfielder,65,1.0,1.0,,4.0,,24.0,1.0,,20.0,,,1.0,14.0,9.0,5.0,39.0,10.0,1.0,4.0,,,,,13.0,8.0,5.0,,,1.0,10.0,,58.0,1.0,12.0,1.0,,8.0,14.0,1.0,1.0,2.0,,,,,,3.0,1.0,1.0,53.0,42.0,11.0,52.0,,,1.0,,,74.0,6.0,,2.0,1.0,2.0,2.0,14.0,58.0,3.0,53.0,,5.0,5.0,78.0,,,,5.0,,,4.0,1.0,5.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,eypyejxr4xry8cwm51ex77c9h,T. Boyd,Forward,19,6.0,3.0,3.0,12.0,,58.0,3.0,,75.0,,8.0,7.0,61.0,34.0,27.0,163.0,29.0,2.0,12.0,,4.0,4.0,,55.0,31.0,24.0,,2.0,6.0,47.0,1.0,163.0,1.0,38.0,13.0,4.0,17.0,31.0,6.0,4.0,6.0,4.0,3.0,2.0,8.0,6.0,10.0,,5.0,132.0,113.0,29.0,129.0,5.0,3.0,1.0,,2.0,431.0,18.0,1.0,,6.0,9.0,6.0,84.0,165.0,10.0,134.0,8.0,28.0,31.0,288.0,4.0,19.0,15.0,8.0,1.0,2.0,43.0,7.0,29.0,0.0,8.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,7g3h4v00wfqyrkd11oe3x012i,C. Carter,Goalkeeper,31,,,,1.0,,,,,,,,,,,,,11.0,,1.0,,2.0,2.0,,,,,,,,,,7.0,,,,,8.0,3.0,,,,,,,,,,,4.0,4.0,3.0,5.0,4.0,,,,,,60.0,,,,1.0,,,6.0,14.0,,8.0,,,6.0,28.0,,,,,3.0,5.0,5.0,1.0,1.0,0.0,1.0,,,,7.0,3.0,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,7.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,eb5gnc53xeybw4q02lijnamay,M. Choinière,Midfielder,66,8.0,4.0,4.0,14.0,,75.0,2.0,1.0,84.0,2.0,,1.0,53.0,22.0,31.0,103.0,101.0,3.0,14.0,1.0,10.0,8.0,2.0,45.0,18.0,27.0,1.0,11.0,7.0,151.0,,445.0,,30.0,9.0,6.0,28.0,125.0,8.0,3.0,3.0,7.0,4.0,,,,2.0,12.0,7.0,412.0,248.0,171.0,412.0,10.0,10.0,,,4.0,674.0,3.0,1.0,,9.0,6.0,5.0,46.0,452.0,6.0,419.0,20.0,2.0,33.0,548.0,,1.0,1.0,1.0,,6.0,24.0,10.0,27.0,1.0,7.0,,,,,,,,,1.0,2.0,1.0,,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,8,8.0,6.0,2.0,13.0,,113.0,1.0,5.0,164.0,5.0,,2.0,72.0,35.0,37.0,169.0,231.0,5.0,13.0,1.0,12.0,10.0,2.0,64.0,29.0,35.0,,14.0,11.0,179.0,1.0,733.0,1.0,73.0,25.0,17.0,71.0,215.0,12.0,4.0,2.0,10.0,3.0,,2.0,2.0,4.0,16.0,34.0,662.0,437.0,232.0,633.0,11.0,11.0,4.0,,5.0,918.0,9.0,1.0,,4.0,8.0,9.0,101.0,738.0,6.0,667.0,22.0,9.0,71.0,881.0,,3.0,3.0,3.0,3.0,16.0,50.0,24.0,55.0,1.0,3.0,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,6a6mbb6e462y31yyfprw3br3d,J. Ebobisse,Forward,17,4.0,3.0,1.0,6.0,,15.0,1.0,2.0,9.0,,,,14.0,9.0,5.0,23.0,8.0,1.0,6.0,,3.0,3.0,,10.0,6.0,4.0,1.0,1.0,,12.0,3.0,45.0,,2.0,1.0,,2.0,11.0,,,2.0,1.0,1.0,,,,1.0,2.0,1.0,36.0,14.0,23.0,36.0,,,,,,174.0,4.0,,2.0,1.0,2.0,3.0,18.0,46.0,2.0,37.0,,2.0,9.0,75.0,,,,1.0,,1.0,6.0,3.0,8.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,cpmfjroqtibaahb1dr66pl2i1,S. Eustaquio,Midfielder,46,7.0,2.0,5.0,9.0,,80.0,2.0,1.0,86.0,3.0,1.0,1.0,63.0,34.0,29.0,133.0,138.0,5.0,9.0,1.0,9.0,5.0,4.0,56.0,32.0,24.0,,7.0,1.0,147.0,,488.0,1.0,23.0,16.0,11.0,37.0,143.0,2.0,2.0,2.0,7.0,4.0,,1.0,1.0,2.0,14.0,26.0,433.0,255.0,197.0,425.0,7.0,10.0,,,,591.0,10.0,,,11.0,9.0,6.0,75.0,508.0,4.0,451.0,17.0,5.0,57.0,610.0,,3.0,3.0,1.0,6.0,18.0,43.0,17.0,39.0,0.0,2.0,,,,,,,,,2.0,1.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,6mm2h3x9hmyea3bu2wt80uo7o,M. Evans,Midfielder,70,3.0,2.0,1.0,1.0,1.0,6.0,1.0,,3.0,,,,9.0,6.0,3.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,,6.0,4.0,2.0,,1.0,,8.0,,24.0,,2.0,3.0,2.0,4.0,3.0,1.0,,1.0,1.0,1.0,,,,,1.0,,21.0,14.0,7.0,21.0,1.0,1.0,,,,56.0,3.0,,,,1.0,,7.0,24.0,1.0,21.0,2.0,2.0,3.0,38.0,,,,1.0,,,,3.0,3.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Los Angeles FC,84gabnykc01v70413vehqyvah,T. Hasal,Goalkeeper,12,,,,2.0,,,,,,,,,,,,,6.0,,2.0,,3.0,1.0,2.0,,,,,,,3.0,,9.0,,,,,9.0,2.0,,,,2.0,1.0,,,,,,1.0,7.0,1.0,8.0,8.0,,,,,,120.0,,,,1.0,,,2.0,11.0,,9.0,,,2.0,21.0,,,,,2.0,2.0,2.0,,,0.0,,,,,8.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
