liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Miami FC,4kycyoyxmsfs6w1kanr4pjqj8,N. Abrams,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,Midfielder,21,61.0,39.0,672.0,3.0,154.0,102.0,31.0,54.0,1355.0,25.0,44.0,1262.0,5.0,340.0,2716.0,387.0,98.0,4.0,,20.0,40.0,8.0,1416.0,1.0,5.0,245.0,5.0,9.0,95.0,27.0,5.0,214.0,,1.0,34.0,156.0,2.0,49.0,8.0,327.0,31.0,89.0,43.0,,1828.0,20.0,123.0,10.0,56.0,1226.0,123.0,7.0,319.0,36.0,7.0,12.0,186.0,,34.0,55.0,5.0,383.0,1201.0,34.0,591.0,37.0,,217.0,1.0,4.0,10.0,30.0,0.0,0.0,0.0,1.0,,,1.0,,1.0,8.0,,4.0,1.0,,,7.0,,,,,,,,,1.0,,14.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,9480hrpcqzlfmnowbfwtno0r9,L. Antonelli,Defender,3,7.0,24.0,202.0,6.0,45.0,30.0,9.0,5.0,324.0,,3.0,299.0,4.0,34.0,580.0,105.0,10.0,,,3.0,3.0,10.0,344.0,,5.0,26.0,1.0,1.0,8.0,8.0,,48.0,,,8.0,21.0,,10.0,4.0,145.0,22.0,5.0,2.0,,422.0,6.0,6.0,3.0,15.0,272.0,23.0,2.0,24.0,27.0,2.0,,28.0,,8.0,8.0,2.0,70.0,280.0,1.0,97.0,1.0,,28.0,,,10.0,8.0,0.0,0.0,0.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,11mgxgt8kvmipe8kfoia6r2ay,O. Bah,Forward,2,2.0,18.0,146.0,,89.0,82.0,10.0,28.0,391.0,16.0,15.0,309.0,57.0,102.0,968.0,141.0,36.0,16.0,,23.0,7.0,7.0,398.0,4.0,6.0,88.0,3.0,5.0,14.0,13.0,6.0,150.0,,9.0,15.0,48.0,9.0,7.0,,128.0,18.0,40.0,13.0,,632.0,10.0,52.0,9.0,23.0,297.0,71.0,3.0,120.0,12.0,3.0,2.0,62.0,,15.0,23.0,6.0,9.0,302.0,12.0,167.0,10.0,,50.0,4.0,16.0,10.0,10.0,1.0,2.0,1.0,1.0,,3.0,1.0,3.0,4.0,2.0,,5.0,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,4581ukyxidcskytai6xqghfjd,R. Ballard,Midfielder,11,3.0,,56.0,,31.0,34.0,4.0,9.0,147.0,18.0,7.0,122.0,5.0,75.0,393.0,25.0,9.0,5.0,,17.0,5.0,1.0,153.0,1.0,4.0,67.0,3.0,9.0,8.0,4.0,4.0,72.0,,,12.0,39.0,9.0,21.0,,28.0,6.0,28.0,5.0,1.0,264.0,3.0,33.0,3.0,2.0,117.0,25.0,1.0,44.0,5.0,3.0,5.0,18.0,,12.0,4.0,,56.0,116.0,5.0,67.0,1.0,1.0,42.0,1.0,5.0,10.0,4.0,0.0,0.0,0.0,,,,,,,2.0,,8.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,4dw662egycd9yn2e86ae4s7hl,C. Chapman-Page,Defender,4,29.0,42.0,444.0,5.0,102.0,68.0,19.0,8.0,796.0,4.0,26.0,720.0,2.0,158.0,1541.0,141.0,29.0,,,19.0,4.0,12.0,822.0,,6.0,94.0,7.0,5.0,64.0,20.0,2.0,111.0,,,19.0,63.0,2.0,30.0,10.0,328.0,43.0,31.0,10.0,,1014.0,17.0,66.0,13.0,34.0,680.0,59.0,3.0,27.0,40.0,9.0,5.0,63.0,,19.0,19.0,6.0,326.0,694.0,35.0,276.0,10.0,1.0,92.0,,,10.0,17.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,6.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5,83.0,113.0,797.0,14.0,271.0,190.0,38.0,9.0,1444.0,4.0,30.0,1223.0,2.0,215.0,2295.0,409.0,32.0,1.0,,44.0,4.0,46.0,1494.0,1.0,2.0,95.0,9.0,5.0,120.0,25.0,2.0,298.0,,1.0,27.0,56.0,,20.0,32.0,601.0,152.0,39.0,17.0,3.0,1814.0,18.0,76.0,15.0,82.0,1073.0,119.0,7.0,56.0,150.0,5.0,10.0,125.0,,27.0,15.0,6.0,428.0,1188.0,37.0,427.0,14.0,3.0,139.0,1.0,1.0,10.0,26.0,1.0,1.0,1.0,,1.0,2.0,,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,dfyyn9gd8jlfs0krwucne5hbd,P. da Silva,Midfielder,98,4.0,1.0,56.0,,52.0,51.0,4.0,10.0,218.0,32.0,4.0,169.0,13.0,90.0,678.0,71.0,7.0,12.0,2.0,24.0,2.0,5.0,221.0,4.0,5.0,74.0,3.0,7.0,16.0,7.0,9.0,115.0,,,13.0,31.0,17.0,17.0,,53.0,9.0,43.0,5.0,2.0,368.0,6.0,55.0,8.0,16.0,165.0,43.0,1.0,61.0,4.0,,2.0,33.0,2.0,13.0,2.0,5.0,36.0,166.0,12.0,117.0,3.0,2.0,35.0,4.0,15.0,10.0,7.0,0.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,6.0,,,,2.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,83fbcsmeitqsvudkn70f419g4,D. Dowouna,Midfielder,8,1.0,,20.0,,14.0,10.0,2.0,2.0,65.0,3.0,5.0,51.0,,20.0,178.0,20.0,6.0,,,,2.0,2.0,65.0,,1.0,15.0,1.0,,5.0,1.0,,20.0,,,7.0,7.0,,1.0,1.0,18.0,6.0,8.0,2.0,,87.0,1.0,12.0,1.0,4.0,50.0,8.0,,9.0,1.0,1.0,,11.0,,7.0,4.0,,18.0,51.0,4.0,31.0,3.0,,8.0,,,10.0,2.0,0.0,0.0,0.0,,,,,,,,,5.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Miami FC,6brdfx2ztpxkzfsmkq2y0lr6d,S. McFarlane,Defender,17,7.0,20.0,184.0,4.0,107.0,140.0,15.0,18.0,426.0,31.0,7.0,333.0,77.0,109.0,1204.0,7.0,21.0,49.0,5.0,25.0,6.0,10.0,440.0,16.0,7.0,94.0,1.0,10.0,15.0,19.0,13.0,236.0,,22.0,19.0,42.0,23.0,12.0,2.0,157.0,34.0,52.0,9.0,3.0,787.0,18.0,60.0,3.0,23.0,287.0,73.0,1.0,83.0,46.0,2.0,13.0,71.0,10.0,19.0,12.0,2.0,193.0,320.0,8.0,169.0,5.0,4.0,49.0,20.0,56.0,10.0,15.0,0.0,0.0,0.0,,,,1.0,,2.0,6.0,,4.0,,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
