liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Toronto FC II,7e4doqzolxn7u9s2txuyclejt,A. Daniels,Midfielder,55,5.0,873.0,4.0,2.0,358.0,74.0,180.0,2.0,9.0,6.0,3.0,6.0,106.0,151.0,11.0,45.0,376.0,3.0,297.0,12.0,54.0,124.0,9.0,51.0,,55.0,9.0,14.0,18.0,503.0,16.0,,45.0,96.0,10.0,33.0,25.0,10.0,3.0,57.0,3.0,15.0,15.0,16.0,18.0,82.0,309.0,322.0,12.0,1.0,9.0,24.0,2.0,3.0,27.0,,7.0,7.0,,,9.0,,5.0,3.0,6.0,8.0,,6.0,,,8.0,3.0,1.0,6.0,,,,,1.0,2.0,4.0,5.0,13.0,,,8.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,18,,90.0,,,42.0,4.0,19.0,,3.0,1.0,,1.0,16.0,13.0,2.0,8.0,43.0,3.0,30.0,,11.0,15.0,2.0,9.0,,7.0,1.0,1.0,2.0,55.0,1.0,,11.0,17.0,10.0,5.0,2.0,1.0,,14.0,,,,1.0,8.0,7.0,31.0,32.0,3.0,1.0,2.0,9.0,,1.0,3.0,,,,,,,,2.0,,,2.0,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,b85kvm2pi89rptxgwwg8wd9ex,A. Dias,Defender,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,13wkddshf1c9zrygeg7r3s6w9,J. Dunn,Defender,52,1.0,1088.0,28.0,5.0,530.0,35.0,166.0,15.0,32.0,5.0,2.0,16.0,129.0,285.0,28.0,61.0,544.0,10.0,421.0,15.0,93.0,52.0,,58.0,7.0,58.0,12.0,11.0,36.0,743.0,13.0,15.0,77.0,279.0,10.0,63.0,30.0,10.0,4.0,110.0,46.0,17.0,1.0,13.0,31.0,178.0,437.0,451.0,33.0,3.0,24.0,47.0,4.0,13.0,46.0,,1.0,,,,,2.0,,,8.0,1.0,1.0,,1.0,4.0,3.0,1.0,,17.0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,5fm5vmyupv3kyu78vsvxvo1k9,L. Eckenrode,Defender,35,,385.0,6.0,1.0,194.0,18.0,55.0,7.0,13.0,2.0,,5.0,41.0,112.0,11.0,20.0,200.0,5.0,157.0,10.0,33.0,51.0,,22.0,4.0,16.0,6.0,4.0,11.0,266.0,7.0,1.0,25.0,111.0,10.0,19.0,10.0,7.0,,31.0,12.0,10.0,,7.0,7.0,20.0,162.0,167.0,6.0,,6.0,12.0,5.0,18.0,18.0,,1.0,1.0,,,,1.0,,5.0,,1.0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,
USA_USL_Championship,2017,Toronto FC II,817ltkyap93lk4mew1u7p8xk9,R. Edwards,Midfielder,44,3.0,90.0,7.0,,27.0,4.0,15.0,,3.0,1.0,,2.0,25.0,10.0,1.0,2.0,30.0,2.0,21.0,,5.0,15.0,,7.0,2.0,7.0,1.0,1.0,1.0,76.0,1.0,,18.0,11.0,10.0,7.0,4.0,2.0,5.0,21.0,2.0,,3.0,1.0,12.0,,23.0,25.0,3.0,1.0,1.0,14.0,,7.0,6.0,,,,,,,,,,3.0,1.0,,,,,7.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,1l6i2bcz1rgvkgo3dtxe9yrjd,T. Endoh,Midfielder,46,18.0,1157.0,8.0,,499.0,141.0,316.0,3.0,15.0,8.0,2.0,4.0,187.0,175.0,7.0,60.0,525.0,6.0,414.0,15.0,75.0,111.0,35.0,125.0,,89.0,13.0,14.0,14.0,783.0,14.0,2.0,68.0,135.0,10.0,42.0,36.0,26.0,6.0,76.0,6.0,17.0,64.0,14.0,30.0,138.0,430.0,450.0,8.0,3.0,5.0,34.0,2.0,11.0,38.0,,1.0,14.0,3.0,3.0,41.0,,8.0,3.0,6.0,16.0,,3.0,,3.0,25.0,8.0,11.0,4.0,1.0,1.0,3.0,1.0,1.0,,17.0,22.0,61.0,,,34.0,2.0,,2.0,,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,cefejvf3fekx46dfyybecffmx,B. Engbers,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,5y8srw7hc5nlu0efcq710if3d,L. Fraser,Midfielder,63,6.0,1576.0,1.0,2.0,988.0,124.0,397.0,8.0,45.0,19.0,8.0,12.0,205.0,491.0,42.0,110.0,1041.0,26.0,757.0,26.0,155.0,332.0,12.0,124.0,,113.0,17.0,27.0,37.0,1282.0,20.0,13.0,129.0,301.0,10.0,89.0,129.0,17.0,6.0,160.0,40.0,34.0,6.0,20.0,59.0,284.0,834.0,886.0,31.0,4.0,35.0,71.0,7.0,26.0,70.0,,3.0,7.0,,,2.0,6.0,5.0,1.0,13.0,5.0,,3.0,,17.0,5.0,,2.0,19.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2017,Toronto FC II,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,Forward,22,3.0,733.0,1.0,1.0,180.0,67.0,111.0,1.0,4.0,2.0,1.0,17.0,91.0,45.0,2.0,27.0,187.0,13.0,143.0,9.0,31.0,43.0,5.0,30.0,1.0,17.0,8.0,4.0,4.0,309.0,9.0,,48.0,24.0,10.0,18.0,13.0,9.0,6.0,70.0,2.0,10.0,3.0,9.0,35.0,53.0,149.0,156.0,22.0,2.0,2.0,52.0,,1.0,13.0,,1.0,19.0,5.0,2.0,,1.0,15.0,2.0,2.0,29.0,1.0,6.0,,3.0,48.0,14.0,,5.0,1.0,2.0,5.0,3.0,,3.0,8.0,,,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,26vqrxpxgfamc65cjpvkavr2t,J. Hernández,Defender,12,,45.0,,1.0,13.0,1.0,3.0,,,1.0,,,2.0,8.0,2.0,2.0,13.0,,10.0,3.0,2.0,,,,,1.0,1.0,1.0,2.0,17.0,1.0,,2.0,6.0,10.0,4.0,1.0,,,4.0,,3.0,,1.0,,6.0,11.0,11.0,2.0,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,64,8.0,1531.0,,,243.0,97.0,134.0,,4.0,7.0,4.0,22.0,194.0,73.0,8.0,61.0,270.0,10.0,203.0,26.0,65.0,72.0,15.0,62.0,1.0,36.0,17.0,13.0,11.0,507.0,22.0,1.0,106.0,46.0,10.0,41.0,2.0,16.0,15.0,130.0,10.0,30.0,8.0,22.0,67.0,55.0,178.0,205.0,24.0,3.0,6.0,89.0,2.0,2.0,39.0,,5.0,22.0,7.0,5.0,2.0,,11.0,5.0,15.0,26.0,,8.0,,3.0,61.0,15.0,2.0,2.0,1.0,1.0,6.0,5.0,,7.0,10.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,5px5jugfz3nh9uu6cdem1xhpl,B. James,Midfielder,36,6.0,2170.0,11.0,2.0,1278.0,170.0,543.0,18.0,62.0,11.0,5.0,19.0,308.0,570.0,49.0,165.0,1334.0,21.0,1011.0,36.0,227.0,383.0,14.0,193.0,2.0,150.0,25.0,26.0,53.0,1647.0,28.0,5.0,153.0,371.0,10.0,109.0,96.0,25.0,8.0,188.0,33.0,41.0,19.0,28.0,60.0,410.0,1056.0,1107.0,35.0,7.0,34.0,79.0,15.0,42.0,93.0,,3.0,23.0,,,6.0,4.0,9.0,6.0,19.0,13.0,,6.0,,15.0,2.0,4.0,2.0,16.0,,,,1.0,2.0,1.0,5.0,4.0,14.0,,,9.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,8z7857348ccjble29z5i803c9,R. John,Forward,51,1.0,404.0,3.0,,60.0,24.0,34.0,,1.0,5.0,1.0,12.0,61.0,12.0,1.0,19.0,66.0,3.0,44.0,7.0,20.0,19.0,4.0,19.0,,10.0,3.0,7.0,2.0,145.0,10.0,,36.0,11.0,10.0,22.0,2.0,10.0,6.0,55.0,2.0,8.0,1.0,10.0,21.0,12.0,40.0,46.0,19.0,,1.0,33.0,,,15.0,,7.0,2.0,,,,,7.0,2.0,5.0,9.0,,,,,24.0,2.0,,7.0,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,7x150gl6osjwn2t4y7ra5kxqt,M. Johnson,Midfielder,56,3.0,1000.0,1.0,,271.0,76.0,130.0,4.0,9.0,8.0,2.0,8.0,149.0,87.0,20.0,45.0,271.0,10.0,204.0,16.0,54.0,76.0,7.0,38.0,1.0,56.0,11.0,12.0,19.0,502.0,19.0,,132.0,62.0,10.0,79.0,13.0,30.0,16.0,142.0,2.0,18.0,3.0,19.0,55.0,57.0,217.0,217.0,10.0,,15.0,63.0,5.0,9.0,77.0,,8.0,7.0,1.0,1.0,,,11.0,8.0,29.0,18.0,,6.0,,2.0,26.0,7.0,,2.0,3.0,,1.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,d63omwkan7ur4x8w8pk37kvs9,J. McCrary,Midfielder,46,55.0,1756.0,106.0,2.0,616.0,159.0,299.0,15.0,34.0,22.0,3.0,18.0,297.0,195.0,38.0,112.0,624.0,34.0,465.0,25.0,146.0,20.0,19.0,164.0,19.0,89.0,19.0,47.0,38.0,1100.0,26.0,5.0,160.0,232.0,10.0,93.0,13.0,34.0,16.0,194.0,29.0,28.0,56.0,26.0,83.0,213.0,470.0,478.0,34.0,3.0,28.0,101.0,10.0,27.0,77.0,,7.0,4.0,,,16.0,4.0,6.0,6.0,7.0,7.0,,5.0,,15.0,29.0,1.0,16.0,16.0,1.0,,,,1.0,3.0,21.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,5,17.0,554.0,25.0,2.0,207.0,29.0,98.0,5.0,14.0,1.0,2.0,2.0,91.0,73.0,6.0,35.0,213.0,5.0,153.0,9.0,49.0,81.0,7.0,52.0,4.0,25.0,7.0,9.0,14.0,339.0,7.0,4.0,38.0,99.0,10.0,17.0,11.0,8.0,4.0,44.0,14.0,11.0,17.0,7.0,25.0,4.0,160.0,164.0,6.0,,5.0,27.0,1.0,8.0,13.0,,,1.0,1.0,,7.0,,,3.0,,1.0,,,,4.0,3.0,1.0,7.0,4.0,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,6ahu72g0u39bxbjiz7ggefai1,N. Okello,Midfielder,59,,19.0,,,11.0,1.0,4.0,,,,,2.0,1.0,6.0,,1.0,11.0,,9.0,1.0,1.0,1.0,,1.0,,,,,,14.0,1.0,,,6.0,10.0,2.0,1.0,,,4.0,2.0,1.0,,1.0,,3.0,10.0,10.0,4.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,bhufs7452rschtaytf0sf9889,B. Onkony,Defender,77,3.0,1040.0,24.0,13.0,450.0,38.0,141.0,19.0,39.0,8.0,3.0,8.0,115.0,235.0,26.0,48.0,462.0,20.0,333.0,20.0,87.0,147.0,2.0,57.0,12.0,55.0,10.0,13.0,33.0,643.0,20.0,9.0,62.0,221.0,10.0,51.0,42.0,9.0,,82.0,33.0,23.0,3.0,20.0,23.0,56.0,364.0,375.0,20.0,1.0,20.0,31.0,6.0,28.0,39.0,,10.0,,,,1.0,4.0,3.0,4.0,4.0,3.0,1.0,,,9.0,2.0,,1.0,12.0,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,3v3qdec0lwwc8two552gavzs9,A. Osorio,Defender,58,10.0,467.0,36.0,1.0,170.0,49.0,49.0,6.0,12.0,3.0,,3.0,72.0,89.0,12.0,29.0,174.0,5.0,128.0,9.0,41.0,58.0,8.0,36.0,5.0,27.0,6.0,4.0,15.0,293.0,7.0,1.0,33.0,58.0,10.0,20.0,5.0,4.0,4.0,38.0,12.0,9.0,10.0,7.0,15.0,9.0,129.0,133.0,5.0,1.0,9.0,18.0,3.0,6.0,18.0,1.0,1.0,,,,5.0,1.0,,3.0,2.0,,1.0,,,3.0,1.0,,5.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,bkqlt4f6vj3odgpbpm500gyxh,M. Pais,Goalkeeper,40,,1170.0,,36.0,134.0,,54.0,64.0,141.0,,4.0,,153.0,138.0,1.0,6.0,339.0,,99.0,22.0,147.0,35.0,,97.0,,143.0,13.0,,50.0,506.0,13.0,,3.0,266.0,10.0,9.0,93.0,4.0,,9.0,17.0,26.0,,13.0,,38.0,86.0,192.0,6.0,3.0,1.0,,,,3.0,157.0,,,,,,,,,,,,,,,1.0,,,6.0,,,,,,,,,,,,,,,,44.0,,3.0,1.0,9.0,15.0,15.0,29.0,,50.0,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Toronto FC II,7oe4cjbmsaxg0w0u3pz2d70t1,L. Pereira,Midfielder,88,,328.0,,1.0,181.0,25.0,76.0,1.0,8.0,5.0,1.0,4.0,48.0,81.0,9.0,28.0,192.0,3.0,142.0,3.0,36.0,49.0,1.0,26.0,,34.0,4.0,9.0,11.0,246.0,4.0,1.0,25.0,62.0,10.0,19.0,14.0,5.0,1.0,35.0,5.0,4.0,1.0,4.0,12.0,56.0,145.0,156.0,10.0,,6.0,16.0,3.0,9.0,13.0,,,2.0,,,1.0,1.0,1.0,2.0,,4.0,,1.0,,1.0,3.0,3.0,,6.0,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
