liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,South Georgia Tormenta FC,1sfantwehdab3hpl2xmjhv0q2,Y. Amankwa,Midfielder,17,119.0,1.0,4.0,,,17.0,1.0,12.0,10.0,,,,,,,3.0,14.0,4.0,1.0,5.0,,19.0,1.0,3.0,1.0,14.0,,,5.0,3.0,,5.0,,4.0,1.0,1.0,,34.0,5.0,,,6.0,3.0,4.0,10.0,3.0,,,1.0,,,9.0,,,5.0,,3.0,1.0,,,12.0,14.0,3.0,,1.0,6.0,,,3.0,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,35tm2y83fcb7sa5rc4phzh08a,C. Antley,Defender,3,2384.0,131.0,1.0,6.0,6.0,1100.0,23.0,118.0,331.0,31.0,5.0,76.0,9.0,10.0,3.0,36.0,436.0,545.0,52.0,175.0,3.0,1124.0,1.0,48.0,68.0,770.0,28.0,24.0,251.0,162.0,28.0,212.0,10.0,201.0,26.0,38.0,72.0,1789.0,27.0,16.0,2.0,275.0,404.0,65.0,10.0,208.0,14.0,103.0,33.0,59.0,37.0,370.0,46.0,31.0,27.0,1.0,126.0,440.0,,4.0,852.0,873.0,95.0,8.0,40.0,162.0,12.0,49.0,149.0,33.0,10.0,4.0,4.0,3.0,,23.0,,2.0,,3.0,1.0,33.0,,4.0,5.0,,,6.0,,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,b9v0hdfjiig8jygeibd035sh6,J. Arslan,Midfielder,21,1117.0,48.0,14.0,2.0,2.0,291.0,7.0,78.0,105.0,18.0,3.0,28.0,5.0,3.0,2.0,16.0,130.0,121.0,19.0,48.0,1.0,299.0,3.0,23.0,3.0,218.0,12.0,7.0,76.0,47.0,4.0,48.0,3.0,29.0,10.0,17.0,31.0,516.0,24.0,10.0,2.0,96.0,99.0,20.0,10.0,57.0,4.0,5.0,25.0,10.0,10.0,122.0,6.0,14.0,24.0,,49.0,75.0,,2.0,215.0,223.0,26.0,1.0,14.0,65.0,5.0,13.0,47.0,3.0,9.0,1.0,1.0,3.0,,12.0,,,,3.0,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,1obodv132w5wxq4nb008ty06i,Lucas Coutinho,Midfielder,22,1090.0,1.0,3.0,1.0,3.0,407.0,5.0,104.0,251.0,4.0,1.0,9.0,9.0,7.0,2.0,17.0,150.0,85.0,23.0,73.0,,417.0,7.0,23.0,28.0,327.0,7.0,14.0,82.0,118.0,21.0,80.0,4.0,36.0,13.0,15.0,11.0,607.0,16.0,14.0,,128.0,111.0,41.0,10.0,67.0,7.0,8.0,11.0,5.0,6.0,150.0,3.0,9.0,16.0,,66.0,84.0,,3.0,327.0,335.0,22.0,1.0,16.0,83.0,7.0,3.0,62.0,4.0,1.0,11.0,1.0,1.0,1.0,1.0,7.0,,1.0,,2.0,9.0,4.0,2.0,2.0,,1.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,64vkfuy21e6ofdw5udiawq7vu,R. De Loach,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,cdxll6raw2dtzluwfc1q31cve,T. DeLoach,Midfielder,0,8.0,,1.0,,,2.0,,1.0,,,,,,,,,1.0,2.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,6.0,1.0,,,4.0,,,10.0,3.0,,,1.0,,,4.0,,,1.0,,1.0,1.0,,,2.0,2.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,dv155f8jlvq8frvhjcokboiy1,C. Dennis,Midfielder,11,2186.0,51.0,2.0,3.0,3.0,886.0,26.0,234.0,456.0,11.0,7.0,41.0,16.0,19.0,3.0,45.0,441.0,287.0,56.0,178.0,2.0,930.0,12.0,38.0,49.0,670.0,24.0,30.0,219.0,179.0,49.0,270.0,16.0,123.0,25.0,50.0,36.0,1568.0,27.0,22.0,1.0,319.0,254.0,61.0,10.0,238.0,11.0,41.0,78.0,56.0,31.0,420.0,18.0,27.0,27.0,,137.0,263.0,,3.0,676.0,711.0,101.0,5.0,33.0,182.0,23.0,12.0,182.0,42.0,7.0,18.0,1.0,32.0,18.0,3.0,58.0,,3.0,8.0,2.0,87.0,35.0,1.0,3.0,,4.0,4.0,,5.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,5fm5vmyupv3kyu78vsvxvo1k9,L. Eckenrode,Defender,4,360.0,,,2.0,1.0,123.0,,6.0,10.0,7.0,2.0,11.0,1.0,,1.0,4.0,22.0,92.0,2.0,11.0,,124.0,,8.0,,96.0,1.0,1.0,22.0,31.0,,12.0,,11.0,4.0,1.0,10.0,153.0,4.0,3.0,1.0,11.0,40.0,2.0,10.0,13.0,1.0,6.0,2.0,9.0,,24.0,12.0,2.0,4.0,1.0,7.0,47.0,,1.0,102.0,102.0,13.0,2.0,,11.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,9ez608cc60g314q118twqnqzu,R. Gomez,Midfielder,6,2411.0,12.0,,4.0,,1575.0,1.0,216.0,629.0,22.0,5.0,102.0,17.0,3.0,4.0,14.0,273.0,797.0,42.0,112.0,3.0,1640.0,2.0,53.0,21.0,1285.0,30.0,4.0,214.0,442.0,14.0,167.0,2.0,183.0,27.0,38.0,48.0,1893.0,27.0,28.0,5.0,204.0,561.0,1.0,10.0,95.0,1.0,141.0,15.0,19.0,8.0,237.0,11.0,34.0,27.0,,128.0,421.0,,,1370.0,1426.0,33.0,7.0,26.0,142.0,16.0,22.0,76.0,1.0,,6.0,,,,2.0,,,,,,1.0,,3.0,1.0,,,1.0,,9.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,South Georgia Tormenta FC,br7dryozoj38rtwgsivzi6mdx,C. Hellmann,Forward,23,307.0,,2.0,,1.0,136.0,2.0,44.0,74.0,2.0,,4.0,4.0,3.0,1.0,10.0,48.0,41.0,2.0,26.0,,142.0,1.0,3.0,3.0,111.0,4.0,7.0,30.0,25.0,,28.0,2.0,15.0,3.0,7.0,6.0,196.0,5.0,2.0,,23.0,31.0,14.0,10.0,13.0,4.0,1.0,3.0,5.0,2.0,38.0,,5.0,5.0,,15.0,42.0,,1.0,106.0,112.0,15.0,,1.0,25.0,1.0,2.0,8.0,2.0,,5.0,,3.0,,,1.0,,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
