liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Charleston Battery,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,Defender,22,27.0,27.0,10.0,5.0,1942.0,1.0,64.0,25.0,39.0,,88.0,26.0,401.0,,3.0,120.0,41.0,79.0,18.0,497.0,3.0,,23.0,18.0,5.0,56.0,16.0,40.0,10.0,4.0,285.0,1407.0,5.0,227.0,15.0,7.0,90.0,624.0,6.0,22.0,2.0,,,,3.0,123.0,1254.0,375.0,961.0,1213.0,8.0,14.0,2.0,6.0,2.0,,,141.0,10.0,16.0,171.0,1494.0,8.0,1336.0,22.0,8.0,158.0,1782.0,,1.0,1.0,,39.0,94.0,105.0,54.0,64.0,1.0,6.0,1.0,,1.0,1.0,,2.0,5.0,1.0,1.0,1.0,0.0,1.0,,1.0,,,,,,,,,,,59.0,,59.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,14oq6mvlh5e51d9y20nbpok4p,C. Allan,Midfielder,4,16.0,16.0,10.0,6.0,847.0,0.0,13.0,9.0,4.0,1.0,61.0,4.0,114.0,1.0,1.0,68.0,27.0,41.0,,85.0,5.0,1.0,9.0,8.0,1.0,55.0,18.0,37.0,9.0,5.0,99.0,362.0,1.0,41.0,11.0,4.0,40.0,122.0,1.0,10.0,7.0,,2.0,2.0,6.0,13.0,328.0,153.0,182.0,320.0,11.0,13.0,,2.0,4.0,3.0,,14.0,7.0,7.0,50.0,367.0,1.0,333.0,24.0,6.0,34.0,480.0,,7.0,7.0,1.0,3.0,9.0,33.0,8.0,25.0,1.0,,,,,,,,1.0,,,,,3.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,ani26vxlo22iw1u9oexptml05,L. Archer,Defender,5,23.0,23.0,10.0,6.0,1635.0,0.0,45.0,11.0,34.0,,66.0,13.0,229.0,,2.0,103.0,31.0,72.0,12.0,316.0,6.0,1.0,16.0,10.0,6.0,58.0,20.0,38.0,14.0,2.0,360.0,1040.0,1.0,123.0,14.0,7.0,53.0,345.0,4.0,17.0,5.0,,,,,65.0,957.0,226.0,777.0,938.0,7.0,6.0,3.0,3.0,1.0,,1.0,98.0,19.0,25.0,98.0,1087.0,6.0,1003.0,13.0,9.0,84.0,1304.0,,1.0,1.0,,21.0,47.0,59.0,26.0,37.0,4.0,4.0,,,,,,2.0,10.0,,,,,,,,,,,,,,,,,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,Defender,7,25.0,25.0,10.0,3.0,1828.0,0.0,30.0,16.0,14.0,2.0,203.0,5.0,263.0,,9.0,147.0,53.0,94.0,123.0,319.0,10.0,2.0,21.0,17.0,4.0,117.0,37.0,80.0,17.0,11.0,227.0,916.0,4.0,137.0,18.0,8.0,92.0,195.0,5.0,22.0,13.0,,10.0,10.0,11.0,72.0,772.0,352.0,457.0,727.0,10.0,33.0,11.0,135.0,11.0,3.0,2.0,31.0,17.0,26.0,223.0,944.0,7.0,799.0,43.0,17.0,145.0,1347.0,,30.0,30.0,5.0,32.0,62.0,130.0,45.0,83.0,3.0,4.0,,,,,1.0,2.0,7.0,1.0,,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,5t1wvh34lm993otbc3469uzxm,J. Conway,Forward,36,6.0,6.0,10.0,6.0,22.0,0.0,9.0,7.0,2.0,,2.0,,2.0,,,16.0,13.0,3.0,,,,,,,,7.0,6.0,1.0,,1.0,3.0,10.0,,,,,1.0,5.0,,,,,,,,,5.0,5.0,,5.0,,1.0,,,3.0,,,1.0,3.0,,10.0,10.0,,5.0,1.0,1.0,5.0,19.0,,,,1.0,,,3.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,aur71sievd8d2fnrumu3xf6c,N. Dossantos,Defender,62,29.0,29.0,10.0,12.0,1697.0,0.0,59.0,17.0,42.0,1.0,172.0,4.0,224.0,,3.0,151.0,56.0,95.0,35.0,289.0,15.0,1.0,23.0,18.0,5.0,92.0,39.0,53.0,14.0,8.0,32.0,752.0,3.0,115.0,28.0,16.0,60.0,285.0,4.0,17.0,5.0,,3.0,3.0,9.0,23.0,632.0,261.0,400.0,635.0,4.0,21.0,31.0,94.0,9.0,3.0,,71.0,21.0,20.0,195.0,778.0,5.0,658.0,25.0,18.0,120.0,1144.0,,18.0,18.0,3.0,27.0,49.0,105.0,33.0,71.0,4.0,5.0,1.0,,1.0,1.0,2.0,1.0,7.0,,1.0,1.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Charleston Battery,eur2vbdzfmcxyfathakjghyqc,J. Drack,Defender,23,4.0,4.0,10.0,4.0,19.0,0.0,2.0,1.0,1.0,,6.0,,5.0,,,5.0,2.0,3.0,,6.0,,,1.0,1.0,,3.0,1.0,2.0,,,,14.0,,2.0,,,1.0,2.0,,,,,1.0,1.0,1.0,,11.0,6.0,6.0,11.0,,,,3.0,,,,,,1.0,4.0,14.0,,11.0,,,3.0,22.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,Defender,34,12.0,12.0,10.0,6.0,584.0,0.0,23.0,10.0,13.0,,19.0,3.0,94.0,,,44.0,17.0,27.0,1.0,130.0,2.0,,5.0,5.0,,21.0,7.0,14.0,2.0,,138.0,346.0,,50.0,10.0,5.0,11.0,66.0,,6.0,,,,,1.0,21.0,294.0,77.0,222.0,278.0,,8.0,,,2.0,,,41.0,5.0,5.0,58.0,353.0,,299.0,8.0,1.0,54.0,430.0,,,,1.0,21.0,32.0,35.0,19.0,22.0,1.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,5htuxrszecd448kld1yguwpas,C. Garner,Goalkeeper,1,2.0,2.0,10.0,,180.0,0.0,1.0,1.0,,,,,8.0,,,1.0,1.0,,,28.0,,,3.0,3.0,,,,,,,10.0,36.0,1.0,2.0,,,12.0,12.0,,2.0,,,,,,9.0,32.0,5.0,37.0,33.0,,,,,,,,1.0,,,9.0,50.0,,42.0,,,8.0,62.0,,,,,6.0,8.0,6.0,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,14.0,1.0,7.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Charleston Battery,94zkjopy373mgso15ljxmhd04,N. Houssou,Midfielder,91,30.0,30.0,10.0,1.0,2396.0,2.0,21.0,11.0,10.0,,258.0,4.0,364.0,,4.0,250.0,101.0,149.0,99.0,365.0,25.0,,28.0,21.0,7.0,229.0,90.0,139.0,31.0,19.0,369.0,1290.0,5.0,152.0,43.0,19.0,162.0,315.0,11.0,29.0,12.0,,2.0,2.0,17.0,75.0,1134.0,487.0,666.0,1076.0,24.0,46.0,15.0,65.0,34.0,4.0,,30.0,44.0,52.0,265.0,1307.0,18.0,1151.0,70.0,22.0,156.0,1781.0,,21.0,21.0,11.0,19.0,50.0,132.0,45.0,106.0,12.0,5.0,4.0,4.0,3.0,,5.0,7.0,7.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,,,4.0,,,4.0,17.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,,,,,,
