liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,b56uljjxvc38qpkpuaknbzt1x,K. Galván,Defender,6,76.0,7.0,13.0,6.0,1.0,7.0,,,11.0,7.0,1.0,2.0,15.0,1.0,1.0,,13.0,1.0,2.0,,3.0,,2.0,,1.0,1.0,2.0,43.0,,1.0,1.0,7.0,6.0,10.0,4.0,,2.0,1.0,10.0,3.0,1.0,2.0,1.0,,,4.0,,11.0,13.0,3.0,,,1.0,6.0,,2.0,3.0,,1.0,,,2.0,,1.0,,1.0,2.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,cekgs1e2bksgxu7c8tzzwcij9,A. Machado,Defender,13,90.0,,39.0,1.0,,9.0,,2.0,7.0,28.0,2.0,2.0,41.0,,2.0,,32.0,1.0,4.0,,4.0,,3.0,2.0,1.0,,1.0,55.0,,1.0,,7.0,14.0,10.0,5.0,5.0,3.0,,7.0,3.0,1.0,,1.0,,,2.0,22.0,35.0,37.0,,,,1.0,2.0,1.0,1.0,5.0,1.0,,,1.0,,1.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,do0vmoepm1s7cngyv6k7zndud,L. Mejía,Goalkeeper,1,270.0,,35.0,,,9.0,9.0,21.0,22.0,36.0,,,66.0,,,,30.0,3.0,21.0,,11.0,,17.0,20.0,3.0,,4.0,82.0,,3.0,,1.0,39.0,10.0,1.0,15.0,1.0,,1.0,4.0,3.0,,3.0,,,,16.0,26.0,45.0,,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,4.0,19.0,1.0,1.0,,3.0,4.0,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,1.0,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,38wxu35uukjei8bvlsa29r5cl,O. Mosquera,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,b3vvxolwxcukqk76hb4scvh79,A. Murillo,Defender,23,284.0,28.0,133.0,23.0,1.0,66.0,1.0,8.0,59.0,36.0,6.0,25.0,134.0,,6.0,3.0,93.0,3.0,33.0,,8.0,,31.0,17.0,3.0,6.0,7.0,210.0,,4.0,,26.0,61.0,10.0,18.0,8.0,5.0,4.0,35.0,1.0,3.0,5.0,4.0,,1.0,12.0,42.0,100.0,101.0,9.0,1.0,1.0,6.0,17.0,,,14.0,2.0,,,1.0,5.0,2.0,1.0,7.0,3.0,5.0,1.0,,11.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,by6zj4zqfihhi1kfs8bh1x9sl,F. Palacios,Defender,2,90.0,3.0,27.0,7.0,1.0,13.0,,2.0,7.0,10.0,2.0,3.0,27.0,,1.0,,19.0,1.0,5.0,,3.0,1.0,4.0,3.0,1.0,1.0,1.0,42.0,,1.0,,4.0,15.0,10.0,4.0,3.0,,2.0,8.0,4.0,1.0,,1.0,,,2.0,2.0,22.0,22.0,4.0,,,2.0,4.0,,1.0,2.0,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,aus69tybwri2wicvlvhxsk4ph,V. Pimentel,Midfielder,14,13.0,,11.0,4.0,,9.0,,,4.0,,,2.0,11.0,,2.0,,9.0,1.0,2.0,,3.0,,2.0,,,,,16.0,,2.0,,2.0,,10.0,1.0,,,1.0,4.0,1.0,1.0,,2.0,,,2.0,4.0,9.0,9.0,2.0,,,,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,cwn6jyj57ctiprxs363fn4edx,A. Quintero,Midfielder,19,263.0,,122.0,21.0,1.0,79.0,1.0,1.0,36.0,22.0,3.0,21.0,122.0,2.0,2.0,1.0,96.0,3.0,22.0,,30.0,7.0,22.0,15.0,3.0,4.0,5.0,162.0,,3.0,,17.0,35.0,10.0,10.0,4.0,6.0,,18.0,,3.0,5.0,3.0,,1.0,7.0,36.0,100.0,100.0,1.0,,1.0,3.0,8.0,,3.0,10.0,,,2.0,,1.0,,1.0,6.0,3.0,5.0,2.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,eika2197gwlmjq70xdvisoe09,J. Rodríguez,Midfielder,7,112.0,,35.0,7.0,,15.0,4.0,5.0,15.0,9.0,5.0,6.0,35.0,,1.0,,23.0,2.0,11.0,,7.0,,8.0,10.0,1.0,2.0,4.0,52.0,,2.0,,9.0,16.0,10.0,9.0,1.0,3.0,2.0,15.0,,2.0,1.0,2.0,,,2.0,5.0,24.0,24.0,6.0,,,4.0,6.0,1.0,,7.0,1.0,,,,4.0,,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,2pj156tl1p1pz0sfkmgtscxjp,M. Sánchez,Midfielder,8,90.0,,25.0,5.0,,9.0,,1.0,6.0,12.0,2.0,3.0,25.0,,2.0,,20.0,1.0,4.0,,8.0,1.0,4.0,5.0,1.0,1.0,1.0,30.0,,1.0,,6.0,8.0,10.0,2.0,1.0,,,6.0,1.0,1.0,1.0,1.0,,,4.0,4.0,21.0,21.0,,,,2.0,4.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,9ztaodgpu7cjkqg1x9uhietw5,G. Torres,Forward,9,230.0,,51.0,16.0,,33.0,,1.0,25.0,9.0,3.0,11.0,54.0,3.0,7.0,1.0,42.0,2.0,12.0,,13.0,2.0,10.0,8.0,3.0,4.0,2.0,81.0,,4.0,,20.0,12.0,10.0,11.0,,5.0,2.0,27.0,,2.0,,4.0,,1.0,11.0,13.0,39.0,42.0,7.0,,1.0,3.0,16.0,,,9.0,,,2.0,1.0,5.0,3.0,3.0,4.0,1.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,e68y57cy5thgxyun2m3gc4set,R. Torres,Defender,5,270.0,,145.0,9.0,,41.0,8.0,22.0,40.0,73.0,2.0,14.0,150.0,,2.0,,105.0,3.0,36.0,,15.0,,26.0,14.0,3.0,,10.0,174.0,,3.0,3.0,4.0,84.0,10.0,8.0,9.0,1.0,6.0,13.0,7.0,3.0,,3.0,,,2.0,42.0,110.0,114.0,9.0,1.0,,1.0,5.0,1.0,3.0,2.0,2.0,,,1.0,3.0,2.0,2.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,4djf4lkkaokftrddnw9i022qy,E. Walker,Midfielder,20,12.0,,8.0,2.0,,3.0,,,1.0,4.0,,1.0,8.0,,,,7.0,,1.0,,4.0,,1.0,,,,,10.0,,1.0,,,1.0,10.0,,,,,,1.0,,,1.0,,,,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
