liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Houston Dynamo FC,824vros32oq1ufkbws8aiu0a,I. Aliyu,Forward,24,2.0,35.0,14.0,10.0,56.0,17.0,2.0,2.0,1.0,12.0,9.0,1.0,26.0,90.0,8.0,12.0,1.0,1.0,,,,76.0,52.0,24.0,73.0,4.0,210.0,,20.0,90.0,1.0,76.0,8.0,14.0,117.0,4.0,,,13.0,5.0,14.0,0.0,2.0,1.0,1.0,3.0,4.0,,,4.0,2.0,2.0,1.0,,3.0,1.0,4.0,2.0,1.0,5.0,1.0,,,,,,,4.0,,,,1.0,3.0,1.0,,,1.0,4.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,2h6kgjpj0jaipdcpq095yrqhh,Antônio Carlos,Defender,3,2.0,4.0,7.0,5.0,3.0,48.0,2.0,2.0,1.0,4.0,3.0,,66.0,160.0,10.0,52.0,,,1.0,,,155.0,69.0,95.0,160.0,1.0,151.0,2.0,7.0,170.0,,164.0,1.0,6.0,181.0,,,3.0,5.0,1.0,3.0,0.0,3.0,1.0,2.0,,2.0,,3.0,,,1.0,,,4.0,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,5.0,5.0,,,,,,,,,1.0,,,,,,,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,6u226rcmelfsc8z9yxgwoz0no,M. Arana,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,35fvjkn05x6cr2kx3yiif1jop,Artur,Midfielder,6,1.0,4.0,7.0,6.0,11.0,12.0,1.0,1.0,1.0,6.0,5.0,,34.0,72.0,3.0,25.0,,,1.0,,,65.0,43.0,25.0,65.0,,61.0,2.0,9.0,75.0,1.0,68.0,1.0,7.0,85.0,,,1.0,4.0,3.0,6.0,0.0,1.0,,1.0,1.0,1.0,,,2.0,,,1.0,2.0,3.0,,3.0,1.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,399pgumsrvtb9kcx58vw5cmlm,M. Bogusz,Midfielder,19,2.0,20.0,9.0,3.0,52.0,14.0,2.0,1.0,,8.0,3.0,3.0,8.0,62.0,4.0,21.0,4.0,3.0,1.0,6.0,3.0,55.0,54.0,8.0,55.0,1.0,104.0,2.0,14.0,63.0,4.0,56.0,6.0,7.0,85.0,3.0,,,10.0,,7.0,1.0,1.0,1.0,,3.0,6.0,,,1.0,,1.0,,3.0,1.0,,,,2.0,,,6.0,,,,1.0,3.0,1.0,,,2.0,1.0,5.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,10.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,31,1.0,,,,,9.0,1.0,1.0,1.0,,,,7.0,11.0,5.0,2.0,,,1.0,,,7.0,2.0,11.0,9.0,,75.0,,5.0,18.0,,13.0,,5.0,22.0,,4.0,5.0,3.0,2.0,,0.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,atlhp647xbdajgdbtrecq727d,A. Bouzat,Midfielder,30,2.0,19.0,10.0,7.0,28.0,24.0,2.0,2.0,1.0,9.0,7.0,3.0,42.0,125.0,8.0,41.0,3.0,,,,,116.0,56.0,61.0,110.0,,159.0,1.0,12.0,126.0,,117.0,1.0,9.0,141.0,1.0,1.0,3.0,7.0,3.0,6.0,0.0,1.0,1.0,,,3.0,,2.0,2.0,,2.0,,4.0,7.0,1.0,4.0,1.0,1.0,5.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,171n5yo4i7l912waw7n3z692i,L. Ennali,Forward,11,2.0,18.0,5.0,4.0,34.0,7.0,2.0,1.0,1.0,4.0,3.0,2.0,5.0,46.0,6.0,16.0,2.0,,2.0,1.0,1.0,43.0,32.0,12.0,43.0,2.0,86.0,1.0,11.0,46.0,1.0,43.0,5.0,3.0,63.0,4.0,,,6.0,1.0,3.0,0.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,el7i9aanoazeu2lwgreo15ka,L. Erb,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Houston Dynamo FC,bczsxri7n7bckp13a75p385qs,Felipe Andrade,Defender,36,2.0,13.0,2.0,1.0,18.0,17.0,2.0,,,2.0,1.0,,18.0,58.0,6.0,12.0,,1.0,1.0,,,52.0,26.0,28.0,53.0,3.0,98.0,1.0,11.0,60.0,2.0,54.0,3.0,6.0,77.0,,,1.0,4.0,2.0,5.0,0.0,,,,2.0,1.0,,3.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
