liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,FC Tucson,dkl1kmago3ayjditmz3l2kyne,L. Hauswirth,Defender,13,1849.0,193.0,3.0,5.0,,613.0,6.0,132.0,242.0,27.0,5.0,69.0,10.0,,5.0,12.0,296.0,238.0,26.0,89.0,5.0,627.0,1.0,27.0,10.0,425.0,24.0,5.0,158.0,26.0,12.0,152.0,1.0,81.0,21.0,31.0,47.0,1138.0,24.0,14.0,6.0,128.0,254.0,7.0,10.0,81.0,5.0,44.0,20.0,26.0,11.0,166.0,41.0,29.0,24.0,,73.0,215.0,,,457.0,469.0,38.0,4.0,14.0,85.0,12.0,16.0,55.0,40.0,,2.0,,11.0,,39.0,,,,11.0,,41.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,5mlb8gmahsuqedawyil2tmz8p,R. Howell,Midfielder,95,906.0,2.0,2.0,1.0,1.0,368.0,2.0,57.0,161.0,5.0,4.0,17.0,6.0,6.0,3.0,12.0,112.0,143.0,23.0,59.0,2.0,378.0,3.0,19.0,12.0,263.0,12.0,10.0,76.0,81.0,6.0,63.0,3.0,64.0,10.0,10.0,16.0,512.0,12.0,10.0,,84.0,133.0,8.0,10.0,57.0,4.0,39.0,9.0,13.0,8.0,109.0,5.0,15.0,12.0,,40.0,107.0,,1.0,293.0,302.0,25.0,2.0,18.0,52.0,5.0,17.0,44.0,2.0,,3.0,1.0,2.0,,,,,1.0,2.0,,3.0,,1.0,,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,ce0hnf29e508ch1fg4i3cs8a1,D. Jambga,Midfielder,16,1894.0,4.0,4.0,,5.0,407.0,22.0,127.0,183.0,10.0,1.0,22.0,9.0,19.0,7.0,25.0,317.0,102.0,27.0,115.0,3.0,408.0,11.0,39.0,26.0,262.0,22.0,32.0,137.0,136.0,13.0,150.0,3.0,89.0,21.0,28.0,20.0,786.0,25.0,17.0,2.0,186.0,101.0,62.0,10.0,102.0,13.0,9.0,24.0,25.0,36.0,236.0,11.0,29.0,25.0,,109.0,44.0,,4.0,270.0,271.0,50.0,2.0,18.0,134.0,9.0,7.0,77.0,33.0,9.0,10.0,3.0,14.0,,2.0,,1.0,,14.0,2.0,33.0,,6.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,ahbz08grerjoezrr7c54t0t7t,J. Jones,Forward,99,1858.0,1.0,1.0,1.0,10.0,309.0,9.0,91.0,147.0,7.0,1.0,7.0,14.0,26.0,5.0,104.0,198.0,76.0,13.0,109.0,5.0,339.0,4.0,37.0,11.0,217.0,28.0,44.0,116.0,78.0,15.0,115.0,11.0,43.0,21.0,27.0,10.0,602.0,22.0,15.0,3.0,127.0,89.0,103.0,10.0,141.0,18.0,6.0,34.0,89.0,9.0,320.0,9.0,33.0,22.0,3.0,75.0,81.0,,9.0,193.0,223.0,193.0,2.0,7.0,179.0,6.0,9.0,52.0,9.0,11.0,16.0,7.0,,,,,1.0,,,,9.0,,1.0,2.0,5.0,3.0,3.0,5.0,,,,,6.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,
USA_USL_League_One,2019,FC Tucson,c595ibg51cg31gpoct1hx1149,A. Ledbetter,Defender,2,643.0,67.0,1.0,2.0,,294.0,2.0,78.0,88.0,8.0,,17.0,4.0,1.0,2.0,4.0,67.0,173.0,13.0,29.0,,305.0,2.0,5.0,1.0,228.0,9.0,1.0,46.0,7.0,3.0,39.0,2.0,36.0,7.0,10.0,12.0,460.0,8.0,2.0,2.0,38.0,87.0,6.0,10.0,26.0,,31.0,5.0,7.0,4.0,49.0,21.0,11.0,8.0,,19.0,133.0,,,248.0,259.0,11.0,1.0,10.0,23.0,3.0,3.0,19.0,5.0,,2.0,,2.0,,5.0,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,23fw8iha9o2aquw5u2upvc9,L. Martinez,Midfielder,10,141.0,,,,,42.0,2.0,17.0,13.0,1.0,,2.0,1.0,3.0,,,25.0,20.0,3.0,9.0,,44.0,2.0,3.0,1.0,31.0,1.0,4.0,11.0,6.0,1.0,11.0,,10.0,2.0,2.0,1.0,79.0,2.0,3.0,,15.0,14.0,3.0,10.0,12.0,1.0,2.0,6.0,2.0,1.0,17.0,,1.0,2.0,,5.0,7.0,,,31.0,33.0,2.0,,3.0,5.0,,,10.0,1.0,4.0,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,18,1170.0,,,20.0,,144.0,,,51.0,52.0,,133.0,,,1.0,1.0,136.0,144.0,,1.0,4.0,329.0,,,,114.0,19.0,,134.0,64.0,,106.0,,105.0,13.0,,28.0,437.0,13.0,,,,222.0,,10.0,2.0,,81.0,,2.0,,3.0,8.0,20.0,13.0,,,43.0,,,98.0,195.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,41.0,122.0,4.0,4.0,,1.0,20.0,10.0,21.0,4.0,2.0,51.0,,,,,,,,
USA_USL_League_One,2019,FC Tucson,3ts6ix723stqlgtdwgagi7jvu,I. Paul,Forward,0,126.0,,1.0,,,17.0,1.0,10.0,6.0,,,,1.0,2.0,,2.0,26.0,7.0,1.0,4.0,1.0,17.0,2.0,,3.0,12.0,4.0,3.0,4.0,3.0,,7.0,,5.0,2.0,3.0,1.0,55.0,3.0,,,15.0,3.0,4.0,10.0,10.0,1.0,1.0,2.0,4.0,1.0,21.0,1.0,4.0,3.0,,9.0,1.0,,,13.0,13.0,6.0,,1.0,11.0,,,6.0,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,6,713.0,1.0,3.0,,,303.0,4.0,44.0,113.0,5.0,2.0,18.0,6.0,3.0,4.0,9.0,84.0,137.0,31.0,43.0,,311.0,3.0,8.0,16.0,224.0,6.0,4.0,61.0,93.0,3.0,48.0,4.0,75.0,8.0,17.0,14.0,459.0,11.0,4.0,1.0,103.0,91.0,4.0,10.0,74.0,1.0,26.0,23.0,5.0,6.0,117.0,12.0,10.0,11.0,,34.0,83.0,,,242.0,250.0,14.0,1.0,18.0,43.0,13.0,12.0,69.0,1.0,,8.0,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,5hkjcj9j4c7uobbvhrd53b4h6,K. Sousa,Defender,27,23.0,2.0,2.0,,,9.0,,,3.0,1.0,1.0,2.0,,,1.0,,8.0,2.0,1.0,3.0,,9.0,,,,3.0,1.0,,5.0,1.0,,4.0,,2.0,,,3.0,16.0,2.0,,,1.0,8.0,,10.0,3.0,,1.0,,2.0,,3.0,,2.0,2.0,,,,,,4.0,4.0,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,4dc9yjpa5o68aihbdyz8oi8r9,B. Spencer,Forward,25,245.0,2.0,,,,57.0,,18.0,32.0,,3.0,,,5.0,,9.0,27.0,13.0,2.0,16.0,,61.0,2.0,6.0,3.0,43.0,4.0,8.0,16.0,21.0,2.0,15.0,,6.0,3.0,2.0,1.0,91.0,3.0,3.0,,19.0,12.0,13.0,10.0,15.0,3.0,2.0,4.0,7.0,1.0,35.0,,4.0,3.0,,11.0,10.0,,,41.0,45.0,16.0,,1.0,20.0,1.0,,8.0,,1.0,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,6yfeiet97owcqwxvoow67hbai,C. Stripling,Midfielder,14,520.0,1.0,5.0,3.0,,282.0,1.0,46.0,124.0,3.0,2.0,7.0,3.0,1.0,,10.0,68.0,105.0,17.0,49.0,1.0,284.0,2.0,10.0,4.0,202.0,9.0,1.0,56.0,79.0,8.0,39.0,2.0,40.0,5.0,9.0,17.0,361.0,10.0,4.0,2.0,51.0,90.0,4.0,10.0,45.0,,26.0,7.0,18.0,,79.0,6.0,9.0,10.0,,24.0,69.0,,,226.0,228.0,28.0,,9.0,34.0,8.0,10.0,27.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,4jdrc2lodlaxu76ng8q1b2489,Eti Tavares,Midfielder,8,374.0,5.0,9.0,,,92.0,3.0,26.0,47.0,,,2.0,2.0,,3.0,4.0,67.0,23.0,9.0,23.0,,93.0,3.0,12.0,6.0,66.0,9.0,1.0,25.0,28.0,3.0,27.0,3.0,24.0,4.0,8.0,6.0,179.0,13.0,6.0,,52.0,23.0,15.0,10.0,23.0,1.0,2.0,4.0,4.0,11.0,60.0,2.0,12.0,13.0,,33.0,16.0,,,67.0,68.0,8.0,,7.0,37.0,2.0,2.0,19.0,8.0,3.0,2.0,,2.0,,1.0,,,,2.0,,8.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,oyhu29cukghh6wulm7lwptcl,José Carlos Terrón,Defender,3,1475.0,107.0,2.0,12.0,1.0,492.0,8.0,87.0,220.0,36.0,4.0,79.0,14.0,4.0,4.0,19.0,278.0,157.0,60.0,94.0,4.0,520.0,6.0,30.0,3.0,297.0,20.0,7.0,173.0,173.0,20.0,173.0,2.0,59.0,17.0,33.0,47.0,959.0,19.0,21.0,5.0,157.0,235.0,11.0,10.0,94.0,3.0,50.0,20.0,13.0,4.0,189.0,30.0,24.0,19.0,1.0,76.0,25.0,1.0,1.0,325.0,347.0,32.0,3.0,36.0,95.0,24.0,31.0,81.0,33.0,4.0,2.0,,30.0,12.0,28.0,21.0,,,14.0,,47.0,8.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2019,FC Tucson,b8grnso4x3y321rxh1ryaasix,D. Vega,Midfielder,15,660.0,,2.0,,3.0,202.0,3.0,48.0,94.0,1.0,1.0,9.0,3.0,4.0,3.0,4.0,98.0,80.0,3.0,36.0,1.0,211.0,2.0,1.0,7.0,159.0,7.0,7.0,45.0,50.0,12.0,55.0,5.0,40.0,7.0,10.0,10.0,318.0,9.0,1.0,,42.0,69.0,12.0,10.0,21.0,3.0,7.0,8.0,3.0,8.0,49.0,,10.0,9.0,,24.0,44.0,,1.0,157.0,166.0,7.0,1.0,2.0,28.0,1.0,6.0,18.0,4.0,1.0,4.0,3.0,8.0,5.0,,16.0,2.0,5.0,3.0,,20.0,11.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
USA_USL_League_One,2019,FC Tucson,82j7il2litum8lypj6ix0fmqd,K. Venter,Defender,12,2054.0,7.0,,15.0,4.0,986.0,1.0,41.0,223.0,54.0,3.0,113.0,6.0,9.0,5.0,23.0,246.0,586.0,19.0,111.0,5.0,1033.0,,25.0,2.0,672.0,26.0,14.0,224.0,224.0,2.0,141.0,1.0,83.0,23.0,11.0,84.0,1292.0,23.0,5.0,25.0,70.0,507.0,34.0,10.0,100.0,5.0,137.0,16.0,64.0,,157.0,96.0,31.0,23.0,1.0,34.0,261.0,2.0,4.0,768.0,809.0,87.0,4.0,11.0,57.0,8.0,27.0,36.0,1.0,3.0,,2.0,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2019,FC Tucson,1s4bgiiuikc6kw15kl3dx4gdl,E. Virgen,Midfielder,50,1275.0,1.0,1.0,2.0,1.0,691.0,1.0,156.0,319.0,9.0,1.0,26.0,5.0,7.0,2.0,9.0,134.0,358.0,24.0,39.0,4.0,713.0,3.0,22.0,12.0,597.0,21.0,9.0,65.0,209.0,25.0,83.0,1.0,75.0,15.0,9.0,17.0,916.0,16.0,5.0,3.0,110.0,161.0,11.0,10.0,56.0,2.0,51.0,18.0,2.0,1.0,121.0,6.0,23.0,16.0,,56.0,187.0,,1.0,628.0,648.0,11.0,3.0,13.0,65.0,11.0,7.0,54.0,4.0,,8.0,1.0,29.0,16.0,1.0,45.0,,3.0,2.0,,35.0,26.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,dk8s47jjuss1r49ftdal04q21,K. Wakasa,Defender,33,1298.0,8.0,3.0,11.0,1.0,814.0,1.0,23.0,202.0,64.0,2.0,101.0,2.0,4.0,2.0,31.0,193.0,458.0,14.0,78.0,2.0,839.0,1.0,19.0,1.0,571.0,20.0,6.0,179.0,125.0,1.0,126.0,1.0,80.0,14.0,8.0,55.0,991.0,17.0,5.0,8.0,51.0,449.0,11.0,10.0,78.0,2.0,89.0,16.0,48.0,,130.0,48.0,22.0,17.0,,21.0,242.0,,1.0,642.0,660.0,79.0,3.0,9.0,52.0,5.0,16.0,30.0,2.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,3.0,,1.0,,,,,,
USA_USL_League_One,2019,FC Tucson,f3gh5dq60yb84ngww3uj6ct7t,A. Wheeler-Omiunu,Defender,0,1736.0,23.0,,2.0,2.0,731.0,5.0,130.0,265.0,9.0,2.0,65.0,21.0,7.0,5.0,27.0,229.0,315.0,46.0,104.0,3.0,744.0,2.0,29.0,20.0,513.0,22.0,10.0,169.0,212.0,11.0,132.0,,124.0,20.0,29.0,41.0,1043.0,20.0,12.0,,176.0,259.0,4.0,10.0,130.0,3.0,62.0,28.0,37.0,7.0,240.0,25.0,27.0,20.0,1.0,83.0,143.0,,1.0,562.0,575.0,64.0,4.0,26.0,110.0,20.0,30.0,93.0,4.0,1.0,9.0,1.0,5.0,1.0,4.0,1.0,1.0,,4.0,,4.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,e5g27se6f8brzsuvvhogswpg5,C. Whelan,Defender,4,63.0,1.0,,,,41.0,,4.0,9.0,,,1.0,,1.0,,1.0,5.0,28.0,,4.0,,42.0,1.0,1.0,,36.0,,1.0,5.0,2.0,,4.0,,3.0,1.0,1.0,1.0,47.0,1.0,1.0,2.0,2.0,12.0,1.0,10.0,1.0,,1.0,1.0,,,3.0,,,1.0,,1.0,24.0,,,36.0,37.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,69wygudvryqvqodkngyeo65pm,Z. Wright,Forward,19,959.0,7.0,12.0,2.0,1.0,231.0,10.0,88.0,116.0,4.0,,11.0,12.0,1.0,2.0,25.0,167.0,54.0,20.0,56.0,2.0,232.0,7.0,11.0,23.0,158.0,12.0,10.0,67.0,25.0,9.0,83.0,1.0,41.0,10.0,21.0,13.0,468.0,22.0,6.0,2.0,115.0,56.0,36.0,10.0,76.0,9.0,7.0,19.0,14.0,14.0,154.0,7.0,14.0,22.0,,53.0,63.0,,1.0,164.0,165.0,39.0,,15.0,78.0,5.0,10.0,62.0,29.0,2.0,6.0,1.0,5.0,,1.0,1.0,,,5.0,,29.0,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
