liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,CF Cruz Azul,652d6i0jem2jymjfzd8w0ndn9,L. Abram,Defender,5,452.0,44.0,1.0,4.0,,63.0,1174.0,13.0,65.0,10.0,17.0,4.0,,11.0,347.0,69.0,2.0,2.0,7.0,442.0,23.0,12.0,8.0,10.0,308.0,78.0,33.0,15.0,15.0,,10.0,10.0,29.0,,42.0,27.0,213.0,25.0,117.0,6.0,23.0,31.0,39.0,139.0,38.0,15.0,1.0,,119.0,,4.0,105.0,2.0,4.0,2.0,1.0,2.0,7.0,5.0,,3.0,6.0,2.0,21.0,341.0,40.0,27.0,230.0,1.0,,2.0,577.0,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,7,383.0,6.0,15.0,6.0,1.0,5.0,1591.0,18.0,144.0,10.0,15.0,3.0,1.0,7.0,296.0,150.0,24.0,40.0,11.0,378.0,10.0,15.0,,21.0,290.0,104.0,55.0,19.0,19.0,16.0,36.0,53.0,23.0,20.0,82.0,68.0,100.0,119.0,225.0,7.0,3.0,94.0,6.0,39.0,76.0,66.0,18.0,20.0,191.0,7.0,7.0,87.0,17.0,16.0,7.0,,3.0,65.0,,26.0,32.0,14.0,13.0,23.0,291.0,25.0,30.0,91.0,21.0,4.0,40.0,670.0,0.0,,,1.0,4.0,1.0,,6.0,,,3.0,2.0,2.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,,3.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,f47fwbxgm35jx628hwpmfdrrp,R. Baca,Midfielder,22,282.0,3.0,,7.0,1.0,14.0,696.0,7.0,38.0,10.0,3.0,2.0,1.0,8.0,229.0,67.0,2.0,,11.0,279.0,5.0,,2.0,10.0,206.0,37.0,42.0,13.0,13.0,,10.0,19.0,16.0,,39.0,22.0,86.0,30.0,100.0,3.0,9.0,40.0,23.0,89.0,16.0,11.0,2.0,,65.0,1.0,5.0,53.0,1.0,6.0,2.0,,1.0,3.0,2.0,3.0,1.0,5.0,,12.0,227.0,8.0,15.0,129.0,4.0,,,341.0,0.0,,,6.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,ctbexpmo1lprusrgfvukdidbd,G. Carneiro,Forward,8,141.0,4.0,8.0,10.0,,3.0,733.0,8.0,111.0,10.0,18.0,,1.0,2.0,91.0,36.0,25.0,5.0,20.0,132.0,32.0,2.0,2.0,8.0,85.0,47.0,17.0,14.0,14.0,5.0,9.0,34.0,8.0,2.0,47.0,52.0,44.0,61.0,72.0,1.0,1.0,34.0,6.0,27.0,59.0,27.0,2.0,2.0,92.0,12.0,1.0,50.0,13.0,6.0,8.0,,,50.0,,8.0,8.0,7.0,11.0,12.0,82.0,50.0,13.0,21.0,9.0,7.0,5.0,273.0,2.0,,,6.0,3.0,3.0,,2.0,,3.0,1.0,3.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,2lsqo8x3mbz4shb8nuv5catp1,Jesús Corona,Goalkeeper,1,197.0,3.0,,,,45.0,900.0,10.0,4.0,10.0,1.0,3.0,1.0,,151.0,35.0,,,,81.0,3.0,,,,106.0,37.0,80.0,10.0,10.0,,,,9.0,,1.0,1.0,109.0,,29.0,2.0,18.0,,45.0,53.0,3.0,,,,48.0,,,46.0,,,,,,,10.0,,,,,10.0,70.0,4.0,12.0,122.0,,,,272.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,102.0,20.0,28.0,1.0,8.0,6.0,,13.0,75.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,dmqmxkyprphad4zlbcv0igcet,J. Domínguez,Defender,4,672.0,54.0,,2.0,,43.0,1485.0,17.0,112.0,10.0,39.0,2.0,1.0,18.0,578.0,218.0,6.0,3.0,9.0,641.0,22.0,18.0,10.0,17.0,533.0,58.0,75.0,18.0,18.0,3.0,10.0,21.0,39.0,1.0,51.0,60.0,257.0,51.0,182.0,8.0,21.0,41.0,45.0,156.0,52.0,30.0,,1.0,111.0,3.0,6.0,94.0,3.0,5.0,3.0,3.0,1.0,15.0,7.0,6.0,8.0,11.0,5.0,24.0,548.0,61.0,32.0,397.0,2.0,,3.0,866.0,0.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,64d0bjnplywbybkge20roti39,J. Escobar,Defender,24,496.0,37.0,,9.0,,34.0,1169.0,13.0,142.0,10.0,28.0,3.0,1.0,17.0,408.0,173.0,12.0,7.0,15.0,476.0,37.0,43.0,7.0,20.0,371.0,61.0,72.0,14.0,14.0,6.0,15.0,30.0,34.0,5.0,54.0,58.0,180.0,77.0,138.0,6.0,14.0,48.0,37.0,95.0,84.0,47.0,2.0,5.0,123.0,2.0,12.0,88.0,10.0,9.0,3.0,9.0,,18.0,4.0,10.0,22.0,8.0,6.0,22.0,389.0,65.0,28.0,275.0,7.0,,7.0,731.0,0.0,,,1.0,2.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Midfielder,17,100.0,5.0,,1.0,,8.0,239.0,1.0,20.0,10.0,4.0,,1.0,4.0,74.0,9.0,1.0,2.0,1.0,94.0,4.0,9.0,,3.0,67.0,26.0,9.0,10.0,10.0,1.0,2.0,6.0,5.0,2.0,18.0,10.0,33.0,12.0,41.0,3.0,1.0,19.0,7.0,39.0,10.0,6.0,2.0,1.0,41.0,1.0,,26.0,,,,4.0,2.0,5.0,2.0,2.0,3.0,3.0,,9.0,71.0,8.0,12.0,35.0,1.0,1.0,5.0,149.0,1.0,,,9.0,,1.0,,,,,,1.0,,,,,1.0,0.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,Forward,13,65.0,3.0,7.0,7.0,,1.0,454.0,6.0,65.0,10.0,17.0,,,,44.0,17.0,10.0,4.0,11.0,59.0,12.0,1.0,,5.0,41.0,24.0,10.0,11.0,11.0,4.0,9.0,21.0,1.0,,20.0,38.0,17.0,36.0,23.0,3.0,,16.0,3.0,15.0,27.0,15.0,4.0,,63.0,4.0,1.0,21.0,6.0,3.0,6.0,,3.0,23.0,,10.0,6.0,4.0,4.0,5.0,38.0,29.0,8.0,21.0,2.0,3.0,4.0,152.0,1.0,,,5.0,1.0,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,CF Cruz Azul,cembnh1h1a58dx38it2poaeol,R. Funes Mori,Defender,25,324.0,21.0,,,,29.0,602.0,8.0,45.0,10.0,12.0,,1.0,10.0,274.0,81.0,8.0,1.0,2.0,317.0,16.0,,6.0,8.0,250.0,31.0,42.0,8.0,8.0,,7.0,5.0,20.0,,21.0,17.0,122.0,17.0,79.0,3.0,13.0,13.0,24.0,108.0,28.0,12.0,,,58.0,3.0,1.0,50.0,5.0,5.0,3.0,,,12.0,4.0,1.0,4.0,7.0,,9.0,269.0,28.0,12.0,195.0,,,1.0,409.0,0.0,,,,,1.0,,,,,,1.0,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
