liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,us2vdrmol0lacxx5lt7e1vqh,J. Alfaro,Defender,15,,135.0,,,,,,97.0,2.0,35.0,5.0,12.0,,,,19.0,48.0,,,6.0,101.0,,70.0,2.0,,18.0,40.0,,13.0,5.0,2.0,,5.0,117.0,2.0,,,3.0,,51.0,,38.0,3.0,,,13.0,,2.0,5.0,9.0,2.0,,,2.0,,,2.0,8.0,,79.0,83.0,2.0,,,2.0,,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Forward,17,,211.0,,1.0,4.0,,1.0,46.0,15.0,27.0,,,,2.0,3.0,20.0,7.0,2.0,,13.0,47.0,9.0,33.0,2.0,3.0,13.0,15.0,4.0,11.0,6.0,3.0,,2.0,73.0,4.0,3.0,,23.0,,8.0,9.0,71.0,14.0,1.0,,1.0,5.0,5.0,31.0,,2.0,,,4.0,,,14.0,9.0,1.0,33.0,34.0,8.0,1.0,,17.0,2.0,,9.0,2.0,3.0,1.0,,,,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,8t08t0apxw269hv16vhxaycbt,H. Bwana,Midfielder,70,,73.0,,,,,,25.0,7.0,15.0,,,1.0,,2.0,14.0,7.0,,,5.0,25.0,2.0,19.0,,1.0,5.0,3.0,1.0,4.0,7.0,1.0,2.0,2.0,45.0,1.0,1.0,1.0,11.0,,12.0,2.0,51.0,4.0,1.0,,1.0,2.0,,13.0,,,,1.0,1.0,,,7.0,3.0,,20.0,20.0,2.0,,,9.0,,1.0,4.0,2.0,,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,cv3xqr4xxkxub011e67s2awgl,J. Delem,Midfielder,21,,78.0,,,,,,24.0,2.0,7.0,4.0,4.0,,,,12.0,8.0,1.0,,5.0,24.0,2.0,13.0,2.0,,9.0,6.0,,8.0,2.0,1.0,,1.0,36.0,1.0,1.0,,5.0,,14.0,,9.0,4.0,,,2.0,,3.0,8.0,1.0,2.0,,,1.0,,,4.0,2.0,,15.0,15.0,3.0,,,4.0,1.0,7.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,1l550ygo81yhbyuecd36rx711,C. Dempsey,Midfielder,2,1.0,266.0,,,3.0,,1.0,95.0,27.0,50.0,,1.0,,3.0,3.0,47.0,24.0,1.0,,27.0,102.0,2.0,70.0,2.0,7.0,28.0,21.0,,25.0,11.0,3.0,4.0,4.0,140.0,3.0,1.0,,22.0,,31.0,6.0,64.0,11.0,4.0,1.0,4.0,7.0,3.0,28.0,,3.0,,1.0,3.0,,,14.0,23.0,1.0,69.0,74.0,6.0,,,17.0,1.0,,8.0,1.0,1.0,,,,,3.0,2.0,2.0,,6.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,9dba8to216upd49xlir2i4d05,W. Francis,Defender,90,5.0,270.0,,19.0,,1.0,,79.0,17.0,28.0,9.0,16.0,2.0,,4.0,47.0,32.0,7.0,,12.0,86.0,5.0,54.0,4.0,,28.0,23.0,4.0,23.0,9.0,3.0,4.0,10.0,157.0,3.0,1.0,,19.0,,44.0,2.0,30.0,12.0,,,4.0,2.0,1.0,24.0,6.0,5.0,,5.0,3.0,,,8.0,2.0,,55.0,58.0,5.0,1.0,3.0,12.0,4.0,5.0,11.0,2.0,1.0,,2.0,2.0,,1.0,1.0,,7.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24,,360.0,32.0,,1.0,14.0,,67.0,,20.0,29.0,54.0,,,,56.0,52.0,,,2.0,128.0,,40.0,4.0,,56.0,12.0,,44.0,33.0,4.0,,12.0,158.0,4.0,,,2.0,,96.0,,61.0,1.0,,,32.0,1.0,,2.0,1.0,5.0,,,4.0,,15.0,1.0,20.0,,43.0,72.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,13.0,,1.0,,3.0,4.0,,9.0,,,,,,,1.0,,,,1.0,1.0,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,Defender,20,,55.0,,,,,,18.0,1.0,3.0,1.0,1.0,1.0,,,4.0,11.0,1.0,,3.0,18.0,3.0,13.0,2.0,,4.0,5.0,,3.0,4.0,,1.0,1.0,24.0,1.0,2.0,,5.0,,12.0,,6.0,4.0,,,1.0,1.0,2.0,7.0,1.0,3.0,,,1.0,,,3.0,,,14.0,14.0,2.0,,1.0,3.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,7dwqdyf6cbb8iw4fsh0lo75qt,K. Leerdam,Defender,18,,9.0,,,,,,6.0,,2.0,,1.0,,,,4.0,,,,3.0,6.0,1.0,2.0,,,4.0,,,4.0,1.0,,,,6.0,1.0,1.0,,1.0,,3.0,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,3.0,,2.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,mldj6mad0djmavnyrt1xdyhh,N. Lodeiro,Midfielder,10,3.0,270.0,,1.0,6.0,,2.0,141.0,27.0,78.0,,7.0,4.0,1.0,,83.0,39.0,7.0,,37.0,155.0,3.0,104.0,2.0,6.0,44.0,36.0,10.0,46.0,20.0,3.0,7.0,9.0,239.0,3.0,3.0,,45.0,1.0,55.0,5.0,82.0,22.0,5.0,,7.0,12.0,2.0,47.0,3.0,2.0,1.0,11.0,3.0,1.0,,25.0,37.0,1.0,104.0,111.0,2.0,2.0,6.0,25.0,1.0,2.0,20.0,1.0,,,6.0,,,5.0,,,,7.0,2.0,2.0,,,,,,,,,,,,1.0,5.0,14.0,8.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,52tvpk9bqpg8u37a04kuw61g5,C. Marshall,Defender,14,,305.0,,,,4.0,1.0,141.0,10.0,26.0,1.0,6.0,1.0,2.0,4.0,15.0,104.0,3.0,,9.0,145.0,3.0,113.0,2.0,4.0,15.0,38.0,,12.0,14.0,4.0,1.0,3.0,186.0,4.0,1.0,2.0,7.0,,54.0,5.0,63.0,11.0,2.0,,17.0,2.0,7.0,18.0,15.0,2.0,,,4.0,1.0,,3.0,43.0,1.0,127.0,130.0,11.0,2.0,2.0,7.0,1.0,11.0,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Seattle Sounders FC,b1qcst9r50soi83rr5vxmakmh,Z. Mathers,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
