liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Rhode Island FC,amqkkery2iviorex40t7yi3xm,D. Rovira,Defender,2,8.0,88.0,33.0,552.0,22.0,23.0,45.0,5.0,28.0,214.0,4.0,50.0,18.0,106.0,39.0,37.0,70.0,13.0,780.0,124.0,321.0,11.0,41.0,11.0,10.0,318.0,28.0,5.0,7.0,175.0,10.0,135.0,60.0,39.0,189.0,109.0,80.0,215.0,0.0,11.0,8.0,10.0,2.0,13.0,102.0,1.0,46.0,5.0,27.0,34.0,1.0,34.0,10.0,10.0,4.0,31.0,6.0,18.0,26.0,13.0,,,2.0,,,5.0,,,1.0,,,4.0,,,,2.0,,,,,60.0,5.0,2.0,2.0,,,,,,,,3.0,,8.0,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,arrnspfznjcs9fmng4finp87p,Koke Vegas,Goalkeeper,1,,517.0,2.0,1221.0,,1.0,,,28.0,468.0,6.0,244.0,,308.0,3.0,3.0,5.0,1.0,2507.0,547.0,978.0,24.0,9.0,1.0,7.0,651.0,28.0,25.0,30.0,312.0,10.0,153.0,10.0,234.0,441.0,241.0,12.0,670.0,0.0,,,1.0,,,187.0,,298.0,,173.0,,,,2.0,28.0,1.0,67.0,1.0,1.0,229.0,,1.0,,,1.0,,68.0,1.0,,1.0,150.0,,,237.0,,,5.0,,7.0,,,,,,,,,,,,,,,,,,,,38.0,32.0,65.0,3.0,7.0,,,,,,,,26.0,4.0,3.0,22.0,12.0,,,,2.0,,2.0,2.0,,
USA_USL_Championship,2024,Rhode Island FC,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,Defender,3,19.0,231.0,88.0,1187.0,54.0,40.0,240.0,15.0,35.0,524.0,11.0,228.0,11.0,140.0,116.0,91.0,179.0,34.0,2121.0,169.0,672.0,28.0,102.0,13.0,39.0,663.0,35.0,16.0,22.0,272.0,10.0,321.0,97.0,65.0,515.0,144.0,218.0,532.0,0.0,37.0,20.0,14.0,7.0,10.0,35.0,,43.0,13.0,30.0,50.0,,50.0,40.0,24.0,20.0,46.0,28.0,25.0,17.0,40.0,,3.0,11.0,,6.0,4.0,,5.0,5.0,,3.0,11.0,,,,6.0,,5.0,,3.0,152.0,22.0,3.0,5.0,1.0,2.0,,,4.0,,3.0,1.0,,20.0,,,1.0,,,,,,1.0,,,16.0,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,dxdjux3dtkxlqu6eorxqq74k5,P. Saydee,Forward,7,3.0,42.0,28.0,322.0,12.0,4.0,69.0,2.0,25.0,152.0,3.0,46.0,21.0,49.0,35.0,20.0,48.0,10.0,576.0,36.0,201.0,1.0,23.0,4.0,10.0,201.0,25.0,10.0,13.0,113.0,10.0,113.0,48.0,30.0,148.0,68.0,58.0,152.0,0.0,15.0,3.0,3.0,6.0,4.0,50.0,,1.0,10.0,1.0,28.0,,29.0,6.0,4.0,5.0,10.0,7.0,2.0,4.0,19.0,,,12.0,,9.0,,1.0,2.0,2.0,,,10.0,,,,3.0,,,,2.0,5.0,6.0,,3.0,,,,,2.0,,,,,3.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,Midfielder,77,2.0,9.0,8.0,38.0,4.0,3.0,4.0,,3.0,21.0,,4.0,3.0,3.0,10.0,5.0,13.0,3.0,76.0,10.0,25.0,,5.0,2.0,2.0,24.0,3.0,,,8.0,10.0,13.0,3.0,4.0,22.0,1.0,15.0,22.0,0.0,2.0,,,,,7.0,,,2.0,,,,,2.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,8371i654l37iyn3vo28umuiac,N. Silveira,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,Defender,4,2.0,48.0,21.0,285.0,10.0,11.0,27.0,6.0,18.0,103.0,12.0,26.0,16.0,56.0,26.0,22.0,43.0,10.0,389.0,69.0,160.0,9.0,34.0,3.0,17.0,159.0,18.0,9.0,11.0,100.0,10.0,60.0,40.0,18.0,99.0,55.0,60.0,104.0,0.0,8.0,4.0,2.0,1.0,3.0,38.0,,16.0,3.0,14.0,14.0,,14.0,11.0,2.0,4.0,15.0,5.0,5.0,5.0,6.0,,,1.0,,,2.0,2.0,3.0,2.0,,,2.0,,,,2.0,,,,1.0,23.0,3.0,,1.0,,,,,2.0,,,,,4.0,,,,,,,,,1.0,,,9.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,Defender,5,8.0,479.0,22.0,1191.0,16.0,22.0,46.0,11.0,24.0,681.0,40.0,91.0,2.0,176.0,45.0,32.0,54.0,11.0,1870.0,407.0,912.0,65.0,72.0,5.0,63.0,850.0,24.0,19.0,24.0,217.0,10.0,260.0,93.0,52.0,660.0,113.0,117.0,736.0,1.0,5.0,3.0,8.0,1.0,15.0,368.0,,83.0,3.0,45.0,5.0,,5.0,9.0,22.0,2.0,68.0,23.0,11.0,76.0,15.0,,1.0,7.0,,5.0,19.0,,6.0,5.0,3.0,1.0,1.0,3.0,1.0,,5.0,1.0,3.0,,,58.0,2.0,18.0,2.0,1.0,0.0,,,,,,,1.0,3.0,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,Defender,3,34.0,279.0,129.0,1620.0,68.0,74.0,158.0,28.0,35.0,634.0,35.0,55.0,4.0,225.0,162.0,157.0,286.0,35.0,2514.0,341.0,877.0,41.0,192.0,18.0,68.0,858.0,35.0,24.0,29.0,456.0,10.0,387.0,172.0,120.0,607.0,225.0,354.0,652.0,1.0,54.0,14.0,20.0,1.0,22.0,323.0,,53.0,27.0,27.0,65.0,3.0,65.0,47.0,31.0,15.0,65.0,33.0,46.0,45.0,76.0,,3.0,27.0,,17.0,5.0,1.0,17.0,6.0,,3.0,37.0,,,,5.0,1.0,4.0,1.0,5.0,132.0,24.0,2.0,10.0,2.0,1.0,,,3.0,,2.0,1.0,,14.0,,,1.0,,,,,,,,,44.0,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,Midfielder,21,3.0,44.0,17.0,210.0,4.0,15.0,14.0,4.0,14.0,76.0,13.0,11.0,11.0,33.0,26.0,20.0,37.0,6.0,346.0,53.0,109.0,18.0,33.0,5.0,22.0,108.0,14.0,2.0,3.0,58.0,10.0,33.0,15.0,18.0,71.0,24.0,59.0,76.0,0.0,4.0,1.0,2.0,,9.0,31.0,,18.0,,12.0,,,1.0,5.0,3.0,1.0,10.0,9.0,11.0,5.0,3.0,,,1.0,,,1.0,1.0,,3.0,,,1.0,,,,1.0,,,,,9.0,1.0,2.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,12.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,9nkrr0mwqni0mehkgw6nk5gfe,K. Vang,Midfielder,19,1.0,3.0,3.0,19.0,1.0,,1.0,,2.0,8.0,,3.0,2.0,1.0,3.0,1.0,4.0,,18.0,2.0,9.0,,1.0,,,9.0,2.0,1.0,1.0,3.0,10.0,6.0,,1.0,8.0,1.0,4.0,8.0,0.0,2.0,1.0,,,,3.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Rhode Island FC,2w38gs56nefz2s67peyzb10q1,J. Williams,Forward,9,17.0,69.0,132.0,939.0,36.0,15.0,106.0,3.0,30.0,285.0,143.0,129.0,8.0,237.0,246.0,70.0,202.0,64.0,1969.0,164.0,527.0,26.0,213.0,15.0,257.0,521.0,30.0,19.0,27.0,381.0,10.0,224.0,229.0,58.0,277.0,210.0,459.0,290.0,4.0,67.0,3.0,10.0,40.0,7.0,128.0,3.0,8.0,39.0,1.0,5.0,7.0,5.0,34.0,22.0,12.0,32.0,114.0,12.0,13.0,133.0,,11.0,46.0,,23.0,,2.0,18.0,8.0,,11.0,24.0,,,,8.0,1.0,2.0,7.0,9.0,4.0,19.0,4.0,23.0,5.0,6.0,,,3.0,2.0,2.0,1.0,2.0,3.0,11.0,2.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
