root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,dszuj3a23wso9ffm3w6mp4qy2,B. Aguilera,Midfielder,16,29.0,,18.0,5.0,8.0,,,1.0,,,,,1.0,10.0,6.0,,4.0,18.0,1.0,1.0,13.0,1.0,,5.0,2.0,1.0,5.0,,,4.0,,,2.0,28.0,2.0,1.0,5.0,9.0,2.0,10.0,2.0,,,,1.0,,7.0,,1.0,2.0,4.0,2.0,13.0,13.0,2.0,,5.0,,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,azablas5zne3gd2g94sz1ukx6,J. Alvarado,Midfielder,20,21.0,,12.0,1.0,9.0,,,,,,1.0,,,4.0,2.0,,1.0,12.0,,1.0,11.0,,3.0,1.0,5.0,1.0,3.0,,,1.0,,1.0,,20.0,1.0,,2.0,5.0,1.0,10.0,2.0,,,1.0,,,2.0,,,1.0,,1.0,11.0,11.0,,,,,,2.0,2.0,1.0,,2.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,e1ttj7pfplr33nrirp09j3oq,G. Barrett,Goalkeeper,18,300.0,,31.0,,5.0,8.0,,14.0,,,,,,15.0,42.0,,1.0,62.0,1.0,,31.0,2.0,,15.0,14.0,,9.0,,,23.0,3.0,,6.0,87.0,3.0,1.0,3.0,30.0,,10.0,3.0,,16.0,2.0,2.0,,5.0,5.0,2.0,3.0,2.0,18.0,24.0,47.0,2.0,,2.0,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,29.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,dxqfbwapncvec4hryf8xbv9t6,M. Bolaños,Defender,5,377.0,1.0,195.0,10.0,47.0,19.0,,30.0,,1.0,,,3.0,58.0,115.0,5.0,22.0,214.0,3.0,2.0,133.0,4.0,1.0,52.0,71.0,2.0,34.0,,,17.0,4.0,5.0,18.0,270.0,4.0,3.0,24.0,105.0,3.0,10.0,23.0,,29.0,9.0,7.0,1.0,34.0,16.0,4.0,4.0,8.0,28.0,146.0,162.0,10.0,5.0,11.0,,10.0,16.0,,,13.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,14sohmfb7w796g74kq1f1hxt6,G. Castro,Forward,7,452.0,1.0,105.0,28.0,77.0,,1.0,6.0,,3.0,3.0,,3.0,74.0,24.0,5.0,24.0,123.0,7.0,13.0,83.0,4.0,15.0,30.0,27.0,7.0,35.0,2.0,,29.0,5.0,6.0,,251.0,5.0,5.0,65.0,44.0,19.0,10.0,46.0,6.0,10.0,27.0,2.0,4.0,70.0,1.0,4.0,5.0,21.0,24.0,78.0,93.0,5.0,3.0,24.0,2.0,4.0,44.0,1.0,,,5.0,,,1.0,,7.0,7.0,3.0,12.0,,5.0,2.0,,8.0,14.0,2.0,3.0,1.0,1.0,5.0,,4.0,4.0,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,d53rtnmtlfg2aewwgv9ps3p7u,E. Chaves,Goalkeeper,1,180.0,,10.0,,6.0,5.0,,8.0,,,,,,8.0,16.0,,,30.0,,,10.0,2.0,,8.0,6.0,,2.0,,,5.0,2.0,,6.0,40.0,2.0,,,17.0,,10.0,,,12.0,,,,,1.0,2.0,2.0,,7.0,5.0,22.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,17.0,,3.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,2nn79qaoqf29lrq6eq73m8962,S. Céspedes,Defender,13,180.0,19.0,77.0,14.0,42.0,3.0,,4.0,,1.0,1.0,,,35.0,24.0,7.0,11.0,79.0,3.0,2.0,64.0,1.0,1.0,15.0,7.0,1.0,11.0,,8.0,9.0,2.0,3.0,6.0,145.0,2.0,3.0,17.0,39.0,,10.0,15.0,,,2.0,4.0,2.0,21.0,5.0,1.0,2.0,6.0,19.0,62.0,64.0,4.0,6.0,6.0,1.0,6.0,11.0,2.0,,,2.0,,,,,,,1.0,,,,,,2.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,n9p5wjbj7yw00o69ib1fd2sq,K. Davis,Forward,19,92.0,,22.0,3.0,10.0,,,,,1.0,2.0,,2.0,21.0,7.0,,7.0,24.0,7.0,2.0,15.0,1.0,4.0,7.0,9.0,2.0,5.0,,,4.0,,1.0,2.0,50.0,4.0,3.0,18.0,6.0,12.0,10.0,7.0,,2.0,1.0,4.0,3.0,24.0,3.0,1.0,4.0,15.0,6.0,15.0,17.0,6.0,,17.0,,,3.0,,4.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,3ei8k4uegwoem5s7uw1jtz97u,J. Espinoza,Defender,2,390.0,37.0,121.0,11.0,44.0,17.0,1.0,27.0,,4.0,1.0,,4.0,96.0,29.0,8.0,31.0,129.0,9.0,4.0,69.0,4.0,1.0,58.0,18.0,1.0,53.0,1.0,20.0,18.0,4.0,13.0,14.0,275.0,4.0,7.0,52.0,79.0,4.0,10.0,40.0,,2.0,25.0,3.0,1.0,59.0,4.0,4.0,4.0,15.0,21.0,63.0,71.0,7.0,2.0,19.0,6.0,11.0,37.0,9.0,,1.0,9.0,,4.0,,,,,5.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Costa Rica Under 17,Costa_Rica_Under_17,8uxj0wxdu98pv5dbmrcf9jdyi,J. Evans,Defender,4,115.0,,64.0,3.0,14.0,5.0,,13.0,,2.0,1.0,,,23.0,38.0,4.0,8.0,73.0,2.0,1.0,46.0,,1.0,21.0,12.0,,13.0,,,6.0,1.0,3.0,8.0,96.0,4.0,1.0,10.0,29.0,,10.0,9.0,,6.0,3.0,1.0,,11.0,6.0,,4.0,2.0,29.0,44.0,52.0,1.0,3.0,2.0,1.0,4.0,8.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
