liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Las Vegas Lights FC,bzk7l6u5bvun1zt11ouvzp7ft,E. Delgado,Goalkeeper,0,,,945.0,,,,26.0,,113.0,1.0,,,,54.0,43.0,1.0,99.0,,,2.0,,101.0,90.0,,,4.0,243.0,1.0,1.0,,77.0,19.0,,99.0,,25.0,1.0,,82.0,,92.0,11.0,,17.0,336.0,,11.0,1.0,,6.0,180.0,,10.0,4.0,,67.0,,4.0,,,,6.0,8.0,21.0,,,11.0,,,,,2.0,38.0,,73.0,144.0,,,,,2.0,,,4.0,0.0,,,,,,,,,,91.0,,27.0,1.0,2.0,,,,2.0,10.0,7.0,17.0,4.0,,4.0,29.0,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,4f2dsr4fnspwvkupvycdu5soa,S. Echavarria,Forward,29,,,10.0,,1.0,,,,3.0,,1.0,,,2.0,,,,,1.0,,1.0,2.0,,1.0,1.0,,3.0,,1.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,6.0,,1.0,,,3.0,,1.0,10.0,1.0,,,,,,,,4.0,,,,,1.0,,,1.0,,2.0,3.0,,2.0,2.0,1.0,,,,3.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,Midfielder,6,19.0,1.0,958.0,54.0,3.0,,1.0,,455.0,4.0,4.0,68.0,9.0,194.0,12.0,3.0,32.0,7.0,3.0,2.0,5.0,125.0,216.0,22.0,42.0,5.0,475.0,1.0,22.0,4.0,367.0,21.0,3.0,74.0,1.0,48.0,10.0,1.0,66.0,2.0,59.0,11.0,15.0,27.0,692.0,1.0,14.0,17.0,5.0,66.0,195.0,5.0,10.0,42.0,,34.0,8.0,6.0,1.0,10.0,2.0,81.0,23.0,23.0,,19.0,14.0,,,,,34.0,164.0,,385.0,401.0,15.0,1.0,,12.0,39.0,10.0,15.0,32.0,0.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,7i1e818kjeok1iluvmq4z32z9,J. Fenwick,Defender,3,1.0,,1350.0,1.0,,,5.0,1.0,558.0,2.0,4.0,27.0,,150.0,26.0,4.0,69.0,6.0,1.0,1.0,12.0,127.0,304.0,14.0,50.0,7.0,573.0,,12.0,1.0,405.0,32.0,5.0,119.0,,180.0,3.0,,82.0,3.0,43.0,15.0,10.0,38.0,710.0,,15.0,8.0,6.0,50.0,280.0,8.0,10.0,46.0,4.0,49.0,,9.0,,22.0,,84.0,50.0,33.0,1.0,1.0,15.0,,,,,26.0,86.0,1.0,439.0,454.0,34.0,,,5.0,38.0,9.0,21.0,24.0,0.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,5l65hftatfs9o50on7mh6gkq,B. Frischknecht,Forward,9,,1.0,305.0,2.0,12.0,3.0,,3.0,57.0,2.0,11.0,22.0,,36.0,,,2.0,,2.0,,10.0,46.0,13.0,2.0,17.0,5.0,68.0,1.0,3.0,2.0,47.0,11.0,6.0,19.0,,26.0,5.0,,19.0,6.0,8.0,1.0,,,130.0,1.0,13.0,1.0,,30.0,12.0,30.0,10.0,17.0,4.0,2.0,,10.0,,3.0,7.0,43.0,,11.0,1.0,,13.0,,,1.0,2.0,16.0,8.0,3.0,38.0,49.0,13.0,3.0,,1.0,26.0,1.0,,14.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,8fnof0i3ksalhkm40a0cymxg5,J. Levin,Midfielder,32,,,90.0,,2.0,,,,38.0,,2.0,3.0,,16.0,1.0,1.0,7.0,1.0,,,,11.0,13.0,4.0,2.0,,38.0,1.0,5.0,1.0,25.0,1.0,,9.0,,12.0,,,6.0,,7.0,1.0,1.0,3.0,52.0,,3.0,2.0,1.0,13.0,9.0,,10.0,5.0,,4.0,,,,,2.0,13.0,2.0,1.0,,,3.0,,,,,8.0,14.0,,29.0,29.0,,,,3.0,8.0,1.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,85bhyzlvgzo8ov8es8t9jslw5,R. Mendiola,Midfielder,40,12.0,1.0,651.0,3.0,3.0,2.0,,2.0,278.0,2.0,10.0,56.0,2.0,165.0,1.0,1.0,4.0,6.0,4.0,1.0,2.0,99.0,75.0,11.0,49.0,,291.0,4.0,6.0,8.0,227.0,15.0,6.0,53.0,2.0,55.0,15.0,,60.0,1.0,37.0,8.0,11.0,7.0,405.0,4.0,11.0,4.0,1.0,46.0,84.0,24.0,10.0,28.0,2.0,11.0,,8.0,,1.0,3.0,49.0,2.0,16.0,1.0,14.0,11.0,1.0,1.0,1.0,,19.0,96.0,2.0,226.0,238.0,3.0,,,6.0,21.0,5.0,9.0,27.0,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,eyu2l3gom8fn098e66e4a6k0l,J. Murrell,Defender,12,26.0,1.0,904.0,55.0,1.0,,6.0,,291.0,8.0,11.0,48.0,8.0,115.0,25.0,,46.0,12.0,1.0,2.0,7.0,150.0,110.0,17.0,38.0,5.0,301.0,2.0,17.0,4.0,197.0,19.0,2.0,84.0,,88.0,8.0,1.0,82.0,3.0,38.0,10.0,22.0,28.0,542.0,,11.0,9.0,6.0,62.0,149.0,12.0,10.0,46.0,1.0,20.0,8.0,10.0,1.0,15.0,8.0,84.0,28.0,21.0,,26.0,11.0,,,,1.0,31.0,16.0,,209.0,217.0,22.0,1.0,,11.0,38.0,6.0,8.0,31.0,0.0,,,,,14.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,2z06ii7xczk4xxvgt7v0pwj8q,C. Ndaye,Defender,66,6.0,,90.0,9.0,,,,,19.0,,2.0,5.0,,6.0,,,2.0,1.0,,,4.0,16.0,8.0,2.0,3.0,,19.0,,,,12.0,2.0,,5.0,,1.0,,,8.0,,1.0,1.0,1.0,3.0,47.0,,1.0,,,6.0,8.0,,10.0,3.0,,2.0,,,,1.0,1.0,11.0,1.0,2.0,,6.0,1.0,,,,,4.0,5.0,,14.0,14.0,5.0,,,2.0,8.0,,1.0,2.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,6o0f6acrjtiwqlxagsqteou7d,T. Olsen,Goalkeeper,1,,,495.0,,1.0,,10.0,,72.0,,,,,34.0,33.0,,91.0,,,,,97.0,39.0,,1.0,3.0,165.0,,,,31.0,13.0,,92.0,,9.0,,,78.0,,61.0,5.0,,14.0,222.0,,6.0,,,,143.0,,10.0,3.0,,42.0,,,,3.0,,3.0,4.0,13.0,,,6.0,,,,,,13.0,,39.0,73.0,3.0,,,,,,,,0.0,,,,,,,,,,46.0,,18.0,,,1.0,,,5.0,6.0,7.0,12.0,4.0,1.0,,39.0,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,7zytjpdx07xna4bqf9kouw8h5,G. Robinson,Defender,4,2.0,,347.0,10.0,1.0,1.0,,,194.0,1.0,3.0,23.0,1.0,52.0,5.0,,16.0,1.0,2.0,1.0,1.0,55.0,111.0,1.0,19.0,,197.0,1.0,4.0,2.0,153.0,4.0,2.0,35.0,,25.0,3.0,,27.0,,23.0,4.0,3.0,10.0,266.0,,5.0,1.0,1.0,15.0,66.0,5.0,10.0,14.0,,9.0,1.0,3.0,,8.0,1.0,24.0,9.0,5.0,,2.0,5.0,,,,,9.0,83.0,,159.0,162.0,9.0,,,1.0,10.0,,10.0,6.0,0.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,Midfielder,15,7.0,,959.0,19.0,5.0,4.0,3.0,,460.0,1.0,6.0,60.0,,181.0,15.0,3.0,38.0,9.0,,2.0,10.0,144.0,173.0,32.0,76.0,5.0,468.0,7.0,12.0,3.0,316.0,16.0,,114.0,,139.0,3.0,,84.0,2.0,74.0,11.0,21.0,38.0,617.0,,16.0,9.0,4.0,66.0,187.0,3.0,10.0,52.0,,38.0,,5.0,,12.0,,88.0,9.0,18.0,,8.0,16.0,,,,2.0,26.0,82.0,,348.0,354.0,22.0,2.0,,16.0,36.0,16.0,17.0,40.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,cdc4axip2o5gxrw7hx4wd6ml1,J. Sandoval,Midfielder,7,4.0,3.0,1039.0,1.0,2.0,4.0,1.0,3.0,453.0,9.0,32.0,74.0,4.0,230.0,1.0,4.0,16.0,12.0,21.0,2.0,23.0,153.0,161.0,24.0,62.0,5.0,465.0,6.0,20.0,11.0,342.0,23.0,28.0,78.0,2.0,94.0,10.0,,81.0,12.0,71.0,12.0,18.0,13.0,695.0,11.0,14.0,11.0,2.0,120.0,133.0,31.0,10.0,80.0,7.0,45.0,2.0,20.0,,26.0,11.0,169.0,9.0,25.0,,16.0,14.0,9.0,2.0,,,66.0,164.0,2.0,375.0,387.0,49.0,1.0,2.0,17.0,89.0,7.0,11.0,54.0,0.0,3.0,,1.0,,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,caj2ud2nds0nxc2etfhdd50wl,S. Moses,Defender,36,,1.0,829.0,2.0,1.0,1.0,,1.0,365.0,,12.0,34.0,,173.0,1.0,4.0,6.0,8.0,6.0,1.0,4.0,76.0,143.0,22.0,51.0,5.0,373.0,3.0,20.0,5.0,284.0,20.0,8.0,57.0,,104.0,13.0,1.0,37.0,2.0,59.0,10.0,17.0,20.0,479.0,,11.0,15.0,1.0,74.0,115.0,4.0,10.0,45.0,2.0,32.0,,9.0,,9.0,6.0,87.0,7.0,21.0,,,11.0,,,,,38.0,120.0,1.0,308.0,316.0,13.0,,,12.0,42.0,10.0,5.0,36.0,0.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,f2wnqmiq6jno920bbibrxgded,J. Torre,Defender,5,5.0,,753.0,12.0,3.0,2.0,1.0,,250.0,4.0,13.0,43.0,3.0,90.0,15.0,4.0,28.0,6.0,5.0,2.0,13.0,95.0,110.0,18.0,31.0,4.0,256.0,3.0,15.0,7.0,181.0,18.0,7.0,59.0,,74.0,10.0,,42.0,4.0,55.0,8.0,12.0,22.0,416.0,,11.0,11.0,3.0,72.0,95.0,15.0,10.0,52.0,2.0,16.0,3.0,12.0,,16.0,8.0,101.0,26.0,20.0,,5.0,11.0,,1.0,,,36.0,44.0,,192.0,197.0,29.0,,,13.0,49.0,5.0,9.0,36.0,0.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,85sy3w8kmwpvhj27v5vhdzl6,J. Waggoner,Defender,17,13.0,,493.0,22.0,6.0,1.0,7.0,,121.0,5.0,7.0,36.0,4.0,50.0,8.0,1.0,15.0,3.0,1.0,,8.0,74.0,45.0,7.0,16.0,4.0,122.0,2.0,4.0,2.0,82.0,14.0,1.0,31.0,,34.0,4.0,,29.0,1.0,20.0,5.0,9.0,15.0,237.0,,11.0,1.0,2.0,29.0,46.0,3.0,10.0,12.0,,9.0,4.0,3.0,,,5.0,37.0,10.0,14.0,,13.0,11.0,,,,,17.0,6.0,,90.0,91.0,8.0,,,4.0,25.0,3.0,3.0,12.0,0.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2020,Las Vegas Lights FC,136148czz771evbrsn9had7f9,B. de la Fuente,Midfielder,14,29.0,3.0,970.0,6.0,4.0,3.0,1.0,1.0,231.0,10.0,21.0,50.0,16.0,132.0,,1.0,7.0,5.0,11.0,2.0,14.0,175.0,49.0,12.0,64.0,3.0,236.0,6.0,12.0,6.0,152.0,17.0,22.0,71.0,7.0,40.0,25.0,,110.0,6.0,36.0,11.0,26.0,11.0,459.0,26.0,15.0,6.0,,72.0,73.0,44.0,10.0,41.0,11.0,13.0,8.0,18.0,,6.0,6.0,92.0,5.0,19.0,1.0,50.0,15.0,17.0,,2.0,1.0,37.0,73.0,1.0,161.0,165.0,20.0,1.0,,7.0,51.0,5.0,2.0,35.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
