liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,New York Red Bulls,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,Midfielder,4,1.0,,45.0,,,,,,,36.0,,2.0,,24.0,,,,1.0,,1.0,1.0,11.0,5.0,,8.0,37.0,1.0,,,26.0,,,8.0,,11.0,,6.0,,,3.0,1.0,4.0,3.0,46.0,,1.0,,,1.0,,13.0,,47.0,3.0,,,3.0,,,3.0,,5.0,,1.0,,1.0,1.0,,,,,1.0,11.0,,,28.0,29.0,4.0,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,f07dkt0q5fpiw8c1rkuedrx05,B. Allen,Forward,21,,1.0,7.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,3.0,,,2.0,2.0,,,,,,,2.0,,1.0,,,,,2.0,,,2.0,4.0,,1.0,,,2.0,,,,76.0,1.0,,,,,1.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,4s8fuc67ien2aoxdne2qwhjh1,G. Baah,Defender,3,,,467.0,,3.0,,4.0,2.0,,184.0,2.0,8.0,,45.0,9.0,,27.0,1.0,4.0,,2.0,65.0,92.0,18.0,26.0,190.0,2.0,8.0,4.0,126.0,10.0,7.0,53.0,,55.0,,35.0,1.0,,28.0,6.0,3.0,18.0,278.0,,9.0,2.0,4.0,36.0,,114.0,13.0,32.0,34.0,3.0,,11.0,,2.0,11.0,1.0,49.0,14.0,10.0,1.0,,9.0,,,,,13.0,13.0,2.0,,134.0,137.0,13.0,,,,,,12.0,15.0,6.0,23.0,23.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,4s8091m9pv4o2yp6npyovkag9,A. Abang,Forward,0,2.0,,221.0,,6.0,1.0,,,,66.0,3.0,18.0,,45.0,,,3.0,2.0,2.0,1.0,12.0,58.0,4.0,1.0,22.0,74.0,2.0,4.0,2.0,48.0,6.0,2.0,25.0,,23.0,3.0,24.0,1.0,,10.0,2.0,4.0,3.0,123.0,,8.0,2.0,,21.0,,16.0,10.0,32.0,14.0,,,1.0,,2.0,9.0,4.0,42.0,3.0,7.0,,2.0,8.0,,1.0,,,16.0,17.0,,,41.0,49.0,21.0,,,,,,1.0,28.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,cf3778z7xyhfip2mnhxymgiqx,J. Bilyeu,Defender,20,5.0,,117.0,13.0,2.0,,1.0,,,38.0,1.0,5.0,,18.0,1.0,,2.0,,1.0,,3.0,21.0,11.0,,9.0,40.0,,1.0,,28.0,2.0,2.0,11.0,,19.0,,12.0,,5.0,2.0,1.0,3.0,4.0,71.0,,3.0,,,1.0,,15.0,1.0,85.0,3.0,1.0,,1.0,,,3.0,,7.0,2.0,2.0,,5.0,3.0,,1.0,,,1.0,1.0,,,27.0,29.0,6.0,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,172v1833vp0m9ffu399j6l9ed,Felipe Martins,Midfielder,8,43.0,,3047.0,7.0,,22.0,9.0,5.0,4.0,1846.0,13.0,204.0,11.0,959.0,46.0,8.0,159.0,23.0,16.0,6.0,23.0,598.0,538.0,76.0,288.0,1933.0,4.0,54.0,7.0,1379.0,37.0,38.0,447.0,,433.0,25.0,411.0,19.0,,182.0,35.0,53.0,87.0,2489.0,10.0,35.0,42.0,8.0,286.0,4.0,882.0,50.0,57.0,163.0,22.0,11.0,107.0,10.0,69.0,12.0,11.0,321.0,16.0,43.0,1.0,51.0,35.0,5.0,,3.0,4.0,135.0,414.0,1.0,,1418.0,1486.0,35.0,11.0,,4.0,,8.0,48.0,158.0,28.0,76.0,151.0,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,6gsqjke3thgf819b2672i8xcl,Z. Carroll,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,6p163a141a95x53qat9wers2d,A. Collin,Defender,78,1.0,3.0,2247.0,2.0,3.0,,30.0,,,996.0,4.0,51.0,,275.0,93.0,7.0,151.0,9.0,4.0,5.0,53.0,336.0,488.0,40.0,133.0,1047.0,2.0,37.0,,661.0,26.0,7.0,284.0,,228.0,4.0,205.0,3.0,,82.0,24.0,17.0,80.0,1454.0,,27.0,13.0,19.0,105.0,,565.0,26.0,50.0,152.0,3.0,,102.0,,20.0,96.0,1.0,254.0,143.0,31.0,,1.0,27.0,,1.0,,1.0,49.0,203.0,,,725.0,763.0,149.0,8.0,,2.0,,1.0,23.0,102.0,17.0,107.0,56.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,7e9wewu5my63u1unn77v1345x,O. Damari,Forward,26,,,86.0,1.0,5.0,,,,,25.0,,7.0,,13.0,,,,,3.0,,,18.0,6.0,5.0,6.0,25.0,,4.0,2.0,19.0,,4.0,6.0,,8.0,1.0,6.0,,,2.0,,,,54.0,,5.0,4.0,,20.0,,9.0,8.0,73.0,10.0,1.0,,,,2.0,1.0,1.0,21.0,,,,,5.0,,,,,11.0,1.0,,,19.0,19.0,1.0,,,,,,4.0,11.0,1.0,1.0,9.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,New York Red Bulls,4wy7kbv694s6xrm3tfsyl4hyh,S. Davis,Midfielder,27,4.0,,1108.0,1.0,10.0,2.0,2.0,2.0,1.0,549.0,2.0,67.0,13.0,329.0,9.0,,19.0,11.0,2.0,2.0,5.0,155.0,154.0,33.0,80.0,569.0,1.0,18.0,6.0,449.0,18.0,5.0,99.0,10.0,146.0,17.0,94.0,7.0,,59.0,11.0,22.0,24.0,777.0,25.0,21.0,14.0,7.0,96.0,,231.0,11.0,100.0,63.0,3.0,,21.0,2.0,15.0,9.0,4.0,110.0,17.0,20.0,1.0,19.0,21.0,10.0,,1.0,2.0,42.0,125.0,2.0,,452.0,470.0,14.0,3.0,1.0,2.0,,,18.0,47.0,15.0,25.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
