liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Atlanta United FC,9i90uqmmz5zmi5m9tod2yse7d,Mohammed Adams,Midfielder,29,1.0,2.0,1.0,16.0,7.0,5.0,2.0,24.0,5.0,8.0,3.0,2.0,85.0,111.0,62.0,1.0,243.0,16.0,2.0,1.0,35.0,2.0,44.0,231.0,11.0,239.0,36.0,11.0,1.0,19.0,287.0,1.0,132.0,7.0,40.0,2.0,8.0,10.0,45.0,34.0,85.0,2.0,10.0,16.0,12.0,14.0,27.0,1.0,394.0,12.0,4.0,68.0,1.0,7.0,3.0,76.0,12.0,582.0,95.0,6.0,6.0,27.0,8.0,17.0,15.0,49.0,1.0,5.0,283.0,1.0,13.0,3.0,69.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,22,,,,6.0,3.0,1.0,4.0,12.0,2.0,6.0,32.0,4.0,16.0,72.0,49.0,,136.0,5.0,1.0,,12.0,11.0,44.0,131.0,5.0,131.0,30.0,5.0,,13.0,180.0,,67.0,17.0,18.0,3.0,4.0,12.0,43.0,19.0,36.0,,1.0,5.0,6.0,12.0,35.0,,283.0,7.0,2.0,64.0,1.0,5.0,,48.0,5.0,350.0,72.0,4.0,4.0,34.0,3.0,10.0,3.0,20.0,,6.0,175.0,,5.0,2.0,31.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,9crw9og5xe70mc0m1etggpdk9,E. Barco,Midfielder,8,,17.0,3.0,3.0,35.0,56.0,12.0,7.0,1.0,4.0,12.0,31.0,112.0,371.0,209.0,11.0,473.0,18.0,,3.0,41.0,4.0,92.0,452.0,4.0,461.0,89.0,28.0,,16.0,565.0,4.0,121.0,12.0,49.0,27.0,51.0,1.0,111.0,85.0,71.0,,4.0,18.0,7.0,21.0,107.0,2.0,875.0,10.0,11.0,201.0,12.0,12.0,28.0,138.0,21.0,1231.0,133.0,14.0,12.0,87.0,3.0,5.0,3.0,59.0,3.0,8.0,547.0,9.0,2.0,,126.0,1.0,3.0,1.0,37.0,,3.0,19.0,16.0,3.0,1.0,9.0,2.0,2.0,17.0,2.0,11.0,4.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,bkhfbvpl7ahh68a53d2ykqmll,A. Carleton,Midfielder,30,,,,1.0,1.0,3.0,2.0,1.0,,,3.0,2.0,9.0,14.0,6.0,1.0,17.0,3.0,,,3.0,,11.0,15.0,1.0,17.0,3.0,2.0,,2.0,28.0,,5.0,4.0,7.0,1.0,1.0,,4.0,3.0,47.0,,3.0,3.0,1.0,5.0,11.0,,49.0,1.0,,19.0,2.0,2.0,1.0,10.0,2.0,64.0,9.0,,,7.0,,4.0,1.0,4.0,,4.0,28.0,1.0,2.0,,6.0,0.0,0.0,0.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2,,4.0,2.0,41.0,13.0,46.0,23.0,73.0,10.0,32.0,159.0,23.0,435.0,480.0,114.0,3.0,926.0,28.0,10.0,2.0,108.0,30.0,182.0,876.0,38.0,901.0,158.0,35.0,1.0,67.0,1108.0,2.0,454.0,58.0,136.0,27.0,28.0,37.0,212.0,128.0,77.0,2.0,3.0,28.0,29.0,39.0,138.0,12.0,1692.0,33.0,2.0,311.0,11.0,15.0,7.0,294.0,50.0,2282.0,347.0,25.0,11.0,136.0,24.0,46.0,32.0,136.0,2.0,28.0,1081.0,2.0,25.0,6.0,236.0,2.0,0.0,2.0,,25.0,4.0,8.0,,8.0,,,1.0,2.0,,2.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,ecp53k8d0t7yczah3aebn0yne,J. Gallagher,Forward,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,5,2.0,7.0,,58.0,12.0,34.0,3.0,78.0,12.0,20.0,41.0,3.0,335.0,756.0,759.0,16.0,1805.0,34.0,17.0,1.0,107.0,75.0,337.0,1581.0,63.0,1723.0,238.0,30.0,1.0,90.0,2142.0,1.0,1050.0,119.0,151.0,33.0,53.0,84.0,139.0,163.0,67.0,2.0,,34.0,29.0,45.0,250.0,15.0,2703.0,36.0,1.0,416.0,6.0,22.0,23.0,389.0,224.0,2971.0,909.0,34.0,12.0,167.0,27.0,170.0,56.0,267.0,,44.0,2044.0,2.0,37.0,14.0,270.0,0.0,1.0,1.0,,6.0,7.0,1.0,,1.0,,,1.0,,,,4.0,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,d1e82ijf1k8jt10dxrrqfslw5,J. Gressel,Midfielder,24,1.0,29.0,12.0,26.0,67.0,109.0,88.0,47.0,4.0,21.0,115.0,141.0,560.0,712.0,82.0,27.0,1006.0,36.0,2.0,8.0,134.0,22.0,335.0,932.0,20.0,975.0,105.0,50.0,,62.0,1341.0,8.0,349.0,67.0,179.0,22.0,14.0,26.0,312.0,83.0,95.0,2.0,2.0,36.0,28.0,80.0,414.0,10.0,2075.0,33.0,11.0,612.0,45.0,26.0,56.0,284.0,74.0,2963.0,387.0,34.0,27.0,265.0,24.0,70.0,40.0,168.0,6.0,45.0,1303.0,16.0,24.0,4.0,217.0,6.0,2.0,2.0,80.0,7.0,5.0,55.0,24.0,30.0,,1.0,1.0,12.0,45.0,8.0,22.0,,,2.0,18.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Atlanta United FC,26r7731d42flwc6ikxb90jxlh,B. Guzan,Goalkeeper,1,,,,2.0,,,,2.0,,,,,260.0,86.0,231.0,,830.0,37.0,,,2.0,10.0,333.0,508.0,1.0,537.0,17.0,,,136.0,1163.0,,744.0,11.0,3.0,,5.0,23.0,,7.0,64.0,3.0,,37.0,38.0,2.0,197.0,16.0,1521.0,45.0,,342.0,,,,20.0,322.0,3330.0,672.0,37.0,,8.0,,325.0,,326.0,,1.0,705.0,,155.0,60.0,9.0,0.0,0.0,0.0,,,7.0,,,,,,,,,,,,,,,,,,,91.0,15.0,11.0,11.0,1.0,5.0,10.0,102.0,41.0,3.0,1.0,397.0,61.0,1.0,35.0,2.0,,,,,,,,
USA_MLS,2019,Atlanta United FC,bkyxv0njobtuf80zatjpe53v9,E. Hyndman,Midfielder,16,,6.0,1.0,7.0,12.0,47.0,5.0,10.0,1.0,3.0,7.0,6.0,103.0,280.0,150.0,5.0,387.0,17.0,1.0,1.0,45.0,6.0,72.0,373.0,3.0,384.0,30.0,20.0,,16.0,459.0,1.0,108.0,28.0,67.0,9.0,5.0,3.0,90.0,24.0,87.0,1.0,6.0,17.0,18.0,30.0,62.0,1.0,603.0,19.0,3.0,119.0,14.0,20.0,11.0,97.0,14.0,1065.0,116.0,11.0,12.0,60.0,5.0,12.0,10.0,44.0,1.0,22.0,456.0,5.0,5.0,1.0,69.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,2.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
