liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,FC Tucson,5x31t8ra79jqs9ybdjfdhe51w,J. Allen,Midfielder,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,a3puv9bm6e6uel5oe1dmcjhbe,T. Allen,Defender,12,90.0,1.0,2.0,2.0,,1.0,1.0,,1.0,16.0,,2.0,,1.0,2.0,2.0,2.0,2.0,29.0,4.0,1.0,10.0,1.0,2.0,3.0,,12.0,16.0,,,8.0,1.0,,1.0,,10.0,4.0,2.0,,,4.0,5.0,1.0,4.0,,,,14.0,2.0,14.0,6.0,,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,69zg9b05fowt6ew9o723cej8p,D. Bedoya,Midfielder,8,110.0,2.0,9.0,3.0,,14.0,3.0,,1.0,38.0,,2.0,,2.0,4.0,1.0,5.0,3.0,57.0,12.0,,22.0,2.0,5.0,5.0,,28.0,39.0,3.0,,5.0,3.0,,6.0,,10.0,8.0,17.0,,1.0,8.0,11.0,1.0,,,1.0,,29.0,5.0,30.0,18.0,,0.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,4.0,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,8b8g4awlemuvd6po1rxqbeb1m,D. Bloyou,Forward,20,7.0,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,2.0,,,,,1.0,1.0,,,,,1.0,,10.0,2.0,1.0,,,1.0,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,3n1x0x4dlcl53f0z5l0r9zso9,G. Calixtro,Forward,91,153.0,2.0,10.0,6.0,,8.0,1.0,,4.0,30.0,2.0,2.0,4.0,4.0,2.0,2.0,10.0,8.0,55.0,9.0,,17.0,2.0,8.0,3.0,1.0,22.0,34.0,4.0,,10.0,1.0,2.0,9.0,,10.0,18.0,7.0,,1.0,14.0,7.0,2.0,,,4.0,1.0,20.0,8.0,24.0,17.0,,1.0,0.0,0.0,2.0,4.0,,2.0,,,,3.0,2.0,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,17ey8jpl1wv4vvrnhtvpasdex,D. Corfe,Forward,10,90.0,1.0,3.0,6.0,,3.0,2.0,,2.0,29.0,4.0,,5.0,6.0,2.0,,8.0,7.0,50.0,8.0,,20.0,1.0,4.0,5.0,2.0,26.0,29.0,4.0,,7.0,,1.0,3.0,,10.0,15.0,11.0,,1.0,10.0,6.0,1.0,,,,,26.0,3.0,26.0,10.0,,0.0,0.0,0.0,,4.0,,1.0,,,1.0,1.0,1.0,,,1.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,a8nwfr7qx711qnvi49q2tfp7u,J. Crull,Defender,16,180.0,2.0,18.0,3.0,,13.0,3.0,1.0,2.0,94.0,2.0,6.0,3.0,2.0,4.0,5.0,3.0,4.0,115.0,33.0,3.0,22.0,2.0,1.0,12.0,1.0,75.0,99.0,,2.0,5.0,10.0,1.0,8.0,,10.0,7.0,42.0,2.0,1.0,4.0,59.0,2.0,,7.0,,,77.0,19.0,81.0,18.0,,1.0,0.0,0.0,,,,2.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,do5nsl65m35sog9vcp0j3kbh0,B. Fahling,Midfielder,32,168.0,2.0,16.0,8.0,1.0,14.0,2.0,2.0,2.0,77.0,,3.0,1.0,1.0,2.0,4.0,7.0,9.0,107.0,17.0,2.0,29.0,2.0,7.0,11.0,2.0,62.0,81.0,5.0,2.0,15.0,8.0,1.0,8.0,,10.0,16.0,17.0,1.0,3.0,15.0,37.0,2.0,,1.0,4.0,4.0,61.0,32.0,65.0,22.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,bpvmc111bcokl7cq8fzof1m1h,M. Sunday,Midfielder,21,159.0,2.0,16.0,9.0,1.0,12.0,1.0,,1.0,77.0,2.0,10.0,3.0,,2.0,4.0,9.0,10.0,96.0,21.0,3.0,25.0,2.0,7.0,12.0,1.0,53.0,79.0,1.0,5.0,5.0,7.0,1.0,9.0,,10.0,19.0,30.0,4.0,2.0,16.0,38.0,2.0,,2.0,5.0,4.0,61.0,23.0,63.0,17.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tucson,z956mbkzwdd3lbbilco8o416,C. Machell,Midfielder,25,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
