liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Richmond Kickers,6yne6epdxnlfi60dn4ki0nv9w,João Gomiero,Midfielder,8,36.0,4.0,1.0,4.0,,423.0,28.0,7.0,2.0,2.0,8.0,93.0,34.0,5.0,43.0,5.0,3.0,94.0,10.0,11.0,4.0,4.0,7.0,4.0,16.0,22.0,1.0,1.0,6.0,5.0,84.0,10.0,6.0,5.0,72.0,4.0,1.0,2.0,5.0,9.0,13.0,77.0,283.0,17.0,63.0,1.0,,2.0,14.0,4.0,13.0,16.0,68.0,,9.0,445.0,,267.0,204.0,8.0,,294.0,,328.0,,315.0,36.0,8.0,27.0,31.0,14.0,83.0,10.0,2.0,5.0,32.0,6.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,,3.0,,,,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,d9uufe2go7dw3obmmw2m5r9jo,N. Hiort-Wright,Defender,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,f003m28ypvpm2b2kiwgxzvrx0,B. Howell,Defender,34,,,,1.0,,19.0,2.0,1.0,,,,3.0,2.0,,3.0,,,4.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,6.0,9.0,,,,,,2.0,1.0,2.0,1.0,5.0,,,16.0,,9.0,5.0,,,9.0,,11.0,,11.0,1.0,,,,2.0,3.0,10.0,,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,a6esshxr2z2k8280meh1wzwt1,P. Jara,Goalkeeper,1,3.0,,12.0,3.0,1.0,990.0,,,4.0,,,180.0,97.0,,78.0,,,213.0,,,18.0,,2.0,,,69.0,,,97.0,,86.0,,22.0,1.0,8.0,11.0,54.0,,2.0,5.0,,98.0,181.0,,3.0,,,,11.0,19.0,,,,,,448.0,1.0,186.0,40.0,,24.0,253.0,,350.0,,237.0,5.0,,67.0,1.0,11.0,84.0,10.0,,,2.0,,0.0,,,,,,,,,,,,78.0,97.0,,,,,,,,,,,,,,,,5.0,11.0,26.0,23.0,9.0,9.0,17.0,1.0,,3.0,,,,1.0,1.0,,
USA_USL_League_One,2024,Richmond Kickers,873vix8k05fstj7ttt2qf0fmc,L. Johnson,Forward,7,15.0,1.0,,,1.0,147.0,11.0,,1.0,,3.0,15.0,11.0,2.0,10.0,2.0,,13.0,7.0,,4.0,1.0,2.0,,4.0,7.0,,,,1.0,13.0,7.0,5.0,4.0,24.0,1.0,,,2.0,2.0,3.0,29.0,31.0,6.0,22.0,,,,8.0,4.0,3.0,8.0,12.0,,3.0,77.0,1.0,30.0,18.0,,,31.0,1.0,42.0,,42.0,9.0,2.0,1.0,13.0,8.0,2.0,10.0,3.0,3.0,9.0,2.0,0.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,1hi5w6b0xmslivj0l7sjrto2c,J. Kirkland,Forward,45,14.0,3.0,10.0,3.0,,247.0,18.0,,,,4.0,13.0,19.0,,21.0,2.0,1.0,6.0,3.0,2.0,3.0,3.0,2.0,,2.0,10.0,,,1.0,4.0,20.0,1.0,3.0,11.0,26.0,3.0,1.0,,6.0,9.0,6.0,37.0,28.0,6.0,17.0,,,,6.0,2.0,4.0,15.0,12.0,,5.0,101.0,2.0,28.0,22.0,,,28.0,,47.0,,47.0,12.0,2.0,,8.0,6.0,2.0,10.0,4.0,4.0,9.0,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,d9lx4jhdt6kd6zckl54yznpx,Z. Morán,Midfielder,6,93.0,13.0,20.0,13.0,11.0,1545.0,68.0,2.0,4.0,1.0,8.0,223.0,97.0,28.0,70.0,17.0,4.0,304.0,4.0,6.0,23.0,8.0,20.0,,5.0,73.0,,,29.0,6.0,163.0,38.0,27.0,29.0,161.0,18.0,12.0,2.0,15.0,28.0,6.0,136.0,566.0,18.0,133.0,,1.0,1.0,22.0,28.0,1.0,9.0,106.0,,30.0,880.0,9.0,539.0,286.0,10.0,2.0,590.0,,687.0,7.0,656.0,68.0,,51.0,78.0,22.0,195.0,10.0,18.0,1.0,55.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,2xj4wti8hev9h6234ln9q2rkk,C. O'Dwyer,Midfielder,27,128.0,7.0,16.0,56.0,7.0,1545.0,104.0,2.0,1.0,,13.0,149.0,115.0,17.0,92.0,17.0,8.0,192.0,5.0,11.0,24.0,8.0,48.0,2.0,4.0,61.0,2.0,1.0,11.0,9.0,121.0,34.0,25.0,27.0,259.0,18.0,6.0,,49.0,105.0,23.0,196.0,369.0,30.0,154.0,2.0,1.0,2.0,23.0,30.0,7.0,52.0,123.0,,24.0,772.0,11.0,359.0,194.0,18.0,4.0,384.0,1.0,499.0,1.0,484.0,131.0,14.0,25.0,79.0,23.0,106.0,10.0,14.0,7.0,75.0,6.0,3.0,,6.0,7.0,3.0,,3.0,6.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,da3gj7eqbmjghjb67cg51ox2i,T. Pineda,Forward,15,48.0,3.0,6.0,7.0,,405.0,24.0,4.0,,,8.0,22.0,28.0,5.0,29.0,9.0,2.0,30.0,10.0,3.0,4.0,3.0,8.0,2.0,4.0,17.0,2.0,,4.0,4.0,8.0,12.0,4.0,9.0,79.0,3.0,3.0,,11.0,18.0,5.0,79.0,57.0,20.0,61.0,2.0,,,13.0,4.0,5.0,25.0,31.0,,12.0,191.0,1.0,57.0,30.0,,1.0,58.0,1.0,86.0,3.0,85.0,31.0,1.0,1.0,37.0,13.0,25.0,10.0,4.0,5.0,24.0,8.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,8p2147r97gz3gnxw044xrr4yx,M. Schenfeld,Defender,5,79.0,9.0,44.0,24.0,9.0,1791.0,97.0,132.0,5.0,1.0,13.0,408.0,183.0,23.0,220.0,25.0,3.0,425.0,2.0,21.0,22.0,7.0,23.0,45.0,17.0,90.0,,33.0,86.0,6.0,32.0,33.0,27.0,49.0,177.0,20.0,51.0,,17.0,41.0,7.0,362.0,716.0,21.0,136.0,24.0,,1.0,22.0,63.0,100.0,9.0,210.0,,34.0,1496.0,20.0,702.0,373.0,1.0,13.0,753.0,,936.0,6.0,894.0,98.0,1.0,51.0,62.0,22.0,286.0,10.0,14.0,61.0,74.0,23.0,0.0,,1.0,1.0,1.0,1.0,,1.0,3.0,0.0,1.0,,,,,,,,17.0,,,,33.0,55.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,
USA_USL_League_One,2024,Richmond Kickers,1qlnndvxh04ragfyrvv5slgd0,R. Shellow,Goalkeeper,13,,,3.0,1.0,,450.0,,,1.0,,,58.0,21.0,,10.0,,,123.0,,,7.0,,1.0,,,34.0,,,21.0,,34.0,,8.0,,2.0,5.0,16.0,,,1.0,,24.0,105.0,,1.0,,1.0,,5.0,11.0,,,,,,205.0,,110.0,9.0,,7.0,132.0,,153.0,,123.0,2.0,,22.0,,5.0,61.0,10.0,,,1.0,,0.0,,,,,,,,,,,,19.0,43.0,,,,,,,,,,,,,,,,1.0,3.0,17.0,1.0,3.0,5.0,12.0,1.0,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,jbh7l38xqsl14svx9rdu9hw5,R. Sierakowski,Forward,11,75.0,5.0,12.0,23.0,3.0,1143.0,62.0,1.0,4.0,,14.0,57.0,69.0,10.0,74.0,33.0,5.0,85.0,5.0,8.0,15.0,14.0,18.0,4.0,4.0,43.0,3.0,,7.0,8.0,32.0,17.0,19.0,30.0,158.0,15.0,4.0,2.0,26.0,49.0,17.0,139.0,203.0,23.0,109.0,3.0,,1.0,20.0,16.0,21.0,39.0,101.0,,38.0,492.0,7.0,200.0,126.0,5.0,1.0,207.0,1.0,276.0,1.0,272.0,83.0,9.0,7.0,49.0,20.0,86.0,10.0,15.0,16.0,60.0,10.0,0.0,1.0,1.0,11.0,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,4.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,628cppu58gng7hfq0s5nh9vro,N. Simmonds,Midfielder,37,15.0,1.0,,4.0,1.0,147.0,16.0,,2.0,,3.0,10.0,17.0,2.0,14.0,,2.0,9.0,3.0,1.0,3.0,2.0,1.0,,1.0,6.0,1.0,,1.0,1.0,8.0,4.0,5.0,4.0,22.0,2.0,,1.0,8.0,12.0,1.0,26.0,18.0,4.0,10.0,,,,5.0,3.0,,2.0,18.0,,1.0,64.0,,24.0,15.0,4.0,,24.0,5.0,41.0,,35.0,7.0,,,7.0,5.0,5.0,10.0,4.0,,3.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,dbsr2s4fnuqr13qdfalxc1ses,J. Sneddon,Goalkeeper,35,,1.0,11.0,6.0,2.0,630.0,2.0,,,,,142.0,75.0,,61.0,,,122.0,,,5.0,,3.0,,,56.0,,,73.0,,46.0,,5.0,,9.0,7.0,44.0,,,6.0,,76.0,122.0,,3.0,,,,7.0,14.0,,,,,1.0,295.0,,99.0,28.0,,22.0,150.0,,225.0,,162.0,9.0,,51.0,,7.0,37.0,10.0,,,3.0,,0.0,,,,,,,,3.0,,,,36.0,46.0,,,,,,,,,,,,,,,,6.0,3.0,16.0,15.0,11.0,9.0,7.0,,1.0,1.0,1.0,,,,,,
USA_USL_League_One,2024,Richmond Kickers,2f3zvhznnpnefag1k7elzq8t0,J. Sukow,Midfielder,19,23.0,3.0,6.0,4.0,1.0,460.0,27.0,5.0,,,4.0,54.0,33.0,1.0,23.0,2.0,2.0,107.0,3.0,3.0,8.0,6.0,4.0,1.0,1.0,23.0,,,6.0,5.0,40.0,4.0,8.0,7.0,37.0,6.0,5.0,,5.0,9.0,6.0,54.0,166.0,7.0,28.0,1.0,1.0,1.0,9.0,12.0,2.0,14.0,57.0,1.0,5.0,265.0,3.0,161.0,63.0,6.0,2.0,169.0,,202.0,1.0,199.0,14.0,1.0,8.0,18.0,9.0,51.0,10.0,,2.0,10.0,3.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,3mzeohjoxuggovjk1jzagpyvp,E. Terzaghi,Forward,32,48.0,1.0,6.0,6.0,3.0,905.0,34.0,3.0,,,7.0,51.0,39.0,12.0,33.0,10.0,4.0,60.0,5.0,3.0,14.0,4.0,25.0,2.0,5.0,25.0,,,5.0,7.0,37.0,18.0,14.0,7.0,95.0,9.0,2.0,,12.0,18.0,13.0,85.0,114.0,15.0,77.0,2.0,1.0,,14.0,8.0,2.0,27.0,49.0,,11.0,308.0,3.0,133.0,78.0,5.0,,136.0,,175.0,1.0,153.0,47.0,6.0,3.0,36.0,14.0,38.0,10.0,5.0,2.0,41.0,3.0,0.0,1.0,3.0,5.0,2.0,1.0,,3.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,5csmpw39d1ly14fv8eaba5rvu,J. Vaughan,Defender,17,86.0,15.0,25.0,24.0,7.0,1155.0,67.0,10.0,3.0,,9.0,184.0,101.0,25.0,86.0,12.0,,239.0,6.0,6.0,17.0,11.0,7.0,3.0,5.0,54.0,,1.0,34.0,4.0,143.0,35.0,20.0,23.0,149.0,14.0,19.0,,24.0,48.0,5.0,157.0,401.0,19.0,101.0,3.0,,,20.0,30.0,15.0,11.0,85.0,1.0,27.0,735.0,27.0,378.0,190.0,5.0,2.0,426.0,2.0,527.0,5.0,499.0,63.0,1.0,48.0,62.0,20.0,115.0,10.0,14.0,15.0,39.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Richmond Kickers,4nh44gvwjy8pa59zkcu59nn8q,Nil Vinyals,Midfielder,10,120.0,6.0,7.0,6.0,4.0,1696.0,106.0,15.0,5.0,5.0,40.0,259.0,122.0,8.0,164.0,15.0,13.0,259.0,7.0,33.0,27.0,,47.0,29.0,39.0,94.0,3.0,1.0,16.0,9.0,146.0,18.0,32.0,32.0,233.0,16.0,3.0,8.0,17.0,23.0,23.0,323.0,644.0,75.0,210.0,9.0,1.0,5.0,23.0,23.0,65.0,39.0,161.0,,21.0,1254.0,11.0,618.0,450.0,13.0,1.0,680.0,1.0,802.0,2.0,754.0,113.0,14.0,62.0,103.0,23.0,236.0,10.0,10.0,18.0,107.0,22.0,0.0,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,2.0,5.0,,15.0,,1.0,,30.0,47.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,
