liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,141.0,36.0,18.0,9.0,11.0,59.0,1.0,22.0,,27.0,1.0,3.0,283.0,,474.0,25.0,23.0,8.0,215.0,1294.0,97.0,69.0,6.0,58.0,10.0,12.0,10.0,10.0,36.0,,5.0,185.0,65.0,12.0,195.0,9.0,2.0,61.0,3.0,3.0,41.0,15.0,68.0,,59.0,75.0,61.0,14.0,17.0,3.0,153.0,11.0,17.0,10.0,,,39.0,252.0,7.0,1.0,22.0,20.0,13.0,88.0,,11.0,3.0,2.0,15.0,3.0,70.0,4.0,,2.0,6.0,2.0,,10.0,2.0,11.0,9.0,10.0,1.0,3.0,9.0,2.0,,,,11.0,1.0,2.0,,,3.0,4.0,,8.0,,,,,,,,,,,,,,,,1.0,4.0,4.0,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,4wnksajccdsp7az7dkemoatxw,F. González,Midfielder,196,3.0,1.0,1.0,1.0,,7.0,,1.0,,3.0,,,26.0,,35.0,,,,25.0,37.0,2.0,1.0,,2.0,1.0,,1.0,10.0,1.0,,,25.0,5.0,,23.0,,2.0,1.0,1.0,,1.0,,1.0,,1.0,10.0,7.0,,4.0,,21.0,,4.0,,,,,26.0,1.0,,,2.0,,2.0,,2.0,,,,,2.0,0.0,1.0,,,4.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,1ywn594g4nv3vvqyyy16qjutx,F. Gorriarán,Midfielder,8,272.0,80.0,12.0,13.0,30.0,224.0,2.0,66.0,,100.0,6.0,4.0,894.0,,1234.0,13.0,6.0,31.0,754.0,1689.0,172.0,53.0,16.0,146.0,33.0,12.0,64.0,10.0,79.0,1.0,3.0,709.0,294.0,13.0,723.0,27.0,19.0,93.0,21.0,9.0,18.0,16.0,140.0,30.0,113.0,219.0,240.0,13.0,22.0,2.0,481.0,14.0,22.0,15.0,21.0,9.0,26.0,845.0,35.0,6.0,34.0,31.0,23.0,211.0,,34.0,6.0,3.0,21.0,20.0,173.0,0.0,58.0,3.0,17.0,1.0,26.0,,2.0,,,14.0,1.0,1.0,,,11.0,,,2.0,,,,,3.0,4.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1,200.0,2.0,,2.0,1.0,174.0,2.0,6.0,,196.0,1.0,5.0,860.0,,1099.0,,,47.0,666.0,1985.0,13.0,,,8.0,,18.0,,10.0,11.0,,4.0,506.0,577.0,,484.0,179.0,2.0,2.0,,,,23.0,194.0,,15.0,,457.0,5.0,22.0,7.0,89.0,1.0,22.0,16.0,,,5.0,639.0,,65.0,1.0,182.0,4.0,229.0,31.0,4.0,,,22.0,1.0,147.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,141.0,214.0,,,31.0,74.0,3.0,32.0,5.0,24.0,1.0,43.0,2.0,25.0,,,,,2.0,1.0,1.0,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,l4rbm35vbn136hutia3pksiy,O. Herrera,Forward,77,87.0,31.0,4.0,4.0,6.0,38.0,1.0,36.0,,29.0,,1.0,186.0,,316.0,10.0,5.0,7.0,149.0,475.0,90.0,17.0,1.0,67.0,6.0,6.0,6.0,10.0,49.0,,4.0,147.0,52.0,,145.0,4.0,1.0,41.0,3.0,3.0,9.0,7.0,37.0,14.0,33.0,51.0,40.0,13.0,16.0,,100.0,11.0,16.0,6.0,6.0,8.0,23.0,184.0,3.0,,20.0,4.0,18.0,57.0,,5.0,5.0,,3.0,5.0,36.0,1.0,,,3.0,13.0,,4.0,,4.0,1.0,3.0,1.0,,2.0,2.0,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,9ust2jottz8epaowj06jc0u7d,N. Ibáñez,Forward,9,91.0,29.0,13.0,7.0,9.0,31.0,1.0,23.0,,21.0,4.0,2.0,173.0,,329.0,39.0,20.0,5.0,130.0,930.0,118.0,65.0,9.0,52.0,7.0,9.0,7.0,10.0,50.0,1.0,2.0,112.0,46.0,9.0,129.0,2.0,5.0,68.0,1.0,1.0,33.0,11.0,43.0,8.0,41.0,57.0,38.0,27.0,20.0,2.0,85.0,13.0,20.0,8.0,2.0,6.0,66.0,155.0,9.0,,17.0,1.0,8.0,47.0,,13.0,1.0,,8.0,5.0,45.0,1.0,,,2.0,12.0,,7.0,1.0,7.0,3.0,4.0,2.0,2.0,4.0,3.0,,,2.0,8.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,5o93khsl7aoex88y4757vowlw,K. Jaime,Defender,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,2irms3moqosywa14re7n2awh5,D. Lainez,Midfielder,16,174.0,72.0,4.0,24.0,23.0,56.0,1.0,76.0,,75.0,6.0,2.0,364.0,,637.0,7.0,4.0,22.0,292.0,1201.0,157.0,29.0,17.0,148.0,38.0,10.0,40.0,10.0,78.0,,6.0,289.0,86.0,1.0,286.0,10.0,13.0,79.0,11.0,8.0,8.0,12.0,72.0,24.0,62.0,122.0,95.0,2.0,16.0,1.0,217.0,22.0,16.0,9.0,16.0,8.0,9.0,361.0,20.0,9.0,37.0,6.0,28.0,91.0,,40.0,9.0,1.0,15.0,15.0,90.0,0.0,5.0,,12.0,1.0,1.0,2.0,1.0,3.0,,3.0,4.0,,1.0,2.0,2.0,,3.0,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,a90ij1awgqzkdenmj391fiz11,I. Lichnovsky,Defender,2,68.0,13.0,2.0,3.0,11.0,238.0,,15.0,,54.0,4.0,2.0,677.0,,814.0,19.0,3.0,29.0,613.0,1292.0,83.0,10.0,1.0,28.0,,9.0,,10.0,51.0,,8.0,599.0,433.0,,593.0,29.0,6.0,32.0,,,5.0,11.0,64.0,9.0,35.0,40.0,244.0,36.0,16.0,5.0,180.0,,16.0,57.0,7.0,2.0,55.0,662.0,1.0,16.0,,20.0,4.0,155.0,3.0,8.0,23.0,8.0,14.0,6.0,35.0,0.0,,,3.0,2.0,,2.0,,2.0,,1.0,1.0,,0.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,1azwlwxf9zp6szfentg81lv8q,V. Loroña,Defender,32,22.0,6.0,1.0,3.0,1.0,28.0,,7.0,1.0,4.0,15.0,,87.0,,131.0,2.0,1.0,6.0,74.0,170.0,19.0,5.0,,13.0,4.0,3.0,4.0,10.0,11.0,,,74.0,29.0,,73.0,3.0,1.0,8.0,2.0,2.0,2.0,3.0,13.0,4.0,10.0,17.0,37.0,4.0,8.0,,47.0,1.0,8.0,3.0,3.0,1.0,6.0,87.0,4.0,3.0,2.0,1.0,,5.0,,2.0,2.0,,,1.0,11.0,0.0,,,,8.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,6aec599wfyano09awgtuztadx,N. López,Forward,11,206.0,51.0,18.0,18.0,9.0,100.0,2.0,42.0,1.0,50.0,4.0,,329.0,,607.0,4.0,14.0,11.0,249.0,869.0,97.0,50.0,12.0,93.0,36.0,13.0,46.0,10.0,42.0,1.0,3.0,244.0,54.0,8.0,237.0,18.0,6.0,55.0,20.0,9.0,32.0,13.0,80.0,13.0,62.0,86.0,70.0,,18.0,,215.0,14.0,18.0,3.0,9.0,4.0,4.0,322.0,28.0,7.0,38.0,12.0,11.0,73.0,1.0,23.0,4.0,,9.0,7.0,115.0,0.0,19.0,,7.0,9.0,8.0,3.0,,4.0,,17.0,5.0,1.0,2.0,2.0,10.0,,4.0,8.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,4s64184dkx6ueuosa45eynqzu,F. Ordóñez,Defender,28,18.0,3.0,,,2.0,12.0,1.0,4.0,2.0,6.0,14.0,,80.0,,118.0,,1.0,6.0,68.0,149.0,9.0,1.0,,7.0,1.0,2.0,1.0,10.0,6.0,,,67.0,29.0,,67.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,12.0,2.0,6.0,7.0,30.0,2.0,6.0,,40.0,,6.0,3.0,1.0,1.0,2.0,79.0,1.0,4.0,,1.0,2.0,31.0,,5.0,4.0,1.0,1.0,1.0,7.0,0.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,casil63kq0cfbxw6sr0q9unrp,G. Pizarro,Midfielder,19,207.0,48.0,5.0,3.0,16.0,451.0,2.0,51.0,2.0,116.0,13.0,5.0,1322.0,,1548.0,37.0,2.0,60.0,1145.0,1888.0,173.0,21.0,1.0,99.0,2.0,18.0,2.0,10.0,88.0,,2.0,1085.0,760.0,,1089.0,91.0,10.0,85.0,,,7.0,23.0,177.0,25.0,86.0,77.0,521.0,37.0,22.0,7.0,385.0,4.0,22.0,37.0,14.0,11.0,74.0,1254.0,5.0,43.0,9.0,56.0,23.0,273.0,11.0,17.0,22.0,13.0,21.0,10.0,119.0,0.0,,,1.0,1.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,6zs6oha03gb174tup2r675t9m,E. Pizzuto,Midfielder,21,3.0,,1.0,,,10.0,,1.0,,1.0,,,24.0,,30.0,,,,22.0,23.0,1.0,,,1.0,1.0,,1.0,10.0,1.0,,,22.0,9.0,,21.0,,1.0,,1.0,1.0,1.0,,2.0,,2.0,4.0,2.0,,2.0,,14.0,,2.0,,,,,24.0,,,,1.0,1.0,8.0,1.0,1.0,,,,,3.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,8ec4a476t09erx0wq2djndilm,L. Prieto,Forward,204,4.0,2.0,,,1.0,1.0,,1.0,,2.0,,,9.0,,16.0,,,,8.0,19.0,3.0,1.0,,3.0,,,,10.0,1.0,,,8.0,5.0,,8.0,,1.0,2.0,,,,,1.0,1.0,1.0,,3.0,,1.0,,3.0,,1.0,,,1.0,,9.0,,,1.0,,,5.0,,1.0,,,,1.0,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,rrvj4qsdi3g9aowe1rohmbit,L. Quiñones,Forward,23,291.0,104.0,10.0,29.0,26.0,209.0,1.0,78.0,,60.0,11.0,4.0,640.0,,1018.0,30.0,8.0,21.0,511.0,1453.0,222.0,62.0,18.0,182.0,45.0,15.0,68.0,10.0,88.0,,1.0,496.0,98.0,9.0,504.0,7.0,19.0,134.0,24.0,15.0,18.0,19.0,129.0,30.0,122.0,139.0,198.0,10.0,19.0,1.0,437.0,33.0,19.0,15.0,22.0,8.0,40.0,625.0,24.0,2.0,50.0,7.0,19.0,94.0,,35.0,9.0,2.0,17.0,17.0,176.0,0.0,36.0,,12.0,2.0,15.0,1.0,2.0,2.0,1.0,4.0,4.0,5.0,0.0,2.0,8.0,,,9.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,buuaw0nvg6wqjlazjvw51p9pm,A. Ramos,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,51dqp43vt4ctlibmgj5pgm4lx,D. Reyes,Defender,13,66.0,17.0,4.0,2.0,7.0,179.0,1.0,18.0,,49.0,2.0,1.0,577.0,,700.0,24.0,1.0,28.0,520.0,1022.0,82.0,6.0,2.0,35.0,1.0,13.0,1.0,10.0,41.0,,1.0,506.0,372.0,,494.0,21.0,4.0,41.0,,,5.0,14.0,57.0,15.0,36.0,37.0,183.0,23.0,13.0,3.0,148.0,1.0,13.0,34.0,11.0,4.0,47.0,563.0,2.0,11.0,3.0,26.0,1.0,178.0,6.0,5.0,23.0,13.0,10.0,2.0,30.0,0.0,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,a3vqeuqyswgt9f41454z73lxx,F. Rodríguez,Goalkeeper,25,13.0,,,,,5.0,,,,3.0,,,40.0,,47.0,,,3.0,27.0,113.0,1.0,,,,,2.0,,10.0,1.0,,,18.0,21.0,,19.0,13.0,,,,,,2.0,13.0,,,,22.0,1.0,2.0,1.0,6.0,,2.0,1.0,,,1.0,27.0,,9.0,,8.0,,13.0,2.0,,,,1.0,,10.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,3.0,,3.0,1.0,,,3.0,,3.0,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,dwa8df3oc5w1cow515y3u6h3o,J. Santana,Forward,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Tigres UANL,eif2ze2ewa7i712lj87x29mnd,E. Tercero,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
