root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,ecaofku4htx8if4kk2teq1rrp,R. Adé,Defender,0,4.0,5.0,4.0,3.0,10.0,4.0,6.0,2.0,21.0,207.0,244.0,13.0,6.0,10.0,32.0,4.0,42.0,89.0,57.0,6.0,80.0,16.0,167.0,110.0,40.0,360.0,5.0,202.0,1.0,2.0,2.0,150.0,164.0,,3.0,,0.0,33.0,,,,8.0,,,,,27.0,17.0,,,14.0,5.0,4.0,4.0,,,10.0,2.0,,6.0,1.0,,3.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,3.0,2.0,,,4.0,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,6c4j48upih9edutxqf7fopadx,B. Alcéus,Midfielder,0,2.0,3.0,1.0,5.0,9.0,9.0,3.0,9.0,9.0,72.0,96.0,15.0,19.0,10.0,11.0,2.0,24.0,17.0,29.0,10.0,25.0,19.0,55.0,26.0,17.0,135.0,5.0,72.0,,3.0,10.0,51.0,55.0,,2.0,2.0,0.0,25.0,,,,8.0,,,,,2.0,4.0,,,2.0,4.0,,2.0,3.0,1.0,,,1.0,,2.0,,1.0,,,2.0,,,1.0,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,5fzov10nf3gwrx9hf44u05rhm,D. Alexis,Midfielder,0,3.0,4.0,3.0,6.0,9.0,6.0,5.0,5.0,18.0,107.0,134.0,16.0,18.0,10.0,12.0,3.0,27.0,35.0,42.0,13.0,26.0,22.0,85.0,43.0,22.0,253.0,12.0,102.0,1.0,4.0,12.0,75.0,80.0,2.0,4.0,,0.0,34.0,,,,10.0,,,,,6.0,10.0,,,5.0,5.0,1.0,3.0,5.0,,4.0,1.0,,3.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,5y720qmabg25g9wbmeqlh2a51,C. Antoine,Forward,0,2.0,,1.0,,1.0,1.0,,2.0,3.0,13.0,24.0,3.0,5.0,10.0,7.0,2.0,11.0,7.0,4.0,6.0,3.0,7.0,7.0,3.0,6.0,68.0,3.0,13.0,,,4.0,7.0,7.0,1.0,,1.0,0.0,,,,,2.0,,,,,3.0,,,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,,,2.0,,,,,,3.0,,,,3.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,Defender,0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,10.0,70.0,101.0,6.0,14.0,10.0,10.0,2.0,19.0,35.0,34.0,13.0,22.0,16.0,63.0,31.0,7.0,143.0,13.0,70.0,,2.0,11.0,59.0,63.0,2.0,2.0,1.0,0.0,,,,,2.0,,,,,1.0,4.0,,,2.0,,2.0,,4.0,,2.0,,7.0,,,3.0,,4.0,2.0,,,,,5.0,,,,5.0,,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,ju24rgwcctj5yizl54o91gfe,S. Borgelin,Forward,0,2.0,1.0,,1.0,5.0,3.0,1.0,2.0,,3.0,10.0,2.0,5.0,10.0,1.0,2.0,5.0,1.0,,6.0,,11.0,1.0,1.0,2.0,36.0,2.0,2.0,1.0,,2.0,1.0,,,,2.0,0.0,,,,,1.0,,,,,,,,,,,4.0,,,2.0,6.0,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,7tednz7d4xzxjpuqct8iyttjp,M. Cantave,Forward,0,2.0,3.0,2.0,3.0,8.0,6.0,4.0,4.0,2.0,41.0,62.0,7.0,10.0,10.0,8.0,2.0,15.0,9.0,18.0,6.0,12.0,14.0,34.0,16.0,7.0,145.0,9.0,38.0,,1.0,4.0,33.0,31.0,2.0,,2.0,0.0,11.0,,,,,,,,,,1.0,,,,1.0,2.0,1.0,4.0,,4.0,,,2.0,2.0,,,,,1.0,,,,1.0,1.0,,,1.0,,4.0,,,3.0,4.0,1.0,2.0,,,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,73uj84zylf96tprjejckru221,A. Christian,Defender,0,4.0,5.0,4.0,7.0,13.0,12.0,6.0,6.0,25.0,136.0,216.0,15.0,24.0,10.0,29.0,4.0,48.0,8.0,67.0,14.0,67.0,27.0,109.0,46.0,27.0,356.0,18.0,133.0,1.0,2.0,12.0,99.0,106.0,1.0,5.0,2.0,0.0,43.0,,,,8.0,,,,,12.0,10.0,,,7.0,1.0,2.0,1.0,4.0,,3.0,1.0,25.0,1.0,5.0,5.0,3.0,2.0,4.0,3.0,,,,10.0,1.0,,,10.0,,2.0,2.0,4.0,4.0,1.0,1.0,,3.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,5wmik73cqursg7sv3w14ue5pm,L. Deedson,Forward,0,3.0,4.0,3.0,6.0,18.0,17.0,5.0,1.0,15.0,41.0,110.0,8.0,27.0,10.0,9.0,3.0,34.0,8.0,27.0,12.0,18.0,30.0,32.0,8.0,9.0,239.0,10.0,41.0,,5.0,10.0,31.0,32.0,2.0,1.0,5.0,0.0,5.0,,,,1.0,,,,,1.0,1.0,,,1.0,3.0,2.0,2.0,,,3.0,,2.0,1.0,1.0,,,8.0,3.0,6.0,2.0,,,1.0,2.0,1.0,1.0,,3.0,2.0,4.0,1.0,17.0,10.0,1.0,6.0,1.0,,,4.0,,,,,1.0,3.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,0.0,2.0,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,4j4gupng03nnrsqk96m9r5tzo,E. Dorlus,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,0,1.0,,,,,,,,,1.0,3.0,,,10.0,1.0,1.0,1.0,,,,1.0,,,,1.0,3.0,,1.0,,,,,,,,,0.0,,,,,,,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,d2xscz437p942fwp0mggnm0ut,J. Désiré,Forward,0,1.0,,,,,,,,,2.0,5.0,2.0,,10.0,4.0,1.0,4.0,,,1.0,1.0,1.0,,,2.0,10.0,,2.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,0,1.0,,1.0,1.0,2.0,2.0,,,2.0,40.0,60.0,6.0,4.0,10.0,12.0,1.0,18.0,1.0,29.0,2.0,12.0,4.0,33.0,7.0,7.0,86.0,11.0,38.0,,1.0,2.0,32.0,31.0,1.0,,1.0,0.0,16.0,,,,,,,,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,2.0,3.0,,1.0,,,5.0,,,1.0,4.0,3.0,2.0,,2.0,2.0,2.0,,1.0,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,7c77bmzx5c6bsvk9a6vvq1gq1,G. Innocent,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,6fjephoyozzlbhjnaddhuckr8,J. Jean,Forward,0,1.0,,,,1.0,1.0,,,1.0,3.0,7.0,,1.0,10.0,1.0,1.0,2.0,,2.0,,,1.0,3.0,1.0,,4.0,2.0,3.0,,,,3.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,ecikirj22qzmxyxtiz1ciw4ix,D. Jean Jacques,Midfielder,0,2.0,2.0,2.0,4.0,10.0,10.0,2.0,1.0,11.0,47.0,81.0,8.0,14.0,10.0,12.0,2.0,22.0,15.0,25.0,8.0,16.0,18.0,35.0,10.0,12.0,177.0,4.0,47.0,1.0,1.0,4.0,31.0,35.0,1.0,2.0,2.0,0.0,12.0,,,,,,,,,4.0,4.0,,,1.0,2.0,4.0,1.0,1.0,,4.0,1.0,1.0,,3.0,,1.0,3.0,,4.0,,,1.0,,1.0,,,,,,2.0,,3.0,4.0,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,6lob2tu6fjwv5kwkx1e1288ut,M. Jérôme,Defender,0,2.0,3.0,2.0,4.0,7.0,4.0,4.0,1.0,14.0,116.0,147.0,6.0,6.0,10.0,8.0,2.0,13.0,22.0,23.0,3.0,34.0,10.0,104.0,81.0,12.0,180.0,7.0,112.0,,2.0,2.0,93.0,100.0,,4.0,,0.0,53.0,,,1.0,4.0,,,,1.0,6.0,11.0,,,14.0,,1.0,,1.0,,4.0,,,3.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,2.0,,1.0,2.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,1slolqi1sgv9cqdqgrx16arpx,S. Lambese,Defender,0,2.0,,,,4.0,4.0,,1.0,2.0,11.0,31.0,,7.0,10.0,3.0,2.0,6.0,5.0,5.0,3.0,2.0,7.0,10.0,6.0,1.0,26.0,3.0,11.0,,,3.0,10.0,10.0,,1.0,3.0,0.0,1.0,,,,1.0,,,,,1.0,,,,2.0,,,,1.0,2.0,,,6.0,,,,,2.0,1.0,1.0,,,1.0,3.0,,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,8v9az0lzna9uwpk531unm5wb9,R. Louima,Forward,0,1.0,,,,,,,,1.0,1.0,1.0,,,10.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Haiti,Haiti,dqekbs06e79n3vapj437pwyc,G. Metusala,Defender,0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,,7.0,77.0,99.0,9.0,5.0,10.0,3.0,2.0,11.0,15.0,30.0,3.0,34.0,8.0,67.0,37.0,10.0,180.0,2.0,75.0,1.0,,2.0,63.0,65.0,,2.0,2.0,0.0,26.0,,,,8.0,,,,,1.0,4.0,,,11.0,2.0,1.0,,,,3.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
