root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,84krgh1swq0ul9b6eowjs05p1,S. Adekugbe,Defender,0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,51.0,67.0,7.0,4.0,10.0,5.0,1.0,11.0,3.0,20.0,2.0,21.0,4.0,42.0,22.0,9.0,90.0,4.0,50.0,,1.0,2.0,42.0,41.0,,1.0,1.0,0.0,23.0,,,,5.0,,,,,2.0,,,,2.0,4.0,,2.0,1.0,,,,7.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,9r5wts47bv195z3rm8gajztg,A. Ahmed,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,1e9pmgwavcrxus1a8yommuolw,M. Bombito,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,3oz349uss092g2kxi8adsj4l,M. Borjan,Goalkeeper,0,2.0,4.0,2.0,,1.0,1.0,4.0,,24.0,52.0,77.0,,1.0,10.0,19.0,2.0,24.0,9.0,3.0,,33.0,1.0,29.0,26.0,23.0,180.0,,27.0,1.0,,,20.0,18.0,,,1.0,0.0,10.0,3.0,1.0,21.0,4.0,6.0,3.0,1.0,10.0,23.0,9.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,acx78ftnm61hm01wpmme77hbe,T. Buchanan,Midfielder,0,3.0,3.0,3.0,2.0,9.0,7.0,3.0,2.0,5.0,58.0,101.0,8.0,16.0,10.0,13.0,3.0,28.0,24.0,35.0,10.0,8.0,19.0,50.0,17.0,8.0,227.0,23.0,58.0,,1.0,9.0,50.0,50.0,3.0,,4.0,0.0,3.0,,,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,,3.0,,5.0,2.0,1.0,1.0,,7.0,2.0,1.0,,,1.0,7.0,2.0,,,7.0,,2.0,4.0,2.0,6.0,3.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,eb5gnc53xeybw4q02lijnamay,M. Choinière,Midfielder,0,1.0,,,,,,,,1.0,6.0,7.0,1.0,,10.0,1.0,1.0,1.0,2.0,5.0,,3.0,,5.0,,1.0,9.0,,6.0,,,,5.0,5.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,Defender,0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,,4.0,42.0,48.0,6.0,3.0,10.0,3.0,1.0,8.0,15.0,5.0,,10.0,4.0,34.0,29.0,8.0,90.0,2.0,42.0,1.0,3.0,,32.0,34.0,,,,0.0,15.0,,,,5.0,,,,,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,0,1.0,,1.0,,2.0,1.0,,,10.0,15.0,29.0,,1.0,10.0,1.0,1.0,2.0,4.0,1.0,,9.0,2.0,13.0,12.0,2.0,90.0,,8.0,,,,10.0,8.0,,,1.0,0.0,2.0,2.0,1.0,8.0,1.0,3.0,,,2.0,2.0,3.0,1.0,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Canada,Canada,b8dd5q3n5irlkcv0ekzqhzc2x,J. David,Forward,0,3.0,4.0,3.0,3.0,8.0,8.0,4.0,1.0,7.0,102.0,154.0,17.0,18.0,10.0,12.0,3.0,33.0,33.0,61.0,13.0,24.0,21.0,85.0,25.0,17.0,269.0,23.0,96.0,1.0,1.0,10.0,81.0,79.0,1.0,2.0,4.0,0.0,22.0,,,,6.0,,,,,,4.0,,,1.0,3.0,3.0,,1.0,,3.0,,2.0,,2.0,,1.0,7.0,1.0,1.0,,5.0,,1.0,6.0,,,1.0,,5.0,4.0,1.0,22.0,9.0,2.0,7.0,,,,2.0,,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,
