liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Seattle Sounders FC,7ow3xv8u8vzjfis6fn1p7n4dl,A. Roldan,Defender,16,51.0,24.0,27.0,32.0,274.0,9.0,6.0,370.0,8.0,188.0,78.0,110.0,154.0,423.0,5.0,1.0,32.0,1.0,30.0,24.0,6.0,137.0,54.0,83.0,,10.0,29.0,3.0,700.0,1486.0,,5.0,166.0,47.0,23.0,111.0,105.0,27.0,6.0,5.0,12.0,12.0,8.0,64.0,1301.0,689.0,637.0,1250.0,9.0,39.0,3.0,34.0,134.0,2341.0,98.0,8.0,31.0,336.0,1502.0,1314.0,48.0,43.0,188.0,2114.0,48.0,48.0,34.0,63.0,176.0,60.0,125.0,2.0,0.0,2.0,,,17.0,2.0,,,,,,1.0,24.0,,2.0,2.0,,,,3.0,12.0,9.0,,7.0,3.0,24.0,5.0,1.0,,21.0,,14.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Forward,17,1.0,1.0,,2.0,12.0,1.0,,13.0,,9.0,8.0,1.0,,5.0,3.0,,2.0,,2.0,2.0,,8.0,7.0,1.0,,10.0,,,1.0,34.0,,,3.0,3.0,1.0,4.0,16.0,,,2.0,1.0,1.0,,1.0,26.0,16.0,11.0,25.0,,,,,2.0,74.0,,4.0,,14.0,34.0,26.0,,5.0,8.0,48.0,4.0,4.0,,1.0,12.0,,7.0,,0.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,1.0,,1.0,3.0,8.0,,1.0,15.0,,4.0,1.0,3.0,,30.0,,,3.0,,3.0,3.0,,3.0,1.0,2.0,,10.0,1.0,,8.0,80.0,,1.0,6.0,3.0,1.0,8.0,36.0,1.0,,2.0,,,,6.0,72.0,30.0,44.0,68.0,,2.0,,2.0,5.0,115.0,4.0,,,11.0,82.0,74.0,2.0,,8.0,104.0,,,2.0,4.0,5.0,3.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,10.0,4.0,6.0,14.0,68.0,,2.0,99.0,,63.0,33.0,30.0,10.0,82.0,4.0,,14.0,,8.0,8.0,,53.0,29.0,24.0,5.0,10.0,8.0,,42.0,284.0,1.0,1.0,46.0,17.0,11.0,28.0,95.0,6.0,4.0,8.0,8.0,8.0,,7.0,242.0,134.0,119.0,238.0,10.0,7.0,1.0,4.0,33.0,543.0,27.0,16.0,3.0,81.0,287.0,245.0,17.0,8.0,42.0,464.0,12.0,12.0,10.0,19.0,41.0,13.0,23.0,3.0,0.0,1.0,,,4.0,1.0,,,,,,1.0,8.0,,1.0,,,,,,1.0,2.0,,4.0,,10.0,6.0,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,dneo628ad0z1j9wjiznmlh52h,J. Bell,Defender,15,41.0,19.0,22.0,21.0,57.0,1.0,8.0,168.0,3.0,92.0,39.0,53.0,8.0,327.0,4.0,2.0,21.0,2.0,24.0,22.0,2.0,51.0,20.0,31.0,,10.0,15.0,2.0,144.0,836.0,1.0,5.0,84.0,15.0,7.0,55.0,329.0,13.0,1.0,8.0,,,3.0,34.0,740.0,273.0,487.0,726.0,5.0,12.0,1.0,,11.0,1323.0,66.0,11.0,4.0,119.0,857.0,760.0,17.0,4.0,97.0,1050.0,5.0,5.0,24.0,48.0,69.0,33.0,49.0,1.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,10.0,,6.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
USA_MLS,2025,Seattle Sounders FC,ez0t0pl5qxy0sa3zp1l77sjro,S. Brunell,Midfielder,37,,,,6.0,32.0,2.0,,52.0,,30.0,11.0,19.0,39.0,32.0,1.0,,6.0,,6.0,6.0,,30.0,11.0,19.0,,10.0,5.0,,38.0,143.0,,,25.0,6.0,4.0,18.0,45.0,3.0,3.0,3.0,,,,4.0,129.0,72.0,61.0,129.0,3.0,6.0,1.0,,,292.0,3.0,3.0,7.0,32.0,147.0,133.0,9.0,6.0,14.0,209.0,2.0,2.0,3.0,3.0,10.0,6.0,11.0,,0.0,,,,1.0,,2.0,2.0,2.0,,,,3.0,2.0,,,,,,,1.0,2.0,,3.0,1.0,6.0,,,2.0,3.0,,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,9iwroh2vz2efijg5ne5un1iei,L. Burney,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7,100.0,45.0,55.0,34.0,337.0,12.0,10.0,495.0,9.0,384.0,159.0,225.0,146.0,644.0,21.0,,34.0,,46.0,39.0,7.0,284.0,114.0,170.0,2.0,10.0,45.0,,621.0,2203.0,1.0,7.0,234.0,66.0,42.0,200.0,641.0,33.0,3.0,1.0,12.0,12.0,6.0,152.0,1948.0,1186.0,811.0,1833.0,35.0,51.0,7.0,,11.0,2903.0,51.0,37.0,56.0,358.0,2243.0,1985.0,86.0,65.0,258.0,2819.0,14.0,14.0,24.0,68.0,207.0,65.0,190.0,3.0,0.0,1.0,,,13.0,3.0,1.0,1.0,,1.0,,1.0,35.0,1.0,3.0,3.0,,,,9.0,13.0,16.0,,28.0,32.0,40.0,6.0,2.0,,29.0,,15.0,,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Seattle Sounders FC,3y5rrahty1k0l1hnww3bcozmy,O. De Rosario,Forward,95,23.0,8.0,15.0,14.0,25.0,4.0,,16.0,,47.0,22.0,25.0,17.0,7.0,5.0,,14.0,,6.0,4.0,2.0,24.0,14.0,10.0,,10.0,1.0,,10.0,46.0,,,5.0,1.0,1.0,12.0,7.0,3.0,3.0,11.0,,,,,37.0,22.0,18.0,40.0,2.0,1.0,1.0,,,270.0,3.0,6.0,6.0,29.0,49.0,40.0,3.0,20.0,9.0,110.0,,,,2.0,8.0,1.0,7.0,2.0,0.0,,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,3.0,,,,,,11.0,4.0,,2.0,5.0,8.0,,8.0,1.0,15.0,,3.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
