liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Club de Foot Montréal,b6bxaibppt85so3xkms5fksmh,S. Breza,Goalkeeper,1,2.0,,2.0,3.0,,,,6.0,,3.0,,3.0,,37.0,,20.0,3.0,10.0,9.0,8.0,1.0,1.0,,1.0,,10.0,,,19.0,58.0,,,2.0,,,24.0,22.0,3.0,,,,,5.0,14.0,47.0,7.0,53.0,46.0,,,,,,270.0,5.0,,1.0,20.0,78.0,60.0,,,18.0,115.0,,,13.0,18.0,12.0,6.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,3.0,,,3.0,11.0,7.0,4.0,4.0,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,ckcyp29f4gyjpga6bcpygack4,D. Bugaj,Defender,27,19.0,8.0,11.0,23.0,100.0,7.0,10.0,119.0,2.0,124.0,53.0,71.0,25.0,222.0,8.0,,23.0,,30.0,24.0,6.0,105.0,45.0,60.0,,10.0,21.0,,162.0,509.0,,,70.0,25.0,9.0,53.0,44.0,19.0,8.0,4.0,6.0,6.0,9.0,20.0,413.0,206.0,230.0,410.0,18.0,18.0,,28.0,132.0,1732.0,52.0,14.0,18.0,191.0,528.0,430.0,36.0,19.0,98.0,948.0,15.0,15.0,29.0,41.0,75.0,38.0,57.0,4.0,0.0,2.0,,,8.0,2.0,,,,,,,9.0,,,3.0,,,,,1.0,,,6.0,5.0,15.0,5.0,,,1.0,,7.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,ebhq4fl7e2p1zwhwpeu65a4iy,G. Campbell,Defender,24,39.0,21.0,18.0,16.0,91.0,3.0,15.0,245.0,2.0,126.0,49.0,77.0,,364.0,4.0,31.0,16.0,31.0,26.0,23.0,3.0,87.0,28.0,59.0,1.0,10.0,22.0,2.0,364.0,945.0,,,110.0,14.0,6.0,113.0,199.0,15.0,3.0,1.0,,,7.0,66.0,811.0,255.0,622.0,811.0,10.0,22.0,2.0,,13.0,1348.0,67.0,18.0,20.0,174.0,1018.0,877.0,32.0,14.0,141.0,1270.0,,,38.0,80.0,103.0,38.0,61.0,4.0,0.0,1.0,,,3.0,1.0,,,,,,1.0,5.0,,,2.0,,,,,6.0,2.0,,7.0,,6.0,2.0,1.0,,8.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,eliciww307c6fs2mg347z1iei,C. Clark,Midfielder,23,31.0,20.0,11.0,30.0,120.0,6.0,,135.0,,170.0,89.0,81.0,26.0,106.0,11.0,,30.0,,35.0,28.0,7.0,139.0,69.0,70.0,1.0,10.0,11.0,,71.0,382.0,,,65.0,26.0,19.0,44.0,100.0,18.0,15.0,12.0,7.0,3.0,3.0,13.0,292.0,201.0,113.0,294.0,17.0,23.0,4.0,1.0,10.0,1710.0,17.0,31.0,21.0,194.0,397.0,307.0,40.0,42.0,90.0,694.0,26.0,17.0,6.0,9.0,99.0,17.0,81.0,6.0,0.0,4.0,,12.0,7.0,4.0,,,,,,1.0,16.0,,7.0,3.0,,,,1.0,9.0,7.0,4.0,12.0,12.0,28.0,5.0,2.0,,16.0,6.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,5kxl3fn1tkzy8n831aql93a0a,B. Craig,Defender,5,41.0,21.0,20.0,23.0,50.0,3.0,10.0,153.0,1.0,93.0,41.0,52.0,31.0,338.0,4.0,29.0,23.0,29.0,26.0,21.0,5.0,52.0,20.0,32.0,,10.0,15.0,,251.0,748.0,,,67.0,9.0,6.0,41.0,193.0,14.0,2.0,9.0,8.0,1.0,12.0,57.0,628.0,271.0,437.0,643.0,7.0,15.0,1.0,,2.0,1432.0,72.0,11.0,9.0,172.0,832.0,700.0,22.0,5.0,132.0,1048.0,32.0,5.0,50.0,87.0,137.0,27.0,45.0,3.0,0.0,,6.0,32.0,10.0,,,,,,,,8.0,,,,,,,,6.0,3.0,6.0,2.0,,3.0,,,,9.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,10,11.0,9.0,2.0,18.0,66.0,1.0,,59.0,,72.0,39.0,33.0,7.0,88.0,3.0,,18.0,,15.0,14.0,1.0,61.0,30.0,31.0,1.0,10.0,4.0,,69.0,289.0,,,24.0,14.0,9.0,42.0,77.0,7.0,7.0,11.0,6.0,2.0,1.0,14.0,223.0,143.0,96.0,219.0,5.0,5.0,1.0,,2.0,676.0,6.0,10.0,16.0,119.0,300.0,233.0,10.0,15.0,67.0,436.0,26.0,10.0,7.0,12.0,75.0,18.0,55.0,1.0,0.0,1.0,1.0,17.0,3.0,1.0,,,,,,,13.0,,,,,,,,3.0,4.0,3.0,5.0,11.0,15.0,3.0,1.0,,7.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,5e00w1rqym73habcl01wm7jtg,O. Escobar,Forward,29,5.0,4.0,1.0,13.0,27.0,3.0,,47.0,,50.0,27.0,23.0,42.0,32.0,5.0,,13.0,,4.0,4.0,,45.0,23.0,22.0,1.0,10.0,2.0,,29.0,114.0,,,19.0,5.0,3.0,22.0,27.0,4.0,4.0,9.0,1.0,1.0,,8.0,94.0,74.0,22.0,87.0,5.0,3.0,3.0,,,446.0,3.0,9.0,8.0,44.0,115.0,95.0,8.0,13.0,20.0,194.0,1.0,1.0,4.0,4.0,16.0,5.0,16.0,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,5.0,1.0,,1.0,,,,,2.0,3.0,,6.0,6.0,15.0,,,1.0,5.0,,9.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,7dfcfaazbxla16jrf8obs3e5m,E. Gazdov,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,2gov9d4n31l3mqpkhh4uyge8k,T. Gillier,Goalkeeper,31,,,,8.0,,,,18.0,,2.0,1.0,1.0,,94.0,,46.0,8.0,18.0,12.0,10.0,2.0,2.0,1.0,1.0,,10.0,,,71.0,207.0,,,6.0,,,60.0,78.0,8.0,,,,,6.0,14.0,172.0,9.0,184.0,179.0,,,,,,720.0,11.0,,1.0,52.0,243.0,193.0,,,50.0,325.0,,,26.0,47.0,35.0,15.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,1.0,,4.0,27.0,18.0,8.0,9.0,3.0,2.0,,,,,,,,,,,,,
USA_MLS,2025,Club de Foot Montréal,5vyal8tveawe7le0d9kneghec,O. Graham-Roache,Forward,35,10.0,6.0,4.0,6.0,6.0,,,14.0,,22.0,14.0,8.0,,4.0,,,6.0,,1.0,1.0,,12.0,8.0,4.0,1.0,10.0,1.0,,2.0,16.0,,,7.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,,,,,11.0,9.0,3.0,12.0,,1.0,,,,120.0,,3.0,3.0,21.0,17.0,12.0,1.0,8.0,5.0,44.0,,,,,4.0,1.0,5.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,2.0,6.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
