liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,54kqv02lgadahlv9is64l2ggl,H. Moreno,Defender,15,225.0,1.0,175.0,11.0,,69.0,6.0,14.0,22.0,98.0,4.0,7.0,188.0,,4.0,,152.0,,21.0,,81.0,,14.0,12.0,2.0,1.0,7.0,212.0,,3.0,2.0,11.0,77.0,10.0,8.0,15.0,,4.0,21.0,8.0,,,3.0,,,7.0,19.0,154.0,167.0,10.0,2.0,,3.0,13.0,1.0,3.0,4.0,1.0,1.0,1.0,,6.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,cclest9g7007x8597utvzm2fp,F. Navarro,Defender,19,90.0,8.0,38.0,10.0,2.0,24.0,,,4.0,16.0,2.0,1.0,39.0,,2.0,,38.0,1.0,1.0,,3.0,2.0,,3.0,1.0,1.0,1.0,60.0,,1.0,,4.0,7.0,10.0,2.0,,,,5.0,1.0,2.0,,1.0,,,2.0,19.0,37.0,38.0,1.0,,,,3.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,Goalkeeper,13,510.0,,175.0,,,10.0,5.0,23.0,25.0,191.0,,1.0,225.0,,,,177.0,2.0,24.0,,68.0,,17.0,35.0,5.0,,7.0,260.0,,5.0,,,70.0,10.0,,24.0,,,,4.0,2.0,,5.0,,,,87.0,162.0,201.0,,3.0,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,10.0,46.0,2.0,4.0,1.0,6.0,5.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,4tahxulohx1q6u5aztkauto0l,J. Orozco,Goalkeeper,1,90.0,,37.0,,,2.0,1.0,1.0,1.0,39.0,,,42.0,,,,37.0,1.0,1.0,,10.0,,1.0,6.0,1.0,,,46.0,,1.0,,,19.0,10.0,,4.0,,,,,2.0,,1.0,,,,13.0,36.0,41.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,7.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,7,25.0,,11.0,2.0,,8.0,,,2.0,2.0,,1.0,11.0,,,1.0,9.0,,1.0,,5.0,1.0,1.0,3.0,,,,14.0,,1.0,,3.0,2.0,10.0,2.0,1.0,1.0,,3.0,,,,1.0,,,1.0,2.0,10.0,10.0,,,,,1.0,,,2.0,,,,,,,,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,aul0t01lanfx9qbnosguego9h,R. Pizarro,Forward,20,366.0,3.0,128.0,29.0,3.0,85.0,1.0,1.0,72.0,23.0,3.0,25.0,131.0,1.0,9.0,5.0,102.0,2.0,26.0,,40.0,10.0,30.0,12.0,3.0,2.0,3.0,225.0,,4.0,,56.0,39.0,10.0,23.0,3.0,14.0,1.0,59.0,1.0,3.0,7.0,4.0,,1.0,34.0,23.0,102.0,105.0,3.0,1.0,1.0,3.0,36.0,,,22.0,,,,6.0,2.0,8.0,2.0,28.0,6.0,7.0,6.0,2.0,,2.0,,1.0,8.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,51dqp43vt4ctlibmgj5pgm4lx,D. Reyes,Defender,5,211.0,,203.0,17.0,,76.0,2.0,4.0,12.0,121.0,5.0,5.0,206.0,,4.0,3.0,176.0,1.0,9.0,,62.0,2.0,8.0,8.0,2.0,1.0,1.0,235.0,,4.0,,13.0,38.0,10.0,16.0,21.0,2.0,6.0,24.0,2.0,1.0,,4.0,,,3.0,89.0,194.0,197.0,11.0,1.0,,2.0,8.0,3.0,6.0,10.0,,,1.0,3.0,5.0,4.0,2.0,4.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,dmtsbln16ttjoymm2rqfuyw2x,C. Rodríguez,Midfielder,8,294.0,2.0,190.0,41.0,4.0,118.0,1.0,5.0,57.0,54.0,5.0,23.0,196.0,,3.0,4.0,152.0,2.0,28.0,4.0,40.0,11.0,37.0,15.0,2.0,5.0,2.0,268.0,12.0,6.0,,26.0,55.0,10.0,17.0,16.0,6.0,2.0,30.0,,3.0,11.0,6.0,5.0,1.0,11.0,60.0,163.0,168.0,4.0,1.0,1.0,2.0,13.0,3.0,2.0,15.0,,1.0,2.0,2.0,2.0,7.0,1.0,13.0,,5.0,3.0,2.0,,5.0,1.0,4.0,4.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,1tvahhuutqgqeqgox3sm2wd79,L. Rodríguez,Defender,21,510.0,48.0,269.0,50.0,2.0,140.0,9.0,16.0,78.0,95.0,21.0,27.0,276.0,,7.0,6.0,212.0,2.0,43.0,,9.0,6.0,45.0,29.0,5.0,7.0,12.0,421.0,,5.0,,53.0,91.0,10.0,34.0,21.0,3.0,4.0,63.0,6.0,2.0,14.0,5.0,,,23.0,126.0,226.0,233.0,10.0,3.0,,16.0,29.0,5.0,3.0,30.0,5.0,2.0,3.0,2.0,6.0,2.0,6.0,15.0,4.0,14.0,5.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,3,497.0,4.0,441.0,30.0,,173.0,14.0,20.0,42.0,241.0,9.0,19.0,453.0,1.0,4.0,1.0,367.0,2.0,39.0,,106.0,6.0,24.0,37.0,5.0,2.0,15.0,509.0,,5.0,1.0,17.0,147.0,10.0,18.0,47.0,1.0,7.0,32.0,10.0,3.0,,5.0,,,6.0,170.0,402.0,414.0,15.0,2.0,,7.0,14.0,2.0,12.0,11.0,7.0,1.0,2.0,1.0,8.0,2.0,2.0,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,64gu02ctffkrmdh0pr3lojyeh,A. Vega,Forward,14,31.0,,10.0,1.0,,4.0,,,6.0,1.0,1.0,6.0,11.0,,2.0,1.0,5.0,1.0,6.0,,5.0,2.0,6.0,1.0,,3.0,,16.0,,2.0,,5.0,3.0,10.0,3.0,,,1.0,7.0,,1.0,,2.0,,,3.0,2.0,4.0,5.0,2.0,,,1.0,4.0,,,2.0,,,1.0,,1.0,2.0,1.0,6.0,,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,zr2h4w74ju6ilhilvdmmitp1,J. dos Santos,Midfielder,6,381.0,2.0,236.0,34.0,5.0,165.0,,2.0,43.0,62.0,2.0,17.0,241.0,3.0,5.0,6.0,211.0,2.0,19.0,3.0,78.0,9.0,31.0,25.0,4.0,5.0,3.0,305.0,11.0,5.0,,24.0,66.0,10.0,18.0,11.0,6.0,4.0,30.0,,2.0,15.0,5.0,6.0,,10.0,63.0,217.0,222.0,6.0,1.0,,1.0,12.0,1.0,3.0,14.0,,1.0,,5.0,2.0,7.0,3.0,14.0,1.0,4.0,2.0,1.0,,2.0,,1.0,8.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Mexico,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,Defender,4,480.0,,295.0,41.0,,102.0,6.0,11.0,44.0,172.0,9.0,19.0,304.0,1.0,11.0,2.0,257.0,3.0,30.0,,111.0,3.0,17.0,35.0,5.0,2.0,13.0,379.0,,5.0,2.0,45.0,68.0,10.0,32.0,17.0,10.0,11.0,67.0,8.0,4.0,,5.0,,,24.0,84.0,265.0,274.0,22.0,1.0,,5.0,35.0,4.0,9.0,21.0,,,1.0,3.0,11.0,3.0,5.0,5.0,2.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
