root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,46x1yk6a6kzfg9jjig7qb26wa,E. Armenta,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,4h09e5cjwdxlps0hhr89rry6t,K. Balanta,Defender,35,93.0,70.0,1.0,2.0,27.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,10.0,,1.0,2.0,78.0,8.0,2.0,9.0,18.0,71.0,9.0,72.0,77.0,90.0,6.0,12.0,31.0,25.0,2.0,45.0,2.0,3.0,2.0,4.0,0.0,6.0,,3.0,,1.0,9.0,,3.0,,,,,,,,,3.0,,,,,,1.0,,,,1.0,,1.0,2.0,,,3.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,cxktd9vpx9m7gmgdfcy9v4n3d,D. Barbosa,Defender,15,65.0,30.0,1.0,,19.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,9.0,7.0,1.0,10.0,,1.0,2.0,41.0,15.0,2.0,11.0,2.0,32.0,4.0,32.0,41.0,90.0,9.0,14.0,21.0,12.0,,13.0,3.0,9.0,5.0,6.0,0.0,4.0,,3.0,,,5.0,,3.0,,,2.0,,,2.0,,,1.0,,,3.0,3.0,4.0,1.0,4.0,,,1.0,,,2.0,,,1.0,1.0,,1.0,,1.0,3.0,,2.0,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,4wyhnpg038iqojlx5mhemvh1w,G. Barrera,Goalkeeper,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,9x4zu1o3adl4otm7wqzqvz6xh,Unai Bilbao,Defender,31,70.0,48.0,1.0,1.0,13.0,,1.0,1.0,1.0,,2.0,1.0,4.0,1.0,,10.0,,1.0,8.0,58.0,5.0,5.0,2.0,26.0,52.0,,53.0,57.0,90.0,5.0,5.0,7.0,20.0,1.0,40.0,1.0,4.0,3.0,5.0,0.0,1.0,,3.0,,,1.0,,3.0,,,2.0,,,3.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,dx6uqnml4itbr426gs12udln9,D. Blanco,Midfielder,27,36.0,18.0,1.0,,14.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,6.0,,10.0,,1.0,,21.0,8.0,1.0,11.0,6.0,19.0,3.0,19.0,21.0,55.0,2.0,12.0,,3.0,1.0,5.0,,6.0,,12.0,0.0,5.0,,3.0,,,6.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,5.0,1.0,1.0,,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,qsce60rnyzjufjqdvdvnouay,K. Castañeda,Midfielder,10,108.0,72.0,2.0,,53.0,3.0,2.0,1.0,,,12.0,,14.0,1.0,1.0,10.0,,2.0,,87.0,21.0,2.0,3.0,23.0,71.0,9.0,74.0,84.0,140.0,13.0,4.0,28.0,19.0,,21.0,,2.0,1.0,17.0,0.0,2.0,,4.0,,,2.0,,1.0,,,,,,1.0,,,4.0,,,1.0,2.0,8.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,1.0,,2.0,1.0,1.0,5.0,,2.0,2.0,1.0,1.0,7.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,3scc8412czpvj9epquykrd0x5,F. Contreras,Midfielder,20,41.0,22.0,,2.0,13.0,2.0,2.0,2.0,,,3.0,,4.0,,1.0,10.0,,2.0,,30.0,9.0,2.0,1.0,10.0,22.0,6.0,24.0,28.0,22.0,6.0,1.0,4.0,14.0,1.0,11.0,2.0,,3.0,2.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,2lsqo8x3mbz4shb8nuv5catp1,Jesús Corona,Goalkeeper,30,25.0,16.0,,,1.0,,1.0,,,,,,2.0,,,10.0,,1.0,,20.0,2.0,2.0,,5.0,14.0,4.0,18.0,15.0,28.0,2.0,,8.0,7.0,,17.0,1.0,,2.0,,0.0,,1.0,2.0,,,,4.0,,2.0,,2.0,2.0,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Club Tijuana Xoloitzcuintles de Caliente,Club_Tijuana_Xoloitzcuintles_de_Caliente,c1pfk47z2ozitpqhxmbe98jbp,Joe Corona,Midfielder,6,135.0,100.0,1.0,,59.0,1.0,2.0,5.0,1.0,,6.0,1.0,4.0,5.0,,10.0,,2.0,1.0,117.0,13.0,8.0,9.0,43.0,106.0,9.0,108.0,115.0,161.0,9.0,11.0,39.0,19.0,5.0,49.0,2.0,6.0,3.0,16.0,0.0,4.0,,5.0,,1.0,5.0,,2.0,,,2.0,,,1.0,,,3.0,,1.0,,,,3.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
