liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Birmingham Legion FC,86fbk8r7wsy14weicjdxj76z8,F. Calloway,Midfielder,47,1.0,1.0,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,Defender,27,13.0,13.0,10.0,10.0,345.0,0.0,5.0,4.0,1.0,1.0,52.0,1.0,62.0,3.0,4.0,31.0,19.0,12.0,19.0,28.0,2.0,1.0,9.0,8.0,1.0,26.0,15.0,11.0,5.0,6.0,54.0,156.0,1.0,29.0,3.0,1.0,17.0,30.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,4.0,144.0,79.0,78.0,148.0,1.0,2.0,2.0,27.0,9.0,4.0,1.0,5.0,4.0,6.0,43.0,164.0,1.0,152.0,3.0,5.0,12.0,255.0,1.0,15.0,13.0,6.0,1.0,2.0,22.0,5.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,8bjjne12yudwbzfzjdlygqx62,A. Daley,Defender,26,10.0,10.0,10.0,,817.0,0.0,18.0,8.0,10.0,3.0,80.0,2.0,146.0,,1.0,87.0,36.0,51.0,130.0,99.0,3.0,4.0,16.0,15.0,1.0,69.0,28.0,41.0,13.0,3.0,87.0,273.0,2.0,79.0,15.0,10.0,29.0,7.0,,10.0,5.0,,4.0,4.0,5.0,8.0,215.0,133.0,86.0,207.0,5.0,8.0,11.0,66.0,21.0,3.0,,14.0,5.0,23.0,122.0,273.0,3.0,215.0,13.0,12.0,58.0,507.0,,15.0,15.0,18.0,7.0,10.0,60.0,13.0,48.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,9,30.0,30.0,10.0,,2595.0,2.0,127.0,95.0,32.0,1.0,121.0,2.0,165.0,,12.0,295.0,201.0,94.0,108.0,33.0,14.0,1.0,47.0,43.0,4.0,168.0,106.0,62.0,3.0,15.0,58.0,254.0,6.0,91.0,21.0,7.0,42.0,72.0,20.0,30.0,10.0,,2.0,2.0,11.0,6.0,177.0,130.0,77.0,199.0,4.0,5.0,1.0,4.0,58.0,4.0,12.0,16.0,39.0,44.0,217.0,284.0,43.0,205.0,9.0,103.0,79.0,635.0,,11.0,11.0,17.0,,1.0,76.0,14.0,78.0,5.0,3.0,11.0,9.0,9.0,3.0,2.0,23.0,,,8.0,5.0,6.0,13.0,2.0,2.0,1.0,4.0,37.0,1.0,1.0,4.0,27.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,2ig362xub2syd45v3usgymbkk,F. Delgado,Goalkeeper,57,11.0,11.0,10.0,,990.0,0.0,1.0,1.0,,,,,55.0,,,5.0,3.0,2.0,,185.0,,,19.0,15.0,4.0,4.0,2.0,2.0,,,80.0,154.0,1.0,19.0,,,80.0,45.0,,11.0,,,,,1.0,60.0,123.0,33.0,159.0,132.0,,1.0,,,1.0,,,15.0,,,121.0,310.0,,192.0,1.0,,118.0,398.0,,,,,45.0,114.0,90.0,28.0,4.0,1.0,2.0,,,,,,,7.0,,,,,,,,,,,,,,,,3.0,2.0,86.0,43.0,91.0,4.0,1.0,1.0,8.0,21.0,12.0,9.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,18wgo4h0t9f3tbt8iq0tmkl7u,L. Dourado,Forward,22,2.0,2.0,10.0,2.0,41.0,0.0,1.0,1.0,,,2.0,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,2.0,1.0,2.0,3.0,,,,,,,,,1.0,,2.0,4.0,,3.0,,,1.0,6.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,ece6sffb02drwz4brwndn0rh0,R. Hamouda,Defender,4,14.0,14.0,10.0,2.0,1029.0,0.0,40.0,20.0,20.0,,71.0,3.0,197.0,,1.0,108.0,51.0,57.0,10.0,242.0,5.0,,22.0,21.0,1.0,68.0,31.0,37.0,10.0,2.0,50.0,592.0,2.0,100.0,8.0,6.0,37.0,244.0,2.0,12.0,5.0,,,,3.0,26.0,508.0,178.0,344.0,496.0,8.0,15.0,4.0,8.0,10.0,,,57.0,14.0,11.0,110.0,607.0,2.0,522.0,23.0,6.0,85.0,779.0,,3.0,3.0,3.0,17.0,38.0,59.0,29.0,47.0,5.0,,,,,,1.0,,3.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,Midfielder,8,27.0,27.0,10.0,4.0,1968.0,0.0,47.0,27.0,20.0,2.0,174.0,3.0,290.0,58.0,17.0,123.0,67.0,56.0,105.0,357.0,11.0,3.0,30.0,28.0,2.0,76.0,40.0,36.0,11.0,34.0,303.0,1087.0,5.0,128.0,24.0,9.0,85.0,321.0,13.0,23.0,9.0,12.0,16.0,4.0,11.0,96.0,904.0,566.0,406.0,860.0,5.0,10.0,,19.0,22.0,6.0,,13.0,14.0,10.0,332.0,1155.0,26.0,956.0,15.0,18.0,199.0,1484.0,40.0,76.0,18.0,8.0,27.0,79.0,233.0,42.0,120.0,2.0,3.0,1.0,,,,3.0,13.0,5.0,6.0,,1.0,0.0,16.0,1.0,,2.0,1.0,,,,,22.0,,,,,,,,,,,,,,,,,13.0,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,3u22kckqpecmgcw7ee3xrdppm,M. Howell,Defender,24,17.0,17.0,10.0,5.0,1139.0,0.0,36.0,12.0,24.0,,39.0,12.0,196.0,,1.0,94.0,34.0,60.0,3.0,185.0,10.0,,23.0,19.0,4.0,58.0,22.0,36.0,13.0,1.0,234.0,663.0,4.0,73.0,7.0,2.0,53.0,226.0,5.0,12.0,3.0,,,,7.0,40.0,609.0,108.0,522.0,590.0,10.0,11.0,2.0,12.0,7.0,,1.0,45.0,13.0,8.0,75.0,684.0,6.0,630.0,21.0,7.0,54.0,849.0,,,,1.0,14.0,25.0,26.0,28.0,29.0,3.0,4.0,,,,,2.0,1.0,7.0,,,,,1.0,,,1.0,,,,,,,,,,8.0,,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2025,Birmingham Legion FC,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,Defender,3,18.0,18.0,10.0,,1479.0,0.0,48.0,23.0,25.0,,46.0,14.0,217.0,,,101.0,50.0,51.0,9.0,189.0,8.0,,24.0,22.0,2.0,53.0,27.0,26.0,4.0,,272.0,637.0,4.0,85.0,17.0,14.0,41.0,171.0,,18.0,3.0,,,,2.0,16.0,575.0,144.0,469.0,597.0,2.0,13.0,1.0,6.0,4.0,,,86.0,23.0,9.0,76.0,678.0,1.0,613.0,15.0,4.0,65.0,865.0,,,,1.0,23.0,36.0,36.0,29.0,29.0,3.0,4.0,1.0,,1.0,,,1.0,2.0,,1.0,1.0,0.0,,,1.0,,,,,,1.0,,,,,6.0,,6.0,,1.0,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0,,,,,,,,,
