liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Atlanta United FC,erjg1qs9modbqfkfiz6picyqx,R. Hernández,Defender,2,32.0,15.0,17.0,21.0,139.0,,5.0,150.0,1.0,119.0,59.0,60.0,58.0,234.0,4.0,,21.0,,30.0,28.0,2.0,87.0,44.0,43.0,,10.0,20.0,,202.0,674.0,,2.0,73.0,26.0,8.0,59.0,116.0,16.0,13.0,5.0,9.0,7.0,4.0,29.0,560.0,299.0,286.0,547.0,10.0,15.0,,9.0,84.0,1321.0,48.0,16.0,16.0,197.0,691.0,576.0,25.0,22.0,115.0,1027.0,36.0,32.0,22.0,36.0,103.0,48.0,79.0,3.0,1.0,,,6.0,5.0,1.0,1.0,,1.0,,1.0,,12.0,,1.0,,,,,,5.0,2.0,2.0,3.0,3.0,12.0,5.0,1.0,,7.0,4.0,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,f1e7n1pmjklbr35g7uuqdr78q,J. Hibbert,Goalkeeper,42,3.0,,3.0,8.0,,,,27.0,2.0,4.0,,4.0,,123.0,,68.0,8.0,42.0,14.0,13.0,1.0,1.0,,1.0,,10.0,,,57.0,154.0,,,8.0,,,66.0,43.0,8.0,,,,,14.0,34.0,118.0,18.0,144.0,128.0,,,,,,720.0,10.0,,,63.0,223.0,162.0,,,61.0,313.0,,,41.0,60.0,47.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,11.0,1.0,,5.0,33.0,23.0,10.0,7.0,4.0,2.0,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,1r5zkfhxkrrgzhd0k0huxtas5,M. Klich,Midfielder,43,5.0,2.0,3.0,16.0,101.0,2.0,,115.0,,64.0,33.0,31.0,,172.0,4.0,,16.0,,20.0,18.0,2.0,59.0,31.0,28.0,2.0,10.0,10.0,1.0,113.0,511.0,,3.0,34.0,11.0,5.0,54.0,166.0,9.0,8.0,7.0,1.0,1.0,3.0,17.0,442.0,261.0,220.0,463.0,8.0,8.0,3.0,3.0,7.0,795.0,5.0,13.0,10.0,100.0,552.0,480.0,16.0,9.0,72.0,650.0,4.0,4.0,3.0,20.0,62.0,14.0,52.0,4.0,0.0,1.0,,,1.0,1.0,,,,,,,10.0,,,,,,,,3.0,2.0,,2.0,12.0,8.0,2.0,,,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,1y77693pn6jwr0t3kel8z2g2x,E. Latte Lath,Forward,19,132.0,68.0,64.0,30.0,103.0,13.0,4.0,119.0,1.0,276.0,152.0,124.0,46.0,78.0,9.0,,30.0,,47.0,42.0,5.0,144.0,84.0,60.0,1.0,10.0,9.0,,98.0,358.0,1.0,4.0,56.0,27.0,16.0,42.0,98.0,25.0,10.0,5.0,,,,4.0,243.0,186.0,76.0,258.0,8.0,10.0,1.0,,,2199.0,22.0,27.0,27.0,239.0,377.0,262.0,18.0,129.0,115.0,717.0,3.0,3.0,1.0,5.0,98.0,20.0,110.0,7.0,1.0,,,,13.0,1.0,7.0,4.0,7.0,,2.0,1.0,20.0,2.0,14.0,3.0,1.0,1.0,3.0,,27.0,18.0,,18.0,33.0,53.0,2.0,15.0,7.0,45.0,,24.0,11.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,234q7lf0bx51r8wehvg51r4k5,B. Lennon,Defender,11,41.0,19.0,22.0,25.0,190.0,1.0,3.0,162.0,,119.0,55.0,64.0,37.0,237.0,6.0,,25.0,,32.0,29.0,3.0,78.0,36.0,42.0,3.0,10.0,12.0,,243.0,726.0,1.0,5.0,95.0,35.0,15.0,54.0,70.0,17.0,8.0,8.0,26.0,21.0,,20.0,619.0,350.0,306.0,610.0,8.0,11.0,1.0,16.0,108.0,1559.0,45.0,17.0,21.0,233.0,740.0,630.0,19.0,34.0,110.0,1164.0,76.0,64.0,8.0,33.0,162.0,24.0,77.0,2.0,0.0,2.0,,12.0,10.0,3.0,1.0,,1.0,,,,18.0,,1.0,,,,1.0,,4.0,3.0,5.0,5.0,1.0,14.0,5.0,1.0,1.0,7.0,7.0,8.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,c267r9oskj83zo9v4vdbvccet,S. Lobjanidze,Midfielder,9,12.0,10.0,2.0,33.0,157.0,11.0,,248.0,1.0,104.0,63.0,41.0,87.0,98.0,2.0,,33.0,,43.0,40.0,3.0,92.0,53.0,39.0,1.0,10.0,6.0,,134.0,480.0,,4.0,112.0,39.0,9.0,54.0,98.0,23.0,19.0,10.0,23.0,5.0,1.0,5.0,375.0,292.0,113.0,377.0,7.0,9.0,2.0,1.0,17.0,1911.0,5.0,4.0,10.0,291.0,487.0,382.0,16.0,128.0,105.0,846.0,86.0,52.0,3.0,6.0,164.0,27.0,99.0,,0.0,4.0,3.0,49.0,32.0,5.0,,,,,,2.0,34.0,,6.0,6.0,,,,2.0,15.0,12.0,15.0,13.0,8.0,37.0,12.0,8.0,,27.0,30.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,Defender,55,,,,1.0,3.0,,,13.0,,5.0,2.0,3.0,,7.0,,,1.0,,4.0,3.0,1.0,5.0,2.0,3.0,,10.0,,,19.0,36.0,,,5.0,2.0,2.0,4.0,7.0,,,1.0,,,,1.0,33.0,10.0,23.0,32.0,1.0,1.0,,,,73.0,8.0,,1.0,4.0,36.0,33.0,2.0,,3.0,50.0,,,1.0,2.0,1.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,Defender,4,22.0,9.0,13.0,9.0,17.0,,5.0,129.0,2.0,37.0,16.0,21.0,3.0,151.0,1.0,5.0,9.0,5.0,12.0,12.0,,15.0,7.0,8.0,,10.0,7.0,1.0,98.0,433.0,,1.0,74.0,6.0,2.0,13.0,188.0,7.0,1.0,2.0,,,3.0,31.0,390.0,151.0,259.0,379.0,1.0,3.0,,1.0,1.0,631.0,33.0,5.0,3.0,47.0,454.0,410.0,4.0,2.0,44.0,524.0,,,8.0,24.0,30.0,14.0,20.0,,0.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,2.0,,2.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,5wdqva17qr5j2kqbmfi9o91x,A. Miranchuk,Midfielder,59,24.0,15.0,9.0,33.0,278.0,19.0,4.0,421.0,3.0,185.0,105.0,80.0,126.0,353.0,8.0,,33.0,,52.0,47.0,5.0,161.0,90.0,71.0,2.0,10.0,17.0,,377.0,1274.0,1.0,6.0,174.0,26.0,7.0,136.0,301.0,31.0,7.0,2.0,29.0,8.0,4.0,85.0,1066.0,751.0,374.0,1011.0,9.0,15.0,14.0,,10.0,2752.0,24.0,23.0,27.0,427.0,1309.0,1096.0,24.0,86.0,213.0,1805.0,93.0,37.0,9.0,41.0,273.0,33.0,172.0,2.0,0.0,2.0,3.0,67.0,18.0,3.0,6.0,4.0,3.0,3.0,1.0,3.0,47.0,4.0,5.0,2.0,,,1.0,3.0,26.0,21.0,19.0,20.0,49.0,54.0,11.0,5.0,2.0,47.0,42.0,20.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,8pzkxfe5txe71u08n67d8k1uy,E. Morales,Defender,21,60.0,23.0,37.0,11.0,30.0,1.0,7.0,218.0,1.0,111.0,46.0,65.0,7.0,210.0,6.0,13.0,11.0,13.0,13.0,11.0,2.0,51.0,23.0,28.0,1.0,10.0,13.0,,279.0,700.0,,,117.0,6.0,4.0,33.0,203.0,10.0,1.0,1.0,,,7.0,21.0,646.0,209.0,459.0,647.0,9.0,13.0,,,1.0,889.0,53.0,19.0,3.0,62.0,722.0,668.0,22.0,9.0,54.0,859.0,,,13.0,20.0,39.0,15.0,34.0,4.0,0.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,2.0,,,3.0,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,3vlv0gwh5fgwri12fkn4k2stm,E. Mosquera,Midfielder,70,3.0,2.0,1.0,10.0,10.0,,,42.0,,22.0,14.0,8.0,,13.0,2.0,,10.0,,1.0,,1.0,19.0,12.0,7.0,,10.0,2.0,,9.0,63.0,,,25.0,7.0,1.0,8.0,31.0,,,10.0,,,,2.0,45.0,28.0,17.0,43.0,,2.0,,,2.0,147.0,2.0,4.0,3.0,44.0,63.0,45.0,2.0,12.0,18.0,116.0,14.0,13.0,1.0,2.0,28.0,4.0,16.0,3.0,1.0,,,1.0,6.0,,1.0,1.0,1.0,,,,1.0,,1.0,2.0,,,1.0,,6.0,2.0,,2.0,1.0,6.0,,,,8.0,1.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,66fdz442trpbwdi3s7i8ktxw5,T. Muyumba,Midfielder,8,13.0,5.0,8.0,24.0,119.0,2.0,4.0,141.0,,96.0,48.0,48.0,36.0,186.0,11.0,,24.0,,23.0,21.0,2.0,83.0,43.0,40.0,,10.0,12.0,,189.0,717.0,,2.0,52.0,18.0,11.0,75.0,245.0,15.0,12.0,9.0,1.0,1.0,1.0,19.0,642.0,344.0,321.0,645.0,8.0,14.0,7.0,,1.0,1192.0,14.0,14.0,9.0,105.0,739.0,664.0,22.0,14.0,75.0,886.0,,,4.0,13.0,57.0,18.0,62.0,2.0,0.0,,,,3.0,,1.0,1.0,1.0,,1.0,1.0,12.0,,1.0,,,,,,4.0,5.0,,9.0,17.0,16.0,3.0,2.0,,9.0,,7.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,e8an897mmidiq51r2wz1c3jdh,Xande Silva,Midfielder,45,8.0,4.0,4.0,18.0,42.0,7.0,,88.0,,81.0,44.0,37.0,,39.0,11.0,,18.0,,14.0,12.0,2.0,73.0,40.0,33.0,2.0,10.0,2.0,,39.0,183.0,,1.0,41.0,12.0,5.0,24.0,67.0,2.0,2.0,16.0,3.0,3.0,,8.0,146.0,103.0,50.0,142.0,4.0,7.0,,,2.0,430.0,5.0,15.0,11.0,77.0,187.0,150.0,11.0,17.0,37.0,301.0,2.0,2.0,2.0,6.0,32.0,7.0,31.0,1.0,0.0,1.0,,,6.0,1.0,,,,,,,9.0,,1.0,4.0,,,,,3.0,3.0,,11.0,4.0,24.0,2.0,,,6.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,5zeta56pml2qki1q095myhvys,R. Neri,Forward,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Atlanta United FC,f11ubohus6ppmy2qkq9w6a5wq,W. Reilly,Midfielder,28,5.0,2.0,3.0,11.0,66.0,1.0,3.0,55.0,1.0,62.0,33.0,29.0,6.0,72.0,5.0,,11.0,,11.0,10.0,1.0,57.0,31.0,26.0,1.0,10.0,9.0,,55.0,272.0,,1.0,23.0,16.0,7.0,38.0,87.0,4.0,2.0,7.0,,,1.0,6.0,233.0,140.0,101.0,235.0,3.0,7.0,,,1.0,496.0,7.0,10.0,14.0,65.0,280.0,241.0,10.0,5.0,39.0,375.0,3.0,3.0,2.0,6.0,33.0,9.0,33.0,3.0,0.0,,,,1.0,,1.0,,1.0,,,,4.0,1.0,,1.0,,,,,1.0,2.0,,2.0,7.0,14.0,,,1.0,3.0,,5.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
