liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Corpus Christi FC,avid194lhncv39jff5rnrmn84,K. Barganski,Forward,19,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,3.0,,,0.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,80,1.0,5.0,,9.0,5.0,4.0,5.0,9.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,,16.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,15.0,7.0,9.0,15.0,1.0,84.0,1.0,,,5.0,17.0,16.0,1.0,,1.0,30.0,2.0,1.0,0.0,6.0,3.0,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,3007iihmvmlzgpgtxri3v3hg4,B. Bowen,Defender,2,2.0,12.0,10.0,34.0,20.0,14.0,37.0,13.0,2.0,1.0,1.0,30.0,19.0,11.0,,3.0,37.0,5.0,5.0,3.0,9.0,9.0,3.0,2.0,,4.0,2.0,4.0,25.0,19.0,11.0,20.0,3.0,180.0,11.0,,1.0,37.0,38.0,26.0,6.0,1.0,12.0,95.0,15.0,12.0,1.0,4.0,1.0,,6.0,4.0,9.0,6.0,4.0,,7.0,1.0,2.0,1.0,,,,1.0,,3.0,1.0,1.0,8.0,,,,2.0,,1.0,1.0,1.0,,,3.0,0.0,1.0,,,3.0,6.0,3.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,10,2.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,11.0,,,1.0,,1.0,1.0,,,,2.0,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,9,1.0,,6.0,16.0,8.0,8.0,10.0,5.0,1.0,,,9.0,4.0,5.0,1.0,,10.0,1.0,2.0,1.0,4.0,2.0,,1.0,1.0,1.0,1.0,,6.0,5.0,2.0,5.0,2.0,85.0,3.0,,4.0,19.0,10.0,6.0,2.0,,4.0,46.0,4.0,3.0,0.0,7.0,4.0,1.0,,3.0,4.0,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,3.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,35gw2u5bmazcn9vfiti4puy21,J. Dietrich,Midfielder,8,2.0,6.0,10.0,7.0,5.0,2.0,5.0,5.0,2.0,,,6.0,4.0,2.0,,,22.0,2.0,,,1.0,10.0,1.0,1.0,1.0,,,,20.0,7.0,15.0,21.0,,51.0,2.0,,1.0,5.0,24.0,22.0,1.0,1.0,2.0,35.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,el7i9aanoazeu2lwgreo15ka,L. Erb,Goalkeeper,35,1.0,,,,,,,12.0,1.0,1.0,1.0,,,,,,8.0,,,,8.0,4.0,,1.0,,,,,6.0,1.0,10.0,7.0,,90.0,,,,7.0,17.0,11.0,,,6.0,33.0,3.0,1.0,0.0,,,,,1.0,1.0,,3.0,,,,,,,,,,5.0,,,,,,,,,3.0,,,,,,,,,,,1.0,4.0,,13.0,7.0,1.0,2.0,,5.0,4.0,1.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,aigpzkjyja6ksrcl8dteylqs5,S. Gómez,Defender,22,2.0,10.0,1.0,9.0,5.0,4.0,9.0,17.0,2.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,36.0,,,,4.0,1.0,1.0,2.0,,,,,22.0,6.0,18.0,22.0,,180.0,,,3.0,20.0,38.0,24.0,1.0,,14.0,73.0,12.0,5.0,0.0,4.0,4.0,2.0,,10.0,6.0,,4.0,,2.0,2.0,,,,9.0,,1.0,9.0,,,,,,,,,8.0,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,89jqnt0ut1s7smnxepbek0ems,P. Infuso,Defender,20,2.0,5.0,,8.0,4.0,4.0,8.0,11.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,,18.0,,,,1.0,4.0,,1.0,,,,,13.0,4.0,11.0,13.0,1.0,119.0,1.0,,1.0,17.0,20.0,15.0,1.0,,5.0,48.0,4.0,4.0,0.0,5.0,3.0,2.0,,,4.0,,1.0,,,,,,1.0,5.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,cn8m7s7v9ve7pcdumsasbse09,J. Keaney,Defender,4,2.0,2.0,11.0,14.0,4.0,10.0,10.0,40.0,2.0,1.0,1.0,7.0,1.0,6.0,,1.0,79.0,3.0,2.0,1.0,4.0,4.0,1.0,2.0,,,,,60.0,12.0,55.0,53.0,2.0,180.0,,,4.0,29.0,90.0,67.0,2.0,3.0,23.0,123.0,18.0,6.0,0.0,7.0,3.0,1.0,1.0,44.0,11.0,1.0,6.0,2.0,1.0,1.0,,1.0,,4.0,,1.0,17.0,,,1.0,,,,,,6.0,,,,,,,,,,,3.0,14.0,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,5y3ffas67ufbxhtmjmbq3e9xx,J. Keegan,Forward,12,2.0,8.0,2.0,15.0,9.0,6.0,19.0,4.0,2.0,,,9.0,4.0,5.0,,2.0,17.0,,,,3.0,3.0,2.0,1.0,1.0,,,1.0,12.0,8.0,6.0,12.0,,124.0,1.0,,4.0,13.0,19.0,14.0,,5.0,5.0,39.0,7.0,5.0,0.0,6.0,5.0,,2.0,4.0,1.0,3.0,,,2.0,2.0,,1.0,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,ek2k6sagi13lj3is2n5212p5h,E. Kwakwa,Midfielder,33,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,16.0,,,,3.0,2.0,,1.0,,2.0,5.0,2.0,2.0,0.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Corpus Christi FC,9n8idci7b4kq83rbepum6ub8q,P. Langlois,Midfielder,6,2.0,8.0,3.0,20.0,13.0,7.0,4.0,30.0,2.0,1.0,1.0,10.0,5.0,5.0,2.0,1.0,58.0,,3.0,1.0,7.0,10.0,1.0,2.0,,,,,37.0,6.0,35.0,36.0,1.0,180.0,1.0,,1.0,22.0,62.0,41.0,4.0,1.0,21.0,82.0,13.0,11.0,0.0,10.0,8.0,,1.0,14.0,7.0,3.0,8.0,,,,,1.0,,,,1.0,10.0,,,,1.0,,,,,7.0,,,,,,3.0,,,,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
