equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats,equipo_folder
Central Valley Fuego FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/central-valley-fuego-fc/6n3xfic7o33siizgamee0915g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6n3xfic7o33siizgamee0915g,6n3xfic7o33siizgamee0915g,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6n3xfic7o33siizgamee0915g&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3d0d2a7c7817a63c011a2e0432ca376ec84790e6b,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=6n3xfic7o33siizgamee0915g&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ebf0d17f8fa6fa1ea54a3d7711f5fb10869e0a38,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=6n3xfic7o33siizgamee0915g&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31050ffbe2963bc143db70d4869686314a2f60c5c,Central_Valley_Fuego_FC
Charlotte Independence,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/charlotte-independence/1jonibkcr7qa3eozzxh0dcxd5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1jonibkcr7qa3eozzxh0dcxd5,1jonibkcr7qa3eozzxh0dcxd5,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=1jonibkcr7qa3eozzxh0dcxd5&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3cbd1742b188f422b2fb22985a8cb54ac7ea38d7e,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=1jonibkcr7qa3eozzxh0dcxd5&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W300f5fef076bb36e28810b518a93533939dad1bfb,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=1jonibkcr7qa3eozzxh0dcxd5&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3006c7590a45ff862bf498cb93c57743e90fb22b3,Charlotte_Independence
Chattanooga Red Wolves SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/chattanooga-red-wolves-sc/f4x0hx78zcbx4hgnf6w65z8fe,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=f4x0hx78zcbx4hgnf6w65z8fe,f4x0hx78zcbx4hgnf6w65z8fe,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=f4x0hx78zcbx4hgnf6w65z8fe&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W373e5e19647d9a57e56be57de96d0cf55e7440be7,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=f4x0hx78zcbx4hgnf6w65z8fe&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W383339a5c35264e71acccf2e1f7600aad6e4bb29b,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=f4x0hx78zcbx4hgnf6w65z8fe&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3be588113e2c0b68ed319f55cbb5f9221e73b0514,Chattanooga_Red_Wolves_SC
Forward Madison FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/forward-madison-fc/bg197i7zlh6jejajyccrcff56,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bg197i7zlh6jejajyccrcff56,bg197i7zlh6jejajyccrcff56,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=bg197i7zlh6jejajyccrcff56&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W34df473d763b5a756895742b03222fb841971346c,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=bg197i7zlh6jejajyccrcff56&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32023684bac053f83fd865b38fb3085370a8c487a,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=bg197i7zlh6jejajyccrcff56&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W394beb554adcf7f80e1ffbe754ee727f54b0111a1,Forward_Madison_FC
Greenville Triumph SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/greenville-triumph-sc/9feqf3iawhgmv76pzwdebdv8q,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9feqf3iawhgmv76pzwdebdv8q,9feqf3iawhgmv76pzwdebdv8q,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=9feqf3iawhgmv76pzwdebdv8q&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b4004cd835805f90786a97af442cb8eeec305333,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=9feqf3iawhgmv76pzwdebdv8q&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ecf765b7bb9c942e86b381cf3cb1c966349368ba,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=9feqf3iawhgmv76pzwdebdv8q&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W333ab9379cea7a4f4ba5aa5d329c39ecc71a46c35,Greenville_Triumph_SC
Lexington SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/lexington-sc/ck22dnk93ng8ax7wonlff7yms,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ck22dnk93ng8ax7wonlff7yms,ck22dnk93ng8ax7wonlff7yms,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=ck22dnk93ng8ax7wonlff7yms&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3bfbea2383cbb01cb0e681518a3035ca2c47b2280,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=ck22dnk93ng8ax7wonlff7yms&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W332bdd18b847943d3a4dedc992772c54b03477fd7,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=ck22dnk93ng8ax7wonlff7yms&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3cc3255def3198d78c40db0c9a202bf87a2363983,Lexington_SC
North Carolina FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/north-carolina-fc/6597wqy6gmpv3zjx7rp8cdj46,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6597wqy6gmpv3zjx7rp8cdj46,6597wqy6gmpv3zjx7rp8cdj46,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6597wqy6gmpv3zjx7rp8cdj46&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33f91a6782430fac08facb26fd14a556fb8735683,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=6597wqy6gmpv3zjx7rp8cdj46&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3e6172f497837181531f716cb42000d7bd168afb0,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=6597wqy6gmpv3zjx7rp8cdj46&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3ef68db3f85ed9882b5ab51f934e3e72119a8470d,North_Carolina_FC
Northern Colorado Hailstorm FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/northern-colorado-hailstorm-fc/dixqedy703dif9iruxp49xces,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dixqedy703dif9iruxp49xces,dixqedy703dif9iruxp49xces,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=dixqedy703dif9iruxp49xces&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3dbb04e37bbb404618a9816bb4076dc590344aaaa,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=dixqedy703dif9iruxp49xces&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3c1c305252c4964dbf0221c864fd9d2b32cbf5911,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=dixqedy703dif9iruxp49xces&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W32e1c053063502c04cb9a5f77b31e7b3723bc398a,Northern_Colorado_Hailstorm_FC
One Knoxville SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/one-knoxville-sc/6ihu2mwc488rjv6ca1mg20wes,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6ihu2mwc488rjv6ca1mg20wes,6ihu2mwc488rjv6ca1mg20wes,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=6ihu2mwc488rjv6ca1mg20wes&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W345715cb9c0c8b87bc2054e04855707c8c849d32c,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=6ihu2mwc488rjv6ca1mg20wes&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W340f1ae03059e0bef717cb7835814407f3a8d61dd,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=6ihu2mwc488rjv6ca1mg20wes&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3333947c1a2c409fedfe8de1244f58170074173fe,One_Knoxville_SC
Richmond Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/richmond-kickers/dp2yq55igeru73owerhg95iz4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dp2yq55igeru73owerhg95iz4,dp2yq55igeru73owerhg95iz4,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=dp2yq55igeru73owerhg95iz4&tmcl=9uygmwspl0njqzuaow65kzzf8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31592129f0e95a34ed88d3459a983a3c667557331,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=dp2yq55igeru73owerhg95iz4&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W322aac252a47f36577d5a6cf553407636a8ddd7d9,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=9uygmwspl0njqzuaow65kzzf8&ctst=dp2yq55igeru73owerhg95iz4&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3670aad331ff10e33388bc99da1395be158539a6e,Richmond_Kickers
