equipo,link,logo,cod_equipo,cod_liga,liga
Central Valley Fuego FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/central-valley-fuego-fc/6n3xfic7o33siizgamee0915g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6n3xfic7o33siizgamee0915g,6n3xfic7o33siizgamee0915g,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Charlotte Independence,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/charlotte-independence/1jonibkcr7qa3eozzxh0dcxd5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1jonibkcr7qa3eozzxh0dcxd5,1jonibkcr7qa3eozzxh0dcxd5,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Chattanooga Red Wolves SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/chattanooga-red-wolves-sc/f4x0hx78zcbx4hgnf6w65z8fe,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=f4x0hx78zcbx4hgnf6w65z8fe,f4x0hx78zcbx4hgnf6w65z8fe,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Forward Madison FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/forward-madison-fc/bg197i7zlh6jejajyccrcff56,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bg197i7zlh6jejajyccrcff56,bg197i7zlh6jejajyccrcff56,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Greenville Triumph SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/greenville-triumph-sc/9feqf3iawhgmv76pzwdebdv8q,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9feqf3iawhgmv76pzwdebdv8q,9feqf3iawhgmv76pzwdebdv8q,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Lexington SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/lexington-sc/ck22dnk93ng8ax7wonlff7yms,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=ck22dnk93ng8ax7wonlff7yms,ck22dnk93ng8ax7wonlff7yms,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
North Carolina FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/north-carolina-fc/6597wqy6gmpv3zjx7rp8cdj46,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6597wqy6gmpv3zjx7rp8cdj46,6597wqy6gmpv3zjx7rp8cdj46,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Northern Colorado Hailstorm FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/northern-colorado-hailstorm-fc/dixqedy703dif9iruxp49xces,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dixqedy703dif9iruxp49xces,dixqedy703dif9iruxp49xces,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
One Knoxville SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/one-knoxville-sc/6ihu2mwc488rjv6ca1mg20wes,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6ihu2mwc488rjv6ca1mg20wes,6ihu2mwc488rjv6ca1mg20wes,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Richmond Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/richmond-kickers/dp2yq55igeru73owerhg95iz4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=dp2yq55igeru73owerhg95iz4,dp2yq55igeru73owerhg95iz4,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
South Georgia Tormenta FC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/south-georgia-tormenta-fc/40cyh8n6ttq986iydr3hhk0bs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=40cyh8n6ttq986iydr3hhk0bs,40cyh8n6ttq986iydr3hhk0bs,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
Union Omaha,https://www.scoresway.com/en_GB/soccer/usl-league-one-2023/9uygmwspl0njqzuaow65kzzf8/teams/union-omaha/f0zwopssynz58fycvsh0vqpgq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=f0zwopssynz58fycvsh0vqpgq,f0zwopssynz58fycvsh0vqpgq,9uygmwspl0njqzuaow65kzzf8,usl-league-one-2023
