liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Hartford Athletic,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,Forward,9,1.0,1905.0,19.0,358.0,112.0,93.0,7.0,2.0,346.0,1.0,58.0,232.0,3.0,36.0,13.0,4.0,40.0,80.0,22.0,195.0,4.0,,117.0,36.0,371.0,,141.0,121.0,27.0,3.0,53.0,12.0,220.0,13.0,104.0,4.0,426.0,83.0,105.0,23.0,35.0,23.0,7.0,152.0,10.0,7.0,49.0,1.0,,5.0,5.0,4.0,64.0,10.0,38.0,1.0,2.0,98.0,1.0,5.0,151.0,87.0,488.0,16.0,205.0,2.0,55.0,1.0,5.0,1.0,11.0,46.0,9.0,834.0,27.0,24.0,309.0,3.0,20.0,10.0,22.0,183.0,27.0,13.0,2.0,3.0,0.0,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,14mioehew12zyrf4ncpzbqe3t,A. Apollon,Defender,14,,362.0,1.0,75.0,18.0,8.0,,,48.0,,3.0,70.0,2.0,4.0,8.0,,7.0,41.0,1.0,37.0,,5.0,31.0,1.0,83.0,,22.0,36.0,12.0,,6.0,7.0,48.0,10.0,7.0,8.0,112.0,19.0,24.0,4.0,11.0,1.0,1.0,38.0,1.0,2.0,8.0,,,,12.0,5.0,23.0,10.0,9.0,,1.0,6.0,,7.0,11.0,32.0,114.0,7.0,26.0,1.0,2.0,3.0,4.0,3.0,2.0,8.0,1.0,224.0,12.0,1.0,81.0,24.0,11.0,4.0,1.0,30.0,4.0,,,,0.0,,,,1.0,,,,,,6.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,7q4366dkzgdafd4go7xbcvaw9,A. Asiedu,Midfielder,12,3.0,1830.0,8.0,696.0,93.0,18.0,1.0,,213.0,2.0,9.0,216.0,1.0,22.0,44.0,8.0,28.0,277.0,17.0,186.0,,,135.0,7.0,740.0,4.0,102.0,330.0,21.0,,23.0,39.0,416.0,29.0,186.0,1.0,871.0,93.0,96.0,20.0,45.0,17.0,13.0,325.0,9.0,12.0,34.0,1.0,1.0,,7.0,16.0,154.0,10.0,38.0,,,10.0,1.0,7.0,27.0,97.0,875.0,12.0,111.0,2.0,15.0,1.0,14.0,1.0,5.0,37.0,6.0,1162.0,21.0,1.0,737.0,3.0,42.0,2.0,14.0,82.0,29.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,a8q0m9uczyvjyn6cfzkaxkp1x,D. Barrera,Midfielder,10,5.0,1805.0,11.0,757.0,79.0,19.0,1.0,,137.0,1.0,5.0,321.0,4.0,9.0,98.0,8.0,40.0,331.0,16.0,113.0,,,210.0,10.0,855.0,,39.0,304.0,30.0,,25.0,79.0,530.0,8.0,228.0,10.0,1017.0,34.0,131.0,20.0,34.0,12.0,6.0,351.0,10.0,42.0,45.0,1.0,4.0,1.0,56.0,12.0,107.0,10.0,28.0,,,29.0,1.0,23.0,24.0,232.0,1065.0,7.0,98.0,2.0,21.0,26.0,8.0,9.0,10.0,28.0,5.0,1345.0,30.0,4.0,812.0,17.0,14.0,11.0,11.0,202.0,11.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,4.0,,18.0,52.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,Forward,7,3.0,2001.0,24.0,320.0,151.0,5.0,1.0,,277.0,4.0,3.0,382.0,2.0,16.0,24.0,8.0,26.0,133.0,17.0,269.0,2.0,5.0,139.0,29.0,344.0,,121.0,79.0,32.0,2.0,32.0,27.0,269.0,24.0,178.0,10.0,480.0,118.0,112.0,22.0,19.0,21.0,9.0,83.0,25.0,24.0,30.0,18.0,2.0,2.0,64.0,20.0,100.0,10.0,44.0,2.0,1.0,129.0,4.0,64.0,8.0,184.0,483.0,10.0,156.0,2.0,53.0,8.0,5.0,8.0,38.0,87.0,4.0,1048.0,32.0,11.0,341.0,33.0,33.0,14.0,65.0,93.0,69.0,3.0,2.0,0.0,0.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,8b8g4awlemuvd6po1rxqbeb1m,D. Bloyou,Forward,18,,50.0,,6.0,4.0,,,,6.0,,1.0,9.0,,1.0,1.0,,,1.0,,5.0,,,4.0,,7.0,,2.0,3.0,3.0,,2.0,,3.0,,6.0,3.0,11.0,1.0,4.0,,,,,4.0,,,,,,,,,3.0,10.0,1.0,,,2.0,,,1.0,4.0,11.0,,4.0,,,,,,,2.0,,17.0,3.0,,7.0,,,,1.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,0,2.0,2589.0,2.0,1031.0,87.0,20.0,2.0,,238.0,4.0,32.0,335.0,4.0,42.0,27.0,11.0,27.0,419.0,22.0,186.0,,15.0,196.0,3.0,1058.0,10.0,131.0,170.0,32.0,,39.0,50.0,485.0,27.0,388.0,1.0,1233.0,99.0,146.0,31.0,59.0,14.0,14.0,585.0,5.0,17.0,32.0,4.0,1.0,,53.0,23.0,131.0,10.0,39.0,,,40.0,4.0,53.0,52.0,190.0,1254.0,58.0,107.0,5.0,5.0,12.0,12.0,12.0,19.0,32.0,5.0,1857.0,32.0,3.0,1039.0,198.0,41.0,8.0,22.0,277.0,16.0,1.0,,,0.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,Defender,19,1.0,1776.0,2.0,736.0,36.0,18.0,,,123.0,1.0,10.0,206.0,,33.0,36.0,4.0,25.0,356.0,9.0,95.0,1.0,19.0,136.0,1.0,772.0,5.0,69.0,28.0,20.0,1.0,14.0,45.0,383.0,17.0,335.0,,891.0,59.0,91.0,20.0,37.0,10.0,2.0,393.0,,8.0,31.0,2.0,4.0,1.0,22.0,35.0,101.0,10.0,25.0,,1.0,16.0,1.0,22.0,28.0,121.0,908.0,36.0,54.0,11.0,3.0,4.0,9.0,4.0,8.0,14.0,6.0,1362.0,20.0,,758.0,183.0,19.0,2.0,5.0,189.0,7.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,9irc1xmfpa2395qef78rfyjje,J. Cedeño,Midfielder,11,9.0,2183.0,13.0,658.0,121.0,18.0,,,262.0,2.0,5.0,373.0,3.0,55.0,26.0,7.0,34.0,258.0,12.0,239.0,3.0,2.0,193.0,13.0,684.0,2.0,123.0,150.0,32.0,,22.0,27.0,494.0,17.0,296.0,8.0,840.0,118.0,166.0,24.0,32.0,22.0,10.0,209.0,14.0,38.0,41.0,7.0,1.0,3.0,43.0,21.0,128.0,10.0,59.0,1.0,2.0,82.0,1.0,27.0,23.0,204.0,877.0,7.0,139.0,,26.0,19.0,6.0,4.0,17.0,64.0,7.0,1339.0,32.0,4.0,648.0,22.0,27.0,12.0,37.0,173.0,36.0,10.0,1.0,2.0,1.0,3.0,,,,,,1.0,3.0,11.0,32.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Hartford Athletic,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,Midfielder,8,5.0,1662.0,4.0,785.0,62.0,18.0,,,161.0,1.0,19.0,281.0,1.0,8.0,76.0,5.0,17.0,364.0,12.0,124.0,,,189.0,5.0,861.0,2.0,81.0,261.0,28.0,1.0,18.0,65.0,496.0,26.0,244.0,8.0,998.0,62.0,124.0,20.0,36.0,17.0,11.0,382.0,3.0,18.0,20.0,1.0,2.0,1.0,31.0,25.0,91.0,10.0,31.0,1.0,2.0,19.0,,8.0,37.0,184.0,1050.0,16.0,80.0,3.0,9.0,17.0,11.0,5.0,6.0,24.0,3.0,1332.0,28.0,1.0,817.0,5.0,37.0,16.0,8.0,181.0,17.0,10.0,0.0,1.0,0.0,,1.0,,,,,2.0,,12.0,37.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
