liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,489.0,226.0,66.0,120.0,2.0,5.0,71.0,79.0,31.0,1.0,228.0,2.0,6.0,189.0,5.0,33.0,98.0,7.0,34.0,34.0,6.0,17.0,11.0,341.0,6.0,6.0,52.0,46.0,52.0,32.0,6.0,4.0,61.0,5.0,6.0,24.0,18.0,193.0,195.0,9.0,29.0,10.0,1.0,4.0,,2.0,15.0,2.0,8.0,,1.0,28.0,,1.0,,9.0,11.0,1.0,2.0,5.0,11.0,10.0,,5.0,12.0,7.0,,4.0,,4.0,2.0,,,1.0,2.0,4.0,,,,,,,8.0,,,,,,,,,,,1.0,,,,,,12.0,,1.0,0.0,0.0,2.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,4,344.0,268.0,6.0,71.0,20.0,3.0,33.0,172.0,10.0,,273.0,1.0,3.0,221.0,1.0,30.0,36.0,,19.0,19.0,4.0,3.0,11.0,313.0,4.0,2.0,20.0,105.0,80.0,19.0,22.0,6.0,29.0,1.0,4.0,7.0,126.0,238.0,243.0,9.0,10.0,1.0,1.0,1.0,,2.0,3.0,2.0,7.0,,1.0,13.0,1.0,10.0,,6.0,,,2.0,1.0,,2.0,4.0,8.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,d9y2nzwk6kkcejglaa4kxeuvp,Rafael Carioca,Midfielder,5,540.0,398.0,81.0,210.0,11.0,,61.0,181.0,24.0,1.0,423.0,,3.0,368.0,5.0,35.0,137.0,6.0,38.0,45.0,6.0,7.0,10.0,496.0,6.0,1.0,40.0,69.0,66.0,32.0,20.0,5.0,45.0,5.0,6.0,13.0,136.0,363.0,388.0,5.0,13.0,,1.0,1.0,1.0,3.0,2.0,2.0,11.0,,1.0,27.0,,5.0,1.0,10.0,6.0,,4.0,4.0,7.0,2.0,1.0,1.0,13.0,6.0,,3.0,1.0,,11.0,,,6.0,,1.0,,,,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,5.0,,1.0,0.0,0.0,3.0,,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,29,521.0,362.0,42.0,159.0,23.0,3.0,66.0,178.0,18.0,1.0,373.0,1.0,9.0,297.0,5.0,41.0,156.0,7.0,37.0,24.0,6.0,5.0,14.0,481.0,6.0,4.0,28.0,112.0,51.0,18.0,35.0,3.0,34.0,5.0,6.0,13.0,63.0,322.0,332.0,6.0,16.0,37.0,,,3.0,3.0,1.0,,6.0,,,15.0,7.0,16.0,1.0,8.0,1.0,2.0,3.0,5.0,4.0,1.0,3.0,5.0,10.0,5.0,,5.0,2.0,,7.0,,,5.0,,3.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,,0.0,0.0,0.0,3.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,cpwrke87vea6lm457ub6w8251,E. Fernández,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,d84h8iwgv3hut0ywacmxfghrd,L. Fernández,Midfielder,17,201.0,62.0,21.0,37.0,3.0,,38.0,15.0,14.0,,66.0,3.0,3.0,45.0,1.0,17.0,20.0,3.0,20.0,12.0,3.0,5.0,4.0,108.0,3.0,,17.0,10.0,51.0,9.0,4.0,1.0,18.0,1.0,3.0,9.0,15.0,46.0,49.0,1.0,9.0,,1.0,,,2.0,4.0,2.0,8.0,,1.0,8.0,,,,,,,,3.0,3.0,,,1.0,7.0,,,3.0,2.0,,6.0,,,2.0,2.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,6.0,,1.0,0.0,0.0,,,,,,,,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,22,85.0,39.0,18.0,24.0,,2.0,8.0,13.0,4.0,,39.0,,2.0,35.0,,4.0,1.0,3.0,4.0,5.0,,1.0,2.0,50.0,3.0,,4.0,4.0,70.0,2.0,,1.0,7.0,,3.0,3.0,16.0,35.0,35.0,3.0,5.0,,,,,1.0,4.0,1.0,,,,1.0,,,,1.0,,,,,2.0,,,,2.0,1.0,3.0,2.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,376cwdrdu5o273rj40h2ztsve,A. Garza,Forward,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,745jx9uzim73pkz4qavdzt7je,J. Garza,Midfielder,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,540.0,169.0,54.0,96.0,8.0,11.0,59.0,58.0,22.0,1.0,179.0,,5.0,138.0,5.0,30.0,65.0,7.0,32.0,8.0,6.0,4.0,4.0,284.0,6.0,,33.0,35.0,86.0,22.0,11.0,7.0,51.0,5.0,6.0,18.0,25.0,140.0,149.0,18.0,29.0,1.0,6.0,7.0,11.0,25.0,36.0,14.0,8.0,,5.0,15.0,,,,1.0,6.0,,,1.0,6.0,1.0,,5.0,6.0,1.0,,5.0,,9.0,,1.0,3.0,,9.0,2.0,1.0,2.0,1.0,7.0,,,4.0,1.0,,,,,,,,,,5.0,,,,3.0,3.0,13.0,,6.0,0.0,4.0,3.0,,,,,,,1.0,,1.0,,
