liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,FC Tulsa,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Forward,10,108.0,2.0,9.0,4.0,1.0,9.0,3.0,1.0,,42.0,,1.0,,2.0,3.0,2.0,5.0,4.0,63.0,10.0,,18.0,2.0,5.0,3.0,,32.0,42.0,,2.0,14.0,,,9.0,,10.0,9.0,6.0,1.0,,9.0,16.0,1.0,,1.0,1.0,1.0,33.0,12.0,33.0,19.0,,0.0,0.0,0.0,,4.0,2.0,3.0,1.0,2.0,2.0,,,,,2.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,44,90.0,1.0,8.0,3.0,1.0,6.0,1.0,,1.0,50.0,,8.0,,1.0,1.0,2.0,4.0,3.0,63.0,12.0,,23.0,1.0,4.0,6.0,,34.0,50.0,1.0,2.0,9.0,3.0,,5.0,1.0,10.0,7.0,12.0,1.0,3.0,7.0,19.0,1.0,,,2.0,2.0,42.0,17.0,42.0,9.0,,0.0,0.0,0.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Defender,22,90.0,1.0,12.0,4.0,,8.0,2.0,2.0,1.0,40.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,6.0,75.0,1.0,,10.0,1.0,3.0,3.0,,29.0,44.0,1.0,1.0,5.0,1.0,2.0,11.0,,10.0,10.0,15.0,1.0,1.0,7.0,22.0,1.0,14.0,2.0,1.0,1.0,29.0,23.0,32.0,18.0,1.0,0.0,1.0,0.0,,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,6t1iwmt8vwah0kldd5u51fd1x,B. Brown,Forward,9,95.0,2.0,6.0,4.0,,8.0,,,4.0,29.0,3.0,,5.0,10.0,,,7.0,6.0,44.0,5.0,,18.0,2.0,4.0,,1.0,23.0,29.0,3.0,1.0,8.0,,2.0,6.0,,10.0,13.0,5.0,1.0,,8.0,6.0,1.0,1.0,,1.0,,23.0,11.0,23.0,11.0,,1.0,0.0,0.0,1.0,2.0,2.0,,1.0,1.0,,,3.0,3.0,,2.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,13,180.0,2.0,12.0,4.0,2.0,13.0,3.0,1.0,,76.0,,5.0,2.0,1.0,3.0,5.0,6.0,6.0,115.0,32.0,3.0,29.0,2.0,6.0,11.0,,61.0,78.0,1.0,3.0,12.0,5.0,2.0,7.0,1.0,10.0,12.0,34.0,1.0,3.0,10.0,40.0,2.0,5.0,5.0,2.0,2.0,64.0,,66.0,24.0,,0.0,0.0,0.0,,3.0,6.0,,,6.0,,,1.0,,,1.0,,,,3.0,3.0,,2.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,6itkesydmlipx41qqb5r5pjop,P. Čuić,Midfielder,8,45.0,1.0,2.0,1.0,,2.0,1.0,,,21.0,,,,,1.0,,1.0,1.0,25.0,4.0,,9.0,1.0,1.0,4.0,,19.0,21.0,,,3.0,,,2.0,,10.0,2.0,6.0,,,2.0,10.0,,,1.0,,,19.0,8.0,19.0,3.0,1.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,7i1e818kjeok1iluvmq4z32z9,J. Fenwick,Defender,5,90.0,1.0,11.0,,,6.0,2.0,1.0,,45.0,1.0,4.0,3.0,1.0,2.0,5.0,4.0,2.0,58.0,20.0,,5.0,1.0,3.0,5.0,,32.0,47.0,,,2.0,3.0,2.0,8.0,1.0,10.0,6.0,19.0,,4.0,3.0,31.0,1.0,,5.0,2.0,1.0,34.0,6.0,36.0,11.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,76pg2uamr7kuyi28u2przbip6,K. Kibato,Midfielder,21,54.0,2.0,3.0,5.0,2.0,3.0,,,,45.0,,9.0,,,,1.0,5.0,5.0,59.0,7.0,,26.0,2.0,5.0,3.0,,35.0,47.0,2.0,2.0,12.0,,,3.0,,10.0,10.0,11.0,,,10.0,19.0,1.0,,,1.0,1.0,42.0,17.0,44.0,8.0,,0.0,0.0,0.0,1.0,3.0,1.0,,1.0,1.0,,,,,,3.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,FC Tulsa,e8gm9eq1o6gonq3blbesa16g9,S. Lewis,Goalkeeper,1,90.0,1.0,7.0,1.0,,4.0,2.0,,,17.0,,13.0,,,2.0,3.0,,1.0,37.0,8.0,2.0,5.0,1.0,,3.0,,12.0,32.0,,,,7.0,,,1.0,10.0,1.0,18.0,,,1.0,20.0,1.0,,,,,12.0,6.0,25.0,8.0,,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,2.0,13.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
