temporada,link,liga_url,cod_liga,folder
2026,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/fixtures,mls-next-pro-2026,93yvwhz6r37ar71e3pc8ep2c4,USA_MLS_Next_Pro
2025,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/fixtures,mls-next-pro-2025,5e5i4swzbs0x8ymx32jsdz2tw,USA_MLS_Next_Pro
2024,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2024/azyt1t7kg4bx4vu80k7w8drtg/results,mls-next-pro-2024,azyt1t7kg4bx4vu80k7w8drtg,USA_MLS_Next_Pro
2023,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2023/3rqu7qnqyzivc3hv9pe30uiok/results,mls-next-pro-2023,3rqu7qnqyzivc3hv9pe30uiok,USA_MLS_Next_Pro
2022,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/results,mls-next-pro-2022,83v723s7clr3fthxlrh0ax91w,USA_MLS_Next_Pro
