liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Own Goal Scored,Clearances Off the Line,Headed Goals,Total Red Cards,Straight Red Cards,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Second Goal Assists,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal
USA_MLS,2016,Orlando City SC,3fstnxl4kin23gnhpykbap0id,Kaká,Midfielder,10,15.0,4.0,1955.0,25.0,1.0,15.0,1.0,9.0,8.0,922.0,28.0,204.0,19.0,619.0,1.0,2.0,29.0,6.0,17.0,3.0,11.0,417.0,189.0,12.0,165.0,983.0,7.0,17.0,39.0,746.0,35.0,46.0,194.0,14.0,319.0,39.0,250.0,16.0,1.0,92.0,23.0,28.0,26.0,1450.0,70.0,24.0,10.0,2.0,197.0,,296.0,119.0,77.0,94.0,29.0,5.0,43.0,1.0,34.0,9.0,44.0,217.0,4.0,38.0,1.0,82.0,24.0,53.0,1.0,1.0,8.0,112.0,164.0,9.0,5.0,738.0,789.0,20.0,3.0,2.0,9.0,4.0,7.0,9.0,123.0,3.0,7.0,85.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,35mgbjlnao8d0s85peht48rf9,E. Edwards,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,a60ttf7nfope40pqngj6fsp1x,Rafael Ramos,Defender,27,49.0,,1015.0,86.0,,,6.0,,,409.0,12.0,91.0,11.0,186.0,19.0,2.0,29.0,10.0,3.0,1.0,9.0,182.0,165.0,15.0,51.0,420.0,2.0,12.0,13.0,318.0,16.0,4.0,80.0,,17.0,11.0,107.0,,13.0,44.0,12.0,18.0,23.0,732.0,1.0,12.0,6.0,4.0,67.0,,144.0,9.0,46.0,35.0,1.0,,22.0,11.0,6.0,1.0,6.0,77.0,22.0,17.0,,50.0,12.0,1.0,1.0,,3.0,33.0,168.0,,,331.0,340.0,10.0,2.0,,3.0,,,11.0,42.0,4.0,23.0,34.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,annmut4ru8fcfawzby7oisgk5,D. García,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,5o6melk45g3fe0ho1d0fwxl1x,H. Heath,Midfielder,8,1.0,,223.0,1.0,,1.0,,,,101.0,,16.0,3.0,41.0,2.0,1.0,10.0,2.0,,,,27.0,42.0,5.0,12.0,102.0,2.0,3.0,,68.0,3.0,,22.0,3.0,36.0,1.0,20.0,,,8.0,3.0,4.0,3.0,126.0,3.0,3.0,1.0,2.0,11.0,,27.0,,19.0,8.0,,,12.0,,3.0,,,11.0,,3.0,,1.0,3.0,,,,,3.0,23.0,,,80.0,80.0,,,,,,,3.0,3.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,846dab9jkmkplpm9gqc30f26t,C. Higuita,Midfielder,7,5.0,,1513.0,10.0,5.0,3.0,2.0,1.0,1.0,896.0,4.0,130.0,,352.0,7.0,9.0,21.0,19.0,6.0,2.0,12.0,207.0,425.0,72.0,123.0,921.0,2.0,42.0,11.0,715.0,23.0,7.0,144.0,,262.0,11.0,111.0,4.0,,134.0,16.0,33.0,39.0,1228.0,1.0,21.0,29.0,3.0,219.0,,274.0,8.0,53.0,140.0,1.0,,62.0,,40.0,17.0,6.0,248.0,14.0,25.0,,6.0,21.0,1.0,1.0,,,96.0,255.0,1.0,,753.0,777.0,29.0,3.0,,1.0,,,56.0,108.0,16.0,44.0,123.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,azvy9ik60ch4b3id01tl4cg5x,S. Hines,Defender,3,,4.0,2105.0,5.0,3.0,,17.0,3.0,,905.0,2.0,56.0,,178.0,38.0,7.0,83.0,13.0,16.0,3.0,34.0,224.0,569.0,50.0,97.0,927.0,2.0,38.0,1.0,642.0,38.0,25.0,180.0,,220.0,1.0,120.0,2.0,,73.0,23.0,17.0,60.0,1263.0,,26.0,19.0,18.0,119.0,,413.0,36.0,41.0,118.0,9.0,,105.0,,12.0,56.0,,209.0,108.0,41.0,,,26.0,,1.0,2.0,,57.0,238.0,3.0,,732.0,747.0,90.0,3.0,,,,1.0,30.0,91.0,20.0,58.0,62.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,3rrges782prcprsn207dk4zit,C. Larin,Forward,9,6.0,20.0,2455.0,2.0,3.0,20.0,,14.0,5.0,394.0,31.0,126.0,,253.0,,,3.0,8.0,29.0,1.0,67.0,358.0,56.0,10.0,110.0,422.0,10.0,24.0,15.0,300.0,43.0,62.0,113.0,,105.0,19.0,103.0,11.0,,51.0,29.0,24.0,16.0,904.0,,32.0,5.0,2.0,220.0,1.0,74.0,143.0,57.0,125.0,33.0,,9.0,,60.0,40.0,40.0,327.0,24.0,44.0,3.0,6.0,32.0,,3.0,6.0,3.0,135.0,117.0,13.0,,281.0,309.0,107.0,3.0,4.0,3.0,,1.0,8.0,202.0,2.0,6.0,85.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2016,Orlando City SC,4vrd6vji126bw8l1q6wxe0cfd,R. Laryea,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,3ugcnz123r08tyq9lm77albrp,David Mateos,Defender,44,2.0,1.0,1759.0,2.0,1.0,,13.0,,,944.0,2.0,33.0,,269.0,31.0,8.0,84.0,4.0,6.0,2.0,23.0,196.0,569.0,29.0,78.0,1000.0,2.0,26.0,1.0,662.0,33.0,8.0,162.0,,283.0,2.0,107.0,1.0,1.0,79.0,20.0,5.0,57.0,1244.0,,21.0,20.0,19.0,84.0,,467.0,13.0,41.0,78.0,2.0,3.0,176.0,,14.0,35.0,,142.0,72.0,35.0,,2.0,21.0,,,1.0,,41.0,217.0,,,791.0,838.0,58.0,3.0,,,,,20.0,64.0,9.0,60.0,43.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,7kcezh1c08cnm02b13y5y20gl,K. Molino,Midfielder,18,20.0,7.0,2316.0,25.0,4.0,24.0,1.0,11.0,3.0,1129.0,20.0,291.0,9.0,626.0,15.0,1.0,35.0,17.0,23.0,2.0,21.0,439.0,300.0,58.0,193.0,1145.0,8.0,38.0,41.0,869.0,46.0,45.0,228.0,2.0,293.0,34.0,203.0,14.0,3.0,139.0,26.0,48.0,48.0,1686.0,5.0,30.0,24.0,1.0,304.0,,288.0,110.0,75.0,154.0,22.0,,48.0,7.0,48.0,7.0,40.0,332.0,7.0,48.0,6.0,23.0,30.0,2.0,5.0,2.0,5.0,157.0,273.0,11.0,1.0,901.0,917.0,28.0,2.0,3.0,8.0,1.0,8.0,40.0,178.0,18.0,23.0,147.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,6jrqnhmo2ovbulsfhvps48lw5,A. Nocerino,Midfielder,23,4.0,,1510.0,10.0,2.0,4.0,6.0,,,784.0,2.0,122.0,3.0,343.0,16.0,3.0,38.0,12.0,7.0,3.0,6.0,201.0,322.0,37.0,113.0,813.0,10.0,27.0,7.0,599.0,26.0,9.0,151.0,1.0,223.0,8.0,126.0,2.0,,92.0,19.0,23.0,38.0,1019.0,11.0,21.0,17.0,2.0,111.0,,281.0,5.0,42.0,66.0,2.0,,63.0,1.0,18.0,4.0,5.0,121.0,12.0,29.0,,13.0,21.0,6.0,2.0,,,49.0,187.0,,,634.0,662.0,10.0,2.0,,,,1.0,27.0,55.0,10.0,29.0,62.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,c186ppm6y6t1sdldnilb1ln11,Júlio Baptista,Midfielder,19,2.0,1.0,729.0,,18.0,10.0,,6.0,5.0,233.0,2.0,53.0,,128.0,,1.0,4.0,1.0,10.0,,14.0,129.0,63.0,6.0,53.0,248.0,4.0,6.0,7.0,182.0,17.0,19.0,57.0,,82.0,8.0,45.0,8.0,,25.0,5.0,3.0,14.0,407.0,,23.0,2.0,1.0,72.0,3.0,63.0,39.0,26.0,44.0,9.0,3.0,9.0,,22.0,9.0,15.0,95.0,3.0,17.0,1.0,2.0,23.0,,,1.0,1.0,37.0,50.0,3.0,1.0,176.0,191.0,23.0,,1.0,1.0,,1.0,6.0,51.0,,6.0,35.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,
USA_MLS,2016,Orlando City SC,4psmfx94et0x0tmfony15lec5,M. Pérez,Midfielder,32,19.0,1.0,1635.0,18.0,8.0,6.0,1.0,,,852.0,10.0,129.0,35.0,530.0,9.0,3.0,43.0,22.0,10.0,5.0,6.0,360.0,211.0,48.0,142.0,891.0,12.0,14.0,23.0,636.0,22.0,16.0,185.0,19.0,173.0,56.0,236.0,8.0,2.0,79.0,19.0,33.0,28.0,1356.0,63.0,27.0,12.0,1.0,216.0,,284.0,45.0,86.0,141.0,6.0,3.0,70.0,8.0,62.0,8.0,16.0,230.0,3.0,27.0,,79.0,27.0,42.0,1.0,,1.0,83.0,305.0,,,676.0,706.0,14.0,,,1.0,,5.0,39.0,89.0,9.0,20.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,bnmeq5q99uyavdqffzcscurx1,T. Redding,Defender,29,1.0,,1346.0,4.0,2.0,,3.0,,,466.0,,29.0,,106.0,13.0,2.0,36.0,2.0,,1.0,17.0,107.0,301.0,26.0,38.0,481.0,4.0,10.0,9.0,368.0,27.0,,74.0,,50.0,,45.0,,2.0,35.0,16.0,2.0,30.0,668.0,,18.0,7.0,16.0,63.0,,204.0,4.0,22.0,51.0,,,39.0,,3.0,13.0,3.0,93.0,51.0,28.0,,1.0,18.0,,,,,25.0,198.0,,,392.0,407.0,30.0,1.0,,,,,14.0,42.0,12.0,36.0,38.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_MLS,2016,Orlando City SC,246vnjq690m4ju1wkfrezlql1,C. Rivas,Midfielder,11,20.0,4.0,799.0,9.0,13.0,4.0,1.0,3.0,,187.0,7.0,34.0,16.0,122.0,1.0,6.0,11.0,1.0,21.0,2.0,4.0,155.0,30.0,7.0,46.0,193.0,6.0,19.0,15.0,127.0,12.0,28.0,57.0,4.0,66.0,12.0,79.0,6.0,1.0,34.0,8.0,4.0,6.0,400.0,12.0,21.0,8.0,,96.0,,47.0,33.0,79.0,36.0,7.0,4.0,9.0,11.0,12.0,2.0,19.0,102.0,1.0,14.0,3.0,28.0,21.0,8.0,2.0,,2.0,62.0,46.0,3.0,,131.0,136.0,6.0,,2.0,3.0,,1.0,6.0,66.0,1.0,3.0,34.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,be9e7m54fmlghbjqbnc8lwe6t,T. Rocha,Midfielder,8,,1.0,298.0,,6.0,,1.0,,,201.0,,32.0,,122.0,,1.0,3.0,,4.0,,3.0,38.0,57.0,13.0,22.0,204.0,1.0,7.0,3.0,168.0,9.0,4.0,25.0,,50.0,4.0,20.0,,,12.0,2.0,4.0,5.0,250.0,,8.0,4.0,,37.0,,56.0,5.0,61.0,19.0,,,11.0,,3.0,,1.0,40.0,,9.0,,,8.0,,,1.0,,18.0,66.0,,,177.0,179.0,3.0,,,,,1.0,9.0,21.0,4.0,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,cipf4dnh5novtb3wtsm2zy11x,B. Shea,Defender,20,50.0,2.0,2003.0,88.0,5.0,14.0,9.0,3.0,,758.0,19.0,127.0,11.0,334.0,22.0,9.0,53.0,9.0,10.0,3.0,29.0,343.0,244.0,43.0,145.0,765.0,4.0,27.0,11.0,518.0,32.0,19.0,198.0,1.0,247.0,14.0,194.0,8.0,6.0,93.0,22.0,21.0,55.0,1225.0,3.0,27.0,14.0,3.0,154.0,,319.0,48.0,30.0,101.0,9.0,2.0,49.0,10.0,25.0,24.0,19.0,207.0,34.0,35.0,3.0,51.0,27.0,1.0,2.0,1.0,2.0,77.0,72.0,3.0,,561.0,567.0,53.0,3.0,,2.0,,,27.0,106.0,16.0,36.0,77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,bp1ez6m3edbg3uo13ijr35nf9,T. Turner,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,2jjl6sdnan68now97hqjqhjv9,A. Winter,Midfielder,32,13.0,,975.0,8.0,1.0,4.0,3.0,3.0,1.0,321.0,9.0,74.0,5.0,164.0,8.0,1.0,13.0,12.0,5.0,1.0,18.0,152.0,86.0,21.0,68.0,326.0,7.0,18.0,11.0,234.0,16.0,12.0,81.0,2.0,68.0,12.0,77.0,5.0,,63.0,12.0,26.0,18.0,517.0,3.0,13.0,13.0,,101.0,,99.0,35.0,88.0,50.0,7.0,,11.0,3.0,10.0,8.0,11.0,127.0,7.0,17.0,1.0,14.0,13.0,1.0,,1.0,1.0,59.0,85.0,3.0,,240.0,245.0,26.0,,,1.0,,,12.0,77.0,9.0,12.0,42.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2016,Orlando City SC,85enw26zqdy91omugwc8v2505,Pedro Ribeiro,Midfielder,15,1.0,1.0,152.0,,2.0,,,,,73.0,1.0,8.0,,43.0,,1.0,4.0,,1.0,,4.0,28.0,14.0,8.0,12.0,73.0,,6.0,,50.0,2.0,3.0,16.0,,27.0,3.0,16.0,1.0,,6.0,1.0,1.0,1.0,108.0,,3.0,5.0,,27.0,,23.0,3.0,36.0,16.0,2.0,,7.0,,3.0,5.0,3.0,36.0,,2.0,,1.0,3.0,,,1.0,,16.0,15.0,,,57.0,57.0,9.0,,,,,1.0,5.0,20.0,3.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
