liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Inter Miami CF,d22cxgsxcqm0yqhanvcvl0ahg,C. Abadia-Reda,Defender,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,Defender,18,13.0,6.0,7.0,36.0,412.0,4.0,7.0,403.0,4.0,130.0,59.0,71.0,397.0,589.0,7.0,,36.0,,52.0,45.0,7.0,117.0,53.0,64.0,3.0,10.0,23.0,,106.0,2086.0,,2.0,216.0,76.0,18.0,172.0,1050.0,35.0,4.0,1.0,23.0,21.0,7.0,121.0,1736.0,982.0,841.0,1679.0,11.0,20.0,10.0,11.0,210.0,3097.0,53.0,17.0,21.0,550.0,2157.0,1800.0,31.0,98.0,357.0,2840.0,116.0,105.0,19.0,76.0,376.0,97.0,281.0,6.0,1.0,13.0,,25.0,27.0,14.0,6.0,6.0,6.0,,,1.0,52.0,6.0,3.0,5.0,,,,6.0,11.0,9.0,8.0,13.0,11.0,26.0,21.0,1.0,6.0,20.0,9.0,16.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,46.0,25.0,21.0,32.0,173.0,1.0,10.0,482.0,5.0,185.0,88.0,97.0,20.0,478.0,13.0,30.0,32.0,30.0,41.0,35.0,6.0,139.0,63.0,76.0,1.0,10.0,23.0,2.0,252.0,1538.0,,2.0,276.0,43.0,24.0,105.0,691.0,26.0,4.0,6.0,4.0,4.0,7.0,98.0,1369.0,456.0,973.0,1327.0,21.0,36.0,1.0,3.0,38.0,2336.0,87.0,28.0,17.0,213.0,1594.0,1425.0,57.0,11.0,169.0,1947.0,12.0,12.0,35.0,84.0,117.0,64.0,85.0,5.0,0.0,1.0,,,8.0,1.0,,,,,,,4.0,,1.0,1.0,,,,,2.0,2.0,,2.0,,14.0,2.0,,,4.0,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,6mgwcjden6vbuyrcexaxu9ogk,T. Allende,Forward,21,101.0,34.0,67.0,37.0,225.0,11.0,3.0,223.0,3.0,258.0,133.0,125.0,203.0,124.0,8.0,,37.0,,40.0,34.0,6.0,157.0,99.0,58.0,3.0,10.0,18.0,,244.0,697.0,,2.0,103.0,54.0,21.0,84.0,117.0,32.0,22.0,5.0,5.0,5.0,,10.0,526.0,340.0,204.0,529.0,8.0,10.0,1.0,,8.0,2679.0,31.0,21.0,18.0,332.0,710.0,539.0,18.0,138.0,171.0,1150.0,16.0,16.0,3.0,6.0,133.0,54.0,165.0,1.0,4.0,,1.0,1.0,15.0,2.0,20.0,20.0,18.0,2.0,4.0,2.0,23.0,4.0,14.0,1.0,,,12.0,,18.0,37.0,1.0,22.0,41.0,62.0,2.0,17.0,16.0,55.0,,31.0,12.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,eyks55tzqu6xmvgvhypzhlwr8,T. Avilés,Defender,6,20.0,11.0,9.0,27.0,67.0,1.0,7.0,264.0,1.0,82.0,39.0,43.0,7.0,269.0,9.0,4.0,27.0,4.0,20.0,19.0,1.0,62.0,28.0,34.0,,10.0,17.0,2.0,443.0,991.0,,,139.0,16.0,10.0,71.0,229.0,15.0,7.0,12.0,2.0,2.0,3.0,53.0,911.0,247.0,679.0,871.0,20.0,12.0,1.0,,2.0,1214.0,30.0,14.0,1.0,99.0,1008.0,924.0,32.0,2.0,84.0,1156.0,2.0,2.0,18.0,46.0,56.0,30.0,38.0,3.0,0.0,,,,2.0,,2.0,,2.0,,,,,1.0,,,,,1.0,,1.0,2.0,,1.0,,5.0,,,1.0,3.0,,3.0,,2.0,0.0,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,1.0,,,
USA_MLS,2025,Inter Miami CF,9hxomhr5g6zy05ei4z4lhrklw,S. Basabe,Defender,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,Defender,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,bmuuex6k6mwfnqmvvq4ai0f10,Y. Bright,Midfielder,42,33.0,20.0,13.0,32.0,137.0,3.0,6.0,177.0,1.0,222.0,103.0,119.0,90.0,190.0,26.0,,32.0,,29.0,24.0,5.0,189.0,83.0,106.0,,10.0,19.0,,266.0,828.0,,,76.0,35.0,27.0,94.0,243.0,16.0,14.0,16.0,1.0,1.0,1.0,19.0,727.0,396.0,340.0,716.0,21.0,39.0,1.0,,,1423.0,31.0,36.0,33.0,154.0,836.0,735.0,60.0,10.0,101.0,1125.0,1.0,1.0,6.0,13.0,72.0,30.0,88.0,6.0,0.0,1.0,,,5.0,1.0,1.0,1.0,,1.0,,,7.0,,,,,,1.0,2.0,1.0,2.0,,13.0,15.0,25.0,1.0,,,3.0,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,Midfielder,5,62.0,30.0,32.0,39.0,278.0,1.0,10.0,408.0,8.0,319.0,123.0,196.0,129.0,843.0,21.0,,39.0,,54.0,47.0,7.0,257.0,93.0,164.0,,10.0,44.0,,710.0,2440.0,1.0,2.0,181.0,58.0,37.0,211.0,732.0,38.0,4.0,1.0,,,4.0,155.0,2198.0,1168.0,1141.0,2154.0,35.0,62.0,17.0,,2.0,3410.0,38.0,34.0,57.0,309.0,2563.0,2309.0,97.0,16.0,254.0,3013.0,,,15.0,57.0,194.0,60.0,197.0,6.0,0.0,5.0,,,1.0,8.0,,,,,,,32.0,,,,,,,1.0,2.0,1.0,,10.0,44.0,24.0,12.0,,,3.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Inter Miami CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,1,,,,3.0,,,,8.0,,,,,,34.0,,18.0,3.0,9.0,5.0,5.0,,,,,,10.0,,,13.0,42.0,,,1.0,,,19.0,9.0,2.0,,1.0,,,4.0,16.0,31.0,4.0,37.0,25.0,,,,,,184.0,3.0,,,15.0,56.0,41.0,,,15.0,78.0,,,7.0,11.0,5.0,10.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,8.0,7.0,1.0,1.0,,,,,,,,,,,,,,,
