liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Foul Won Penalty,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Penalty Goals,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Offsides,Successful Lay-offs,Unsuccessful Long Passes,Clean Sheets,Interceptions,Unsuccessful lay-offs,Successful Launches,Unsuccessful Launches,Blocks,Aerial Duels won,Total Clearances,Penalties Conceded,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Assists (Intentional),Through balls,Clearances Off the Line,Headed Goals,Crosses not Claimed,Other Goals
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,7teczo6d5ovj12rpvonen015h,M. González,Midfielder,23.0,1.0,1.0,,,,,,1.0,,45.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,10.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,eb9vgi1g75bgt1db5ekk2xtcl,J. James,Defender,14.0,3.0,,1.0,,,,,,,330.0,,,63.0,,7.0,,11.0,2.0,,,2.0,12.0,47.0,4.0,3.0,65.0,,,53.0,3.0,,7.0,,23.0,,3.0,,,3.0,3.0,2.0,4.0,89.0,,3.0,,9.0,,26.0,,10.0,7.0,,,5.0,,,2.0,14.0,4.0,,,,,,,5.0,9.0,,,56.0,58.0,5.0,,,3.0,7.0,1.0,4.0,,,4.0,1.0,5.0,,,1.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,di4mi66wxo3ssdg53d6ste6dx,Adrianinho,Midfielder,10.0,1.0,,,,,,,1.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,8qa2rcyttst3cj71b0lbiy0gl,Geison Moura,Forward,7.0,4.0,,1.0,,,,1.0,1.0,3.0,402.0,,,73.0,,12.0,,35.0,3.0,1.0,,1.0,13.0,34.0,,4.0,74.0,2.0,,68.0,2.0,1.0,5.0,,11.0,2.0,4.0,2.0,,7.0,3.0,4.0,4.0,98.0,,4.0,2.0,10.0,,14.0,,10.0,6.0,,,1.0,,6.0,,11.0,4.0,,3.0,,,,,4.0,37.0,,,68.0,69.0,1.0,,,,5.0,,6.0,,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,2m6zyauz5t0z736422f2tz105,R. Núñez,Midfielder,9.0,4.0,,,,,,1.0,2.0,5.0,344.0,1.0,,80.0,1.0,14.0,1.0,48.0,,1.0,,,40.0,24.0,1.0,13.0,86.0,,2.0,61.0,3.0,3.0,15.0,1.0,33.0,3.0,20.0,2.0,,7.0,3.0,2.0,2.0,127.0,5.0,4.0,,21.0,,21.0,,10.0,9.0,2.0,1.0,10.0,,6.0,4.0,21.0,4.0,,7.0,,2.0,,,12.0,18.0,,,65.0,71.0,,,,1.0,12.0,,9.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,3r8kdyekjq8k2owd0bh0wntg5,Victor PC,Midfielder,6.0,4.0,1.0,2.0,,,,1.0,,3.0,405.0,9.0,,97.0,1.0,14.0,3.0,49.0,3.0,1.0,,,34.0,44.0,1.0,10.0,104.0,3.0,4.0,83.0,3.0,4.0,14.0,,43.0,3.0,14.0,1.0,4.0,9.0,3.0,3.0,4.0,162.0,1.0,4.0,2.0,20.0,,34.0,,10.0,10.0,3.0,,7.0,3.0,5.0,3.0,20.0,4.0,,4.0,,,1.0,,10.0,13.0,,,84.0,90.0,,,,1.0,10.0,,10.0,,1.0,4.0,1.0,2.0,,1.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,cuu0le70qrgrr7lyqh3ik63th,V. Pineda,Midfielder,27.0,3.0,,,,,,2.0,,,154.0,,,13.0,,3.0,,2.0,,,,,5.0,9.0,,2.0,13.0,,,10.0,,,2.0,,3.0,,2.0,,,1.0,1.0,1.0,,16.0,,3.0,,3.0,,3.0,1.0,10.0,,,,1.0,,,,3.0,1.0,,,,,,,3.0,4.0,,,11.0,11.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,f3l4cgyp5hdw57kk9njl41dxx,D. Restrepo,Goalkeeper,12.0,4.0,,1.0,,,,,,,450.0,,,26.0,,,,12.0,,,,,32.0,25.0,,,66.0,1.0,,18.0,3.0,,29.0,,9.0,,24.0,,,24.0,4.0,,5.0,97.0,,4.0,1.0,2.0,,49.0,,10.0,1.0,,,19.0,,1.0,,3.0,5.0,,,,,,,2.0,8.0,,,13.0,37.0,1.0,,,,2.0,,,,,29.0,1.0,,,2.0,15.0,,1.0,4.0,1.0,12.0,27.0,1.0,2.0,,3.0,4.0,9.0,1.0,,11.0,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,arnbfp33y752x6biq97ef6qxh,Gabriel,Defender,77.0,3.0,,,,,,,1.0,1.0,311.0,16.0,,91.0,2.0,9.0,1.0,36.0,,,,1.0,23.0,47.0,,9.0,97.0,1.0,3.0,73.0,3.0,1.0,15.0,,9.0,4.0,13.0,2.0,1.0,12.0,3.0,1.0,3.0,137.0,,3.0,1.0,13.0,,41.0,,10.0,7.0,1.0,,9.0,1.0,3.0,2.0,15.0,4.0,,1.0,,,,,7.0,38.0,,,77.0,82.0,2.0,,,,8.0,,6.0,1.0,,6.0,1.0,5.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,ba52b8tgotl0smupejitye4lx,A. Saco Vértiz,Defender,24.0,1.0,,1.0,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,3nfn7q6b9dphhkeqkkrveu9cl,L. Zapata,Defender,21.0,1.0,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,cknz1xxr3tlul71nm4eex7fth,Paulo Júnior,Forward,11.0,1.0,,,,,,1.0,,1.0,31.0,,,14.0,,1.0,,8.0,,1.0,,,2.0,6.0,,,14.0,,2.0,14.0,,1.0,,,8.0,,1.0,,,1.0,,,,21.0,,1.0,,2.0,,3.0,,10.0,2.0,,,,,,,2.0,,,1.0,,,,,,2.0,,,14.0,14.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,bif1zgxhducq23v3c483985w5,Matheus Carvalho,Forward,0.0,2.0,,,,,,2.0,1.0,1.0,51.0,2.0,,12.0,1.0,2.0,,7.0,,1.0,,,10.0,2.0,,3.0,12.0,,1.0,9.0,,2.0,3.0,,6.0,,4.0,,,2.0,,,,29.0,,2.0,,4.0,,3.0,,10.0,1.0,1.0,,,,,,4.0,,,1.0,,,,,3.0,1.0,,,9.0,9.0,,,,,3.0,,1.0,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2016,Fort Lauderdale Strikers,7zkeye6dykjbdjkc69pr3fb2t,Maicón Santos,Forward,29.0,3.0,,,1.0,1.0,,1.0,,,239.0,,,28.0,,2.0,,12.0,,1.0,,4.0,17.0,7.0,1.0,9.0,29.0,1.0,1.0,16.0,,3.0,10.0,,9.0,1.0,7.0,1.0,,3.0,2.0,,3.0,47.0,,3.0,1.0,10.0,,7.0,,10.0,5.0,2.0,,3.0,,1.0,2.0,16.0,1.0,,,,,,,7.0,11.0,,,18.0,19.0,6.0,,,1.0,11.0,,3.0,2.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
